,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7
1965-01-01,49.612380193432735,47.8366429292703,48.819179036554985,38.98741047034103,60.38623456433946,49.60958006959524,42.15220080481635
1965-02-01,46.79145096613208,59.54891035828409,52.76120020488096,36.705500843332544,60.55746463585353,48.4517743128427,38.504103458288945
1965-03-01,49.9610014364753,38.46487757525866,57.004201440516674,39.38546107665268,66.18063285628294,46.595504239479205,39.87583030353893
1965-04-01,59.63549546792474,56.22419284868844,61.99220399109032,41.9230623800494,45.94840187924492,47.99355264035811,47.75202515149358
1965-05-01,59.54981700915126,52.7060412153413,60.98496443868533,41.10504029598373,56.38179643137155,48.03089674955569,42.13849342230595
1965-06-01,55.08115884843567,51.65671759013888,49.42061997366065,41.87523351869983,53.06608059627143,45.79555902421844,41.43957899074362
1965-07-01,41.97203094410784,47.670382487622994,47.086832585640586,37.401059455598826,41.09734242998789,42.55535433751455,41.783500199366095
1965-08-01,50.799293697160174,41.23402426514444,45.371449758207994,43.04927401206589,44.97143389776597,41.08090596169418,41.40527441044046
1965-09-01,43.36670709887581,41.64580634877651,48.22494842094367,44.2105535832562,43.044555555330035,45.892876571750044,44.01285287105676
1965-10-01,48.439538087083704,50.240664542475834,50.459963692055744,42.16147803675776,44.70333316830162,49.87683385055257,46.20318268284653
1965-11-01,50.251518392786735,53.73367599294155,58.690718517167554,38.782389000803995,45.89818696228173,52.518550564783695,43.680019812150434
1965-12-01,46.38953947685135,50.81488935253288,57.86566745640263,40.363428273653966,59.70673006107575,50.55864713206794,35.59428441404092
1966-01-01,64.90521856316938,48.58856865122348,48.65915837593713,39.88702421412405,55.11563951215948,51.04708807809012,41.156211766329676
1966-02-01,48.43806951818332,49.49675692787653,56.10137359546653,37.24067345094145,58.18824224404088,49.10408316191679,38.86504076948069
1966-03-01,57.70448854831463,50.196153302735915,58.629338135345535,40.22750757079081,57.2366728069097,49.23902558984223,40.71595042642921
1966-04-01,57.48330237160267,53.49400556540187,54.81216992448458,39.491838722112114,45.758994911175726,50.07648823424155,49.74559918798582
1966-05-01,40.56553728703602,47.607739364044576,60.87719425736017,42.34608366735379,50.980359528240285,48.668842552611544,46.104480281020656
1966-06-01,44.79065836875092,46.90764040886601,52.15218876999518,41.283618588004344,45.87608980736087,43.13298728895483,41.961002590680366
1966-07-01,41.96389158007125,48.7595666812945,49.09832562516817,39.04925220711604,45.67313703958326,41.14058796663462,40.68540105916033
1966-08-01,42.08426587458508,44.18180562272856,45.846372771999334,44.215875845763975,46.435136409949806,39.30907587086932,40.74793126848009
1966-09-01,36.358742870635275,37.953897669345515,46.845296103144484,44.03057117871294,46.40776346528332,44.36924193956837,39.99940168977988
1966-10-01,38.845917428603194,52.709183511854725,48.1763758172332,42.76290616901464,51.555708751542554,48.551515614764284,44.34542993102411
1966-11-01,45.495916196438074,52.20916784262355,61.959393064086626,40.71170253578319,58.63917706414809,51.64294414638732,41.307885237414425
1966-12-01,47.198525728754035,50.91006122057951,57.56584538983053,42.521110472323585,62.31263312477964,49.91235271003675,39.63100597111866
1967-01-01,47.45353197267918,45.36835513537443,56.53023481935333,41.63983942174084,67.59767962747968,48.61731594393712,31.77180410635592
1967-02-01,54.995987225026596,39.775995664958714,62.555335762948154,42.89868718148252,66.97005138261301,46.481728050279315,36.474277033950344
1967-03-01,57.90597888785349,36.68769281121749,64.33576552148669,40.13503564633924,59.845644844399494,46.220116230271614,43.678273335851806
1967-04-01,58.5393681772438,56.52572173106519,65.80026767033013,39.70695764465644,46.207366363452905,47.13860790181604,50.87878005673187
1967-05-01,44.492047269579395,56.49758351000049,60.49131814770914,43.20897520258186,51.980343453957744,46.904146774955414,46.25976952639493
1967-06-01,44.704456060705056,54.628000380117676,50.08341592168015,45.67622885153657,50.06848061169695,41.820418790260455,42.42096717911537
1967-07-01,38.12646104696211,45.4269922232326,50.920881058427895,44.67063295950807,49.477745291739346,41.60649660951602,43.41471363799741
1967-08-01,37.60508237310419,34.22009522401834,48.70388638095448,42.244329053120914,49.707703126014835,41.64907040803328,43.51137045657996
1967-09-01,38.42972589770393,38.71408957469312,46.95341875887257,43.07785755036679,45.0024964973649,43.12393247710992,41.38887097137143
1967-10-01,38.915005536146566,49.21036671988571,51.793985072337534,43.28115753547895,51.45479098068564,48.75621866735612,42.99078108084322
1967-11-01,51.119862587798934,57.45002287852613,57.507134843042515,41.35228547670016,49.45174147001072,52.66570926453015,44.770235967154456
1967-12-01,62.78659480278481,59.33742281756823,53.292092801273014,40.22735404773436,54.81628318297325,49.403385731004036,41.23007625040382
1968-01-01,48.524190338564594,50.77579474147362,55.75111461648466,40.065971896645976,63.87393978599132,48.59221926387052,35.75693501366509
1968-02-01,42.263536945754936,48.8749817956852,40.81218859928521,37.46568993479775,61.817098513351766,49.51624378654527,38.84916257376623
1968-03-01,48.80086066017689,55.723878401744216,58.01566570218555,44.55092803206946,57.0059878242837,45.41125007297681,42.53780721413969
1968-04-01,52.35900162531177,54.907265192345726,64.22346300863597,42.1435926006812,51.134147553432584,49.19068911060783,51.25844021036168
1968-05-01,42.61781038812629,41.02775778951524,59.735680079516776,43.48404741141112,62.33193676148911,47.09862726815739,49.93292490641276
1968-06-01,41.57697203013819,41.613440573969974,52.77651109491561,43.41654694725715,54.41234615806163,42.13230618778963,45.333908543442234
1968-07-01,41.70616311086736,35.60836224616328,50.73822411109036,44.833411235244334,55.86431870267963,40.297507173526355,40.642752069415465
1968-08-01,41.6258905974912,28.58568324318415,50.923281780614424,42.27117610537848,47.48134522426723,43.989822316613996,40.12768485329368
1968-09-01,36.61093823786633,33.70220812061165,46.64381484804131,41.44783448637202,44.75583373226066,45.55435334673579,40.410811491686886
1968-10-01,45.323796339438,50.503307052805454,50.45356478657122,43.8153205536481,47.50096871564054,48.70322920520853,41.45878517266476
1968-11-01,52.58145309949705,48.260618765142894,55.2436710819779,41.07366606699678,49.26056442804405,52.449718735973285,43.15974423379609
1968-12-01,52.09566035740812,52.81917716883406,54.0076307899312,38.42060412522844,58.10860386936795,50.52854727514041,41.8664590276853
1969-01-01,54.904027947797466,49.673644198647025,55.23631533081345,37.35123810656103,51.48800195254509,51.68258276044952,42.07419144986856
1969-02-01,61.433856588014415,47.41171945499468,58.54243733820609,36.73354705093587,57.84296728936057,48.10617423205642,42.218256478357794
1969-03-01,60.575897145159374,46.566319163841534,56.42539996149421,39.833999142827004,55.69490265110043,48.51365652143585,49.441200795799794
1969-04-01,57.15942561906269,48.76396082624604,57.96947886994786,39.84817450331473,48.31004833665426,47.775871798118445,48.60941448596993
1969-05-01,54.90673226369939,49.05940430073798,51.5286583798515,41.362646724400896,49.992938732591206,46.49430103183533,47.304385117810185
