,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7
1965-01-01,5.246172e-05,-6.798446e-05,8.476633e-05,7.740812e-05,-2.287339e-05,-2.8816608e-05,1.2365641e-05
1965-02-01,8.4228e-05,-5.142865e-06,8.960306e-05,9.799338e-05,-2.1267128e-05,-2.7156504e-05,-3.013297e-05
1965-03-01,0.00010659002,4.0334955e-05,7.877202e-05,9.4718045e-05,-2.1958089e-05,-3.088052e-05,4.300125e-05
1965-04-01,0.00011994262,-2.8527873e-05,7.459035e-05,0.00013292731,-2.3223356e-05,-3.0889492e-05,-7.734268e-05
1965-05-01,0.000112019,0.00022301795,7.897841e-05,8.376138e-05,-2.374382e-05,-2.8556376e-05,-9.188876e-05
1965-06-01,0.00012817135,0.000389773,7.922069e-05,9.1155554e-05,-2.3115672e-05,-2.727316e-05,-6.308375e-05
1965-07-01,9.1855494e-05,0.00037094654,7.742599e-05,7.428533e-05,-2.2658021e-05,-3.088052e-05,-7.210214e-05
1965-08-01,0.000119467026,0.00033773552,8.911849e-05,4.2456246e-05,-2.5888496e-05,-2.845767e-05,-9.3862946e-05
1965-09-01,0.00011675702,0.0002505667,8.17602e-05,5.0361923e-05,-2.4973195e-05,-3.021648e-05,-9.7793345e-05
1965-10-01,9.356046e-05,6.7452944e-05,0.00010001235,2.5240588e-06,-2.4336076e-05,-2.8717903e-05,-9.239128e-05
1965-11-01,2.8233204e-05,4.736983e-06,7.785672e-05,0.00013968437,-2.3169514e-05,-3.1822743e-05,-8.5050946e-05
1965-12-01,1.558951e-05,8.2313105e-05,7.186241e-05,0.00012585617,-2.353743e-05,-3.0090847e-05,-5.4325596e-05
1966-01-01,8.0468235e-06,0.00017150605,8.3297804e-05,0.00011518542,-2.5132396e-05,-3.059076e-05,-1.743367e-05
1966-02-01,2.0527725e-05,7.0086506e-05,8.7102366e-05,0.00011531577,-2.3038667e-05,-2.7372771e-05,8.717567e-06
1966-03-01,7.073647e-05,9.0983056e-05,8.770522e-05,0.0001012218,-2.4301424e-05,-2.8456296e-05,-4.5149092e-05
1966-04-01,9.446811e-05,6.5736116e-05,7.829566e-05,0.000118012365,-2.3885937e-05,-2.8309652e-05,-6.820454e-05
1966-05-01,8.3478066e-05,0.00014954228,7.827938e-05,7.030469e-05,-2.0154699e-05,-2.8480736e-05,-9.9700075e-05
1966-06-01,8.911565e-05,0.00013724061,8.6450615e-05,8.282632e-05,-2.4529532e-05,-2.9279123e-05,-9.077933e-05
1966-07-01,0.00010087149,0.00032331358,8.286603e-05,8.8700166e-05,-2.2264723e-05,-2.8684408e-05,-0.000100751015
1966-08-01,0.00012162139,0.00029619288,8.0030935e-05,8.3494364e-05,-2.5116102e-05,-2.6501064e-05,-9.042902e-05
1966-09-01,0.00014053012,0.00019284253,8.269494e-05,3.167255e-05,-2.6525498e-05,-2.9751638e-05,-8.9989095e-05
1966-10-01,9.3164614e-05,2.4741406e-05,8.4088046e-05,0.00012472532,-2.316087e-05,-3.1193624e-05,-8.103576e-05
1966-11-01,-5.56196e-07,-0.0001334369,8.0951526e-05,0.00015969956,-2.1295253e-05,-2.9784227e-05,-8.222519e-05
1966-12-01,5.8377773e-05,-0.00013669563,8.071527e-05,0.000110989815,-2.2769824e-05,-2.8993985e-05,-6.004145e-05
1967-01-01,3.5664336e-05,4.190843e-05,7.232002e-05,7.012019e-05,-2.4086066e-05,-2.9325263e-05,3.0517169e-05
1967-02-01,6.297397e-05,-9.026861e-05,8.0204125e-05,3.5896926e-05,-2.1880443e-05,-2.9301202e-05,3.3300268e-05
1967-03-01,8.581622e-05,-0.00012486883,7.8207035e-05,4.415799e-05,-2.2137096e-05,-2.9549836e-05,-2.3747034e-06
1967-04-01,8.29449e-05,9.42098e-05,8.6732776e-05,0.00012551746,-2.4471048e-05,-3.0103245e-05,-9.247646e-05
1967-05-01,7.605533e-05,0.00022162269,9.051041e-05,8.5671854e-05,-2.487207e-05,-3.1651194e-05,-8.57473e-05
