,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7
1965-01-01,0.013177910483412892,-0.010637282596334167,-0.008241240878640517,0.004547968785353229,0.00893819026735633,37.780559062957764,-0.008292384445667267
1965-02-01,0.01862815469183177,-0.019073490782276444,-0.014145873662074614,0.006580773650160071,-0.025467422985753347,77.3419976234436,-0.00723371696141031
1965-03-01,0.008856398413720991,-0.02759685550910839,0.0011572080564638963,0.0074048299828140774,-0.00382008946089204,29.5803964138031,-0.008201163469089402
1965-04-01,0.005256369617236591,-0.00582527436747931,-0.005945423162024342,0.00550889828516471,-0.06745114142811576,158.55038166046143,-0.02542406113611327
1965-05-01,-0.003092235786824308,-0.01895745548055224,-0.010550126321516522,0.007926449998765723,-0.040198173807110896,238.57154846191406,0.006696596327755186
1965-06-01,-0.0018427738210020912,-0.015696923550474796,-0.00348351655683575,0.0070929505722527085,-0.034956313496412234,171.50462865829468,-0.027026136716206867
1965-07-01,-0.010280512449435654,-0.009815276978348476,-0.015605924475947807,0.007886189547663656,-0.06871661387903746,185.32567024230957,-0.055619101557466716
1965-08-01,-0.018877870093678847,-0.006523115317458692,0.0009162473375605073,0.004693275577402697,-0.025927186618710674,167.633056640625,-0.030199854324261345
1965-09-01,-0.00102716013735806,-0.0013458615918036387,-0.013892812497534499,0.004031335789671293,-0.028915021048728812,108.20423364639282,-0.009914804250001907
1965-10-01,-0.009197912984167392,0.0059063667161525155,-0.005244897124077882,0.003748815222765897,-0.060699182714140695,155.8345079421997,-0.02839239521159066
1965-11-01,-0.005863455323006072,0.0056557374351752406,-0.0032419544296927614,0.005580612221507363,-0.05655038322127143,146.67826890945435,-0.050892490479681224
1965-12-01,0.012157138244897383,-0.021730443746175453,-0.00236739310880943,0.00795776061424411,-0.04756598798341529,183.49757194519043,-0.006951051764190197
1966-01-01,-0.011276702308509615,-0.011474218462472376,0.0026560001872849527,0.008554734290606122,-0.08548168075639148,38.418757915496826,0.005743055500917965
1966-02-01,0.003517118221239579,-0.013460323039064371,0.007469234282914403,0.005340088870555937,-0.07827482077964516,66.14763140678406,0.002273226725972361
1966-03-01,-0.0013687771966515434,-0.015826750448837443,0.0057298075480693,0.006360699665383251,-0.07996059261089147,80.54548501968384,0.0030762205521265664
1966-04-01,0.0046897902390932965,-0.006828808050224746,-0.0013983042183631238,0.006672018704211645,-0.0692381371938905,152.6578664779663,-0.030171703547239304
1966-05-01,0.014893560507534908,-0.017242082327172375,-0.016958322424645834,0.007126248909660862,-0.03290381282567978,172.3990797996521,-0.01450423461695512
1966-06-01,-0.010600340296447618,-0.012617172788072754,0.0040692937446091875,0.006944174637419579,-0.04237337514411572,212.4833106994629,-0.04890855401754379
1966-07-01,0.0009719684004869024,-0.014783708189708599,-0.007912504557257533,0.00803209637256875,-0.08604990881542827,212.78419494628906,-0.0454450398683548
1966-08-01,0.0026520852661320675,-0.007010171176406784,-0.00988226444715775,0.004807055741799608,-0.03610857610785684,176.2561321258545,-0.02439580236872037
1966-09-01,0.0004323807819866519,-0.005228687280222125,-0.007900440282438815,0.003010556460312419,-0.015925758973110556,108.0919861793518,-0.019118436094787385
1966-10-01,0.0050815422739033025,-0.00707129107626236,-0.0063486230698251225,0.0032924271173612146,0.00027563139663597697,121.43667936325073,-0.004562590685155656
1966-11-01,0.009109783266540243,-0.012800707954211512,-0.014334591591910657,0.006257960573863371,-0.009508224117547967,109.30017232894897,-0.003980336089928945
1966-12-01,0.012724943736562756,-0.022609233198201524,0.00400322042016541,0.005613284969864524,-0.023515821369581445,176.53424739837646,-0.03293523151013586
1967-01-01,0.006528979268746936,-0.0351766609262837,-0.0006307808891444542,0.010434816717401312,-0.008754172297411187,73.01105260848999,-0.0015389967140638165
1967-02-01,0.009636138232270079,-0.026935747237471133,0.0038353497692561337,0.007124583817952863,0.004810138150703075,13.45674991607666,0.011884118947717879
1967-03-01,0.003642378038697393,-0.0200591834626444,-0.008083559607955634,0.005910882309535232,-0.014069364514461783,50.00333786010742,0.020179173184765708
1967-04-01,0.017006928301322936,-0.004397783651138129,-0.024518762610599827,0.005595613959834807,-0.04007447684227034,73.09998273849487,0.011045892412463823
1967-05-01,0.0019997777283874826,-0.018419499873467114,-0.009807524381949526,0.00819438420675631,-0.03529072544255922,272.735595703125,-0.040217737356821694
1967-06-01,0.0036617794359652565,-0.01533267537023926,-0.005599877258456329,0.00638410780006781,-0.04266581476427788,162.4523639678955,0.013621749563349618
1967-07-01,0.00191528061911848,-0.01338669483590385,-0.0038696321666085065,0.0069641962894372925,-0.05222348886173825,160.34934520721436,-0.036641620099544525
1967-08-01,0.00013023652243067678,-0.015982160702401743,-0.0037328887234779934,0.007550668058804093,-0.05282606756271318,218.40746402740479,-0.030241676916678745
1967-09-01,-0.0030991682692038634,-0.0066038828167686425,-0.0035458511865014506,0.003966353148401558,-0.030597654539485312,126.23535394668579,-0.01878354698419571
1967-10-01,0.007832302767943515,-0.004568582103736158,-0.011786976014567884,0.004595934326495813,-0.005891161082788955,166.8467402458191,-0.038525971273581185
1967-11-01,0.0028514418014482642,-0.0013013236710558767,-0.01247204978787401,0.004782215272668067,-0.02662807832970176,85.83845496177673,-0.00658972706231806
1967-12-01,0.016569373341955053,-0.004528559460912062,0.0036799414545375434,0.002431452115631405,-0.042725003562694375,51.30595564842224,-0.020034040013949077
1968-01-01,0.010547599085422504,-0.02584763127716555,-0.006128722916092169,0.007432229042325264,-0.012177266830275226,20.323023200035095,-0.021098866644832823
1968-02-01,0.007527741072512629,-0.014991909737928188,-0.004910157297983493,0.005665864868404428,-0.008831017239149226,60.39382219314575,-0.019620596948597167
1968-03-01,0.006093939013757815,-0.01541173544904703,0.0014043500642085512,0.0047001403216841925,0.010666957255019698,70.44035196304321,-0.014269208121630881
1968-04-01,0.014513948756166037,-0.009218554916805115,-0.016472572655302737,0.004610226980408744,-0.024681962853254275,72.58281707763672,-0.007884633830851978
1968-05-01,0.008021664664277374,-0.02464575018139853,-0.006486588721856592,0.006932464587084814,-0.01749892849041972,101.00023746490479,0.011103181168437004
1968-06-01,-0.008387099464496004,-0.024178543101078358,0.01294293073698995,0.006525666887000264,0.004827838152820288,153.23400497436523,-0.04344675689935684
1968-07-01,0.004450855296329304,-0.022027381844278694,-0.00831042112437303,0.006146046554713601,-0.017361787992507913,167.279052734375,-0.0006809754995629191
1968-08-01,0.0033013008929853108,-0.010959185268459976,-0.015572469569645413,0.0055722921065155554,-0.019122389426758122,150.56707859039307,-0.024067159328195784
1968-09-01,0.003186783307688284,-0.009956972106643345,-0.010663561958226304,0.005106078791634415,-0.008405884186369042,144.69761848449707,-0.033060848298999995
1968-10-01,-0.0015132259951109188,-0.004160240076590275,-0.0009376272165846303,0.0038140728740032512,-0.023048106840876645,122.19429016113281,-0.038084338108698525
1968-11-01,0.000780947602495423,-0.00514245450756499,-8.186519963000523e-06,0.005855224877996137,-0.06816617624704228,84.64162349700928,-0.029668058786127303
1968-12-01,0.015744741040049786,-0.018921674539645512,0.003969605328811834,0.005544209223293191,-0.05971227534288584,108.70716571807861,-0.02588366675708029
1969-01-01,-0.0016076463597551798,-0.0063559959602096806,-0.006400332871250633,0.006181278185596376,-0.09837021488089895,12.729781866073608,-0.01416702340874407
1969-02-01,-0.0034889086205672397,-0.014860489999578482,-0.0020020747163354883,0.00587072516733924,-0.07901376243247542,52.78395414352417,-0.0022998793671528497
1969-03-01,-0.001833218024419167,-0.00787737860303858,-0.004891858389965859,0.0067183000510845,-0.08930556129577548,67.87874698638916,0.005156990761558215
1969-04-01,-0.0010304209005012894,-0.015222037065963166,-0.006755785019606274,0.00852135538714006,-0.07992097458174062,149.1838574409485,-0.01357004770802127
1969-05-01,-0.013505949780216872,-0.012451160118739674,0.003139281100727248,0.00795724856474635,-0.07871806968090146,216.60118103027344,-0.03906282699770398
1969-06-01,-0.012059971812931036,-0.015857945722730263,-0.0028955898498119323,0.008730447656708207,-0.06004030881232993,163.00549507141113,-0.026181785182820425
1969-07-01,0.008764505695903882,-0.008774595368869494,-0.0297060274709303,0.0070541552038682525,-0.0509670783960542,256.5484046936035,-0.01177717310686906
1969-08-01,0.002648580264310782,-0.006779898759450061,-0.007193847820795002,0.004741493193093005,-0.027668406797009847,161.71196699142456,-0.013938546180725098
1969-09-01,0.0019290407100174692,-0.014254636252703873,-0.011197881233287542,0.006361171394814594,-0.014895978275426599,201.4401912689209,-0.03589229037364324
1969-10-01,0.006597910215144171,-0.0032570536342867904,-0.009155941351411704,0.0031915878702180748,-0.008850895019984522,145.54767608642578,-0.032948657042450376
1969-11-01,0.0021954344580200815,-0.008247092609172281,-0.00550428608447002,0.0046948249037328795,-0.015595256415910499,110.3977918624878,-0.0036207829705542987
1969-12-01,0.01185932690357752,-0.016674948046388832,-0.007951359675501719,0.006831875689189776,-0.04410202246765758,26.43936276435852,0.0042029547815521555
1970-01-01,-0.0037348106033822524,-0.017827099283644253,0.006286186888308189,0.006344810338224772,-0.01741497192618459,73.29223155975342,-0.02512952105866538
1970-02-01,0.0007693897292316813,-0.019316811897400497,-0.0019811142440253077,0.00743310252738283,-0.02580147756393566,29.15426194667816,-0.006748765396575132
1970-03-01,0.007378657676685163,-0.027392840424579554,-0.0017780147057619947,0.0076630590860889925,-0.047630444169044495,58.437371253967285,-0.006701363147132927
1970-04-01,0.012714612860776974,-0.01746971814798704,-0.012398229342916926,0.008739629828911941,-0.041008632370205814,89.47630524635315,0.0042135208948618835
1970-05-01,-0.002048414181864535,-0.0296869583805834,0.0035436077447068286,0.009127938213497944,-0.01877436934168949,148.9990234375,-0.03364958076013459
1970-06-01,-0.008104642970556858,-0.02791155318635097,0.002480151173391187,0.00841810712927543,-0.0207630917429924,215.32049179077148,-0.020974377791086834
1970-07-01,-0.002100592796666745,-0.019092946920705876,0.00023122599674267182,0.008322207279378695,-0.0007818421879566686,166.85807704925537,-0.07001037398974101
1970-08-01,0.00645310383151288,-0.013848574784840794,-0.00898460754224977,0.004676944954876687,-0.008461672032988348,145.05629539489746,0.00807564291689131
1970-09-01,0.003075275442063979,-0.014788459824479143,0.0019990193460613257,0.002679550823968381,0.011973668886132018,116.80152416229248,0.010231865776909722
1970-10-01,0.00044009528178881775,-0.017951025553317606,-0.003401678074978039,0.006109420058604071,0.012801204223272413,85.78504920005798,0.012411493808031082
1970-11-01,0.007257047229390431,-0.029945250168658684,-0.0023016859911012587,0.007574855607198697,0.02962457622553027,68.17745566368103,0.0007190085792293152
1970-12-01,0.01663792728950779,-0.02810859553299952,-0.022240596952271836,0.009096664200032403,0.018377950804871184,139.41609859466553,-0.00504060596641567
1971-01-01,0.01248221972524949,-0.03263041243780458,0.004415616135334221,0.0057622329050588195,0.025728054691192714,67.95396208763123,0.0033004090396894347
1971-02-01,0.01751587413955896,-0.036946769729526575,-0.0010995933538006117,0.007250162378801851,0.013151790860087373,50.619614124298096,0.008894407914744483
1971-03-01,0.0008642223842420687,-0.0382736071512319,0.004178512715017204,0.009760617933024794,0.012312583668633949,48.008936643600464,-0.0074405305915408665
1971-04-01,0.005055673922115889,-0.022931764091270557,-0.011015533896372227,0.0069038316737736385,-0.009813888518269672,66.69073104858398,0.01504301403959592
1971-05-01,0.01619585948518576,-0.030434404405346813,-0.016410632591509787,0.00911520872234972,-0.00038182912502697736,155.61288595199585,-0.008932557991809314
1971-06-01,-0.0037769689278031315,-0.033631090357801804,0.01104361956389548,0.007937216177633545,-0.0040278068830280804,169.41953897476196,-0.02520212075776524
1971-07-01,0.014046048158432828,-0.018466062020456444,-0.009283036547992621,0.007031569017015829,-0.023581172058055568,213.0244255065918,-0.04796512011024687
1971-08-01,0.002017554681598713,-0.018752990088061146,0.0006756280833373805,0.005165021429956372,-0.007482499512302321,135.76611280441284,-0.005616769194602966
1971-09-01,-0.0018231350565622733,-0.011927371952628742,0.005857246276234366,0.0020450532801604077,0.01657194956097492,101.58867835998535,-0.012245067498750156
1971-10-01,0.01089386802091981,-0.01949044845431395,-0.005413861653473296,0.005281257560616078,0.010391621482233668,89.17157649993896,0.012597052587403191
1971-11-01,0.021983953166144623,-0.020772969583049417,-0.009034505003319163,0.005937546386099617,-0.00800267132648895,60.271644592285156,-0.018380778945154615
1971-12-01,0.023744213141308812,-0.012820625907161097,-0.01087634782878288,0.005534008303949596,-0.015770355889270473,191.43720865249634,-0.034438191602627434
