,r400_cluster1,r400_cluster2,r400_cluster3,r400_cluster4,r400_cluster5,r400_cluster6,r400_cluster7
1965-01-01,48.44461,6.8927574,18.157478,41.46825,11.734768,7.719963,9.811726
1965-02-01,66.12057,10.543922,15.7872505,36.239666,12.702843,17.287685,28.657236
1965-03-01,74.71858,11.456306,6.093403,41.49446,7.1171684,11.5398445,11.46941
1965-04-01,59.357155,9.035301,11.018951,17.670982,50.022034,11.588985,20.00681
1965-05-01,58.718323,34.60491,7.336666,18.40318,49.660027,6.465233,9.253159
1965-06-01,65.2344,33.325615,7.2056236,14.221294,46.734512,12.172123,8.1049
1965-07-01,50.877083,34.64914,5.1875725,39.312607,63.714306,7.5053825,5.4087067
1965-08-01,60.23022,36.932552,4.51598,18.000225,28.17893,5.8640785,5.7952805
1965-09-01,45.625565,25.235395,5.618374,16.566952,21.490864,6.245739,6.940262
1965-10-01,50.567497,23.52857,9.384201,16.394958,30.63925,12.781471,9.854313
1965-11-01,60.91164,34.97511,9.192551,40.64924,28.101944,11.133614,10.224506
1965-12-01,72.5875,21.06989,6.018051,31.507404,40.200417,20.424507,14.886333
1966-01-01,79.71432,14.867962,22.837915,35.545517,44.03914,18.029678,19.244461
1966-02-01,80.33648,12.149479,8.311428,42.464844,44.300148,19.590836,18.53365
1966-03-01,73.390884,9.13715,14.836773,33.78901,39.393417,8.372166,11.944279
1966-04-01,72.92467,19.909306,7.9322166,17.501083,56.301865,10.93634,16.307644
1966-05-01,67.64858,33.1849,6.1034775,18.115044,32.419914,9.293102,14.984516
1966-06-01,68.69756,48.780067,5.217018,14.321312,21.73148,11.340172,8.363956
1966-07-01,65.21574,46.60167,6.7207184,14.556061,48.09224,7.603897,5.763668
1966-08-01,67.65843,38.044025,6.389118,33.539482,22.59496,5.3778915,5.210449
1966-09-01,63.726807,33.641266,7.9880333,9.409657,19.57442,8.757942,10.754124
1966-10-01,79.96384,36.256325,5.3335686,16.276455,13.553043,10.067936,8.469021
1966-11-01,80.34469,12.208576,7.290352,38.431442,17.857311,19.108208,14.295048
1966-12-01,81.35919,19.456226,16.785347,20.917248,23.172802,19.045826,25.07541
1967-01-01,80.01541,8.293789,41.894615,23.843441,12.291836,23.47522,27.03073
1967-02-01,60.629864,11.312172,44.00596,41.119328,28.441109,22.640816,32.961082
1967-03-01,58.646885,15.0416565,15.386227,39.98089,26.922628,20.463596,28.66069
1967-04-01,69.12592,16.16827,20.279488,34.79373,29.55759,10.2565,14.72411
1967-05-01,70.247475,23.336716,10.592625,31.449356,29.836288,8.913681,12.28677
1967-06-01,52.535805,41.632805,6.9155045,14.202183,30.870003,6.9543533,9.815651
1967-07-01,52.304398,40.03325,7.8850327,29.130253,30.295717,7.450939,6.690857
1967-08-01,59.15361,28.831287,4.849762,22.321583,27.753654,5.8784103,5.9493523
1967-09-01,64.124565,20.304821,4.4798546,12.442165,15.47237,4.645382,7.062454
