,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1008.9854,1015.49084,1010.7559,1019.65155,1010.1984,1013.14294,1021.0209
1965-02-01,1010.8446,1014.8329,1008.89294,1017.27075,1013.21924,1017.8407,1016.20844
1965-03-01,1013.33954,1015.64966,1009.98694,1019.71545,1013.21674,1017.40405,1018.79944
1965-04-01,1018.5533,1015.90576,1009.56714,1017.27325,1013.3904,1020.62335,1022.83545
1965-05-01,1019.1083,1015.6856,1008.94196,1015.01953,1015.72034,1020.8758,1019.7793
1965-06-01,1025.323,1017.2379,1010.4316,1016.302,1016.0193,1024.2079,1019.8172
1965-07-01,1023.8309,1016.8007,1009.97577,1015.8692,1011.0896,1021.997,1025.937
1965-08-01,1019.966,1016.3412,1009.97516,1014.4422,1016.78394,1020.8137,1025.4279
1965-09-01,1017.69617,1015.7861,1010.44275,1016.07886,1016.0087,1017.1926,1023.60016
1965-10-01,1016.69836,1015.69806,1010.32556,1014.3957,1018.5843,1016.71075,1023.8296
1965-11-01,1013.1188,1015.2825,1010.4136,1019.904,1014.31384,1021.1926,1024.6923
1965-12-01,1010.94946,1015.0171,1009.2843,1024.0529,1017.19446,1023.8954,1018.5991
1966-01-01,1012.7894,1015.04205,1011.12463,1020.6406,1014.9356,1018.962,1019.5929
1966-02-01,1009.77515,1015.75867,1009.94226,1019.34625,1017.2502,1017.03107,1020.7564
1966-03-01,1013.8679,1015.15405,1009.2782,1017.9242,1014.5357,1017.8404,1021.1407
1966-04-01,1018.02563,1015.71045,1008.94336,1016.5079,1013.68445,1018.7079,1020.09674
1966-05-01,1022.22656,1016.3645,1009.65186,1014.39923,1013.16187,1020.02655,1017.89923
1966-06-01,1023.29126,1016.59735,1010.6489,1015.67474,1019.3425,1023.1147,1019.959
1966-07-01,1021.2671,1016.46594,1009.26697,1014.6258,1015.8119,1023.4433,1021.07306
1966-08-01,1022.4487,1017.0436,1009.7113,1014.0625,1016.6387,1022.3924,1023.5835
1966-09-01,1017.3547,1016.47095,1010.0594,1014.2728,1016.6067,1018.0932,1022.2766
1966-10-01,1017.14813,1015.5383,1010.0093,1015.8507,1017.8041,1019.1729,1019.37445
1966-11-01,1013.3502,1014.8562,1009.26385,1018.9763,1015.11646,1019.03516,1014.234
1966-12-01,1011.3875,1014.87866,1008.4702,1021.8511,1014.2703,1019.0002,1018.54767
1967-01-01,1007.6622,1015.7728,1009.3455,1023.5018,1015.4558,1019.313,1015.3519
1967-02-01,1010.87286,1015.85706,1009.1047,1018.74335,1018.16656,1022.0122,1020.48846
1967-03-01,1015.1089,1016.0536,1009.5712,1019.94495,1015.61755,1019.8223,1023.43866
1967-04-01,1019.6729,1015.9833,1009.73157,1013.1216,1014.7759,1021.5768,1022.32196
1967-05-01,1021.4121,1016.38306,1008.9334,1015.6821,1014.77655,1021.4695,1015.94556
1967-06-01,1021.79016,1016.391,1008.6439,1015.2235,1018.24854,1018.9487,1016.0659
1967-07-01,1021.6196,1017.03827,1009.1584,1015.0959,1017.11664,1022.4671,1022.052
1967-08-01,1019.3551,1016.8576,1009.5886,1013.7601,1022.8364,1020.80115,1025.019
1967-09-01,1018.10486,1016.2438,1010.2039,1016.3402,1019.6424,1019.051,1023.34
1967-10-01,1016.0072,1015.58057,1010.3897,1017.4272,1019.34924,1018.55835,1018.53076
1967-11-01,1012.94666,1014.63654,1009.6293,1015.68286,1016.13196,1023.3705,1019.71204
1967-12-01,1010.9847,1015.9811,1010.42084,1021.54486,1011.82635,1014.15625,1019.12213
1968-01-01,1008.4045,1015.7372,1009.3047,1024.0166,1012.16565,1010.2328,1021.28656
1968-02-01,1011.483,1015.58325,1010.77454,1016.87714,1013.18677,1005.78467,1024.4753
1968-03-01,1014.2659,1016.19946,1009.01416,1015.82166,1015.7615,1021.6244,1023.89923
1968-04-01,1014.57935,1015.9247,1009.8693,1015.3694,1012.9571,1022.0845,1022.1718
1968-05-01,1017.8897,1016.27313,1009.0428,1014.74536,1016.5494,1019.2257,1017.7759
1968-06-01,1021.8498,1017.265,1009.6439,1014.83765,1017.42096,1022.9303,1020.54596
1968-07-01,1022.67847,1017.54407,1009.70685,1014.68024,1017.8918,1021.46045,1021.88416
1968-08-01,1016.8764,1017.1548,1009.91724,1014.08484,1013.6011,1021.2165,1028.7388
1968-09-01,1018.87146,1016.03485,1010.089,1016.671,1016.23236,1018.39844,1022.7801
1968-10-01,1016.74396,1015.3923,1010.38885,1017.3265,1016.9587,1015.891,1021.11273
1968-11-01,1012.52057,1015.3658,1011.27045,1014.3167,1014.7804,1017.93835,1017.4453
1968-12-01,1010.25214,1015.5139,1009.4127,1018.14374,1012.8862,1014.8999,1019.10474
