,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6,zgv500_cluster7
1965-01-01,-0.05980732558823343,0.1833315518960147,1.2538757730037609,-0.2718825712271616,-0.0005841680192779608,-0.046634328863439344,-0.16926412886761605
1965-02-01,0.13704970479011536,-0.12735890644327016,-0.9253721287909975,0.05787164765469572,0.0965389096209662,-0.01189764663477871,-0.45732421443817467
1965-03-01,0.302194331341715,-0.05090032166368525,0.3826016441304633,-0.3063884028728972,0.04403423046949142,-0.011169190859045714,-0.04010831421994149
1965-04-01,0.07334994638700093,0.3418929035394964,0.44283445211167033,-0.5506523746125241,0.02140334704251007,-0.0055240378038462915,0.1450005205387765
1965-05-01,0.12400874228619817,0.07047535930301102,1.3697158783040149,-0.32722073877956853,0.031803966992408506,-0.0039002403727972563,-0.31298211914427737
1965-06-01,-0.1841220671116416,0.003275544461335095,-0.1100397490440531,0.08989656278004883,-0.007583442293391883,0.008263022379364358,-0.006937280673771463
1965-07-01,-0.32125701432797443,-0.16036602950484402,-0.15733800035841922,0.26749431664216605,0.002346898407767747,0.0007680127255032,0.17358846169836978
1965-08-01,-0.305443713024481,-0.12848171418611434,-0.5303977334752996,0.10806666753182174,-0.004574387220537844,0.014130722121527783,0.10869787570009841
1965-09-01,0.024665078259448504,0.09230164496201865,1.2399604979981769,-0.16170953473089436,-0.03814484016749411,0.02143812690506232,-0.15001780492194156
1965-10-01,-0.23221648784715737,-0.268113020230347,-0.20181731657778965,0.5605478870107773,-0.012180755989722026,0.035546633782151706,-0.46408116183382403
1965-11-01,-0.2982684703015569,-0.07736927396814589,-0.25812343079993066,0.22723867115399518,-0.06466808991780183,0.010505079627423808,0.2570657971057486
1965-12-01,-0.1034370665229968,0.03973598277170054,-0.15571800635216085,-0.2931052700002143,0.012058075090856043,-0.003769230830553515,0.06601516791480654
1966-01-01,-0.11341023578572629,-0.21886575809666808,0.0745744860552727,-0.05452173715787577,0.05993954464082272,-0.0039193774725939145,-0.18201522687648206
1966-02-01,-0.17862804234027863,-0.04513127020966839,0.29171375518149517,-0.11834167736641905,0.06979697291518895,-0.009039909650195193,-0.27320375467868563
1966-03-01,-0.07609732782662804,-0.009053064064240791,-0.09475183930802854,0.0012749105903273779,0.04859257814694793,-0.01336131904868858,-0.05709695372175663
1966-04-01,-0.25250127733643374,0.11764233800726878,-0.33002711356954373,0.13085786015429396,0.07684671392003145,-0.029829465823273452,-0.2603171195121522
1966-05-01,0.21439324230400483,-0.14007295101461276,-0.015203986673596058,0.08055773689180401,-0.03688082162056203,0.016678100604205562,0.2571461365578023
1966-06-01,-0.4208176216082786,-0.03320711459796449,-0.02775541605784538,0.2291812726580505,-0.02851453183204618,0.019494726749034116,0.14818187089676554
1966-07-01,-0.270964405429897,-0.1942539784375211,0.6463737563884006,0.0017560173010995202,-0.020576944309891064,0.02556999440933671,0.23601657532631085
1966-08-01,0.06653074758933551,-0.14856116793734928,0.18887020489002798,0.033214113655242516,0.023689173172647487,-0.006098834878424637,0.08118773235919628
1966-09-01,-0.10735245782937576,-0.09828162228714833,0.6198453142287884,0.15763612926429046,0.04831323303386235,-0.02222501917251342,-0.03716030574225365
1966-10-01,0.042697292085347775,-0.0006851520468021783,0.05031656473875046,0.043745959137982515,-0.0437825356560354,0.014988274410528692,-0.22411292537729793
1966-11-01,-0.08666307957314733,-0.0027146239594464574,0.5061613752486859,-0.0984742154254981,-0.013219132750181353,-0.006792165622900745,0.21533599876342938
1966-12-01,-0.34851025956780163,-0.012701961316797935,-0.023927311710220705,-0.08055691125122369,0.07057174922941067,-0.0011993683270441018,-0.25646176109922697
1967-01-01,-0.012598917889061258,-0.2824462740354135,-0.40191757552167207,0.04447622766308751,0.07525601214107183,0.010355961921656772,-0.384950764635776
1967-02-01,-0.1309881247441048,0.08724928033393874,0.14527565304269183,0.04746953408557473,-0.08466822028120993,0.01810787205095124,-0.02257346195426393
1967-03-01,0.21323089612953697,0.05736239549612076,1.0146506289218336,-0.3174293231456838,-0.05768801017667927,0.0011159391423002799,0.11965924120963889
1967-04-01,0.4714780556621836,0.2815287297880146,-0.8245704021859677,-0.4538974863417605,-0.056223006464029085,-0.024410945637678337,0.603766200390268
1967-05-01,-0.27977460022292916,-0.1877091300319618,0.7227335838561363,0.16867273506966043,0.026934057361275694,0.01065816963207753,-0.04380600962867128
1967-06-01,0.051094480414888746,0.07393274482497028,0.45196404482455965,0.03461515438472126,0.03501133431630735,-0.012275144343901354,-0.15189896555657084
1967-07-01,-0.38186210527348874,-0.1922932262843947,-0.2598218619823456,0.35648924027774354,0.034351947047314,0.003397364121634351,-0.046491995453834534
1967-08-01,-0.2896812925143028,-0.2531617696226483,-0.6369618025231869,0.3691939544593189,-0.009814262450566045,0.01454242971622794,0.02027699089747794
1967-09-01,-0.1735780499319532,-0.06925046614463061,0.22656752708110406,0.03422434897498882,0.01327712841968244,0.006432830157479164,-0.08799814955985293
1967-10-01,-0.2890323386041086,-0.18102709518771776,0.35259913890919786,0.10336122297226115,0.07584544377692953,0.003634283595272624,-0.4239551564480396
1967-11-01,0.13973694016684346,-0.21437898173298636,-0.29917571772920326,0.22016956556773357,-0.09684653087156533,0.010288110172571781,0.37579222562465264
1967-12-01,-0.0991697704641899,0.486163102405172,1.8559337930476414,-0.8879531782569615,0.15883851180542685,-0.08062560038122613,-0.43485732154643286
1968-01-01,0.03634171226798598,-0.043853455629776904,0.6336966727642304,-0.29383138984653123,0.03856068923811691,-0.008237320906823668,-0.05177443331860482
1968-02-01,-0.15137212267562525,0.010448151504174925,0.6870464441624093,0.31664788934355936,0.0015931661624660474,-0.011211540056129414,-0.05023930459580523
1968-03-01,-0.4345479518619936,0.07330813071310101,0.09930404101280456,-0.15561682079647873,0.009746183036961628,0.008597691523752296,-0.28488566266729476
1968-04-01,0.39722742651825516,0.2532903131254962,0.35572248570462495,-0.4550357448293808,-0.1197621309401055,0.022792282078482044,-0.13483870536723036
1968-05-01,0.23468222413490067,0.02434968843426503,-0.03680624067783356,0.014678254089456924,-0.07406428566501112,0.018446716991424954,-0.035700305028164646
1968-06-01,-0.6863113214720541,-0.027869565373050496,0.31460371423274913,-0.14271831011122213,0.04768129351516858,-0.016643071520158845,0.23912858772785106
1968-07-01,-0.08145416113756486,-0.1451466730992559,0.07141394976605761,0.21077877452187505,0.005165819111564517,0.010006318607508018,-0.0764778161302526
1968-08-01,-0.07738218045056755,-0.05815102535129433,-0.23080635261028373,0.11497761539005219,0.009854230141082337,0.002803384529776405,0.07890927347731083
1968-09-01,0.04371713930323942,-0.042044402847827324,0.16703436032254645,0.06506593884728479,-0.00616724448250109,0.008247940398513348,-0.15748610838930657
1968-10-01,-0.37185430749138787,-0.202629631254035,0.36486827946723777,0.20755031641493454,0.07860499775421073,-0.0054729368952946235,-0.12423386599155183
1968-11-01,-0.07683016471008756,-0.07725025881344165,0.7637873609015282,0.09619623739668665,0.06279193312782823,-0.003190330752405957,-0.21930723748308548
1968-12-01,-0.0673416529351206,0.0029370260857780215,0.17260910665735285,-0.21783014138539633,0.03131155585799053,-0.014685009858544951,-0.1460853250736886
1969-01-01,0.15768557786941528,-0.27679329292035443,0.3437003239672235,0.03177300491865645,0.002721373928454882,0.012670450865630694,-0.06677543229245125
1969-02-01,-0.26331272587847354,0.03014120968504691,-0.3656125766165713,-0.034398326967307866,-0.03342851587635188,0.012293616230704992,0.30029584118660463
1969-03-01,-0.13275895156522294,-0.003183544547834867,-0.014981054799987915,0.08690770556952092,0.07343886025562768,-0.0021021112366148534,-0.2635682358386669
1969-04-01,0.03727454580922625,0.008904658467836784,-0.28061334123002724,-0.012775386373202007,0.039847589716429016,-0.00042656114366471017,-0.0935166043804047
1969-05-01,-0.21630861421129596,-0.09250043510970936,0.17735685439819987,0.24333662809209622,0.11807923873474124,-0.01859258268662194,-0.21806961678444073
1969-06-01,0.013007479372309214,0.05069682964871467,0.554975486816244,-0.047917442779380384,-0.0058880972907365695,0.003256157822170462,-0.11319006060032134
1969-07-01,0.27723365755223517,-0.08616490997898747,0.09167622378531923,0.06429870870519191,-0.014344220696628548,0.008160745107383405,0.04599315134134699
1969-08-01,-0.058574460919446014,-0.06007812950025562,-0.3889482389105127,0.1799840030940712,0.012392350390308202,0.0010805223296416896,0.0931743453157709
1969-09-01,-0.1001627358204838,-0.08595862596387595,-0.17286326656950282,0.179440919177752,-0.03835023369152234,-0.003085550568444771,0.24665408629052185
1969-10-01,-0.0759905370980946,0.021577382486470988,0.5821722619076993,0.06158688231140164,0.0017719028983959433,0.015088972220827916,-0.41135467113332547
1969-11-01,-0.20034833074505648,0.07048093215365646,0.7302211954238568,-0.03907363729696747,0.028932276750623268,-0.004910142102821938,0.18343752686013567
1969-12-01,0.19327159692992024,0.09793649152131148,0.4049706332227017,-0.05720463574778104,0.09343070635671606,-0.04156970113476945,-0.335440642022072
1970-01-01,-0.39077823731436656,-0.06184274147094136,0.5181938092759315,0.17486509490520397,0.11963894011324826,-0.020382773765399924,-0.3595714239363975
1970-02-01,-0.03523621569151309,-0.16348411814427713,0.19850578713924327,0.3129422981688317,-0.027697903920811038,0.018460527031219563,0.05348169026856727
1970-03-01,-0.07322346652621653,0.006061516748085408,-0.2101730951603423,-0.06047756219586582,0.052000387422456086,-0.0006506776131553757,-0.12017754005624894
1970-04-01,0.2324196051305799,0.2648956785109681,-0.4525491848905036,-0.5190777229079119,-0.044048924660239054,0.0037034745966203664,0.10359020943337299
1970-05-01,-0.16868707737815913,0.03840537439674323,0.026148107853975703,-0.18391239304914545,-0.03340410767123103,0.025452169427398925,-0.1328157142121741
1970-06-01,-0.18767631098405638,-0.1486778626559486,0.026992997749054688,0.08830903263115292,-0.027812515627166242,0.0175155751032517,0.22110818548405425
1970-07-01,-0.39161688356257196,-0.14197007871009934,-0.6838723066005301,0.25789227257383635,0.0036983485160331517,0.019649927383527464,0.07281362059268547
1970-08-01,0.1337911707780032,-0.18792266786937983,0.010043012097160867,0.18093603405546635,0.11448400372369143,-0.03954383667123463,0.11200880275127736
1970-09-01,0.16416668224690564,-0.02715410008816652,0.3770013438894394,-0.03404053231925829,0.019308260218986798,-0.013805848985441344,-0.17567589244943985
1970-10-01,0.048667435715002795,-0.030116573087608733,0.2717604662509675,-0.21913697322209677,0.03251991721709038,0.0021077158428218896,-0.11351528636952665
1970-11-01,0.060327505039523784,-0.19269042294210112,-1.3755136347831565,0.259003148856738,0.04789460493066838,0.0011426586674843104,0.12284732879476346
1970-12-01,-0.006947065912075896,0.14006340167891812,-0.3774046263796218,-0.24336668405127018,-0.08196237964470308,0.04126636847604399,0.33753086277779115
1971-01-01,-0.14101464167556987,0.026620585720618848,1.6196061956121568,-0.37380000378223177,0.12869513429210783,-0.02152349419128624,-0.46645494851660224
1971-02-01,0.003037685111387452,0.043486604060400544,0.7076205725365498,-0.13846701790466376,-0.008957792795085497,0.011651975540016417,-0.1395339344410186
1971-03-01,-0.10282310532100164,0.005629987613311117,0.013115888144424622,0.16507472552306265,-0.04502760389915717,0.01654183621520329,-0.16277487924758424
1971-04-01,0.16382769751014994,0.014213383407659935,-0.02732011192339532,0.08391988932663667,-0.12915638961495107,0.02455728336910286,-0.1189903534473257
1971-05-01,0.22697336415746316,0.05337986832773182,0.19201406456054526,-0.01968758854460209,-0.020700122251082923,0.0008635501859067244,-0.032584274068791816
1971-06-01,-0.36639173084230564,0.038983005846680054,-0.41207201937411697,0.044668608275737536,-0.04795609772532382,0.013253611013086013,0.01322576736516141
1971-07-01,-0.056838876665083325,-0.2552127491840175,0.4233042927498513,0.22101374805396332,0.04844798729021834,-0.003787323543324074,-0.07798261940479279
1971-08-01,-0.0570084510454491,-0.20334661912015628,-0.5785341592545206,0.10930858288250916,0.011419476887907917,0.0061411476450985904,0.2083433435318318
1971-09-01,-0.08110139074165429,-0.05401961110256823,0.10166230036857281,-0.16531429075180218,0.04766270032202299,-0.003062252975643288,0.009081840634028962
1971-10-01,0.040510718349311775,-0.0037579823442747897,1.035133828508093,0.04424168497112626,-0.006567478359442289,-0.0005750722540080542,-0.22655535251536268
1971-11-01,-0.16928146134561567,0.2966251644030423,0.05678431864114518,-0.26342833401463556,-0.07393870943488966,0.007789921313011151,-0.081581027900919
1971-12-01,-0.12606396826345528,0.39001681225400575,0.5045011005503066,-0.7484497330712935,-0.051866562055949944,0.01289700869150712,0.1686382166882779
1972-01-01,0.15819270108173142,0.08826098522879708,-0.04624796119776178,-0.1235960381673583,0.0013362127756131172,-0.0025300533837988273,-0.024360226110575048
1972-02-01,0.4254449548116371,-0.04307328539729958,-0.1256849854550463,0.15538463778529607,-0.031867232615792884,0.014503199088554762,0.0005695076555291073
1972-03-01,-0.2592197744481599,0.056398999680515746,0.16181286662182912,0.03764241511094655,0.06166296559634782,-0.03116545879465206,-0.35391110689082045
1972-04-01,0.25968759584782725,0.06954558734768923,-0.6417603568827852,0.028460435833491334,-0.025756485299882656,-0.00671165356442157,0.06846011160536015
1972-05-01,0.05697803154810151,0.16860829430146956,-0.11983435363211531,0.04146274167661232,0.017388291187755023,-0.026196680800119953,-0.0039317942363150575
1972-06-01,-0.05047555679260794,-0.12782658647063752,0.2604980576545634,0.10115123809652127,0.0055444558357236945,0.009709996635251779,0.08497860361921027
1972-07-01,-0.22345621472419197,-0.19028293047572525,0.2317822835546859,0.07075118891736294,0.03777798198568741,-0.0042784307516315154,0.08282839776353633
1972-08-01,0.03268852162716993,-0.08909297917648154,0.1770057259721959,0.1453481931635674,-0.021648515355311163,0.006295024140563716,0.08079279610451232
1972-09-01,-0.7627115098398123,-0.04815098527871387,0.23347575296746925,-0.13223912002162097,0.043410663861774244,0.014328175629259704,0.34286836360363254
1972-10-01,-0.21068812973463713,-0.1064246940151067,1.7699313924667683,-0.06492921540923152,-0.014063175803206804,0.006088369765407133,0.05346258032195112
1972-11-01,-0.3098046935316342,0.15434569836607281,0.3976333331554494,-0.40513687099970824,0.03510109061830258,-0.019873243135335943,-0.0971319669104637
1972-12-01,0.03787037992933348,0.2482842444114282,1.1582918623660474,-0.20187696877946246,0.07069250144409228,-0.0357862144382562,-0.44255110811679926
1973-01-01,0.039820826209303155,0.039325361992691606,0.16925834277842908,-0.2112171328659599,0.061673505804039366,-0.009992110186508599,-0.16999744037364392
1973-02-01,-0.3147098055081581,-0.056015987368956424,-0.4914102085093235,0.20315643954784313,-0.037438551764686426,0.025076102334065452,0.18690166638252584
1973-03-01,-0.07479919760084863,0.07141640173717284,-0.7448756314338523,-0.4910241204796108,0.01907772344593954,0.008110000548302042,0.05171072292835155
1973-04-01,-0.18777150605151902,0.10141613936507961,0.4481784523801601,-0.1529973845743964,-0.02632625818693342,0.02677966822278427,-0.2726458805672666
1973-05-01,-0.16698285714903874,-0.1734537688989035,-0.5135626234906785,0.3800454820301516,0.0017403551192513404,0.014867950464616971,-0.11846889999318631
1973-06-01,-0.12678723059483427,-0.0758083353579884,-0.06877686432067384,-0.036470775644407205,-0.06676109433031946,0.030389727675666,0.06077940714486102
1973-07-01,-0.4476133233575678,-0.14397781211095798,-0.5861847958666213,0.2412164570591974,-0.04770178816597624,0.03254736374741849,-0.12029451417162064
1973-08-01,-0.002430682418061726,-0.11679133216679936,0.08342782867715715,0.1481611730781853,-0.02515556169442747,-0.002960341632754955,0.13423208543594847
1973-09-01,-0.3186206541844268,-0.032581106151296745,-0.05279382334110585,-0.014382432518751487,-0.00955034616111799,0.022318929326000884,-0.136270802071754
1973-10-01,-0.22906958639844138,-0.11379136244805767,0.56675412553422,0.04484090134204227,0.025282046258430002,0.006317162144196615,-0.15279319375119313
1973-11-01,0.02045368692323343,0.005464023962931734,0.35917777964409364,-0.22979888087468792,0.0440261943464857,-0.01469676239655422,0.07409368582228397
1973-12-01,-0.11640193510744998,0.1902702933465931,0.6587888966215418,-0.13833128655633184,0.057351460035193626,-0.017672180082337726,-0.5929336268851098
1974-01-01,-0.09033732366428446,-0.0444064087326258,0.20650041864273397,-0.35451600948969525,-0.0015053297912893916,0.02315896842837986,-0.024535118582400872
1974-02-01,-0.15074498065288608,0.06125294800165674,-0.11666332312086795,-0.11366820821525359,0.027455348621001678,-0.025799912613106286,-0.0024898696017075094
1974-03-01,0.08739090816520932,0.14455906364699486,-0.16839876770973206,-0.18335390598215956,-0.10460573710671818,0.0212997649659895,0.16756533308232086
1974-04-01,0.3774474583454986,0.23802973225083152,0.18816492024888384,-0.08172617815699137,-0.054549015965134985,-0.015475502047475711,-0.13223567858655402
1974-05-01,-0.14650519787848218,-0.06132109851484568,-0.15169554885397568,0.08988180296852234,0.0168665588605893,-0.002066823241346455,0.037967148137853506
1974-06-01,-0.39783604999086747,-0.17291680240715054,-0.25125202980447325,0.3945514031335817,0.05040837017257648,-0.008147439998701666,0.23514500006716305
1974-07-01,-0.11953163836429367,-0.14987255538433372,-0.773441030624065,0.15161388309289378,0.009071874367393097,-0.0015706182541989147,0.20685455900557498
1974-08-01,0.17851425418213232,-0.133278039300447,0.44465610321531907,0.08950732278485671,-0.05133607991764905,0.0135687121655792,-0.022402681172528166
1974-09-01,-0.30485810294969756,-0.0870371748968749,0.19298067435305172,0.036303712226820335,-0.0020007117436345637,0.015020066328024611,-0.20320038212106584
1974-10-01,-0.25875708505288875,0.053040901343272606,0.5753293950506981,-0.17357781225590843,0.019405499626775735,-0.0009769456680300155,-0.014404706815455822
1974-11-01,-0.10734552851141388,-0.1900172936664501,-0.6625327658145986,0.09651459383626357,0.11896053000303511,-0.011568889980778808,-0.29446270237577726
1974-12-01,-0.34557742191784413,0.035107468950076846,-0.1382463631477762,-0.35872892707797654,0.05555325854242644,-0.008927852352071967,0.012067692512844471
1975-01-01,-0.11769521481065608,-0.08541214719257305,0.44489613872893313,-0.16164942941767105,0.11557309962951272,-0.012954497269941334,-0.35943658427989233
1975-02-01,-0.4116993564278332,-0.10052717907328002,-0.41310311631953467,-0.07401602227135119,0.12804729551190638,-0.013604338883317526,-0.1898423471349351
1975-03-01,-0.2477738978480225,0.16845687567977838,-0.0041305122183675465,-0.3925365125033873,0.03595668189629703,-0.007167440447527711,0.07301146521213207
1975-04-01,0.2819695690674568,0.26050262467961915,0.5187598948783063,-0.6015493726053982,-0.07384823677876523,-3.896891288260884e-05,0.1740358294324672
1975-05-01,-0.5577709915033027,0.09139005199704373,0.24642464011273488,-0.2040793498357137,-0.008938983367144606,0.018865330466106486,-0.24527801161116744
1975-06-01,-0.34093954669895454,-0.016495862870778838,0.043513752678607374,0.0039630087343513545,0.0449312173669006,-0.002737710659005264,0.019036080846761137
