,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,26.40163847499675,32.54532673319832,24.113041130819937,25.068318564820615,30.34002939860026,20.846811076938707,25.48713551627265
1965-02-01,27.34489418265372,32.50447820444576,24.21736499328289,25.260690684468635,31.43918124112216,19.449779971333957,26.22724307907952
1965-03-01,27.475747359903295,32.29382374247567,23.91798220076039,25.242210338921964,32.42958762428977,18.908770132384845,26.533855332268608
1965-04-01,27.017418958795325,32.648319807208956,23.871406713276944,25.545198903918937,33.40494907263554,19.94980869677243,26.854546202553646
1965-05-01,26.07572152325773,32.78573958600154,23.57546059408806,25.457936472427082,33.42751474091501,22.31257329851189,26.248102055655586
1965-06-01,24.647531033694886,32.99606198170146,23.47734220223016,25.209126076070987,32.76266155820905,25.890364422894166,25.45083098941379
1965-07-01,23.41995601699358,33.54295199034644,23.37593317791962,25.093303523398482,32.039162606904,30.002604234938655,24.748401509390938
1965-08-01,22.937588227333197,34.329196116963374,23.41396968245633,25.082138529508896,31.342410463275332,32.35732981022572,24.363238943947685
1965-09-01,22.703081072084693,34.68167289358671,23.325892133236437,25.22292064023268,31.154829083067,31.644005743449167,24.03852343559265
1965-10-01,23.19498673753897,34.80701884285349,23.251058596733653,25.300666187153986,31.720705899325285,28.820187613468043,24.35267832544115
1965-11-01,23.9228955357205,34.56106842541304,23.403330386381725,25.527493274433176,31.79222684918028,25.60904842095087,24.645381503634983
1965-12-01,25.286032298398414,33.70817653468398,23.5734281833823,25.58231884861685,31.922816652240176,22.97933245665275,25.270916355980766
1966-01-01,26.515183256244434,33.0644751376793,23.958838885446156,25.64580361625665,32.33967752167673,20.83701255337504,25.81536438730028
1966-02-01,27.254492653237385,32.64611791391842,24.08620163434117,25.90451459907735,32.6909232862068,19.41796117180946,26.20095345709059
1966-03-01,27.209181343857864,32.65281239493949,23.982829013869054,25.93345195656346,32.9244428692442,19.376822606029126,26.324782768885296
1966-04-01,27.047815798580505,33.10874000924533,23.783894781098482,26.014691076517295,32.814979553222656,19.879642588980246,26.513466570112442
1966-05-01,26.104083480291298,33.55738467857486,23.60430371875337,25.7204390611256,32.066393765536226,22.459483946729826,25.892541143629288
1966-06-01,24.950653810116005,33.71746438448547,23.622020372802215,25.427433518847696,31.87758243445194,25.69085959620124,24.930472506417168
1966-07-01,23.606554289611672,34.107138211609886,23.59931562709504,25.3196239856292,31.603638620087597,30.18567898129457,24.266325765185886
1966-08-01,22.85874020175526,34.32408317190702,23.549775540131943,25.20883697189565,30.242813572739113,32.651834679930005,23.819106154971653
1966-09-01,22.663151113550907,34.44992940933978,23.39941211258567,25.228292389778094,29.919216271602746,32.35706738977624,23.55577482117547
1966-10-01,23.226081503825064,34.632198146132176,23.457182277148384,25.379474476713437,29.829733877471,29.63086326650325,23.8441977236006
1966-11-01,24.397191072586313,34.36818982734055,23.455018216821262,25.467685887272843,29.942423502604168,26.24671475199245,24.201535516315037
1966-12-01,25.94016158948885,33.645767462058146,23.65266483724434,25.39969983843664,30.295324614553742,23.16150921303154,24.836594528622097
1967-01-01,26.82232686856014,32.82466700819673,24.112099516784472,25.352640359800027,30.498841025612574,21.029825658606203,25.345761246151394
1967-02-01,27.727235807658943,32.583406792312374,24.341561969104404,25.450065465008084,31.379816459886957,19.933821530950148,26.03768375184801
1967-03-01,27.281914754038468,32.85401391201332,24.354916855328646,25.62069404115592,31.964655789462004,19.733622250140915,26.210095485051475
1967-04-01,26.77837856591739,32.83248963903208,24.05191881623709,25.876453020959442,32.39802620627663,20.532938938012858,26.281842920515274
1967-05-01,25.690080774085256,33.272754481581394,23.82819006470894,25.796599076388823,32.33333356452711,22.94703233962091,25.88503493203057
1967-06-01,24.286548088961712,33.624923580982646,23.728136149780404,25.479996137026337,31.5681284124201,26.40120487085125,24.779821766747368
1967-07-01,23.143935939761636,34.07678197641842,23.657901026110594,25.213596183893852,30.51755731756037,30.352545104570837,23.86459443304274
1967-08-01,22.626752241773445,34.55736003938269,23.670836133480577,25.095209178662856,29.292753970984258,33.3053051225291,23.30636713239882
1967-09-01,22.42067182998476,34.798927307128906,23.577316255802554,25.109673700956108,28.95539948434541,32.7755371196158,23.510315020879112
1967-10-01,22.896529716437332,34.27499364634029,23.546617672116547,25.30889157040452,28.793700247099906,30.042977301066355,23.448272546132408
1967-11-01,24.089667123173875,34.06245559942527,23.610377641083964,25.285820118162878,29.465237241802797,26.582337705881002,23.916026618745594
1967-12-01,25.18300828911063,33.22435222688269,23.8653670461981,25.222199573162776,29.609591166178387,23.736741238792472,24.62620602713691
1968-01-01,26.30364379520371,32.697145430768124,24.091279924739307,25.221211877535,29.88765485358961,21.150323368558947,25.38735071818034
1968-02-01,26.779969231249883,32.896255743308146,24.14416658764311,25.349509244584766,30.967651135993727,19.263632985569487,25.993139213985867
1968-03-01,26.779961529367043,32.54285218285733,24.11114107916383,25.42426992174692,30.940248893968988,18.652849389402657,25.974713431464302
1968-04-01,26.62584594762807,32.804122049300396,24.09418148644799,25.655862686612895,31.78214911258582,20.2315829744275,26.06576548682319
1968-05-01,25.51529379185475,33.326115217365206,23.941588933865653,25.570636145812642,31.453426245487098,22.376080327386024,25.65185825030009
1968-06-01,24.27034038262809,33.81442836073579,23.944099904626892,25.31709994299937,31.15898710308653,25.49596056842164,25.08205837673611
1968-07-01,23.541578034607078,34.22623806312436,23.749794995493385,25.21741549943704,30.654139663233902,29.515196012970584,24.546604024039375
1968-08-01,22.788483853011687,34.49081108218334,23.605835273085948,25.136862039758466,30.447400410970054,32.86499561079397,24.097122086419
1968-09-01,22.560058013843527,34.663072804935645,23.39965068318512,25.153951283132383,30.229254057913117,32.127102589447226,24.078861872355144
1968-10-01,23.269634745183296,34.74154675593142,23.365220101302793,25.3736955490297,30.619489496404476,29.190484629381423,24.36391909917196
1968-11-01,24.365664774335194,34.47141741142899,23.5141648749616,25.39837154483872,30.926690535111863,25.948785615447385,24.477456013361614
1968-12-01,25.702679921782217,33.63106274213948,23.8218320670214,25.493099575950986,31.395652077414773,22.848816045978726,25.253449545966255
1969-01-01,26.740176773977392,33.41722894887455,24.042741246481885,25.776012719302912,32.124870762680516,20.860426217917627,26.011910703447132
1969-02-01,27.644682270330943,33.15099184630347,24.179087485821164,25.912083956000302,32.455743731874406,19.907466837223744,26.48313111729092
1969-03-01,27.586636350726856,32.62133488889601,24.085460281777458,26.10456314271645,33.05728449965969,19.495130705353397,26.57288842731052
1969-04-01,27.14695035703392,33.005983321393124,23.99623741125579,26.256852461697115,33.38654604825107,20.664364219511917,26.72191063563029
1969-05-01,25.95466310224737,33.29729111468206,23.811744604810013,26.115953893407493,33.26712406042851,23.08958936857697,26.323880089653862
1969-06-01,24.605796342790835,33.743159184690384,23.744435771492157,25.722140896406934,32.613024856105,25.148381482834782,25.44377777311537
1969-07-01,23.304456769712182,33.923374238561415,23.69442908340762,25.487937188321684,31.108913999615297,29.82490846774722,24.509669012493557
1969-08-01,22.864247274512067,34.183135110823834,23.450256331440745,25.287496783831504,30.272847955877133,32.191318793584834,23.896525303522747
1969-09-01,22.645559786617614,34.36191058549725,23.47890608622341,25.35137341232238,29.78339686538234,32.011737439456404,23.939771122402615
1969-10-01,23.19409377218142,34.14374929959657,23.43447327487147,25.457948326006157,30.17359184496331,28.535691843736892,24.117539326349895
1969-11-01,24.178812113057408,33.85443327856846,23.570951467872806,25.607732075467236,30.715526234019887,25.262233554916893,24.342524343066746
1969-12-01,25.383720262033638,33.22083269963499,24.014211385080333,25.56031860585555,30.737146319765035,21.995895820976102,24.92632336086697
1970-01-01,26.413357569316222,32.803945072361685,24.26806783321433,25.701188155967827,31.20044361461293,19.517671341864055,25.596578253640068
1970-02-01,27.25285690923768,32.604076823250196,24.34453366286696,25.776146803294775,31.54286355683298,18.291401703085675,26.078395711051094
1970-03-01,27.491886428869254,32.46368470739146,24.234396947684374,25.884285003933048,31.94198377204664,17.940543641980064,26.377513011296593
1970-04-01,26.91271004937324,32.77798887159004,24.091981245278046,26.0295803264036,32.43728868889087,19.67134987747909,26.570979754130047
1970-05-01,25.849464896738954,32.85738397817143,23.863284266083703,25.79471689736872,31.830787658691406,22.671742407267526,26.012368996938072
1970-06-01,24.305659858178075,33.145503685122634,23.75534941362144,25.498238795221187,30.52043799198035,25.777701563483117,24.921963612238567
1970-07-01,23.28275490260181,33.450626310755,23.76835293014802,25.29261629845078,29.075132427793562,30.19276689363006,24.215394920772976
1970-08-01,22.508095675579444,33.92446173996222,23.67718582072243,25.21459973560792,28.553191676284328,33.35996794220585,23.628657393985325
