,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7
1965-01-01,-2.031364993575216e-05,-3.263838891817898e-07,0.009381320705870166,6.436141711130759e-06,7.234964023825892e-07,-6.541034881826281e-06,4.598047746839528e-06
1965-02-01,-1.264934236123826e-05,1.02956441237772e-06,0.01148875235230662,7.354360133896729e-06,-4.6985927889709283e-07,3.2750635844317562e-06,-3.570257652092168e-06
1965-03-01,-1.6360289517404743e-05,1.0307564188712313e-07,0.0099834447610192,7.495173783437743e-06,-1.9618550152240426e-07,-1.5473081778812532e-06,1.2916196586350756e-05
1965-04-01,-5.34618553695392e-06,-4.320127344319302e-07,0.008489800529787317,5.124593462461775e-06,5.231025366643003e-07,-6.488977496643108e-06,3.985656492563737e-06
1965-05-01,-2.0552887339237154e-06,1.2043288397604788e-06,0.007904053927632049,5.7205088623560874e-06,1.2044903055157933e-07,-1.0227239645479503e-05,-2.2813241740917428e-05
1965-06-01,-4.871323298094368e-06,-7.236965539063457e-07,0.0036124660255154595,4.218676951995623e-06,1.6073968942923911e-06,-9.137651000529355e-06,-1.4091715297182785e-05
1965-07-01,-1.5563268552886266e-06,-2.4047706014398394e-06,0.0006422298611141741,2.7334073115616416e-06,2.3273293305882445e-06,-6.802709479486041e-06,-1.7504170133626056e-05
1965-08-01,-5.619539882053966e-06,-1.0785947252633762e-06,0.0015227570656861644,3.951056913072796e-06,1.562410166026211e-06,-6.132693623583644e-06,-1.7205926875855464e-05
1965-09-01,-2.1850166754041646e-06,-2.955534782848745e-07,0.0036728131817653775,7.177610074951911e-06,9.507273430788742e-07,-8.658990643594641e-06,-2.545781458856685e-05
1965-10-01,-4.982589562942929e-06,1.3100310217998561e-06,0.0034388285712338984,5.670667805355178e-06,2.2435095275573755e-07,-5.750023290555617e-06,-2.124527766187512e-05
1965-11-01,-2.5797111456905433e-06,-1.2395441105628524e-06,0.006182034849189222,3.1477041212579156e-06,6.298583437428599e-07,-5.759921624559912e-06,-2.1697366735264826e-05
1965-12-01,-9.895185516737424e-06,3.753754695324629e-08,0.01068001365638338,1.010493925347993e-05,3.00369827089651e-08,-9.1599916301605e-06,-3.360268389466607e-06
1966-01-01,-2.2457870817570348e-05,-4.4637545654609753e-07,0.009098228474613279,1.1394168465932557e-05,-2.8744766033593293e-07,1.2583430548264191e-06,9.146342044754931e-06
1966-02-01,-4.025535267063256e-06,-1.506065035154978e-06,0.010460782505106181,1.1057995762092766e-05,-3.414223853344105e-07,-1.0908980841169324e-08,-9.012372079029631e-06
1966-03-01,-8.081194338127816e-06,6.654936744791106e-07,0.009725329437060282,8.471785797184452e-06,-2.3037856734931434e-07,1.7187283710211723e-06,6.126003283593731e-07
1966-04-01,-5.4967249726564884e-06,-1.3038855678557578e-07,0.01113248654291965,4.911717089535921e-06,2.877432512690955e-07,-4.498151494585611e-06,-6.3258243555633515e-06
1966-05-01,1.805419978973978e-06,6.469953072309985e-07,0.007255422679008916,2.6147873936009045e-06,8.621114895639337e-07,-1.0190130221114183e-05,-1.1756446439361306e-05
1966-06-01,-8.429131385398277e-06,1.3511091269386456e-07,0.003509115776978433,3.2936898835591406e-06,8.999450406259802e-07,-5.685269818455615e-06,-1.4487712880445385e-05
1966-07-01,4.814396583926714e-06,-1.3358003975536754e-06,0.0030512652301695198,2.405517327959721e-06,1.6276498213809415e-06,-2.7471032400428203e-07,-2.7083723851542906e-05
1966-08-01,-2.6942524216045256e-06,1.6377518111303606e-07,0.0026471841920283623,3.8178317014222356e-06,1.1894442334469404e-06,-8.901483502436e-06,-1.735259805476138e-05
1966-09-01,-3.300223654312702e-06,6.238627245690717e-07,0.0031074785511009395,2.5022627093868466e-06,8.626872605859979e-07,-5.291783567465758e-06,-2.5828655468598175e-05
1966-10-01,-3.054859881009215e-06,1.6780840581877187e-06,0.005642559699481353,4.221716331102583e-06,7.386547648335494e-08,-7.001336563497226e-06,-1.4451153187940038e-05
1966-11-01,-8.060624280699246e-06,9.856421193421475e-07,0.012099510786356404,6.386960060435414e-06,-1.3679080636805012e-07,1.615132078223397e-06,-2.9184298922932054e-06
1966-12-01,-2.073175117870825e-05,8.81320162451872e-07,0.012814596993848681,6.918445302086996e-06,3.5700523535214794e-08,-2.935763996575611e-06,2.9653705767710215e-06
1967-01-01,-1.7860374199618393e-05,7.436074112536018e-07,0.011840744264191017,9.754378234753544e-06,7.062235008356114e-08,-4.813835429418899e-06,2.9840198055209938e-06
1967-02-01,-1.3351421393333049e-05,1.4521443786952134e-06,0.010954885510727763,1.01118200700693e-05,-5.206898133402906e-07,-1.0069596812219317e-05,1.0488867318551792e-07
1967-03-01,-6.4578880663266135e-06,5.132185776143216e-07,0.01016848036670126,9.067265042734604e-06,-1.406280438687927e-07,-7.490184791491535e-06,-2.133754924016741e-06
1967-04-01,1.8058486824713219e-06,1.7903715579836637e-06,0.0068907218519598246,8.313596586538415e-06,-6.130127476259384e-07,1.5527814703557687e-07,-4.135633589971564e-06
1967-05-01,-3.72439025890308e-06,1.4292669140706642e-06,0.006782846321584657,6.673100681681431e-06,1.8314145592596106e-07,-6.725340339331664e-06,-5.298550688262607e-06
1967-06-01,-8.427023338767733e-06,2.140698356082211e-06,0.006411500362446532,7.523023933423841e-06,-5.3173097041932806e-08,-3.5937391774682624e-06,-3.482541325881852e-06
1967-07-01,-4.160728840451166e-06,1.28158818263914e-07,0.0009172897989628837,4.8070959391917275e-06,1.1491736370770734e-06,-3.320445930745709e-06,-1.8392424544001922e-05
1967-08-01,-6.229857596132782e-06,2.0523873401305039e-07,-0.002523082912375685,4.183408366422584e-06,1.4346497861878738e-06,-5.4330541843228275e-06,-1.6230677302749095e-05
1967-09-01,-6.146071972589107e-07,1.2983714818854346e-06,0.0007969829312060028,5.807470619496222e-06,4.923033320158669e-07,-3.9536284172451514e-06,-3.0898565072627546e-05
1967-10-01,-8.260486107237829e-06,-6.589440396849192e-07,0.005957341272733174,8.423038194682686e-06,1.283676177938984e-06,-9.090850502010046e-06,-3.1849626873480974e-05
1967-11-01,-6.634049535896698e-06,5.698018851604031e-07,0.006910772935952991,6.783132238455713e-06,7.590086754814711e-07,-3.7391231444416917e-06,-2.2889940067359836e-05
1967-12-01,-1.375853733605092e-05,1.8973774438346134e-07,0.010236052185064182,6.1741787020768235e-06,1.0404561401615643e-06,-3.660398689566463e-06,-6.891506275582958e-06
1968-01-01,-1.419312159461949e-05,1.5440475530494845e-07,0.011076050577685237,1.1274415914542543e-05,-4.445066756164387e-07,-3.7718304103971323e-06,1.943547734602665e-05
1968-02-01,-2.1411354773230378e-05,-1.513953470731117e-06,0.013765145558863878,1.2992403304429988e-05,7.176344391322527e-08,7.409824740114765e-06,3.1707916429711577e-05
1968-03-01,-5.9462947076711556e-06,1.5023334973477852e-06,0.009144666546490043,9.140778484903147e-06,-2.6877478898073053e-07,1.179134301310114e-06,-9.12783203251852e-06
1968-04-01,1.7624103910036704e-06,1.285752973742292e-06,0.006367167225107551,1.6773090390712872e-06,1.2032735662353678e-07,-5.053938751258941e-06,-1.1862758391974862e-05
1968-05-01,-6.4228200667772886e-06,2.0194537732144503e-06,0.008100573177216575,2.0921730996618923e-06,5.512373337494183e-07,-6.2036475831006e-06,6.663576681475797e-06
1968-06-01,-8.999079072243986e-06,1.8192530472730408e-06,0.0006467612365668174,-2.81257318630265e-06,5.87046811753082e-07,-8.900053671823116e-06,3.40678252392105e-06
