,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8
1965-01-01,0.15016314271208528,-0.1844470862482415,-0.1901345516336129,-0.1014002627044013,0.05906747692093557,0.3251119454701742,-0.11287105620884505,-0.07636358725353026
1965-02-01,-0.13788732421862615,0.14901953886766903,-0.13516624951692222,0.0816507123862252,0.06402158641674537,0.07168008014559746,-0.29216100935076106,0.12163350909528599
1965-03-01,-0.13431597065615963,0.030055376472043212,-0.17131863737023922,-0.18278576546546182,0.055141075352701,0.3190115839242935,-0.39732519720421466,0.07820394887051113
1965-04-01,0.13603424871122682,-0.1203094593814162,-0.13644927726363257,0.0703356440433047,0.025872166781705255,0.1498167340954145,0.1347262839801976,0.16463482883614555
1965-05-01,0.0805640085176988,-0.13886268754474454,-0.07682408588135847,-0.02167222061843583,0.035222838110081395,-0.028147893026471138,0.010880817216439326,0.12089193496905583
1965-06-01,0.05612361740756344,-0.06063164013331054,-0.05450863004898146,-0.12887467376210474,-0.018917039816020702,0.2115199714899063,0.19027496703335497,0.19814300705009782
1965-07-01,0.20131066248014376,-0.24535702388794697,-0.05141548237823431,-0.23016572337258945,0.0022855777369470013,0.11913462231556575,0.24135799192991414,0.20139958237258482
1965-08-01,0.06846029359798926,0.11849767360530916,-0.14333548324723397,-0.09694780138405885,-0.013016203741485976,0.06907214100162189,0.25834043006427954,0.20280285200602574
1965-09-01,0.1986122944138267,-0.23866650022444177,-0.10613335665607233,-0.15550790298165695,0.01456258314832741,0.14259129762649536,0.25925115972268775,0.12503309359013196
1965-10-01,-0.002449154309541374,0.012415987210439855,-0.07463158945196785,0.0038856125408501334,0.019545060979221398,-0.13846432169278464,0.3216095390867014,0.11843787112706144
1965-11-01,0.04503284278628114,0.12331132273204991,-0.12194504660944785,-0.03454540997292056,0.005531223842456024,0.17751173426707587,0.2138893623821071,-0.15601039352551313
1965-12-01,-0.07971901107918132,0.1203267056433881,-0.006733857919268894,-0.009746601889756592,0.040002781137519955,0.2942024419705073,-0.29159984627708063,-0.05847852099949206
1966-01-01,0.07287872011785383,-0.000977985175387537,-0.08803853670710243,-0.08342222621043523,0.03497848436901612,0.19700580586989722,0.0435569919035083,-0.1521244120429939
1966-02-01,0.07071872423221538,0.10788342991813285,0.044946174656603194,-0.2140997542124806,0.06743675164346184,-0.08291711409886679,-0.31229413923670035,-0.0578990809514489
1966-03-01,0.0031780623891330385,-0.05956083291866741,-0.11087406581173295,-0.09723766847993388,0.056621428859439125,-0.04780566319823265,-0.11998927984081331,0.23771379615219548
1966-04-01,0.22375889412768474,-0.1415336718324755,-0.08427730315120265,-0.10589906720049452,0.01983557546681164,0.06541189427177112,0.24096924261968644,0.07697379505130607
1966-05-01,-0.06054445327102364,0.05976107032572637,-0.2549150615312537,-0.058308185543864965,0.056887593367422114,0.06957738970716795,0.059362971147552866,0.33468289274564933
1966-06-01,0.02122618645042568,0.11233096239996739,0.058980588264729024,-0.0484679832659436,0.021239946007120366,-0.1657961557308833,0.10914993090707747,0.00023224598459217332
1966-07-01,0.06911213715355118,-0.12066830865672377,-0.027530301310774368,-0.09809716632871916,0.02151949198118278,-0.0961964763700962,0.13474991819897636,0.18097481257478956
1966-08-01,0.20075662956609355,0.007920098475745468,-0.09491159687943174,-0.15946994394515498,0.030980712130703792,-0.04512860750158628,0.007308953151595397,0.16103130830845364
1966-09-01,0.09715521296897492,-0.2351663151725394,-0.09861087795638819,-0.2056998624043031,0.05184025598727927,0.15128277242183685,0.14856254956761344,0.027305577737344825
1966-10-01,0.040380992962942494,-0.05815868250659255,-0.13675584977123595,-0.013515222676549896,0.06051474507441934,0.034840491910775505,0.09170746217008498,0.08093112896026021
1966-11-01,0.0836620760428441,0.015756548916707275,-0.10300776170146081,-0.013100989709721143,0.05487774080615871,-0.12326251715421677,0.01630285205166848,-0.007913895213687924
1966-12-01,0.05356354469602758,0.027530438831595123,-0.022132105885013457,-0.02560534701456852,0.021831748641229103,0.06177106872200966,-0.029806933197818818,-0.08853225850723159
1967-01-01,0.02272807593856539,-0.19629504836973596,-0.11505248703165538,0.0008263088988535332,0.08802043502123988,0.1310171683629354,-0.5889198330582165,0.012578698478534189
1967-02-01,-0.052133192876716715,-0.00308641255451519,-0.07367712801777274,-0.08443622341887518,0.07977486250694005,0.1247527077794075,-0.49480571121465966,0.06558487427906251
1967-03-01,0.0946633130699009,-0.06081969400898355,-0.1074353172894447,-0.18636091527613727,0.09126877079584769,0.04254466233154138,-0.33291324240262393,0.028101454528284747
1967-04-01,0.13740241721078947,-0.18087670695586283,-0.19920168247091058,0.029793342180324322,0.0831834425465489,0.12665982047716778,0.137605896738709,-0.03308228046541483
1967-05-01,0.003029315357471441,-0.22578698689820337,-0.0006242111230844177,0.10585497260432351,0.019782681400621577,0.09589544186989467,0.021622626141446537,0.10594881966080465
1967-06-01,0.15227214082494958,-0.30255662124665056,-0.10116295835372353,0.018554499767946472,0.04142490334390682,-0.06891288484136264,-0.07424617766356859,0.1973339789350268
1967-07-01,0.15213308589799063,-0.0873358889681394,-0.024509407614233307,-0.2702721705039342,0.019006919809522068,0.19608012090126675,-0.04857991684655674,0.009282200898922666
1967-08-01,-0.11804478315563945,0.15967483403252775,-0.04648252986886534,-0.05282603387692661,0.044375610518820434,0.11259370793898901,0.004033880598354535,-0.18934009360595488
1967-09-01,-0.07378208366307346,-0.10765994914242479,-0.09557186767527585,-0.1406639814376831,0.06226550084443725,-0.10224771375457446,0.1422501367623689,0.19969931790526485
1967-10-01,0.18032655700460656,-0.08644435982235142,-0.12420204034598742,-0.014457238880409435,0.025237649584151044,0.1597843070824941,0.09614248134073664,0.013909532203220986
1967-11-01,0.0027408170235621466,0.04382269365377114,-0.17772480236014462,0.031797699348041504,0.054873564584674885,0.1517835259437561,0.12189074129354759,-0.21783063109491912
1967-12-01,-0.05856680308843588,-0.1311214488060748,-0.055798460742295615,-0.12753570000782158,0.027011608590885083,0.42001575231552124,-0.0031600044047856916,-0.1414501016408625
1968-01-01,-0.03904901783574711,0.2456836768838226,-0.2041612301141985,-0.12295827495329308,0.0669841588075672,0.21249309182167053,-0.41262688206844644,0.07456800257655936
