,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5,mgu250_cluster6,mgu250_cluster7,mgu250_cluster8
1965-01-01,-1.9583631165419952,3.317645937204361,1.241309380177224,-1.3689809039159475,-0.10746971649282118,0.945498545964559,-2.4657491048177085,0.038627444711678165
1965-02-01,-0.9398940997787668,-0.35513315815478563,-1.866078553813519,-0.8851588074931034,-0.16863869164910766,-0.15717620650927228,-2.1457926432291665,-1.6144556157729204
1965-03-01,-1.7189822619474386,1.592802070081234,-0.011292542561446087,-0.9269024817471577,-0.400267993016621,-0.3460148038963477,-0.8225731054941813,-0.36094543688437514
1965-04-01,-2.6477837864356704,4.072651267051697,-0.7556251591385001,-2.173753377749835,-0.7200717030431303,0.12237523527195057,0.22024097045262656,2.384439461371478
1965-05-01,-0.5174679846703252,3.700828179717064,-1.7975906334301033,-2.0633995230427855,-1.0158205657358974,0.3624202683568001,0.6702636082967123,1.238946003072402
1965-06-01,-0.9295720088331004,4.364753141999245,-1.1637416400826803,-2.511052068720009,-1.306987616717053,0.694518101712068,0.8749398390452067,1.670307622236364
1965-07-01,-1.8831668020803716,6.248488277196884,-1.5282491646190681,-3.268758052496741,-1.3369223422101697,-0.5883608013391495,1.2516308625539143,4.479805511586806
1965-08-01,-0.5108448900753938,4.736097157001495,-3.3060948447425766,-2.683402802133318,-1.3753291819711475,0.9224542727073034,1.6372378667195637,3.342877065434175
1965-09-01,-0.2888226999512202,3.9446771144866943,0.12821720378233656,-2.6003135642424455,-1.4108036866273417,1.8122525264819465,0.6283479531606039,0.5726226988960714
1965-10-01,-0.27925551314897173,2.079824171960354,-0.1419823948699649,-1.4097117227951281,-1.1203641972273513,0.7754857962330183,-0.6351640224456787,0.3255944479914272
1965-11-01,-1.2917749489410013,3.2840486615896225,0.4950639044884408,-2.002030822831362,-0.7666606961003959,-0.017192886055757604,1.6785648663838704,0.3915728015058181
1965-12-01,-0.9293947793260405,-0.08727845852263272,-1.7385372430971353,-1.2874253510218587,-0.555851567736672,0.7344180097182592,0.18932427962621054,-0.8302475599681629
1966-01-01,0.07084242150753359,-1.3454318977892399,-0.3297124581300829,-0.6763872761411716,-0.3980518645032897,0.35733760644992196,-1.664102554321289,-1.0264995343544903
1966-02-01,-0.20899301088308986,0.14842558884993196,0.06029788810427826,-0.7769997349850417,-0.5508334016251137,0.10307567814985912,-0.27544623613357544,0.025933654978871342
1966-03-01,0.6549328942842121,0.356439221650362,-1.596708344941092,-1.2206507818347911,-0.48417212331996246,0.40804846212267876,-0.9708646138509115,0.32726261107360616
1966-04-01,-1.0378833058514172,3.8976360112428665,-0.913283641975705,-2.0909495765182573,-0.7137504151410153,0.612166461845239,0.6361252466837565,-0.3468056373736437
1966-05-01,-0.9822357304488556,4.948502033948898,0.7656247308938811,-2.6049191576575264,-1.276000445741979,2.039276684323947,0.689809242884318,1.0664002860293669
1966-06-01,-0.17775065159495873,4.222087189555168,-2.9055163411810847,-2.3459755829748166,-1.4182648752503992,0.5784935007492702,1.0436011950174968,3.361085583181942
1966-07-01,-0.31611894882178004,5.999810993671417,-2.1495618442497633,-2.8928906784444894,-1.4232289760618868,-0.396494846791029,2.1528773307800293,4.7296243555405555
1966-08-01,-0.21175181941141055,5.851270630955696,-1.78259546213811,-2.296756124738509,-1.5471350582664274,0.6970287611087164,0.32506316900253296,4.059423067990471
1966-09-01,0.8690738979774185,5.198657140135765,-2.371508414202397,-2.3728227857405764,-1.632044580586426,1.2784399092197418,1.0247001647949219,4.533589236876543
1966-10-01,0.12484479554091828,2.7885617688298225,-2.813949443326138,-1.716975391213664,-1.114662323156586,1.771129791935285,0.007206921155254046,1.8624354811275705
1966-11-01,0.7396460333956948,2.5816472247242928,-1.6754613064303256,-1.3031829432182507,-0.6619810005952127,1.1466378966967266,0.6169618368148804,0.336778032429078
1966-12-01,-0.9931012799468221,0.7885051891207695,-2.406781380719478,-1.056209494014682,-0.38286423182014917,0.6479828308025997,-1.2302225430806477,-0.37238707437234764
1967-01-01,-0.9330591823481306,-0.11218531290069222,-0.6520668911461783,-0.734007661112674,0.344265543896219,-0.6793956582744917,-1.6994274457295735,-1.6897310228908762
1967-02-01,-0.22297026235846024,-1.8686888739466667,-3.5351978080107433,-0.5066027949909269,0.15261815789410524,-0.5823006853461266,-2.2150932947794595,-1.0999361381811252
1967-03-01,-0.24422439216058464,0.38351945113390684,-1.7164809869067503,-0.6618734089856221,0.20146746464702478,-1.0947847117980323,-1.6868235270182292,0.2577488913255579
1967-04-01,-1.6950767251509653,1.395329274237156,-0.38883794873657795,-1.0132698540760177,-0.2922155858610597,-0.47799305369456613,-1.8708763122558594,-0.5538073970991022
1967-05-01,-0.8649378637724284,1.5665657818317413,-1.3333728998014243,-1.2778010162605247,-1.011773162638135,0.796899696191152,-0.5641822020212809,1.516603021060719
1967-06-01,-0.9203498122058337,2.745167724788189,-0.06530792406289884,-1.6148751157189385,-1.1097984164572128,0.0525298605983456,-2.0079501469930015,2.544791032286251
1967-07-01,-1.7036285581468027,3.8361623883247375,0.7688344668338795,-1.7771061906959804,-1.6208916216555154,-0.011588243069127202,-1.5956120491027832,4.054698873968685
1967-08-01,-1.6160877445076085,2.648232877254486,-1.4588337723571474,-1.7117565053368584,-1.483593816342561,-0.9721999987959862,-0.04766381283601125,5.212959121255313
1967-09-01,-0.3947122942043256,4.266466945409775,-2.454200593551787,-1.9897514188350154,-1.4799004168156773,-0.5905767281850179,0.09373765190442403,2.857402492971981
1967-10-01,-1.6300800480420075,2.0996302366256714,-3.0898985886337735,-1.8016962230508098,-0.9604961518436441,1.4398571103811264,1.9859129587809246,-0.5677171489771674
1967-11-01,-0.4559650828566732,-0.013692733773496002,-0.7336697808586725,-1.2347337558184783,-0.48857657500849966,0.5498571321368217,0.9997725486755371,-0.7718918078085955
1967-12-01,-1.1610563797286793,0.5254939664155245,-0.9085945858813749,-0.8935128976850946,-0.21604361772403843,-0.08803303353488445,-1.2009414037068684,0.46722945921561293
1968-01-01,-1.4106263088274604,1.3794365338981152,-1.1834982893254498,-0.5904584669219661,0.14926746220844786,-0.2642779921491941,-0.9731225172678629,-2.6118147022583904
1968-02-01,-1.0863913010947313,-0.5504844710230827,-2.348410684873562,-0.6204802977857251,-0.2152066287177298,-0.6033355370163918,-1.7724674542744954,-1.9001825767404892
1968-03-01,-0.060656369675563857,-1.6635360196232796,-2.554553393090125,-0.23824190484539506,-0.2974300471413166,-0.3322785409788291,-2.5733771324157715,-1.0046658270499285
1968-04-01,-0.8431211302552042,1.3304549269378185,0.8629035536605533,-1.1665977197250135,-0.6003388892049375,-0.15168793809910616,-0.613297700881958,0.2551492961014018
1968-05-01,-0.8417159696168537,2.4115286767482758,1.054343846764895,-1.1108571502763003,-1.1819452504672663,-0.46396106481552124,-0.6890300114949545,2.7998638503691726
1968-06-01,0.3306971320623084,2.468235418200493,-0.6774594878206158,-1.7125549050152,-1.1796563444540018,-0.9572473665078481,0.46470097700754803,3.7868506768170525
1968-07-01,-0.32778540744057183,2.5073789060115814,-0.32376835841943724,-1.0032608424346459,-1.6159933546315068,-0.8318574478228887,-1.952570915222168,4.832728119457469
1968-08-01,-0.28581070371820955,5.572981014847755,-1.6286017576066574,-2.2264512057231767,-1.5430496781683334,-1.0500398774941764,1.3395970662434895,5.185152502620921
1968-09-01,-1.0557419891598858,5.03176674246788,-2.5876610585958653,-2.8592970165504417,-1.2502460680959169,0.3474578571816286,3.0442689259847007,2.3786593885982734
1968-10-01,1.0036339488210557,1.5897292643785477,-3.699165051526362,-1.6261145245605315,-1.0562041150334545,0.584603970249494,0.6289860010147095,0.35018495777074027
1968-11-01,-0.8310699764686295,3.1875286251306534,-0.4017844648644476,-1.5990521702064475,-0.6610725760993446,-0.8328845724463463,-0.1322804590066274,-0.1689604976597954
1968-12-01,-2.525028246867506,4.002731665968895,0.387883326499769,-1.5724762442148277,-0.3892759018389465,0.2068750249842803,-0.9093930721282959,2.037089887787314
1969-01-01,-0.8787592000599148,2.4010106921195984,-1.5820769685329776,-1.4741483073549222,0.03281993424648519,0.06225727653751771,-0.40786226590474445,-1.7807406537673052
1969-02-01,-0.001548445647983234,1.0782626457512379,-3.5280890984110314,-0.689387109679014,-0.06024467918421606,-0.5602709328134855,-1.5498919486999512,-0.3093572443022447
1969-03-01,-1.0702416112151327,1.510927453637123,-2.911351694919095,-1.0794886477707606,-0.2945379660729214,-0.11255736462771893,-0.6587723890940348,-0.4213071483023026
1969-04-01,-0.38562281222283085,1.929289661347866,0.13647539780871704,-1.416391588104558,-0.8507157340074134,-0.3818941302597523,-0.44239850838979083,0.19423328340053556
1969-05-01,-0.7721609707120098,3.880271688103676,-2.5816904436243644,-2.503489358776112,-1.1122101541522824,0.6715059901277225,1.0888056755065918,2.7064269079881553
1969-06-01,0.21668157622783998,5.100909247994423,-1.4438066152062747,-2.5972021412728403,-1.3597124525348243,0.8710453907648723,2.8273646036783853,2.9667689519770004
1969-07-01,-1.4483552944811084,6.617218255996704,-3.8899369759134728,-3.2365616202959555,-1.1632406574380976,0.5439552168051403,3.292758305867513,2.373336693819831
1969-08-01,-1.2465013733393029,4.777095466852188,-4.587063931002475,-2.8222313992263097,-1.1641291096387312,0.17387398208181065,3.1212196350097656,2.4741966934765083
1969-09-01,-1.628137992907174,5.701887980103493,-2.9258376300925075,-2.38359216506106,-1.5293922608770678,1.207774505019188,1.7723840077718098,3.8569278576794788
1969-10-01,-0.567052635965468,4.091322422027588,-3.4140880745236237,-2.85702054270633,-1.1280644770778354,2.863378574450811,3.2438529332478843,-0.09012154906111604
1969-11-01,-0.6786403022234953,2.9149815440177917,-1.9950977056333334,-1.551689078965163,-0.8627870808476987,1.4752025405565898,-1.051606257756551,1.6419109176186952
1969-12-01,-1.4664499065544032,1.1268878355622292,-0.3561635418693618,-1.152430754627673,-0.38802395086459185,0.26173653701941174,-1.0450515747070312,0.6758375641177682
1970-01-01,-0.3296053107780746,0.44097229838371277,-2.2636382739142618,-0.6972804892486727,-0.21557142151772138,-1.0439877708752952,-0.9067955811818441,1.0028222904485813
1970-02-01,-0.7874696315089358,0.6910004187375307,0.4535404319810395,-0.36006085385525893,-0.425608250338708,-0.10102340020239353,-3.109119415283203,-0.5287773907184601
1970-03-01,-1.8747551531731328,1.0897913947701454,-0.1242814013863554,-1.401243234043799,-0.3229330196176343,0.07773664935181539,0.4277132749557495,2.017893160090727
1970-04-01,-1.7650322069095659,0.824502483010292,0.0917935577949675,-1.3846283636722467,-0.7284946187073007,-0.2051047825564941,-1.0610052744547527,0.37820492597187266
1970-05-01,-0.26347476847564116,2.7758197858929634,-1.4307194712138411,-1.714702185035357,-1.037411147828602,0.27334628005822503,0.060114567478497825,2.9778091346516327
1970-06-01,-1.3861192932611779,2.3943644016981125,-1.6444795792645748,-1.6013544828153503,-1.2095757533827096,-1.209811121225357,-1.2792588869730632,4.541309090221629
1970-07-01,-1.977100251596185,5.315035954117775,-0.7473405044857818,-2.48368815117076,-1.3236160168562399,-1.0754340638717017,0.3613698085149129,2.9657819691826313
1970-08-01,-0.21831989288330078,3.941558673977852,-3.414843460120777,-1.6251056932555843,-1.3312343136428872,-0.1554851420223713,-0.23014734188715616,4.225889724843642
1970-09-01,0.18416382843935036,0.7879487238824368,-3.2408010841596244,-1.1200896979588542,-1.5159928280374277,0.533485971391201,-0.09274309873580933,2.42698122473324
1970-10-01,0.3987234604509571,0.5292311776429415,-2.6643190053429935,-0.8564795636888688,-0.9329111315310001,0.03238687835012873,-1.9791289965311687,0.003200020600000725
1970-11-01,0.5132643859597701,1.6643088310956955,-0.7779889030031638,-0.837957768270812,-0.5864668837593644,0.24936638462046784,-1.8186662991841633,1.346242515479817
1970-12-01,-1.2793285937248906,-0.3561020828783512,-0.267593112617436,-0.41420635233070646,0.025261298317433623,-0.917653925716877,-2.220713456471761,-1.0609304203706629
1971-01-01,-0.7069467743740806,-0.1525410101749003,-2.0460457347407197,-0.12051975212726497,0.06374969049487882,-0.8349341029922168,-4.117520332336426,0.38466620094635906
1971-02-01,0.7626602921304824,-0.6150105036795139,-3.4211265568686002,-0.4914020523807119,-0.005198435862655834,-0.38945237174630165,-2.54453976949056,0.4850358647458693
1971-03-01,0.3055135849155957,-0.11943317949771881,-2.894162718612369,-0.4322142467886058,0.23439662993106694,-1.618346447745959,-2.903484662373861,0.0944183810668833
1971-04-01,-0.10976287760312044,0.7699467241764069,-1.6769331280547792,-0.43292486576864564,-0.7536184185606134,-0.5793404454986255,-1.3639036814371746,2.301751866060145
