,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8
1965-01-01,28.816124,58.955837,20.455631,36.369072,59.00498,25.087973,72.22058,41.107883
1965-02-01,35.47307,59.047565,14.064045,35.384613,62.23517,27.679333,53.283344,37.708977
1965-03-01,34.49189,38.971897,16.239346,41.723785,51.244,33.86289,60.57093,39.274933
1965-04-01,32.072525,62.88874,22.308239,50.659225,35.055374,34.370674,57.54058,31.831734
1965-05-01,24.442589,49.5683,16.963356,64.23356,59.46035,30.558985,34.742508,42.11036
1965-06-01,19.117363,39.794186,9.33342,45.682896,42.1595,17.030514,24.90615,29.083122
1965-07-01,16.050972,27.869345,12.602924,49.718998,18.719322,12.958378,25.659645,14.213104
1965-08-01,15.618534,55.086815,11.726578,43.77787,37.784325,19.934738,19.644806,21.040405
1965-09-01,29.096226,46.58709,16.355648,46.723045,39.504257,13.171322,25.558086,28.319801
1965-10-01,35.76136,69.14601,16.345818,39.024315,42.81635,14.640633,21.939682,34.76708
1965-11-01,27.322243,68.73814,15.874065,55.221134,36.631157,10.050877,19.600578,44.69844
1965-12-01,11.081196,49.771416,16.373665,52.19242,42.53133,15.451454,45.12105,39.404335
1966-01-01,24.070755,54.018402,17.254845,47.4159,50.72536,33.907204,26.129316,39.444305
1966-02-01,23.762135,50.83206,12.615692,35.89846,34.86425,12.837307,55.50733,49.806065
1966-03-01,29.00047,38.264,18.664978,48.17596,44.334625,21.145428,48.48786,37.612286
1966-04-01,19.759922,47.649006,27.491842,49.530277,48.37459,19.17387,19.122982,30.507456
1966-05-01,25.264194,29.517572,13.515289,60.448536,47.919872,11.766987,35.363297,26.889376
1966-06-01,23.61275,48.20715,13.569462,50.63507,35.77698,10.993797,19.682766,27.491842
1966-07-01,16.025288,45.661034,14.593819,54.04795,29.112099,12.32513,23.73751,24.962141
1966-08-01,30.354786,42.89002,26.231096,53.929756,34.75755,11.313908,29.465042,34.72964
1966-09-01,17.803139,30.771751,20.234344,48.94915,44.150764,12.287373,16.338833,15.706821
1966-10-01,28.071325,31.472713,18.187271,43.439953,50.011265,14.288479,18.62558,44.328056
1966-11-01,17.176048,53.67531,16.972492,49.37104,55.461365,19.016277,30.21361,48.164467
1966-12-01,27.874334,28.657375,17.006966,42.40739,56.375736,28.184595,29.891857,36.835808
1967-01-01,66.83723,47.02603,42.53984,39.33735,65.572105,24.436306,58.538784,42.359108
1967-02-01,55.638638,43.19858,17.338802,30.044044,52.052727,41.126083,50.10184,39.48768
1967-03-01,48.720177,70.49745,31.353079,30.506851,49.31642,31.177416,44.887657,34.37484
1967-04-01,32.790485,67.0416,20.83857,52.32298,40.063652,28.876892,32.19931,20.063286
1967-05-01,19.711956,52.96145,24.291046,58.097935,39.95217,17.641148,35.02176,42.951977
1967-06-01,40.98758,36.242958,26.400703,52.43277,38.633003,13.573849,34.641716,54.72147
1967-07-01,33.27356,33.285385,22.644196,48.664436,36.156815,13.087395,22.558052,27.697916
1967-08-01,20.417992,40.832184,10.619652,53.45973,33.64347,11.337509,20.00079,20.515957
1967-09-01,22.601967,41.68686,15.960514,48.088463,42.98069,17.16145,35.172085,10.415272
1967-10-01,9.145084,57.915516,18.558315,49.5512,59.493114,12.4691925,34.702522,46.227097
1967-11-01,17.239147,53.43608,19.570072,59.70425,32.575974,23.47522,35.51159,32.716164
1967-12-01,10.4575,66.95884,15.382851,47.014206,35.449093,31.986485,23.855263,55.31096
1968-01-01,33.62828,54.985794,24.770767,41.64399,65.10683,32.023533,65.04727,44.99996
1968-02-01,31.543877,54.18744,25.210182,42.8898,41.964294,15.599384,56.98006,44.756916
1968-03-01,36.14084,44.499382,25.649597,37.50093,58.54135,22.623589,43.528805,47.506077
1968-04-01,14.218365,53.946003,25.221449,51.39965,43.720345,21.912153,42.14135,36.789497
