,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-6.215158930406884,1.3718886558826153,-1.0135978780766968,-5.627329971479333,-7.398798377425582,-10.949317823376573,-2.5598475566277137,-7.149951050921184
1965-02-01,-6.128783517040557,1.5799212455749512,-0.9377053347967004,-2.928976131522137,-6.706147723727756,-9.662868892937377,-1.8326892302586482,-6.998304041420542
1965-03-01,-7.072060152958257,1.327082744011512,-1.2300304828151578,-0.861819477184959,-6.620644816645869,-11.142542278557494,-0.7816681495079627,-8.215857133632753
1965-04-01,-8.639389864155945,1.2982635773145235,-1.8713904324398245,-1.671855734742206,-7.7188701982851375,-13.482620214161122,0.36869745414990646,-9.865224652174042
1965-05-01,-10.653192392537292,0.7514890684531285,-2.738801510103287,-3.122012770694235,-9.124816788567436,-15.767155195537368,1.4285428019670339,-10.87338982558832
1965-06-01,-11.520742474587312,0.3646013369927039,-2.9801152726655364,-4.68374024266782,-10.030706546924732,-17.86244919425563,1.7985165119171143,-11.869604994611043
1965-07-01,-12.133729010120804,0.31043946743011475,-3.1177732252305552,-6.318366527557373,-10.525881802594219,-19.459954897562664,2.0822309530698337,-12.373205510581412
1965-08-01,-12.79021703021627,0.5810065682117755,-3.2957504513443157,-8.753379531528639,-11.518498879891855,-20.504586738452577,1.5366083154311547,-12.490907529505288
1965-09-01,-12.770249362282911,0.4629133756344135,-3.500657825059788,-9.956020894257918,-12.60745472378201,-19.77448672579046,0.9293610659929422,-12.47693387473502
1965-10-01,-12.496303000920257,0.7586690554252037,-3.3204692666248605,-9.90683306818423,-12.497888494420934,-19.147173145361116,1.5634856545008144,-12.927792711955746
1965-11-01,-11.331187853231118,1.0882478658683024,-2.8950701477707073,-9.608188919399096,-12.159100285282841,-17.017138631720293,1.052633157143226,-12.268155958594345
1965-12-01,-9.414050094958203,1.6887242518938503,-2.133854230244954,-7.675987741221552,-10.396857791476778,-14.401858313041823,0.7798895812951602,-10.407232656711486
1966-01-01,-7.590602793044328,1.7470575295961819,-1.415024265166252,-4.776336317477019,-9.021192126803927,-11.46933112228126,0.7030218839645386,-8.520680520592666
1966-02-01,-6.6167072511055105,1.6767686605453491,-1.4090780288942397,-3.4786291744398032,-8.364020100346318,-11.365088872742236,0.8791010540265303,-7.601951389777952
1966-03-01,-7.588629011816822,1.7180795852954571,-1.5628094314247047,-4.146190052447111,-8.720885382758246,-11.761332813062166,1.2680538571797884,-8.113959940468392
1966-04-01,-8.964124112062052,1.3975729850622323,-1.9963035019495152,-6.375228840371837,-9.039978627805356,-13.95072100455301,0.7144071734868563,-10.617184057468322
1966-05-01,-10.606678774659063,0.8409249094816355,-2.5623286924054542,-8.574497699737549,-10.062380896674261,-15.600124158357321,-0.09404359958492792,-11.629477942862163
1966-06-01,-11.971749666151307,0.5291816821465125,-3.0449648698170977,-9.615334220554518,-11.946452105486834,-17.282339982819142,0.8040612706771263,-12.204212095679306
1966-07-01,-12.793497804185035,0.44277911002819353,-3.4581977193073556,-10.478098496146824,-12.878773300736038,-18.49382049159,1.9723603358635535,-12.355963776751263
1966-08-01,-12.688143432420185,0.07677568839146541,-3.5464971937159055,-11.552407430565875,-12.87027359008789,-19.009218717876234,-0.56644374361405,-12.607446530970131
1966-09-01,-12.651795064899284,-0.01605075139265794,-3.6015370840667393,-12.843331046726393,-13.30569373236762,-19.134631073265748,-0.6882371810766367,-12.896541269814097
1966-10-01,-12.337577175086654,-0.041391849517822266,-3.381253506547661,-13.293813622516135,-12.63249432599103,-18.881805319535108,-1.5547585028868454,-12.995332624854111
1966-11-01,-11.252472140419652,0.4987150545303638,-2.9695673655438166,-12.700081908184549,-12.087756969310618,-17.136597215083608,-2.0244080286759596,-11.969922228557309
1966-12-01,-9.298902274297436,1.0169636286222017,-2.073265403829595,-10.66784962363865,-10.191888455991391,-14.933714950293826,-1.5491396188735962,-10.168282578631146
1967-01-01,-7.113012741429146,1.2301809512651882,-1.070899219923122,-7.042678542759107,-8.601246939765081,-11.712189306292618,-2.186170908120962,-7.669131930281477
1967-02-01,-6.409758245441276,1.334739694228539,-0.672061853511359,-3.4695081088853916,-7.25761713805022,-10.410293570736,-1.9042854125683124,-6.788236338917803
1967-03-01,-6.843016544977824,1.3786131143569946,-0.8065521076161374,-3.366909597230994,-7.805922472918475,-10.851777645579556,-1.2484307472522442,-7.262265391466094
1967-04-01,-8.625538982975652,1.0592881303567152,-1.6432874305273897,-4.918025887530782,-8.761680037887007,-13.022151118830632,-0.5772563700492566,-9.096202036229576
1967-05-01,-10.595197912672877,0.9983996201593142,-2.3330917922399377,-7.170652306598165,-10.150588000262225,-14.88160292307536,0.016714969220069736,-11.068440646660038
1967-06-01,-11.730664772606792,0.7012738172824566,-2.750382243946034,-9.498393017312754,-11.716892807571975,-16.743132524323048,0.4619302084812751,-10.927418964665112
