,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8
1965-01-01,-9.6182666e-05,-5.9738282e-05,-3.074173e-05,7.541239e-06,-7.9493315e-05,-6.990242e-05,-6.183804e-05,-7.766131e-05
1965-02-01,-9.139978e-05,-6.402763e-05,-3.2159543e-05,-1.1541051e-06,-7.209913e-05,-5.911624e-05,-6.111119e-05,-7.549869e-05
1965-03-01,-0.00010421397,-5.7889738e-05,-1.8250581e-05,2.4173569e-06,-7.813831e-05,-5.3929543e-05,-5.593347e-05,-8.322489e-05
1965-04-01,-9.739409e-05,-4.7938098e-05,-1.952482e-05,2.457673e-07,-8.1018814e-05,-5.6343422e-05,-5.855374e-05,-0.00011055825
1965-05-01,-0.000104519066,-6.80388e-05,-2.0341407e-05,-1.70149e-06,-8.4150575e-05,-6.580151e-05,-6.746444e-05,-9.3966206e-05
1965-06-01,-0.00010270641,-5.7144935e-05,-1.6976343e-05,-1.414337e-06,-8.0812424e-05,-7.132023e-05,-6.244825e-05,-9.1274145e-05
1965-07-01,-0.00010633172,-4.781247e-05,-1.9560712e-05,6.316259e-07,-9.368046e-05,-7.857084e-05,-5.03968e-05,-9.451359e-05
1965-08-01,-0.00010052585,-5.1850555e-05,-1.1287126e-05,1.941764e-06,-8.984876e-05,-7.833753e-05,-4.669074e-05,-0.00010635864
1965-09-01,-0.000103208935,-5.8311496e-05,-1.06500065e-05,-1.8496212e-07,-7.955613e-05,-7.179583e-05,-7.1152564e-05,-8.3529994e-05
1965-10-01,-8.8007786e-05,-5.1168572e-05,-1.5755939e-05,-1.8091669e-06,-7.392973e-05,-8.872887e-05,-5.37529e-05,-9.256633e-05
1965-11-01,-8.4220956e-05,-4.9095688e-05,-2.3589824e-05,4.615875e-06,-8.538892e-05,-6.956142e-05,-4.8584156e-05,-0.00010039125
1965-12-01,-7.1200375e-05,-6.1622726e-05,-2.217201e-05,3.8262006e-06,-7.625388e-05,-6.6950124e-05,-6.9582195e-05,-8.634768e-05
1966-01-01,-8.28545e-05,-7.645285e-05,-2.4464023e-05,1.03522325e-07,-7.184106e-05,-6.876852e-05,-6.2046005e-05,-8.204797e-05
1966-02-01,-8.635763e-05,-6.328762e-05,-2.5490519e-05,5.1056595e-06,-0.000110106594,-7.504156e-05,-6.202972e-05,-7.025954e-05
1966-03-01,-9.571831e-05,-6.9910966e-05,-1.7759206e-05,-8.0891914e-07,-8.226897e-05,-6.650371e-05,-5.755712e-05,-7.2947994e-05
1966-04-01,-0.00010088338,-5.9662292e-05,-1.8883462e-05,-5.56367e-07,-7.1205606e-05,-7.031641e-05,-6.0522558e-05,-8.05734e-05
1966-05-01,-9.635375e-05,-6.667669e-05,-1.3604336e-05,-8.931282e-06,-8.3678366e-05,-6.550165e-05,-6.762657e-05,-9.112351e-05
1966-06-01,-9.678553e-05,-5.3267053e-05,-1.4264226e-05,-2.2509048e-06,-9.322642e-05,-7.063414e-05,-5.0363495e-05,-8.838618e-05
1966-07-01,-9.7966826e-05,-5.834251e-05,-1.0940332e-05,-8.170646e-07,-9.726723e-05,-6.949359e-05,-4.6281948e-05,-9.3086885e-05
