,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8
1965-01-01,1013.533,1010.21075,1020.0156,1012.1041,1011.5131,1015.57086,1017.1932,1006.9357
1965-02-01,1012.46075,1012.4695,1017.77185,1014.75903,1010.00806,1014.1433,1020.7821,1006.4842
1965-03-01,1012.83417,1012.3219,1017.7756,1015.182,1010.8756,1016.8844,1018.8367,1008.8992
1965-04-01,1018.7356,1012.77454,1014.78076,1020.3772,1010.9029,1014.6357,1018.44165,1010.21454
1965-05-01,1017.03204,1015.2658,1016.16187,1019.59576,1010.65173,1014.76154,1015.0847,1010.2282
1965-06-01,1016.81805,1015.7781,1013.34326,1025.8992,1012.06946,1011.9479,1009.4294,1012.68964
1965-07-01,1013.48584,1012.7342,1015.5095,1022.348,1011.6055,1005.0603,1004.0557,1012.4657
1965-08-01,1015.98267,1016.5222,1017.0363,1020.44104,1012.2425,1015.16656,1014.8013,1012.1526
1965-09-01,1020.27234,1016.17,1024.4114,1018.7201,1012.28156,1016.02234,1016.61646,1012.1674
1965-10-01,1017.3768,1017.39417,1023.1847,1018.9867,1012.0906,1015.9157,1021.9871,1012.19165
1965-11-01,1015.3798,1013.125,1017.9275,1014.3826,1011.4512,1016.7765,1015.0952,1011.1348
1965-12-01,1017.63666,1015.0896,1020.4646,1014.5842,1010.2809,1020.9316,1015.3359,1008.1382
1966-01-01,1016.29193,1013.0893,1021.81165,1015.8832,1009.6181,1018.4506,1017.3691,1009.3471
1966-02-01,1019.1153,1015.62854,1026.1115,1011.2686,1010.0212,1019.8513,1019.09784,1007.9914
1966-03-01,1014.42303,1013.73206,1021.8667,1015.86945,1009.3095,1015.60406,1018.6622,1008.6968
1966-04-01,1017.207,1013.28705,1018.8869,1018.58325,1010.4981,1013.0893,1013.60815,1009.8597
1966-05-01,1008.8282,1013.85156,1016.1054,1021.7472,1012.1967,1008.3106,1011.0057,1011.7768
1966-06-01,1019.3988,1018.86615,1022.0989,1022.9839,1012.56104,1017.18634,1018.07385,1012.84143
1966-07-01,1013.87164,1016.03217,1018.6853,1019.872,1011.7668,1010.89056,1009.23193,1011.6072
1966-08-01,1020.33264,1017.42474,1021.9062,1023.26117,1013.12994,1012.15735,1015.8613,1012.2324
1966-09-01,1020.37714,1016.4866,1025.5118,1017.9893,1013.2145,1018.4869,1018.42554,1012.3445
1966-10-01,1019.02454,1017.31586,1024.8754,1018.3943,1012.9059,1017.488,1021.66205,1011.0758
1966-11-01,1015.45135,1014.74475,1023.611,1014.72095,1011.68475,1015.2611,1021.2089,1009.354
1966-12-01,1016.19995,1013.2063,1019.5847,1014.6365,1011.144,1018.77856,1017.575,1008.0002
1967-01-01,1014.02344,1014.87164,1021.31415,1011.08844,1011.16174,1016.12396,1018.7746,1006.5346
