,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8
1965-01-01,-5.346079309343953e-05,2.3805917986795642e-05,7.025847390560466e-06,0.00923320694710128,6.693042397434029e-06,1.5763170613080771e-06,1.3574953466004388e-06,0.009156034502666444
1965-02-01,-8.297693883915517e-05,1.7574181004998866e-05,7.56788288092614e-06,0.010192477202508599,1.0166684874360832e-05,3.369754766819988e-06,1.0638998210712122e-06,0.014564377488568425
1965-03-01,-1.1252618812498191e-05,1.4112885599553753e-05,6.8674361508791666e-06,0.004923223605146632,7.310674230693086e-06,2.381777961490888e-06,1.25456171070186e-06,-0.0006717687483615009
1965-04-01,-0.000124326933556321,3.610144651908988e-07,4.610571803421915e-06,0.0010332005331292748,-2.6499719751882367e-06,2.2792898948693645e-06,2.871532503882037e-06,0.013938923075329512
1965-05-01,-7.491823701209135e-05,2.2573749447474256e-06,-6.390762193716311e-07,-0.0014004188415128738,4.146555203774101e-06,2.944666136458988e-06,4.09714300781304e-06,0.013526141992770135
1965-06-01,7.15705771819392e-05,6.539758859699676e-06,-2.104267575001965e-07,-0.00602986037847586,7.229830851643141e-07,3.1149037231597657e-06,3.652964734335784e-06,0.014852428284939378
1965-07-01,0.0001633848527986133,9.415359520723788e-06,-3.2938459071374378e-06,-0.00793942526797764,-3.5274909163597516e-06,2.671951726807677e-06,6.0782345831563905e-06,0.01033515582093969
1965-08-01,8.669395273583095e-05,7.242040903127582e-06,-6.846846133100313e-07,-0.007268206536537036,-3.212262727709672e-06,2.2979235522266516e-06,2.8956786631679047e-06,0.012580331531353295
1965-09-01,5.597471913047643e-05,2.150288392757912e-05,5.23582703199527e-06,-0.007191931217676029,3.123179727909326e-06,2.0546632396147292e-06,2.2467781016518913e-06,0.01257584517588839
1965-10-01,5.010081787821202e-05,1.121622104123658e-05,1.911021151934144e-06,-0.007151551108108833,9.44016980664695e-06,2.375946294712338e-06,-2.6224178607823066e-07,0.013931744615547359
1965-11-01,3.078461593924492e-05,1.4874307949371127e-05,3.6185370903867064e-06,-0.001045067619998008,-2.0450441444849915e-06,2.6831334940324354e-06,-4.829267285996315e-06,0.011761048517655581
1965-12-01,-7.028891569792574e-07,1.5119469687554307e-05,1.2010286809527314e-05,0.004479034032556228,-8.494715623729622e-07,2.725900225742318e-06,-1.657977809830431e-06,0.013981098891235888
1966-01-01,-5.9166776819355704e-05,2.2755659963215955e-05,1.4788303143415087e-05,0.00923497645999305,9.075098633355297e-06,2.6417840867257577e-06,-5.174877846711637e-06,0.00834290185594
