,vws500-200_cluster1,vws500-200_cluster2,vws500-200_cluster3,vws500-200_cluster4,vws500-200_cluster5,vws500-200_cluster6,vws500-200_cluster7,vws500-200_cluster8
1965-01-01,9.63582706451416,3.5569071769714355,7.256634712219238,34.28437805175781,5.312367916107178,5.284389972686768,27.60348892211914,12.703036308288574
1965-02-01,17.941574096679688,3.146355152130127,5.18832540512085,25.46161460876465,4.95511531829834,5.825296878814697,25.330705642700195,5.96986722946167
1965-03-01,10.725462913513184,3.7711691856384277,5.709665775299072,23.153438568115234,7.003780841827393,10.885202407836914,18.348602294921875,9.770593643188477
1965-04-01,12.861330032348633,7.331113338470459,5.088278770446777,17.39480972290039,7.02510929107666,19.131603240966797,37.730445861816406,21.48067283630371
1965-05-01,19.92244529724121,12.658625602722168,4.35703706741333,15.720236778259277,7.23944616317749,17.088706970214844,37.76536178588867,21.369720458984375
1965-06-01,19.60410499572754,6.356629371643066,3.7270472049713135,8.33007526397705,6.421355724334717,18.90454864501953,38.58702087402344,19.180240631103516
1965-07-01,17.002376556396484,6.244080066680908,9.961164474487305,9.75676441192627,1.8824383020401,21.79537582397461,37.137847900390625,12.929731369018555
1965-08-01,22.215944290161133,7.698738098144531,3.783275842666626,9.631736755371094,3.7206180095672607,19.99126625061035,35.581214904785156,9.733585357666016
1965-09-01,21.188352584838867,8.350075721740723,5.928554534912109,8.264019012451172,6.696885585784912,16.413747787475586,35.21794128417969,17.12837791442871
1965-10-01,16.8115234375,12.036640167236328,6.684732913970947,21.891010284423828,3.624758243560791,13.111063003540039,30.36302375793457,13.16466236114502
1965-11-01,13.749255180358887,16.97553062438965,5.839365482330322,10.250225067138672,4.837802886962891,16.238292694091797,21.648218154907227,13.107276916503906
1965-12-01,11.668073654174805,9.998531341552734,1.6364880800247192,15.839994430541992,4.407742977142334,15.555633544921875,17.563817977905273,15.981931686401367
1966-01-01,8.650568008422852,6.359419345855713,2.533630847930908,24.226011276245117,1.7902250289916992,4.069004535675049,17.816556930541992,20.930788040161133
1966-02-01,11.548699378967285,6.5561628341674805,2.807190179824829,13.949540138244629,8.410482406616211,7.707859992980957,12.979499816894531,11.196354866027832
1966-03-01,17.378475189208984,9.052048683166504,2.8379313945770264,15.581803321838379,5.254122257232666,6.6239728927612305,22.166730880737305,14.85837173461914
1966-04-01,13.610360145568848,11.012978553771973,4.440138816833496,15.028258323669434,3.5518925189971924,17.520145416259766,29.569896697998047,23.675352096557617
1966-05-01,15.2025146484375,13.549769401550293,4.669607162475586,12.987691879272461,7.43464994430542,17.925975799560547,37.20368957519531,19.762493133544922
1966-06-01,22.296627044677734,8.807838439941406,4.019145965576172,8.504387855529785,4.477572441101074,21.43848991394043,32.855857849121094,15.580819129943848
1966-07-01,20.452625274658203,8.50085163116455,6.415881633758545,12.706830978393555,7.241469860076904,26.27524185180664,33.09578323364258,15.522639274597168
1966-08-01,20.79901885986328,12.245487213134766,4.771948337554932,14.769018173217773,4.92792272567749,12.89643669128418,34.103172302246094,14.547056198120117
1966-09-01,22.326284408569336,3.8089005947113037,5.549015998840332,9.777247428894043,4.471927165985107,11.042686462402344,36.27305221557617,13.571066856384277
1966-10-01,16.425804138183594,10.769797325134277,3.065413236618042,18.90135383605957,6.916380882263184,9.797294616699219,30.7078800201416,17.905956268310547
1966-11-01,16.91593360900879,14.122982025146484,4.076666355133057,20.26642608642578,8.365389823913574,8.713948249816895,23.499879837036133,18.02309799194336
1966-12-01,18.48255157470703,12.113658905029297,2.3272671699523926,16.18366241455078,5.193905353546143,11.034732818603516,20.94529151916504,15.267868995666504
1967-01-01,17.746095657348633,6.210385799407959,2.9756946563720703,42.14756774902344,11.999311447143555,5.686645984649658,19.488012313842773,10.001150131225586
1967-02-01,19.335901260375977,3.840222120285034,3.5456132888793945,30.012325286865234,5.614864826202393,2.6530473232269287,14.521252632141113,7.851142406463623
1967-03-01,16.380237579345703,3.6896729469299316,7.181382656097412,22.74669647216797,9.658214569091797,7.69500732421875,16.440996170043945,11.579277038574219
1967-04-01,15.766988754272461,6.35844612121582,3.4003992080688477,21.800111770629883,5.648176670074463,12.342870712280273,29.916568756103516,14.390792846679688
1967-05-01,13.464865684509277,11.641573905944824,5.919858932495117,17.1237850189209,6.307087421417236,12.747346878051758,31.847427368164062,22.7541561126709
1967-06-01,19.686359405517578,10.728816986083984,4.863986492156982,14.966843605041504,8.07963752746582,14.903691291809082,30.620336532592773,17.14103126525879
1967-07-01,13.025238990783691,9.201544761657715,4.506452560424805,13.055343627929688,11.932852745056152,13.926000595092773,30.02484893798828,25.972332000732422
