,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8
1965-01-01,-0.2812504,0.16145039,0.66287386,-0.019868564,0.4106168,-0.32348958,0.65625095,-1.4601179
1965-02-01,0.46742612,-0.24651723,0.10346365,-0.17028086,-0.36572856,-0.39060107,0.7935648,0.068730496
1965-03-01,0.59855855,-0.014275933,-0.036646463,-0.13554768,0.27300873,-0.46698457,-0.26035163,-0.1805832
1965-04-01,-0.18073025,-0.013392854,-0.56927073,0.14997077,0.08889341,-1.1255904,0.7982742,0.7483822
1965-05-01,0.06416807,-0.15777104,0.029582072,-0.06608136,-0.032378387,-0.15011796,0.6325559,0.16056737
1965-06-01,-0.24901924,0.038854025,0.4669846,0.12509827,-0.11435459,-0.16630717,0.14069887,-0.10758452
1965-07-01,-0.2428379,0.19485903,0.0859499,0.088746265,0.31068525,0.04724302,-0.444614,-0.77031124
1965-08-01,-0.22149773,0.23047523,0.22929783,0.1461443,0.015011787,-0.680682,0.0069171907,0.04694867
1965-09-01,0.13613644,0.6109213,0.10052018,0.086685754,-0.27124256,-0.06402087,0.11965275,0.52629596
1965-10-01,-0.7626581,0.12966076,0.3928087,-0.08786316,-0.51820135,-1.0018165,0.11303,0.0437109
1965-11-01,-0.44417256,0.20545554,0.26270646,0.3452713,0.07461743,-0.38736326,-0.8814279,-0.659636
1965-12-01,-0.4908269,0.100225784,0.3243725,-0.15835977,0.45579943,0.11538477,0.3186327,0.35189408
1966-01-01,0.08868079,-0.09027214,0.30842972,0.05092268,0.58807075,-0.28108788,0.28991237,-0.75906706
1966-02-01,-0.14481144,-0.08086872,0.4509266,-0.00014467239,-0.29121456,0.15464887,0.09548016,-0.44412726
1966-03-01,0.17591491,-0.250129,-0.05989208,-0.25880903,0.5367141,0.6871675,0.3275258,0.56796205
1966-04-01,-0.018662024,-0.06828277,0.05974741,0.2758797,0.32723647,-0.28962308,0.098228835,0.07927747
1966-05-01,0.14698155,0.057288073,0.24405298,-0.0947568,-0.46307868,-0.31465036,0.20470357,0.18416099
1966-06-01,-0.6287222,0.14900689,0.3405458,0.037902735,0.048752688,-0.45381993,-0.16260557,-0.26821232
1966-07-01,-0.29367375,0.12918751,-0.074214175,0.15016422,0.047884725,-0.04354472,-0.39580855,-0.28600636
1966-08-01,-0.014756036,0.32144976,-0.14206286,0.040072728,-0.10589616,-0.20398036,0.68094695,0.37266183
1966-09-01,-0.2711057,0.112984754,0.18097825,0.1863308,-0.027920723,-0.15233421,0.19457683,-0.1841609
1966-10-01,0.086944774,0.3149398,-0.017649364,0.2360963,-0.35125127,-0.15493822,0.1142868,0.14032689
1966-11-01,-0.38220984,0.1751916,0.2862957,0.01692605,-0.4302393,-0.08159218,1.4689474,-0.11660147
1966-12-01,-0.8246012,-0.21859169,0.09548011,-0.031826712,0.4461526,-0.21425161,0.41143265,0.44485062
1967-01-01,0.28992543,0.313739,-0.11140728,-0.1522067,-0.550875,-1.179352,0.1189011,0.23597035
1967-02-01,0.4338057,-0.054954242,0.36602873,-0.14304762,0.94921017,-0.8752717,-0.22231503,-0.13621993
1967-03-01,0.290425,0.11040811,0.3865117,-0.01582017,0.13405514,-0.43630362,0.4564535,-0.71940136
1967-04-01,0.68076694,0.10974202,0.25878468,0.20366387,0.14188194,-1.0591186,0.4792679,-0.23097448
1967-05-01,-0.5883438,0.2269778,0.195504,-0.12672786,-0.28826016,-0.60632885,-0.11240654,-0.12422995
1967-06-01,-0.30241498,0.11656966,-0.6149883,0.12239818,-0.376853,0.63397247,1.2756053,0.39583722
1967-07-01,-0.42831022,0.08243141,-0.0011656762,0.21681957,-0.26011696,0.45628697,0.28592873,-0.3218988
1967-08-01,0.060949326,0.10857632,-0.14820996,0.37485474,0.8409669,-0.040632855,-0.33222356,-0.5227317
1967-09-01,-0.50474674,0.10424662,0.025312234,0.09641981,-0.1558703,0.33005872,-0.22098279,-0.2927564
1967-10-01,-0.24679466,0.22281459,0.15470457,0.18184876,0.12522916,0.04979191,-0.48076668,-0.18284783
1967-11-01,0.46844357,0.04762703,0.2805999,0.17335573,0.008492947,0.02747717,0.3137389,-0.44796056
1967-12-01,-0.66028404,0.045628738,0.3770197,-0.115737036,0.5685269,0.01615324,0.14188194,-1.0965875
1968-01-01,0.64270306,0.019960593,0.2727949,-0.047424126,-0.35504383,-0.23726216,-1.241521,0.31370696
1968-02-01,-0.69182587,0.23485565,0.5015632,0.025198555,0.6724316,-0.675546,-0.37373036,-0.14298019
1968-03-01,-0.46079254,0.27718335,0.46404853,0.24618073,0.89341384,0.265292,0.11919727,-0.2691141
1968-04-01,0.416766,-0.13476944,0.42143756,0.0035391091,-1.2058467,-0.20795831,0.6199111,0.3096016
1968-05-01,1.026343,-0.15897696,-0.21815094,-0.009767962,-0.598818,-0.26543352,0.47339183,0.10164328
1968-06-01,-0.49901485,-0.17469063,0.9841566,0.2218316,1.4143713,0.10277586,-1.5964234,-1.393986
1968-07-01,-0.6047637,0.4549884,0.14538679,0.037231542,0.080833435,0.09130907,0.5782911,-0.0815412
1968-08-01,-0.3114419,0.10843842,-0.009909535,0.23966876,-0.012740815,-0.1235858,0.2484457,0.11679075
1968-09-01,0.42285323,0.3550439,0.28440315,0.17568159,-0.1480765,0.15869379,-0.14439583,0.038647175
1968-10-01,-0.71348524,0.122878015,0.25071082,-0.09583912,0.17582315,0.22763577,-0.19550066,-0.16421485
1968-11-01,-0.4363019,0.11693231,-0.1537391,0.2641594,-0.13108873,0.4501753,0.34980592,0.30761975
1968-12-01,-0.20866613,-0.00042467116,-0.061155893,-0.18035322,-0.12032986,0.091592215,0.03369236,-0.076020144
1969-01-01,0.009236241,0.021198083,0.8153678,-0.15610847,0.0015141487,-0.34870785,0.67364377,-0.041033365
1969-02-01,-0.8601867,-0.08933468,0.58370346,0.0018169403,-0.59430254,0.15807696,0.38807574,-0.91984403
1969-03-01,-0.5154155,0.2739091,-0.34007728,-0.12961093,-0.064199805,0.0732847,0.3043435,0.70241255
1969-04-01,-0.2555879,0.2807228,-0.55872005,0.031040024,-0.90742797,-0.109169975,0.51329565,0.63109624
1969-05-01,-0.77887696,0.26028177,-0.6818202,0.07449601,0.10992698,0.07676723,0.22106552,0.32145327
1969-06-01,0.24953127,0.022863602,-0.08327808,0.2783001,-0.20017013,-0.43138036,0.3076745,0.04936118
1969-07-01,0.4769562,0.29919532,0.0033311844,-0.0873662,-0.8729054,-0.25725347,0.80840284,0.20819512
1969-08-01,-0.39973468,-0.030585766,0.119163334,0.30086088,-0.09160586,-0.5308597,-0.07343607,0.15111181
1969-09-01,0.21425171,0.10689874,-0.054660607,0.2549823,0.13536473,-0.31433678,-0.5279829,-0.54100454
1969-10-01,0.10402186,0.07207336,0.06329127,0.14747787,-0.21394889,0.052540876,-0.39504084,0.3511305
1969-11-01,-0.61943734,0.4453105,-0.44349346,-0.10099354,-0.0961483,-1.619531,0.420327,0.7255791
1969-12-01,0.013627338,-0.04648433,-0.36778623,-0.29858965,0.52783144,-0.43016902,0.9885861,-0.19623347
1970-01-01,-0.80372983,0.15440731,-0.82062423,-0.3640816,-0.58370936,0.26153642,0.4966178,0.74374807
1970-02-01,-0.03850355,0.29453936,-0.13633423,-0.16278906,0.16436043,-1.0105231,0.44488677,-0.0027502538
1970-03-01,-0.17771897,-0.029990863,-0.7163765,-0.14903776,-0.54219353,-0.8409239,-0.4456726,0.31889886
1970-04-01,0.40297812,0.06600618,0.036277197,-0.14825195,0.06849442,0.3904055,0.34181768,0.0170254
1970-05-01,-0.44658932,0.030252839,0.3970847,0.20967433,0.15755042,-0.1854459,-0.5902575,0.06849444
1970-06-01,-0.3970847,0.112105705,0.39931107,-0.04138484,0.37115368,-0.40769282,-0.09717574,-0.56485045
1970-07-01,-0.58711463,0.05945792,0.040337086,0.30344504,0.23560531,-0.07464991,-0.3048857,-0.20915048
1970-08-01,-0.20430478,0.0691493,-0.714543,-0.04387312,0.14183474,-0.3012186,1.409965,-0.25800028
1970-09-01,-0.14393012,-0.12808338,-0.08774626,0.26297694,0.19002967,0.030514766,0.9627209,-0.2526307
1970-10-01,-0.15702657,0.04203968,-0.036539126,0.30894557,-0.14026308,0.27764496,0.7753106,0.091020405
1970-11-01,0.08145998,0.22774749,0.1603007,0.20574541,-0.043611217,0.23940325,-0.37338012,0.22971192
1970-12-01,-0.18505299,0.28091908,-1.2885609,-0.22198503,-0.6443459,-0.22840229,-0.28681248,1.2665588
1971-01-01,-0.5892211,-0.084215544,-1.7534113,-0.0066220285,-0.10652914,-1.8972256,0.3745793,0.7451278
1971-02-01,-0.3691089,0.16857512,-0.8376929,-0.063053705,-0.8738264,-1.1021442,1.0049725,0.575545
1971-03-01,0.21478567,0.27510414,0.21593733,0.0046066283,0.52789485,-0.28590107,-0.92133284,-0.037141226
1971-04-01,0.46743235,0.46613675,0.24098608,-0.14352636,-0.18829727,0.22212753,0.4187746,-0.15000448
1971-05-01,0.5726658,0.23709925,-0.15576287,0.14568567,0.09673996,-0.10609722,1.0316045,-0.053984355
1971-06-01,0.037429236,0.32376203,-0.038580798,0.18354674,1.0262783,0.24084215,-0.9728697,-0.71288115
1971-07-01,0.05772724,0.28028664,0.07557802,0.47059947,0.2281738,-0.07557807,-0.2180967,-0.30634314
1971-08-01,0.21910438,-0.08695078,-0.3112377,0.38192123,0.31584436,0.019722272,-0.17908403,0.008349514
1971-09-01,-0.16727953,0.23249254,0.089110136,0.2615721,0.1281228,-0.14381428,-0.0021593808,-0.07111535
1971-10-01,0.37976176,0.0847914,0.11862154,0.2910835,0.24530478,0.6280898,-0.11084781,-0.24386525
1971-11-01,0.10350597,0.2107549,0.39444554,0.24458504,0.30778256,-0.28590104,-1.2976395,-0.5130671
1971-12-01,-0.7636984,0.10005102,0.048657894,0.013675976,0.32980832,-0.13517685,1.0815581,0.33412707
1972-01-01,-0.05918598,0.25647253,0.02709403,0.10469341,-0.447709,0.040904235,0.41127676,0.3923372
1972-02-01,0.58751935,-0.22030339,-1.5081899,-0.01407299,-0.9962972,-0.012889385,1.2343563,1.1070406
1972-03-01,-0.2840926,0.19255166,0.07023392,-0.048400976,0.9133053,-0.8663511,1.2454045,-0.98564374
1972-04-01,0.30632025,0.18005686,-0.23227206,0.118898034,-0.16703597,-0.36708456,0.10587712,0.27041402
1972-05-01,-0.076547146,0.12560578,0.15217371,0.13796902,-0.3273642,0.11061206,0.35090703,0.10403576
1972-06-01,0.16269565,0.22569582,0.09627581,-0.16085425,-0.28277746,-0.11942415,0.015388345,-0.0831234
1972-07-01,0.005129433,0.021701526,0.09456606,-0.06023817,0.07378511,-0.54464245,-0.21517392,-0.3327567
1972-08-01,0.30947685,-0.03682685,0.14046803,0.23937435,-0.08798981,-0.07865157,0.10258899,-0.16401091
1972-09-01,-1.1024374,-0.12455358,0.31513238,0.07536344,0.01946559,0.06641984,-1.1430784,0.14204636
1972-10-01,0.22148705,-0.20741396,0.19255176,0.02998755,0.15138456,-0.14323005,-0.37392378,-0.037352942
1972-11-01,-0.2504224,-0.11153269,-0.27593812,0.43021625,0.43258375,0.0035511493,-0.47348776,-0.38786545
1972-12-01,-0.23871669,0.28027844,0.1269209,-0.17571656,-0.356431,-0.79217136,0.07444286,-0.096144296
1973-01-01,0.09238978,0.11164336,0.2044487,-0.012327862,-0.0008310914,-1.4635535,-0.02825718,-0.001246643
1973-02-01,-1.2030061,-0.027426053,0.07341318,-0.1567994,-0.14654922,-0.5935384,-0.73440856,1.0588117
1973-03-01,-0.25639194,-0.057622433,0.1918438,-0.15804605,-0.40875894,-0.64409655,0.14571819,-0.12674157
1973-04-01,-0.6932695,0.026317906,-0.053328417,0.086433604,-0.48895925,-0.79424727,-0.13366719,0.39282966
1973-05-01,-0.2479426,-0.17729971,0.40488052,0.077707134,0.020915817,-0.12438681,-0.12466383,-0.108873084
1973-06-01,-0.19198236,-0.077984154,0.20112434,0.28187886,-0.07147398,-0.18297882,-0.8382951,-0.18865795
1973-07-01,-0.3257881,-0.14114718,0.34531885,0.055129148,0.1738368,-0.23422952,-0.20417169,-0.3299437
1973-08-01,0.5325917,-0.26220962,0.21996243,0.40737373,0.24129382,0.09114313,-0.539933,-0.18311734
1973-09-01,-0.6220726,-0.03130448,0.20015475,0.4205327,0.0,-0.48314166,-0.25306764,0.1928134
1973-10-01,-0.01399002,0.15513721,-0.018699646,0.27509153,-0.29877767,-0.10388656,0.11399815,0.17245165
