,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7,zgu850_cluster8
1965-01-01,0.20661011,0.039431762,-0.004562378,-0.029329682,0.14990616,0.4145237,0.07071686,-0.3161068
1965-02-01,-0.35586435,0.30111617,-0.0042362213,-0.11796989,0.23431015,0.07495308,-0.3333786,0.21671256
1965-03-01,-0.058332823,0.118621446,-0.00032577515,-0.113407515,-0.013687134,0.24213104,-0.39334106,0.06517677
1965-04-01,0.041387178,0.46177635,-0.048882294,-0.08016701,0.16750374,-0.18770866,-0.12513885,-0.007821274
1965-05-01,0.15316506,-0.3724846,0.025744628,0.26559487,0.13361207,-0.025744628,-0.125465,0.0834259
1965-06-01,-0.008473205,-0.10167561,0.17141457,0.12448768,0.012709427,0.12904969,0.13230857,0.34380683
1965-07-01,0.31447735,-0.048882484,0.26689833,-0.075278856,0.0866848,0.08212242,0.1883606,0.17565116
1965-08-01,0.014664459,0.3301197,0.098090746,-0.14892845,-0.014012909,0.085381314,0.16685219,0.09548378
1965-09-01,0.1981369,-0.01596794,0.175325,-0.036172867,-0.009124756,0.054096602,0.0368248,0.25907707
1965-10-01,-0.21247558,-0.024767304,0.018901443,-0.26885375,0.08049317,-0.1160141,0.027374268,0.1352417
1965-11-01,0.10134964,0.10102348,-0.03519554,-0.4598213,0.02574501,-0.01401329,0.23626518,-0.13687095
1965-12-01,-0.078863524,-0.053444672,0.017923355,-0.0335659,0.11796951,0.20041808,-0.22453347,-0.04008331
1966-01-01,0.13785668,-0.06794357,0.02986908,-0.12735328,0.17297706,-0.0059082033,0.39059335,-0.013457489
1966-02-01,-0.05776863,-0.027243042,0.015426636,-0.07614937,0.18643494,-0.1762596,-0.41061553,-0.16509971
1966-03-01,-0.07549286,-0.10372086,-0.019693756,-0.20120506,0.19267121,0.15164223,-0.26455346,0.24879837
1966-04-01,0.18807602,-0.05481453,-0.045295715,-0.08960724,0.085667804,0.15919152,0.1526268,-0.0006565094
1966-05-01,-0.2642254,-0.031510163,0.091576,-0.05612755,-0.0036102296,0.3282299,-0.1785572,0.39289132
1966-06-01,0.24387474,0.034464262,0.062363815,-0.24026413,-0.17822877,-0.22122689,0.086652756,0.0088623045
1966-07-01,0.17133598,0.089278795,0.05350151,-0.11323929,-0.008534241,-0.158535,-0.018709183,0.0068927766
1966-08-01,0.20744133,0.27275926,0.18118286,-0.11619339,0.0062362673,0.012800979,-0.008534241,0.06269188
1966-09-01,0.2314022,-0.13293305,0.031510163,-0.15820733,-0.06334839,0.2314022,0.09682808,-0.38829574
1966-10-01,0.03413582,-0.16870995,-0.025273895,-0.09354553,0.11225472,0.12046013,-0.1473751,-0.047593307
1966-11-01,0.12997894,0.03216629,-0.11717834,0.03347931,0.17986985,-0.2166317,-0.13326111,-0.15623741
1966-12-01,0.0758213,0.06597443,-0.068928525,-0.22221184,0.28490335,0.003610611,-0.15820694,0.09157638
1967-01-01,0.23021355,-0.07967682,-0.066288754,0.01893959,0.42744637,0.024817277,-0.44638556,0.0829422
1967-02-01,0.15608788,-0.30172652,-0.009796524,-0.10743332,0.3187073,-0.010123062,-0.28311387,0.10645332
1967-03-01,-0.23543815,-0.022204971,0.0068572997,-0.08490143,0.12833175,0.10482063,-0.03298073,-0.01893959
1967-04-01,0.0414711,-0.048002243,-0.05583916,0.12343331,0.17731324,0.25176543,-0.13845444,0.03330765
1967-05-01,-0.0065307617,-0.116902925,0.10220833,-0.0058776857,0.20245743,0.11102486,-0.07739105,0.20115128
1967-06-01,-0.013714981,-0.08163605,0.2530716,0.017960358,0.12604637,0.13420963,-0.13225022,0.15445557
1967-07-01,0.16784362,0.4519371,0.2645008,-0.27952194,0.045389555,-0.035919763,-0.18057899,-0.21617202
1967-08-01,-0.067921065,0.38434258,0.1727417,-0.20506974,0.093718335,0.035919953,-0.09567757,-0.26156157
1967-09-01,-0.0682476,-0.20213051,0.121147916,-0.059104156,0.10971908,-0.09469757,-0.24654083,-0.003918457
1967-10-01,0.35821876,-0.04277725,-0.033633806,0.0065307617,0.12049484,0.09567757,-0.1632721,-0.015347672
1967-11-01,-0.0058776857,0.0976368,-0.121147916,-0.1900486,0.11820869,0.33470765,-0.059431076,-0.22302933
1967-12-01,-0.048981857,0.0829422,-0.0022857666,-0.024490738,0.19298783,0.17829284,0.07216644,0.02253151
1968-01-01,-0.17723274,0.45985755,-0.009116745,-0.08424072,0.2673088,0.16264573,-0.11086197,-0.030268097
1968-02-01,0.16884537,-0.06819458,-0.011304855,-0.030268097,0.20494843,0.13857765,0.28845978,0.047772218
1968-03-01,-0.04412613,-0.005834961,-0.051054765,-0.11851959,0.18343277,0.09773369,-0.16993943,-0.32383347
1968-04-01,-0.27751923,0.24907455,0.02406845,-0.32128066,0.19327927,0.28882447,-0.09481621,-0.08934593
1968-05-01,-0.027350998,-0.05944214,0.08095817,0.026256561,0.203125,0.031362154,-0.056890108,-0.07949944
1968-06-01,-0.07475891,0.0065643312,0.17285728,-0.37379417,0.05178375,-0.19218484,-0.01823349,0.16373977
1968-07-01,-0.13383675,-0.10685005,0.06600647,0.10685043,0.04266739,0.070747375,0.054336548,0.053242873
1968-08-01,0.078770064,-0.30450553,0.18890266,-0.030997466,0.11159058,0.10247421,-0.0856987,0.051419448
1968-09-01,-0.18087998,0.4288605,-0.036832046,-0.07402954,0.07621765,0.12471962,-0.13420105,0.09299278
1968-10-01,-0.07366486,0.16410485,-0.017869186,-0.10210953,0.1827034,-0.075488284,-0.007293701,-0.025162507
1968-11-01,-0.050325394,-0.045220185,-0.0652771,-0.20348969,0.25819167,0.10648575,-0.028809737,-0.0145870205
1968-12-01,0.1881733,0.19984284,-0.046678923,-0.111226656,0.2359459,0.3584774,0.17577401,-0.09700432
1969-01-01,-0.1204174,0.1894165,-0.021230698,-0.39110678,0.12970582,0.23983917,0.16851768,-0.18875313
1969-02-01,0.042792894,-0.023884201,-0.052412797,-0.24382019,0.12837906,0.2557621,0.2839592,0.23950729
1969-03-01,0.23320465,-0.33570862,0.017581558,-0.083595276,0.23619004,0.114114,-0.07928314,0.24017067
1969-04-01,-0.30485764,0.07231674,0.027201843,-0.092551805,0.19704628,-0.08890305,-0.24746895,0.12871055
1969-05-01,0.3221077,-0.083927155,-0.010947037,0.049427412,0.25907937,-0.0016586303,0.09188843,0.056061935
1969-06-01,-0.0019901276,-0.20036355,0.12472954,0.11278763,-0.045778655,-0.29689637,-0.0169178,0.22623864
1969-07-01,0.16287842,0.09022999,0.066345595,0.11676788,0.021894073,0.25742072,-0.13567658,0.20169029
1969-08-01,-0.12605667,0.061701585,-0.05838432,0.060705565,0.09520607,0.09387894,-0.0023220063,0.05174942
1969-09-01,0.020567322,0.09387894,-0.009288406,0.019571686,0.04876404,0.20633468,-0.1708397,-0.3479824
1969-10-01,0.08293228,0.044783402,-0.14728698,-0.054735184,0.15558013,-0.24813232,0.030518722,0.19273376
1969-11-01,0.14363822,-0.18543586,-0.11212425,-0.025875092,0.16685906,0.13368607,-0.11809502,0.14032097
1969-12-01,0.20766144,-0.06501885,-0.026869964,0.017250061,0.19970016,0.12439804,-0.035494994,-0.08658066
1970-01-01,0.24826431,-0.21964416,-0.01663971,-0.094846345,0.23195724,-0.058571626,0.043595888,-0.072216414
1970-02-01,-0.25691682,0.12280083,-0.01663971,-0.20233841,0.24094315,0.43928796,-0.18137284,0.12845841
1970-03-01,-0.08253288,0.16273613,0.0029953003,-0.06489487,-0.012646484,-0.01364479,-0.16772842,0.014975739
1970-04-01,0.08386421,0.06855583,-0.041599274,-0.04226456,0.15940857,0.08552818,-0.32414132,0.14576378
1970-05-01,-0.4612526,0.11514664,0.04559288,-0.1673954,0.09850693,0.026290512,-0.073214725,-0.006655884
1970-06-01,0.19268799,0.003327942,0.13378334,-0.10582809,0.1374443,0.21664886,-0.088523105,-0.059570312
