,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.040711224,0.029942274,0.3778056,0.022692919,-0.04759419,0.06744975,-0.082107306,-0.071023166
1965-02-01,0.040028334,0.01533854,0.77342,0.018805623,0.03015238,0.045491576,0.03924036,-0.057785273
1965-03-01,0.025844812,0.014077783,0.29580396,0.013762593,0.019856215,0.0325163,-0.023954988,-0.04255116
1965-04-01,0.034722626,-0.020487905,1.5855038,-0.025005639,-0.02474296,0.06456047,-0.11320597,0.01901573
1965-05-01,0.05599785,-0.010664523,2.3857155,-0.019174635,0.027315676,0.0358783,-0.20434803,-0.014551878
1965-06-01,0.03792703,0.014970779,1.7150464,-0.0032576323,0.015233457,-0.0044133067,-0.081109226,0.018805623
1965-07-01,0.043075144,-0.0142892,1.8532567,0.013027132,0.020118892,0.059517503,-0.582522,0.032306194
1965-08-01,0.02679038,-0.0023645759,1.6763306,0.027053058,0.02742076,0.026527703,-1.0568285,0.024846733
1965-09-01,0.016284108,0.0063556433,1.0820423,0.016494215,0.03614098,0.07795602,-0.24731874,0.034722626
1965-10-01,0.028734028,-0.054580867,1.5583451,0.02374357,0.06014788,0.042024493,-0.32937288,0.02306062
1965-11-01,0.029942274,-0.107637644,1.4667827,0.026895463,0.06077826,0.037349224,-0.032675207,0.020854354
1965-12-01,0.03319919,-0.027001858,1.8349757,0.030309975,0.0068284273,0.014603078,-0.0012089014,-0.038978994
1966-01-01,0.035365522,-0.09115142,0.38418758,0.021870375,0.03864813,0.052325666,-0.012870491,-0.071683764
1966-02-01,0.037553906,-0.019982815,0.6614763,0.022964597,-0.033021986,0.046854615,0.06153518,-0.08499652
1966-03-01,0.029575408,-0.008767247,0.80545485,-0.0126881,0.027797282,0.055927396,-0.08517891,-0.07296032
1966-04-01,0.02592802,-0.04163885,1.5265787,-0.011411548,0.0074633956,0.04731053,-0.091561735,0.017584741
1966-05-01,0.03955996,0.0067795515,1.7239908,0.021414459,0.04503095,0.06969607,0.028754711,-0.00037837029
1966-06-01,0.020958543,-0.0040712953,2.124833,0.026931047,0.0463531,0.04963571,-0.8599186,0.03253883
1966-07-01,0.024332345,-0.08299053,2.127842,0.020320296,0.020320296,0.046535492,-0.5408679,0.028253198
1966-08-01,0.041748345,-0.008448064,1.7625613,0.02082175,0.033085942,0.063723564,-0.5029812,0.019362867
1966-09-01,0.04411912,-0.013599932,1.0809199,0.022371888,0.031854987,0.04393679,-0.29517424,0.03144467
1966-10-01,0.018086255,-0.004983127,1.2143668,0.020092309,0.043116093,0.05487877,-0.34992987,0.023238122
1966-11-01,0.0323565,0.008101702,1.0930017,0.01835984,0.016034663,0.04603398,-0.028326094,0.010882795
1966-12-01,0.04069978,0.008147299,1.7653425,0.020730615,0.036459744,0.0498181,-0.14804989,-0.017475247
1967-01-01,0.019162714,0.00027740002,0.7301105,0.027166784,-0.029593945,0.05096966,0.0050902367,-0.1781658
1967-02-01,0.02988708,0.02502191,0.1345675,0.023033977,0.005979538,0.044273436,-0.016306162,-0.033779144
1967-03-01,0.02292931,-0.0063664913,0.5000334,0.027166784,0.011367917,0.03177041,0.0040439367,-0.08007705
1967-04-01,0.040402234,-0.014632106,0.7309998,0.022458494,0.029311657,0.04050684,0.047569215,-0.006837368
1967-05-01,0.036217093,0.00985086,2.727356,0.03862357,0.013146639,0.051597416,-0.21211767,-0.010080814
1967-06-01,0.025649667,0.0024222136,1.6245236,0.032607436,-0.09587586,0.049295604,-0.35305166,0.023923278
1967-07-01,0.02031362,-0.018817306,1.6034935,0.03056717,-0.039376736,0.0835613,-0.4777161,0.031665802
1967-08-01,0.020052075,-0.015835404,2.1840746,0.03004402,-0.017195582,0.08706635,-0.39757097,0.0019514561
1967-09-01,0.03234583,-0.014056683,1.2623535,0.024551094,-3.6478043e-05,0.061170876,-0.5036638,0.029677868
1967-10-01,0.0384143,-0.00066435337,1.6684675,0.020575225,0.04573828,0.04521513,-0.21232688,0.0054564476
1967-11-01,0.039408267,-0.016933918,0.85838455,0.02083677,0.0530622,0.05986303,-0.03665638,0.02517885
1967-12-01,0.029468596,-0.14180756,0.51305956,0.024708033,0.028945446,0.011263251,-0.066893935,0.0036777258
1968-01-01,0.039904445,-0.028089106,0.20323023,0.023277998,-0.026415288,0.017252326,0.03462267,-0.18033063
1968-02-01,0.029675633,0.017698675,0.6039382,0.031089067,0.007507086,0.03350678,0.11879626,-0.14867717
1968-03-01,0.0223853,0.022608489,0.7044035,0.02636525,0.0014441907,0.022757262,-0.13052571,0.0040850937
1968-04-01,0.02852258,-0.007929087,0.7258282,0.028485388,0.033134848,0.05411315,-0.048695445,0.009738803
1968-05-01,0.027667075,-0.0006015599,1.0100024,0.027481109,0.010557115,0.037523925,0.0033039749,-0.0004155934
1968-06-01,0.029898822,0.021418214,1.53234,0.03711477,0.051769823,0.04901734,-0.32219458,0.02614206
1968-07-01,0.033581197,-0.020798773,1.6727905,0.023129225,0.0040850937,0.035961688,-0.06770241,0.018293798
1968-08-01,0.029973209,0.0073210895,1.5056708,0.034250706,0.024728626,0.026551217,-0.36333287,0.029898822
1968-09-01,0.03462267,-0.0026101172,1.4469762,0.017475486,0.03521779,0.04730636,-0.37865746,0.028262228
1968-10-01,0.0223853,-0.0064412653,1.2219429,0.023277998,0.043847173,0.029712856,-0.49783212,0.01185897
1968-11-01,0.034362286,-0.09381372,0.84641623,0.02885735,0.059580892,0.044665456,-0.14744973,0.010259539
1968-12-01,0.034585476,-0.11144441,1.0870717,0.021009088,0.020153582,0.040611148,-0.002349764,-0.00569734
1969-01-01,0.05798602,-0.19558007,0.12729782,0.023406506,0.018924952,0.0353235,0.040518045,-0.117661536
1969-02-01,0.020249069,-0.05578512,0.52783954,0.015309095,0.015563786,0.048615456,-0.09942967,-0.15208822
1969-03-01,0.037105918,-0.07197994,0.67878747,0.01887405,-0.005927503,0.026156604,-0.132685,-0.026858509
1969-04-01,0.035221636,-0.026247382,1.4918387,0.0008458495,0.019994438,0.039601326,-0.031136394,-0.06464642
1969-05-01,0.0357818,-0.07936436,2.1660118,0.003901422,-0.015756428,0.037920773,-0.24299318,0.017448068
1969-06-01,0.034101248,-0.060012043,1.630055,0.010318279,-0.03057623,0.06389356,-0.5117864,0.012660921
1969-07-01,0.046934843,-0.03057623,2.565484,0.01566559,0.03277713,0.053046107,-0.34856504,0.027378857
1969-08-01,0.03878653,-0.016367555,1.6171196,0.027582526,0.04336995,0.04245329,-0.41696018,0.022438943
1969-09-01,0.026156604,-0.022478819,2.014402,0.020299971,0.001915276,0.060379624,-0.13828701,0.03089279
1969-10-01,0.033286393,-0.019575953,1.4554768,0.018110096,0.03114748,0.03832817,-0.2936147,0.01566559
1969-11-01,0.027837217,-0.013210058,1.1039779,0.021369457,0.04759693,0.0506016,-0.2534842,0.019485116
1969-12-01,0.03186041,-0.020390809,0.26439363,0.022031486,0.014697969,0.05543971,-0.048095107,-0.082980216
1970-01-01,0.020984828,-0.050235868,0.7329223,0.029741466,0.011105537,0.05412537,-0.08220887,-0.0060934424
1970-02-01,0.028753519,-0.01651156,0.29154262,0.029382229,0.010836065,0.026642978,-0.056702316,-0.1644764
1970-03-01,0.025520325,-0.025627494,0.5843737,0.021927834,-0.0077100396,0.027900338,-0.041793585,-0.05153817
1970-04-01,0.025340676,0.0037409663,0.89476305,0.028708637,0.03759998,0.03845322,0.033468664,0.00823158
1970-05-01,0.023499548,0.0041002035,1.4899902,0.03360337,0.026373506,0.03468108,-0.39749295,0.0036062598
1970-06-01,0.02857393,0.025385618,2.153205,0.029427111,0.0047737956,0.05897516,-0.5041444,0.03589356
1970-07-01,0.026014268,0.016449332,1.6685808,0.017527044,0.010476828,0.09162176,-0.59085757,0.021927834
1970-08-01,0.03971058,0.013530433,1.450563,0.035758853,-0.050864577,0.00068736076,-0.30390906,0.027810514
1970-09-01,0.031672418,0.019637644,1.1680152,0.031627476,0.02080518,0.03715092,-0.3469289,0.01954782
1970-10-01,0.024532378,0.011824012,0.85785043,0.01680857,0.034546375,0.042045653,-0.4899091,0.0057617426
1970-11-01,0.032705247,0.030415058,0.68177456,0.015102148,-0.020238757,0.054215133,-0.24589074,0.015865564
1970-12-01,0.026283681,-0.002994895,1.3941611,0.013530433,-0.052436292,0.061624646,-0.040311694,-0.14750195
1971-01-01,0.025419533,0.013395429,0.6795396,0.012600064,0.0015584826,0.04156083,0.019805133,-0.07030541
1971-02-01,0.0188694,0.028179884,0.50619614,0.014471471,-0.04607004,0.039502203,-0.029835165,-0.06572032
1971-03-01,0.007874608,0.032577813,0.48008937,0.016764045,-0.028665543,0.029068828,-0.05598879,-0.12050718
1971-04-01,0.032484233,0.02588737,0.6669073,0.011102855,-0.0065355897,0.074404836,-0.15643907,-0.03442025
1971-05-01,0.029910982,0.022846282,1.5561289,0.024904847,0.014752209,0.053304195,-0.06380206,-0.030115902
1971-06-01,0.029209197,0.016997933,1.6941954,0.021395862,-0.012945294,0.06865013,-0.50181603,0.018167615
1971-07-01,0.03440249,0.0042720437,2.1302443,0.023548067,0.020881236,0.07407731,0.022191226,0.019664764
1971-08-01,0.02733773,0.0063774586,1.3576611,0.02439022,0.0055353045,0.09096718,-0.28711337,0.029677093
1971-09-01,0.03416854,0.019150138,1.0158868,0.02317375,0.022471964,0.044929445,-0.38985622,0.024109483
1971-10-01,0.018401563,0.014003634,0.89171576,0.018729031,0.032250345,0.057842433,-0.07423544,0.020974815
1971-11-01,0.023688436,0.018120825,0.60271645,0.023641646,0.0014181137,0.04160756,0.054941714,0.012366116
1971-12-01,0.03313923,-0.018185377,1.9143721,0.03440249,-0.0047577024,0.050356627,0.053210616,-0.032408416
1972-01-01,0.030307055,-0.028054595,0.34708357,0.022909105,-0.01700902,0.019723892,0.05414498,-0.13732862
1972-02-01,0.024398983,0.0004069805,0.15874386,0.02927959,0.00076663494,0.039040804,-0.021992385,-0.12802976
1972-03-01,0.024810016,0.0065719485,0.6441835,0.01587081,-0.06715077,0.04263699,-0.021273136,-0.056362033
1972-04-01,0.030050218,-0.030982971,0.2842009,0.006982982,0.024707258,0.055172443,-0.12510145,-0.050916314
1972-05-01,0.018028498,-0.052149355,2.420002,0.02193302,0.02254951,0.03523904,-0.07608998,0.008729696
1972-06-01,0.033749163,-0.012436688,1.9596331,0.01982665,0.04191774,0.049212992,-0.5777127,0.028971314
1972-07-01,0.023166,-0.07398361,1.915194,0.027841091,0.04998362,0.071098626,-0.5610159,0.02393663
1972-08-01,0.056919158,-0.058776677,1.4986992,-0.032935202,0.0540936,0.05681646,-0.94673723,0.023988008
1972-09-01,0.028919935,-0.07583308,1.6784593,0.013045192,0.05738157,0.06210804,-0.6111062,0.025631964
1972-10-01,0.029382348,-0.08528602,1.7022457,0.008267343,0.053014696,0.06596112,-0.44311088,0.019621134
1972-11-01,0.02727598,-0.099157214,0.97477984,0.02393663,0.0379619,0.05075419,-0.26627916,0.024398983
1972-12-01,0.016795516,-0.07305884,0.76707184,0.025631964,0.03184831,0.023782492,-0.009302795,0.013250649
1973-01-01,0.032447934,-0.084905446,1.0249022,-0.00894165,0.02647829,0.033741355,-0.0029720068,-0.035407126
1973-02-01,0.029612362,-0.07993072,0.61792135,0.012101352,0.014737964,0.051749766,-0.116693854,-0.09281522
1973-03-01,0.036775887,-0.02486074,0.5893665,-0.028044522,0.034587026,0.05702299,-0.038242698,-0.083363295
1973-04-01,0.031452954,-0.02426374,0.9489384,0.019662917,0.032895625,0.036576927,-0.19121498,-0.031327844
1973-05-01,0.028915882,-0.0034694672,1.5662003,0.026925981,0.00842005,0.0408054,-0.30414087,0.016479135
1973-06-01,0.027125001,0.013245523,2.3756847,0.019414186,0.027224481,0.0444867,-0.2535978,0.016230345
1973-07-01,0.030657053,0.014887214,1.3853695,0.02503562,-0.0072004795,0.06314188,-0.8843908,0.02488637
1973-08-01,0.035382986,0.018866956,1.2337404,0.021702528,-0.00899142,0.084383845,-0.21748143,0.033890605
1973-09-01,0.030159533,0.02632904,1.0914141,0.02647829,0.027274251,0.037223637,-0.6854523,0.028915882
1973-10-01,0.029264092,0.022001028,1.3858173,0.023244739,-0.020035267,0.05856514,-0.43154317,0.015732884
1973-11-01,0.033144355,0.027174711,0.7154754,0.016180634,0.038218558,0.0427953,-0.07913476,0.006678939
