,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8
1965-01-01,1.7600708,2.6147766,3.72995,-1.164856,-3.361786,-3.9226074,-0.022247314,-3.238037
1965-02-01,1.6678772,2.8484192,3.3114624,0.2692871,-2.4111328,-3.4594727,0.47335815,-3.0812378
1965-03-01,0.9364929,2.9318237,2.9981995,1.4833374,-1.9170837,-3.8201294,1.4504089,-4.3954163
1965-04-01,0.46923828,2.856781,3.0922852,1.373352,-2.327423,-4.8881226,2.238556,-5.613617
1965-05-01,-0.37750244,2.497528,2.9106445,0.7446594,-3.0699158,-6.455353,2.7240295,-6.0921326
1965-06-01,-0.8999634,2.1332397,3.5747375,-0.621521,-3.5105286,-7.9702454,2.6411743,-6.926422
1965-07-01,-2.0805664,1.9974365,3.7697754,-1.2767334,-3.995575,-9.4721985,2.608673,-6.8441467
1965-08-01,-2.627411,2.3806763,3.7088928,-2.5910034,-4.931122,-10.080414,2.156128,-6.921997
1965-09-01,-2.3397827,2.3534546,3.8673096,-3.3496704,-5.7431946,-9.880585,1.6878357,-6.9237366
1965-10-01,-1.9223328,2.6381836,3.7229004,-3.1333313,-5.461487,-9.246613,2.2025757,-8.071045
1965-11-01,-0.8361206,2.8018188,4.000824,-2.8594055,-5.8312073,-7.7746887,2.030426,-7.7986145
1965-12-01,0.008178711,3.1880493,3.7054749,-2.051056,-5.3237305,-6.3615723,1.7340698,-6.3645935
1966-01-01,0.9989319,3.1452026,3.7009583,-0.3510437,-4.1856995,-4.499359,1.8940735,-5.146881
1966-02-01,1.3974609,3.2068481,3.2608032,0.24111938,-3.3565063,-4.251129,1.7897949,-4.0050354
1966-03-01,0.83950806,3.408905,3.3045044,0.061401367,-3.2871094,-4.051605,2.851654,-4.542816
1966-04-01,0.28546143,3.2905579,3.581543,-0.925354,-3.2476196,-5.2673035,2.6743164,-6.8608704
1966-05-01,-0.6309204,2.8330688,3.6111755,-2.1024475,-3.9532166,-6.326416,2.061493,-6.9431763
1966-06-01,-1.3275757,2.524231,3.6669617,-2.8858337,-4.893921,-7.697296,2.394104,-7.229828
1966-07-01,-1.881012,2.2773743,3.9314575,-3.3409424,-5.5674133,-8.819092,2.4972534,-7.183655
1966-08-01,-1.6614075,2.0446472,3.9831543,-3.8500366,-5.3412476,-8.702362,1.0133667,-7.495575
1966-09-01,-1.8970642,2.0591125,3.698578,-4.7917175,-5.831543,-9.100372,1.1897278,-8.2789
1966-10-01,-1.4629822,2.071106,3.8668823,-4.8573914,-5.949188,-8.985535,0.71658325,-8.449463
1966-11-01,-0.86505127,2.6195984,3.903534,-4.068329,-5.7985535,-7.745636,0.8838196,-7.6336975
1966-12-01,-0.10180664,2.8044434,3.7303162,-3.26474,-4.863861,-6.7317505,0.94610596,-6.1790466
1967-01-01,1.2823486,3.035736,3.7358704,-1.4536743,-3.805542,-4.59433,0.5852051,-4.040436
1967-02-01,1.6174011,3.012207,3.46344,0.30325317,-3.006195,-3.9507751,0.52960205,-3.3728027
1967-03-01,1.285553,2.9633179,3.70755,0.63998413,-3.187317,-4.06427,0.86486816,-3.6460876
