,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6
1965-01-01,-3.534912,3.6351624,1.7600708,2.6147766,-1.0281372,-0.022247314
1965-02-01,-2.875183,3.5584412,1.6678772,2.8484192,0.66296387,0.47335815
1965-03-01,-2.625122,3.3309937,0.9364929,2.9318237,1.7393188,1.4504089
1965-04-01,-2.9750977,3.3023376,0.46923828,2.856781,1.7670593,2.238556
1965-05-01,-3.5578918,3.5328674,-0.37750244,2.497528,1.1977234,2.7240295
1965-06-01,-4.2779236,3.5872192,-0.8999634,2.1332397,0.35494995,2.6411743
1965-07-01,-4.8278503,3.377594,-2.0805664,1.9974365,-1.1155701,2.608673
1965-08-01,-5.5568237,3.6909485,-2.627411,2.3806763,-2.1908264,2.156128
1965-09-01,-6.343445,3.521515,-2.3397827,2.3534546,-2.1162415,1.6878357
1965-10-01,-5.905548,3.4310303,-1.9223328,2.6381836,-2.3998413,2.2025757
1965-11-01,-6.3127136,3.717926,-0.8361206,2.8018188,-2.2032776,2.030426
1965-12-01,-5.691986,3.4674683,0.008178711,3.1880493,-1.4153748,1.7340698
1966-01-01,-4.496338,2.9177856,0.9989319,3.1452026,-0.41558838,1.8940735
1966-02-01,-3.856781,3.334961,1.3974609,3.2068481,0.038879395,1.7897949
1966-03-01,-4.0379944,3.1698608,0.83950806,3.408905,0.08660889,2.851654
1966-04-01,-3.9021912,3.203308,0.28546143,3.2905579,-0.023162842,2.6743164
1966-05-01,-4.428772,3.5214233,-0.6309204,2.8330688,-0.52453613,2.061493
1966-06-01,-5.6982727,3.6412354,-1.3275757,2.524231,-1.5509644,2.394104
1966-07-01,-6.630951,3.6445312,-1.881012,2.2773743,-2.3338928,2.4972534
1966-08-01,-6.358917,4.0219727,-1.6614075,2.0446472,-2.5958557,1.0133667
1966-09-01,-6.575897,4.034424,-1.8970642,2.0591125,-3.8658142,1.1897278
1966-10-01,-6.423218,4.0660706,-1.4629822,2.071106,-3.8881226,0.71658325
1966-11-01,-6.223175,3.7159424,-0.86505127,2.6195984,-3.5171509,0.8838196
1966-12-01,-5.2445984,3.9486694,-0.10180664,2.8044434,-2.846161,0.94610596
1967-01-01,-3.9958496,3.8160095,1.2823486,3.035736,-1.4146118,0.5852051
1967-02-01,-3.200531,3.525055,1.6174011,3.012207,0.2015686,0.52960205
1967-03-01,-3.5524292,3.513214,1.285553,2.9633179,0.9845581,0.86486816
1967-04-01,-4.132263,3.6705933,0.116760254,2.8547668,0.85998535,1.5861816
1967-05-01,-4.7020874,3.7322998,-0.889801,2.6219788,0.35723877,1.8281555
1967-06-01,-5.7703857,3.6912231,-1.2764587,2.5733643,-1.1267395,2.0039368
1967-07-01,-6.5899963,3.7795715,-1.971405,2.2089844,-2.399109,1.6415405
1967-08-01,-6.637146,3.8055725,-1.6789551,1.6239624,-3.696289,0.7319946
1967-09-01,-6.121155,3.9524536,-1.5957031,1.8860474,-4.383789,0.34951782
1967-10-01,-6.3463745,4.0372314,-0.72561646,1.8631592,-4.2243958,-0.072052
1967-11-01,-5.9872437,4.1329346,0.025665283,2.436615,-4.0465393,0.5675659
1967-12-01,-4.804016,3.869751,0.9624634,2.6948242,-3.0696716,0.15563965
1968-01-01,-3.3312073,4.0691833,1.2469177,2.6481628,-1.3839111,-0.3303833
1968-02-01,-2.6434631,3.66333,1.4217529,2.9812622,0.034362793,0.22775269
1968-03-01,-2.7940674,3.7738647,1.6188354,2.723297,0.57470703,0.08456421
1968-04-01,-3.6113586,3.5535889,0.70809937,2.657837,0.30447388,1.2773743
1968-05-01,-4.2183533,3.7765503,-0.14224243,2.5919495,-0.7615051,1.5656433
1968-06-01,-4.6908264,4.124634,-1.0025024,2.9420166,-1.7483826,2.2644043
1968-07-01,-5.3229675,3.9603882,-1.2468872,2.5527039,-2.7633667,2.1214294
1968-08-01,-5.9454346,3.8602295,-1.4602966,2.180542,-3.013855,2.0430298
1968-09-01,-5.8150635,4.099884,-1.9393005,2.3108826,-3.7466125,1.4210815
1968-10-01,-5.412567,3.8910828,-1.8394775,2.3676758,-3.9603882,1.6940002
1968-11-01,-6.0229797,3.6713867,-0.33099365,2.8359985,-3.441101,2.1722412
1968-12-01,-5.0642395,4.040039,0.5391846,2.880188,-2.4561768,2.069519
1969-01-01,-4.3680115,3.2191467,1.0420227,3.4924316,-1.2469177,2.2356873
1969-02-01,-3.4201355,3.2353516,0.9987488,3.398407,-0.40057373,1.9421997
1969-03-01,-3.400299,3.0685425,0.7073364,3.192627,0.96780396,1.8881836
1969-04-01,-4.225128,3.0585022,-0.082092285,3.109253,1.0572205,1.7663574
1969-05-01,-4.4676514,3.1261597,-0.675354,3.2230835,0.41833496,2.371399
1969-06-01,-4.9226074,3.29422,-1.0349121,2.9204407,-0.6042175,2.2989807
1969-07-01,-6.023712,3.914917,-1.6212463,2.6550903,-1.8242798,1.3121948
1969-08-01,-6.4675903,3.9412537,-1.8759155,2.0984192,-2.6240234,0.6668091
1969-09-01,-6.5016785,3.9317322,-1.9130859,2.3299255,-3.3036804,-0.061553955
1969-10-01,-6.2321167,4.021881,-1.325592,2.5482178,-2.924347,0.47210693
1969-11-01,-6.1734924,3.6990051,-0.1194458,2.411499,-2.0873718,0.5543213
1969-12-01,-4.9442444,3.5822754,1.4574585,2.2998962,-1.7636414,0.26119995
1970-01-01,-4.4184875,3.456482,1.9321289,2.8402405,-0.14187622,0.55340576
1970-02-01,-3.3268738,3.2572327,1.8206787,2.7427368,0.59591675,0.31591797
1970-03-01,-3.497589,3.3587341,1.8565674,2.8829956,1.0218201,0.45721436
1970-04-01,-3.6940613,3.1224976,0.27572632,3.0238037,0.848053,0.9493103
1970-05-01,-4.176758,3.7917175,-0.5644531,3.149109,-0.39761353,1.6226807
1970-06-01,-4.733856,3.9614258,-1.422699,2.403473,-2.5456848,1.0939941
1970-07-01,-5.203705,4.215271,-1.6471863,1.8716431,-3.4050293,-0.09234619
1970-08-01,-5.9881287,4.3611755,-1.4279175,1.5076904,-3.7312622,-0.3545227
1970-09-01,-5.995453,4.4437256,-1.144928,1.5902405,-4.0402527,-0.8060913
1970-10-01,-6.467987,4.2583923,-0.59780884,1.8424377,-3.965271,-0.7920227
1970-11-01,-6.3259583,4.1524963,0.5014343,1.934906,-3.79068,-1.0983582
1970-12-01,-5.60141,3.9580688,1.3008728,2.1836853,-2.7432861,-1.3604431
1971-01-01,-4.2330933,3.9309998,1.7503662,2.2375793,-1.5123901,-1.0770569
1971-02-01,-3.4059448,3.8771057,2.0725403,2.2637634,-0.22073364,-1.0380554
1971-03-01,-3.2358398,3.8539734,1.7376099,2.389862,0.87731934,-0.49191284
1971-04-01,-4.211426,3.621582,0.4897461,2.0620728,1.2690125,0.6958008
1971-05-01,-5.315216,3.5327454,-0.50631714,1.7514038,-0.30221558,1.1203918
1971-06-01,-5.3175354,3.9489746,-1.3491211,1.6151733,-1.6144714,0.6980591
1971-07-01,-6.2410583,3.9707031,-1.9885254,1.7194519,-2.5968323,1.125
1971-08-01,-6.5336304,3.9222412,-1.5873413,1.6704712,-3.479889,0.9633789
1971-09-01,-6.3830566,4.1810303,-0.9322815,1.6589661,-4.0502625,0.09158325
1971-10-01,-6.269623,3.788971,-0.48034668,1.4922485,-4.3602905,-0.2609253
1971-11-01,-5.7786865,4.029846,0.9899597,1.907074,-3.6341553,-0.47564697
1971-12-01,-4.518799,3.8009338,1.3125,2.2498474,-2.732483,-0.66207886
1972-01-01,-3.3733826,3.6820984,1.5826111,2.370758,-0.74450684,-0.7339783
1972-02-01,-2.3771667,3.4645386,1.3043213,2.5979614,0.6706543,0.046539307
1972-03-01,-2.7097473,3.3605652,1.4590759,2.649414,1.7139893,0.68862915
1972-04-01,-3.3771057,3.4502563,0.28189087,2.7878723,1.5917969,1.9959106
1972-05-01,-3.832611,3.1334534,-0.6920166,2.5102844,0.8814087,2.24057
1972-06-01,-4.514984,3.152649,-1.7875671,2.5825806,-0.069732666,2.6959534
1972-07-01,-5.8115845,3.5887146,-1.5518799,2.4811096,-0.84695435,3.2214355
1972-08-01,-5.925293,3.3540344,-1.8401489,2.3736267,-1.1266174,3.1852112
1972-09-01,-5.829712,3.3247986,-2.097992,2.2554321,-1.8746643,2.3893433
1972-10-01,-6.075592,3.3122864,-1.7011108,2.1549377,-2.0731812,2.3562622
1972-11-01,-5.838928,3.0907898,-0.39752197,2.4580688,-1.647644,2.44516
1972-12-01,-5.011139,2.961609,0.6861267,2.9075623,-0.57162476,2.323639
1973-01-01,-4.552429,3.124176,1.4620667,2.980011,0.06402588,2.409607
1973-02-01,-3.7947693,3.2391357,2.028473,3.0808716,0.42556763,1.9629211
1973-03-01,-3.7802734,3.1808167,1.7080078,3.1075134,0.70510864,1.8565369
1973-04-01,-4.2311096,3.5377197,0.9411621,2.8207397,0.21640015,1.5319214
1973-05-01,-4.621521,3.690033,0.22210693,2.4633484,-0.5550537,2.0570374
1973-06-01,-4.6566467,3.8471375,-0.34310913,2.3078308,-1.8649292,1.2719116
1973-07-01,-6.0718384,3.643097,-0.98791504,1.9164124,-3.3859558,0.7722473
1973-08-01,-6.0107727,4.0794067,-0.88946533,1.5988464,-4.075348,-0.07006836
1973-09-01,-6.5611267,4.505249,-1.0179749,1.1470337,-4.8082275,-0.7810974
1973-10-01,-6.320984,4.2303467,-0.60165405,1.5939636,-4.3583984,-0.87493896
1973-11-01,-6.1801147,4.2163696,0.50231934,1.6018372,-3.6714172,-1.2845459
1973-12-01,-5.227478,4.397156,1.7272949,2.0175781,-2.6799316,-1.2843323
1974-01-01,-4.3733826,4.2545776,2.2692566,2.0573425,-1.67099,-1.5735779
1974-02-01,-3.5231323,4.067627,2.317749,2.1806946,0.042175293,-0.82025146
1974-03-01,-3.4681091,3.760437,1.8960266,1.9273682,1.2215271,-0.063812256
1974-04-01,-3.855957,3.622223,1.2169495,1.9398804,0.8938904,0.9369507
1974-05-01,-4.1309204,3.7946472,0.28805542,2.0379333,0.43344116,1.361969
1974-06-01,-5.7826233,3.7415466,-0.68914795,1.8208618,-1.088562,1.4620972
1974-07-01,-6.4523926,4.0570984,-1.129364,1.5823059,-2.0911865,1.0140381
1974-08-01,-6.436157,3.9230652,-1.3828125,1.4257812,-3.0191345,1.0253906
1974-09-01,-6.367401,3.8278503,-1.100647,1.5943909,-3.6498413,0.9595337
1974-10-01,-6.104065,3.8268433,-0.39486694,1.565979,-3.72818,-0.3928833
1974-11-01,-6.1516113,3.9584656,0.4978943,1.9956665,-3.598999,-0.040527344
1974-12-01,-5.4444885,3.8726196,1.5339355,2.0444336,-3.0098572,-0.28448486
1975-01-01,-3.8755798,3.739563,2.1497803,2.4576416,-1.8511047,0.28652954
1975-02-01,-3.2139282,3.420105,2.348938,2.6643372,-0.48693848,0.7666931
