,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6
1965-01-01,17.476383107029665,20.188567295371875,24.568662892029174,17.27899853098636,26.988989197461724,11.154019163938155
1965-02-01,25.70022349948652,20.923683375923787,20.746183570269185,15.25260547470195,14.217462535965304,11.029431150448689
1965-03-01,18.957950040576325,15.885430975371712,19.533832834299275,16.051729286874842,8.294861072604007,10.561907365585983
1965-04-01,28.401253546931322,11.645728203146078,32.70155093185205,27.678314721180715,14.303422184981821,12.749265874546303
1965-05-01,34.861829942352486,10.416144259943847,31.244868195671916,28.154304656349957,9.90314034060657,15.276692822415463
1965-06-01,29.734039488256272,8.593497319614123,34.35881618200785,28.1068029902391,11.299756394319756,15.341836173082179
1965-07-01,34.61020432436515,7.840093353043922,39.250783617102485,30.116253257517496,12.282776477635846,17.259619010107546
1965-08-01,42.545708262120776,8.968137009066487,33.417817850674204,29.688745979672426,9.164267901524635,15.792362104345706
1965-09-01,32.814066182464245,7.465387398084387,33.85634669589989,27.776907369008853,10.775197990940576,14.14241248704496
1965-10-01,33.97355668279453,16.289639535250434,28.382390655492216,23.568832704740018,10.20693453273274,15.584427726937358
1965-11-01,26.430606229240457,7.152111283110296,22.783552314852365,23.322705881825332,11.653196570279095,11.76313049168321
1965-12-01,32.71793246954517,12.351890718512111,18.185918985089884,21.600452453362063,14.636268525458998,10.042967180054445
1966-01-01,26.695145591751803,14.409671026752152,16.642834022166905,13.847255070279292,18.607591033069834,10.28941158281131
1966-02-01,24.69277759569895,10.954970861984245,14.365417260327158,15.48460639957276,11.534323311997507,9.046666333655144
1966-03-01,31.963430031161224,11.44614818196697,18.67583434459904,14.687198395209485,11.355403353124677,10.564205046541094
1966-04-01,26.877718541993882,9.161593690862334,28.561518024439522,23.267117749908042,15.673399677077878,11.496071630944233
1966-05-01,26.530376108671184,9.829357057799282,36.86175881847224,26.267861153489587,9.8662840038798,14.452538457052022
1966-06-01,40.639882934298704,8.158201247575091,34.05879124162609,27.38255352448904,10.606552860988295,15.944098500120857
1966-07-01,39.16445578371718,11.07641247872202,36.10537359942548,29.73116605896302,10.999389445534137,16.90772388234767
1966-08-01,39.75968515915649,13.67881478480468,36.52706110554312,26.803629373777824,11.664684691638222,18.065114803415764
1966-09-01,42.53010362127741,11.502756577031798,34.72367084878763,24.910106718746906,9.329499412396567,14.644931541185743
1966-10-01,39.748795675347836,14.481182331554562,31.656780289641507,22.358950120931272,9.249091602506878,12.443975449880172
1966-11-01,34.30050334195982,16.486521356720846,24.517886222094532,19.421499980138602,19.171811689519263,11.765318363285074
1966-12-01,31.28515618935961,12.843985803054407,21.097656263694592,19.453274755861138,16.558524685318417,11.445536326872372
1967-01-01,26.920539492009596,26.65763747977802,14.54957963078525,12.723584602030234,23.145631801824443,11.544979009768635
1967-02-01,31.85740215100749,19.422222640555102,13.497627388503293,10.725127448971426,14.775296894004098,10.105982642121619
1967-03-01,25.453131435553278,20.6859037138431,16.288476434583476,11.691335544540216,10.96434795870228,12.436808047808247
1967-04-01,24.47752091483147,15.910846175565185,24.299728920932136,18.813985176750705,16.62460918332423,12.476407551045591
1967-05-01,28.523025414395548,15.543037657159928,30.71610547799454,23.07843599543494,15.086539493387496,14.251519529133816
1967-06-01,37.07596581564892,15.335007022623502,30.761444030950216,25.435410185912932,11.989601018193545,18.12967355428808
1967-07-01,28.609405788852435,14.789230530421062,34.24012447814119,27.440079735825535,16.17102262704811,19.17608447664558
1967-08-01,34.48926997377485,16.050261338602603,27.899172170910024,26.995900077499726,14.089536990742506,17.208088946420983
1967-09-01,35.788403914022425,12.209795243259927,32.782729862829925,22.903695370146732,9.49674327427912,17.01267498358081
1967-10-01,35.88317918125302,18.594084419701563,26.428504817704795,28.152323501523277,11.092832859952185,13.22889538147603
1967-11-01,29.38726546046186,16.482317778795025,20.91554316580542,21.047616468263755,16.476720628047094,12.355770632028761
1967-12-01,24.97447356152492,15.893414054060404,19.000182903488973,17.322395675952226,25.315692134328696,13.407873956215598
1968-01-01,24.873489116975243,19.941324254958563,13.15886264005761,14.979987332243754,25.860264329779483,9.964410323448785
1968-02-01,28.911411080806,20.883156823707978,14.918946067736089,11.659300614902438,18.763588977285373,11.604883186303676
1968-03-01,27.541883081849814,18.65036229498485,13.19853978092784,12.988671955107797,15.85261808865831,10.499802895355602
1968-04-01,20.25847741862176,13.558278178001075,20.738190556169638,18.058462681271937,19.601340350431915,13.580321273686021
1968-05-01,23.140294459307466,15.07255496654626,26.19393117560259,18.745517558873097,8.92025149413243,15.584895356310241
1968-06-01,33.27389409370917,12.385243906277566,28.40865147521417,21.713602966102357,11.016425496831461,17.358992573252305
1968-07-01,33.811523351043576,20.333044270529086,31.059463802616914,21.717124432921466,14.894222001443168,20.885822129026927
