,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6
1965-01-01,-8.4884996e-05,-7.687674e-05,8.923162e-06,-2.622326e-05,-8.9453926e-05,1.02333e-05
1965-02-01,-7.4538526e-05,-7.857274e-05,2.3276225e-06,-2.3369681e-05,-8.711184e-05,6.464419e-06
1965-03-01,-8.542341e-05,-7.4561576e-05,1.4751422e-06,-2.9005056e-05,-9.205625e-05,3.4313707e-06
1965-04-01,-9.289836e-05,-7.2524585e-05,6.49134e-06,-2.2508222e-05,-8.498511e-05,3.628782e-06
1965-05-01,-9.283554e-05,-7.310786e-05,1.2149103e-06,-2.7667997e-05,-8.934624e-05,5.7319994e-08
1965-06-01,-9.515968e-05,-8.927815e-05,-2.2085442e-07,-1.9959738e-05,-9.132042e-05,-5.9335434e-08
1965-07-01,-9.9449026e-05,-8.447732e-05,1.3136159e-06,-2.0785305e-05,-8.974108e-05,-2.2085442e-07
1965-08-01,-0.000100516874,-8.4028645e-05,3.153189e-06,-2.1072457e-05,-9.984527e-05,1.7353741e-06
1965-09-01,-9.7277436e-05,-6.828908e-05,1.3854078e-06,-1.8784212e-05,-8.402495e-05,2.5878544e-06
1965-10-01,-7.964446e-05,-6.5273976e-05,1.2777236e-06,-3.2773936e-05,-8.68875e-05,2.623754e-06
1965-11-01,-9.71877e-05,-8.1569895e-05,5.1094175e-06,-2.5873294e-05,-8.424031e-05,2.30968e-06
1965-12-01,-9.471998e-05,-7.233614e-05,6.769522e-06,-2.1978787e-05,-7.2646515e-05,5.549118e-06
1966-01-01,-8.317223e-05,-6.8652254e-05,7.389717e-07,-2.6207777e-05,-6.863937e-05,1.6560063e-05
1966-02-01,-8.92253e-05,-9.256312e-05,5.7085235e-06,-2.4236251e-05,-7.655806e-05,3.7858772e-06
1966-03-01,-7.275247e-05,-7.647318e-05,3.3052165e-06,-2.592264e-05,-8.173128e-05,-1.0940566e-06
1966-04-01,-0.0001008019,-7.93653e-05,3.7777318e-06,-2.6590678e-05,-7.9572375e-05,1.4966245e-06
1966-05-01,-0.00010018275,-7.585403e-05,-2.0716725e-06,-2.2313608e-05,-0.00010288038,6.0862294e-07
1966-06-01,-8.854912e-05,-8.553243e-05,1.4314501e-06,-2.1466341e-05,-8.672527e-05,2.82751e-07
1966-07-01,-0.00010327854,-9.569964e-05,4.649337e-08,-2.1710744e-05,-9.694136e-05,1.4640391e-06
1966-08-01,-9.8308985e-05,-7.836324e-05,6.2787876e-08,-2.9727198e-05,-9.901065e-05,1.9772888e-06
1966-09-01,-9.978356e-05,-8.479922e-05,1.1166776e-07,-2.5776e-05,-8.8933055e-05,5.464244e-08
1966-10-01,-8.89809e-05,-7.9349e-05,2.0750485e-06,-2.3030527e-05,-8.666824e-05,3.4792538e-07
1966-11-01,-8.0263824e-05,-7.8094396e-05,1.17127165e-05,-2.3584507e-05,-8.6831176e-05,2.694207e-06
1966-12-01,-8.102962e-05,-6.7495406e-05,1.39204985e-05,-3.0044925e-05,-7.6476594e-05,7.109771e-06
1967-01-01,-8.32619e-05,-7.5638905e-05,2.9385046e-06,-2.9710245e-05,-8.321542e-05,4.911537e-06
1967-02-01,-7.925969e-05,-8.23841e-05,7.863066e-06,-3.1266212e-05,-6.711035e-05,6.603852e-06
1967-03-01,-7.811277e-05,-8.443734e-05,2.2808308e-06,-3.4739067e-05,-8.269408e-05,3.6362871e-06
1967-04-01,-8.626957e-05,-7.5991804e-05,2.4011351e-06,-2.806605e-05,-8.5798e-05,-2.8602808e-06
1967-05-01,-8.359876e-05,-7.976141e-05,8.612078e-07,-2.5828343e-05,-7.942174e-05,-1.5529477e-06
1967-06-01,-8.253203e-05,-7.848616e-05,-1.1278644e-06,-3.057645e-05,-8.8693385e-05,-1.9299077e-06
1967-07-01,-9.2260845e-05,-8.7725726e-05,4.4414628e-07,-2.7560764e-05,-9.07386e-05,1.1041266e-08
1967-08-01,-8.14974e-05,-9.3981675e-05,1.0697404e-06,-2.4368623e-05,-8.680056e-05,3.098914e-06
1967-09-01,-0.000101348014,-9.046872e-05,7.0882015e-07,-2.877185e-05,-8.915055e-05,-1.8144783e-07
