,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6
1965-01-01,-0.42918816,-0.08147049,-0.7026041,0.0026069642,0.68891716,1.0695484
1965-02-01,0.076582715,0.11731796,0.9779755,0.27243844,0.04790478,0.5263014
1965-03-01,-0.14273682,0.1310051,0.18901253,-0.17695466,0.082774356,0.0016294479
1965-04-01,-0.052793123,-0.06028824,0.62113345,-0.040409468,0.18347244,0.108519174
1965-05-01,0.048230745,0.28873253,0.15935668,-0.1310051,0.030633163,0.08049317
1965-06-01,0.023137664,0.064524844,0.7853783,0.15903091,-0.1026535,-0.13067932
1965-07-01,0.0032588958,0.20563202,0.9245308,-0.10656357,0.1072155,0.076582335
1965-08-01,0.19944039,-0.15935707,-0.10493469,0.012383652,0.098090746,-0.36759645
1965-09-01,-0.13491555,0.28286666,-0.036499023,0.10265312,0.16391906,0.1991146
1965-10-01,-0.16000862,-0.29166526,-0.0824482,0.025093079,0.82285535,0.63253915
1965-11-01,-0.2903618,0.0026069642,-0.5628002,-0.32946777,0.0009773255,-0.01759758
1965-12-01,-0.5109848,0.12155457,0.31578103,-0.16489677,-0.08668499,0.07234573
1966-01-01,-0.1391693,0.22188339,0.17494659,0.08369865,-0.3045973,0.5120386
1966-02-01,-0.08993492,-0.15032883,-0.20054856,-0.23993607,-0.18577805,0.58523405
1966-03-01,-0.12374306,0.21236496,0.21039543,-0.060065843,-0.06137886,0.8090866
1966-04-01,0.14212342,0.28588828,0.2849037,0.020350266,1.1806431,0.3423439
1966-05-01,-0.02986908,0.06072273,-0.078775406,-0.33971804,-0.2635685,0.60558397
1966-06-01,0.027571488,-0.10634613,0.0029541017,0.14113884,0.23435631,-0.010503387
1966-07-01,0.025601959,-0.015755463,0.11553726,-0.14179535,-0.16116066,0.09124794
1966-08-01,0.14835969,0.13884124,-0.05973778,-0.06269188,0.94694364,0.26028633
1966-09-01,-0.16608429,0.25667572,-0.23993607,0.21334915,0.235997,-0.1696949
1966-10-01,-0.20744133,0.13752823,0.14015388,-0.06072273,-0.11192627,0.19529685
1966-11-01,-0.11717834,0.14343643,0.23927955,0.09420204,0.20022011,0.3006586
1966-12-01,-0.08172913,0.079431534,0.33545074,-0.19398384,0.7523031,0.27144623
1967-01-01,0.3134819,0.11265793,0.13029137,0.06661491,0.59137154,0.8552189
1967-02-01,0.1407402,0.23576507,0.49667358,-0.07510491,0.33470783,0.10547371
1967-03-01,-0.096003726,0.13159713,0.29682866,0.0019592284,0.69913083,0.029062271
1967-04-01,0.22564201,0.032654572,0.74419403,0.33470765,0.56949294,0.1417202
1967-05-01,-0.2246624,0.042450715,0.6302303,0.032654572,0.9574272,0.15314922
1967-06-01,0.12571983,0.26058197,0.80558395,0.16817017,0.65896606,0.12473984
1967-07-01,-0.1270256,0.3023796,0.121147916,0.16719055,0.76411325,0.2220501
1967-08-01,-0.070206836,0.40720063,0.32197267,0.11984177,-0.11331062,-0.06890106
1967-09-01,-0.28637925,-0.09306564,0.07641067,0.09306488,0.35364723,-0.3657295
1967-10-01,-0.14237328,0.12539291,-0.038532257,-0.14596519,0.5698196,-0.05159397
1967-11-01,-0.08228912,0.052573778,0.08261566,-0.11331101,0.27233773,0.28246078
1967-12-01,-0.4519371,0.117882535,0.37291336,-0.07837067,0.042124175,0.6746403
1968-01-01,0.13857727,-0.12617874,-0.29392967,-0.3132576,0.41427308,0.58056563
1968-02-01,0.22135925,0.168116,0.13857727,0.27059096,0.13565978,0.685593
1968-03-01,0.08095779,0.1958313,-0.40770912,-0.23157005,0.860273,0.76618654
1968-04-01,-0.44454154,-0.07731132,-0.29976425,0.084969714,0.13420124,0.3854637
1968-05-01,0.21151276,0.07402954,-0.41172066,-0.2906479,-0.19619617,0.07585297
1968-06-01,0.13055459,0.28371888,0.73737717,-0.25126266,0.21406555,-0.22682914
1968-07-01,-0.010575485,0.2804367,-0.15316467,0.18598518,0.19036141,-0.16410485
1968-08-01,0.26439095,0.397863,-0.38947526,0.20239563,0.64474946,0.05360756
1968-09-01,0.2826248,0.19291382,-0.2910122,-0.33404428,-0.3708767,-0.30961075
1968-10-01,-0.18817368,0.069288634,-0.101744846,-0.06527748,0.66298294,0.18306771
1968-11-01,-0.13310699,-0.3183632,-0.2282875,0.17577438,0.14076538,0.22427674
1968-12-01,-0.008752441,0.13493118,-0.019692611,0.13383675,0.68048745,0.66407716
1969-01-01,0.056061935,0.14596024,0.1661953,-0.33106422,0.37783775,0.29689616
1969-02-01,0.3038624,0.15060425,0.45413512,-0.25708884,0.32243958,0.31149215
1969-03-01,0.34665528,0.20699844,0.12705174,0.047768783,0.22723332,-0.071984865
