,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6
1965-01-01,-1.5040714e-06,-4.940928e-06,7.582079e-05,8.66293e-06,-8.310526e-07,8.187337e-06
1965-02-01,-6.9645466e-07,6.8861773e-06,2.6421538e-05,6.114453e-06,-8.131101e-07,-4.492695e-05
1965-03-01,1.3495082e-06,5.1497045e-07,2.7435544e-05,2.049448e-06,-1.7373823e-06,-2.1254797e-05
1965-04-01,1.654611e-06,5.3247786e-06,-5.6888668e-05,1.968685e-06,-1.1720476e-06,-1.718082e-05
1965-05-01,7.7520235e-07,8.716772e-06,-0.00014427284,-1.3905483e-05,-1.6566191e-06,-1.496436e-05
1965-06-01,-6.695336e-07,-2.0963198e-06,-0.00013196116,9.228264e-06,-2.5629488e-06,-2.9366864e-05
1965-07-01,2.049448e-06,-3.4333789e-06,-0.00010209728,2.049448e-06,-1.5579135e-06,-1.9137042e-05
1965-08-01,-4.2724423e-07,1.5917976e-06,-0.00013923869,4.1402745e-06,-2.015564e-06,-9.984047e-06
1965-09-01,3.3550168e-07,8.977004e-06,-0.00014899293,3.915935e-06,-1.1810262e-06,-2.0689462e-05
1965-10-01,-1.3335739e-06,1.07537635e-05,-0.00016950638,7.702765e-06,-1.0015501e-06,-2.7240138e-05
1965-11-01,1.4930847e-06,-4.53712e-06,-0.00012991519,8.828865e-07,-6.695336e-07,-1.8993465e-05
1965-12-01,1.8520295e-06,2.866036e-06,-4.7636953e-05,2.2199456e-06,-1.234861e-06,-1.3079916e-05
1966-01-01,-1.6532067e-07,1.1626071e-06,4.2360985e-05,1.0938769e-05,-8.333591e-07,-1.8031256e-05
1966-02-01,-1.6317463e-06,6.702434e-06,5.9151545e-05,1.1158732e-05,-1.0614713e-06,4.54353e-06
1966-03-01,1.4233046e-06,7.574141e-06,-7.6777855e-05,9.798216e-06,-1.0614713e-06,-9.800024e-07
1966-04-01,4.763493e-06,3.4192708e-06,-0.00014079543,7.5334065e-06,-2.438279e-06,-2.2088367e-05
1966-05-01,2.1320775e-06,-1.7702405e-06,-0.00016018482,3.2237476e-06,-2.0553816e-06,-2.8532486e-05
1966-06-01,2.8327013e-06,-4.0920822e-06,-0.00017998969,6.0506864e-06,-2.2020213e-06,-1.3094297e-05
1966-07-01,2.5149748e-06,-4.6379173e-06,-0.00014499103,-4.4260996e-06,-2.389399e-06,-9.6156145e-06
1966-08-01,1.3011013e-06,-8.817227e-06,-0.0002031918,4.51909e-06,-2.633802e-06,-1.7702405e-06
1966-09-01,1.6269732e-06,-9.118659e-06,-0.00017811592,1.1175027e-05,-1.8517094e-06,9.733041e-06
1966-10-01,3.2970675e-06,3.9080805e-06,-0.00016179789,7.867424e-06,-9.555624e-07,-9.786694e-06
1966-11-01,2.392775e-06,-5.851791e-06,-0.00015238833,6.6046705e-06,-1.485103e-06,-1.8291954e-05
1966-12-01,3.8266116e-06,2.8897302e-06,-0.00011883979,5.8714577e-06,-1.4932521e-06,-2.2512002e-05
1967-01-01,1.3504578e-06,7.221428e-06,7.201064e-05,1.4640345e-05,-7.82984e-07,-1.2300352e-05
1967-02-01,-8.6318687e-07,5.9862796e-06,1.6958256e-05,6.9407106e-06,-4.4612534e-07,-2.0352883e-05
1967-03-01,2.4011351e-06,-7.718336e-08,5.6563247e-05,8.167841e-06,-3.7394057e-07,1.4062873e-05
1967-04-01,2.8262184e-06,5.2564174e-06,-0.00012077696,5.015805e-06,-1.4968027e-06,-1.7810402e-05
1967-05-01,2.9304865e-06,9.3067465e-06,-0.00015552959,5.360682e-06,-2.475299e-06,-2.4884444e-05
1967-06-01,-2.1353117e-07,2.144483e-06,-0.00012593411,8.921765e-06,-1.5048245e-06,-9.0199865e-06
1967-07-01,1.9359504e-06,-1.0864693e-05,-0.00015403779,1.0084728e-05,-2.8763207e-06,1.8297671e-05
1967-08-01,8.2110637e-07,-9.477153e-06,-0.00016229885,1.4888979e-05,-2.603625e-06,7.991392e-06
1967-09-01,2.2006243e-06,-8.121697e-06,-0.0001476134,-1.3925383e-06,-2.1785418e-06,-2.380168e-05
1967-10-01,2.596753e-07,1.5217818e-05,-0.00013806907,8.681149e-06,-1.4085781e-06,-1.405683e-05
1967-11-01,3.4117147e-06,-1.4567013e-06,-0.00010448743,7.5101634e-06,-1.1439042e-06,-9.910258e-06
1967-12-01,3.8608596e-06,-6.6298926e-06,-9.926298e-06,1.25710685e-05,-6.706978e-07,-1.1337899e-05
1968-01-01,4.476402e-06,1.3056193e-05,0.000109201996,1.726234e-05,-1.3023964e-06,-2.6623027e-05
1968-02-01,3.9180595e-06,9.734082e-06,9.9542754e-05,8.012539e-06,-1.060449e-06,-1.515849e-05
1968-03-01,4.2437605e-06,5.4255725e-06,-5.6689525e-05,6.58878e-06,-1.4419857e-06,6.1793326e-06
1968-04-01,5.797803e-06,2.6990238e-06,-7.204382e-05,9.3153285e-06,-2.6796333e-06,-2.467815e-05
1968-05-01,6.0118327e-06,-4.2988104e-06,-0.0001461725,8.4126805e-06,-3.6567217e-06,-6.3832704e-06
1968-06-01,3.7877835e-06,-9.965945e-06,-0.00016750101,-4.968817e-06,-3.9917286e-06,-1.8607388e-06
1968-07-01,4.3368127e-06,-1.1129145e-05,-0.00018001709,6.2816907e-06,-3.3589458e-06,-1.0412616e-05
1968-08-01,4.643902e-06,2.5966656e-06,-0.0001552455,2.2709646e-06,-2.2143504e-06,-1.4302364e-05
1968-09-01,3.41556e-06,3.3504184e-06,-0.00016425335,-6.6961366e-07,-1.9258732e-06,-2.0127693e-05
1968-10-01,8.4139174e-08,1.4520701e-06,-0.00017798846,5.388356e-06,-1.3210083e-06,-2.2221466e-05
1968-11-01,2.075547e-06,5.937385e-06,-0.00012415537,1.9581057e-07,-1.0790609e-06,-2.370106e-05
1968-12-01,1.8242936e-06,-8.802737e-06,-8.451337e-05,1.1018263e-05,-8.3360646e-08,-3.8521393e-06
1969-01-01,2.2455424e-06,1.3698664e-06,3.497046e-05,8.817609e-06,-2.3210305e-09,-2.1442786e-05
1969-02-01,3.2205207e-06,1.4420875e-06,9.316213e-05,6.434333e-06,-1.4676334e-07,4.4121552e-06
1969-03-01,2.9767762e-06,1.6391736e-05,-2.7446113e-05,-1.4467296e-06,-1.9703293e-06,-3.102103e-05
1969-04-01,3.09413e-06,3.3288525e-06,-3.19599e-05,2.3177636e-06,-1.2120145e-06,-3.3864715e-05
1969-05-01,1.2795936e-06,-6.186201e-06,-0.00015429241,-7.1882605e-06,-2.2953245e-06,-1.5574871e-05
1969-06-01,1.15040166e-07,-4.746107e-08,-0.00015643194,2.05596e-06,-2.0244988e-06,-3.0488402e-05
1969-07-01,2.8323338e-06,8.28498e-06,-0.0001594652,2.3448447e-06,-3.1258605e-06,-2.2914275e-05
1969-08-01,2.2184613e-06,4.4905755e-07,-0.0001830452,-6.4480046e-06,-2.00644e-06,-1.6567901e-05
1969-09-01,5.573893e-07,-1.1693017e-05,-0.00013088394,9.196767e-06,-2.033521e-06,6.4523847e-06
1969-10-01,1.9747167e-06,9.187737e-06,-0.00016915178,1.0629301e-06,-8.689676e-07,-3.0154384e-05
1969-11-01,3.3559336e-06,7.093342e-06,-0.00012302995,1.2058503e-05,-7.245253e-07,-1.43742e-05
1969-12-01,2.1281812e-06,5.513517e-06,3.192817e-05,9.698124e-08,-1.2390956e-06,-1.4834608e-05
1970-01-01,5.3158874e-07,7.1517425e-06,2.5270056e-05,1.3066934e-05,-8.9453897e-07,-1.4847912e-05
1970-02-01,1.7632447e-06,1.0903432e-05,8.882191e-05,3.1083437e-06,9.40272e-08,-3.3071563e-05
1970-03-01,2.2737331e-06,-3.422676e-06,2.531057e-05,2.8976647e-06,-1.8425926e-06,-1.4386038e-05
1970-04-01,5.077374e-06,-2.8797767e-06,-0.00011291855,6.8681366e-06,-2.4584187e-06,-3.29014e-05
1970-05-01,4.939622e-06,-6.7935252e-06,-0.00017973591,1.0376738e-05,-2.498935e-06,-1.8993123e-06
1970-06-01,2.4357942e-06,-5.659105e-06,-0.00017846373,9.096464e-06,-2.6934067e-06,4.356207e-06
1970-07-01,4.704634e-06,3.5134944e-06,-0.00017580597,-1.2267628e-06,-3.3416472e-06,-2.068207e-05
