,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5,mgu200_cluster6
1965-01-01,-1.9002249,-0.84827346,-2.5796914,1.950737,1.6398443,3.5276859
1965-02-01,-1.0959454,-0.68891716,-2.0012486,0.00032615662,0.10526009,0.5315155
1965-03-01,-1.643755,-0.7570263,-0.5210869,-0.33696327,0.95548934,-0.08961792
1965-04-01,-2.9541311,-0.30763397,0.73388976,1.5267624,2.3248508,1.2784399
1965-05-01,-2.7266648,-0.8169891,0.75181234,2.070662,1.1370064,-0.8847729
1965-06-01,-2.716888,-0.6129864,0.98644865,2.0113518,1.7490151,-1.8783909
1965-07-01,-2.9714031,-0.1766285,1.0558624,-0.1443657,3.6955154,-1.0597723
1965-08-01,-3.3298745,-0.55823785,2.02015,3.7926285,2.4066474,-1.8301601
1965-09-01,-3.0427716,-0.47676697,-0.37085494,4.1142755,1.1220157,-1.0356567
1965-10-01,-3.382016,-0.940173,-0.27797812,3.664231,0.5334709,-0.66089135
1965-11-01,-2.4320664,-0.9704803,1.551204,1.1754608,1.0066532,0.66708297
1965-12-01,-1.51275,-0.62830275,0.37313652,0.91736144,-0.1039566,0.42267054
1966-01-01,-1.0739683,-0.3915783,-1.4389598,1.3979313,-0.2330431,0.17822877
1966-02-01,-0.4562397,-1.2193744,-0.92495173,0.5596321,-0.5415796,0.19759426
1966-03-01,-0.7198082,-0.5638992,-0.81991863,0.10404892,1.0844715,-0.37976187
1966-04-01,-2.6353583,-0.23731041,-0.13621521,1.6450882,0.436874,0.64825404
1966-05-01,-2.6205878,-0.72505987,0.58753127,2.9783585,1.9775854,-1.2541666
1966-06-01,-3.2540715,-0.50383264,0.9909264,2.409865,2.404284,-1.94148
1966-07-01,-2.5992527,-0.59639394,1.9296639,0.2553627,3.4014466,-1.7737544
1966-08-01,-2.965229,-0.6505516,0.12997894,2.506363,2.9721222,-0.7427845
1966-09-01,-3.627269,-0.78906476,-0.29967386,3.0344863,2.5677428,-1.7619385
1966-10-01,-2.6140232,-0.4257141,-0.53140414,3.6771603,1.2712345,-1.0253906
1966-11-01,-2.7348118,-0.65547484,0.31674176,2.3317451,0.8350166,0.45689583
1966-12-01,-2.204064,-1.2118251,-1.5712368,0.77429426,0.42210388,0.7257164
1967-01-01,-1.0828202,-0.26319426,-1.5785143,-0.15151635,-0.18286476,2.7798698
1967-02-01,0.02579689,-0.62174,-2.1633544,-1.5285528,-0.46467227,0.5626354
1967-03-01,-0.648843,0.1433529,-0.9391407,0.0055511473,0.07510529,0.0924118
1967-04-01,-0.9584068,0.05420647,-0.8483612,-0.44965133,0.5920246,1.4364674
1967-05-01,-2.806973,-0.3265438,-0.77619517,1.5749222,1.5827595,-0.49797973
1967-06-01,-2.3132381,-0.4320179,-1.2816864,1.2957275,3.4607148,-1.8263613
1967-07-01,-2.287768,-0.87024003,-1.0736771,1.5589218,2.9901643,0.4137314
