,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6
1968-09-01,9.13783371768568,8.713838304685288,6.874783558009281,2.90374750990439,6.1029350458321305,2.141184721730673
1968-10-01,9.155252722688992,8.912540557183707,7.402088023180698,3.719965031199629,5.560257091633377,2.6890084841710467
1968-11-01,9.121029335903529,9.059166088019182,7.368514253667934,3.369880031625521,5.050710841236461,2.793265103516544
1968-12-01,9.254768768153914,9.159685134409383,7.7054842645570485,3.1677035735622585,6.300132914377352,0.0
1969-01-01,9.059506864000287,9.113140586488216,8.17732453872455,3.3894972123970377,6.561284468401235,5.324236876707381
1969-02-01,9.194648901324108,9.178982192887151,8.031292514704615,3.694843584120581,6.153404097656555,6.141595609523437
1969-03-01,9.013968087741075,8.98507010388035,8.200796371161722,3.5644734517520855,6.506197718332447,7.628364187963518
1969-04-01,8.963783663924824,9.03757185903464,8.259497211486952,3.5941648598559723,5.733813692793091,7.869697001000869
1969-05-01,8.950167131650913,9.101177715315437,8.483797065004142,3.5231239554034266,6.388754739028515,6.175743089813676
1969-06-01,8.910593517663685,8.905538038348585,8.396475140782146,3.342363737305977,6.681434099320465,5.16617985587325
1969-07-01,9.103431557691465,8.886635260553788,7.195097022605045,2.8218992794981235,6.330743046628567,2.7098664153985865
1969-08-01,9.024722131299804,8.619085722143897,6.6472630822344065,2.9439191332592034,5.809775356702117,2.46114195722861
1969-09-01,9.03706535879135,8.768010302614213,5.4442301320523105,2.758481574566913,6.1552744742148295,1.980657938563851
1969-10-01,9.103332542050419,8.642088514721129,5.7540757230726545,3.1096077444216297,5.682696012173031,2.5554425433044967
1969-11-01,9.034816916451454,8.894760873795299,6.460880798173237,3.0273477677177665,5.6323391653566715,2.728722728743336
1969-12-01,9.014140844994035,8.953428155487332,6.5388595112912995,3.210006079079874,5.637581525404648,1.5521293354322585
1970-01-01,9.08254693236238,8.938332201451013,6.753703381674339,3.5224498147367322,5.905456083637136,5.548769189159035
1970-02-01,8.933112822036104,8.907251354136154,6.631466401518733,3.3401959655191704,6.763252641507804,6.465701776199843
1970-03-01,9.086576303637248,8.977262798702613,7.448062448530259,3.4352258061616,7.173730772448876,7.130114623288364
1970-04-01,9.02418650268601,9.04840674618159,7.909322856590886,3.383350895334022,6.883930961403293,7.10709120189139
1970-05-01,9.137814822225351,8.93114411221372,7.613907901898953,3.6795048273353026,6.902140084215453,4.92411750448599
1970-06-01,9.09171658652425,8.789461567144725,6.508810533301763,3.7409977533585295,6.480971789052595,2.2640685686294333
1970-07-01,9.161216027571284,8.572248267230941,5.2593460493131445,3.605528964576906,6.253218264498826,2.1101960035852327
1970-08-01,9.131506231864167,8.326818198855504,4.676184266807974,3.3393912772821523,6.006044792283572,0.0
1970-09-01,9.160294750502237,8.415485479706259,4.124956769138394,3.386840443527921,5.8283254013966035,0.0
1970-10-01,9.173727378273783,8.719476564551375,4.39216538803719,3.4622424819334454,5.169344239626543,1.7593270924470104
1970-11-01,9.162749249841935,8.94732606434258,5.0669234695749354,3.33024957335103,6.195298691625014,2.02157604096088
1970-12-01,9.071092993084505,8.738504313582624,4.893069193871489,3.155264796456423,5.686684846112691,2.080322749326356
1971-01-01,9.154161526047586,8.933318160247254,5.695522129668276,3.321780738077737,6.406706895829598,3.573986265888629
1971-02-01,9.250686171170946,8.91394545593105,6.1094104694891405,3.604164277519987,6.595580421721712,6.135303085998546
1971-03-01,9.173097352209005,8.580601270141118,6.901062743873769,3.7352776437509196,6.9331240237935,7.649182193199348
1971-04-01,9.125475531631038,8.599534171024699,7.744206971855208,3.3544720619809834,7.450574069381555,8.143721223873733
1971-05-01,9.062374944694417,8.749062291747963,7.828675001535398,3.1552091157521236,7.482903224635734,6.236288639636367
1971-06-01,9.223013112787857,8.639259335384109,6.987829701250424,3.577259400215009,6.584128750625017,3.664133377169364
1971-07-01,9.125613538193718,8.840510311417843,6.7928148267096695,2.9677217823139093,6.665100832596525,2.7089116604177383
1971-08-01,8.959617774224435,8.427884298458812,6.038414892944233,3.242872499294418,5.852373454137483,2.371230767861545
1971-09-01,9.028636441408862,8.373661110528671,4.972668580223583,3.341782230287624,5.656017966662131,1.7647346438887521
1971-10-01,9.038078461060204,8.625668218029695,4.973981995639248,3.1039978531318315,5.386609217915647,2.2144598993470166
1971-11-01,9.191568199523108,8.80606380595074,5.738124180614784,3.1778532757950595,6.214210579320142,2.5455977706722384
1971-12-01,9.04186412727596,8.968862451087583,5.604713407532388,3.256842757922746,5.567669721975679,2.363160529653875
1972-01-01,9.150628479027846,8.967368335009185,6.13489901597588,3.466314460695521,6.058286160831341,5.590588872865868
1972-02-01,9.119275335835178,8.940610175725192,7.16800739212816,3.486733489647616,5.622756727570908,7.54126707921568
1972-03-01,9.019486965428108,8.778749282167949,7.9122979154263335,3.646959286593214,5.437723292994261,8.391587301178735
1972-04-01,9.152567213872768,9.037593197159891,8.466726046495701,2.833014250602994,6.38701792275127,8.088262835714518
1972-05-01,8.870818335950943,8.98583065876049,8.575177478018302,3.433847149536329,6.5702575940975,7.4970909845326705
1972-06-01,8.81069887624156,9.017341453129312,8.509462867865485,3.249214030135428,6.625067113699943,6.466256576517951
1972-07-01,8.922437567771974,8.795224679087582,8.104269634785672,3.2770028217043796,6.3249529848035495,5.343644479073273
1972-08-01,8.891900291791965,8.879412051656962,8.410478509974023,2.9883533687038715,6.406368179912167,4.954845791759713
1972-09-01,8.846738357703893,8.81691180207633,7.95472201263108,3.591066342407797,5.164688640299749,2.992765670893811
1972-10-01,8.964048250265648,8.874611051544456,7.465636895912365,3.2528975267023905,5.218499944293173,2.7830217825715176
1972-11-01,8.855592296041973,9.025619092127554,8.015938539048955,3.333949928031562,4.993003008114117,4.270015220120854
1972-12-01,8.857409128965195,9.085772705639744,8.213758269943028,3.1244078431198203,4.790614436819804,6.100612872895052
1973-01-01,8.987988816583142,8.97251528634768,8.250465343869115,3.1538788509552673,5.835059683220302,6.622819532813977
1973-02-01,9.028769129774012,8.974986734794973,8.189453608919221,3.2428839926909427,6.016758601082908,7.136600324974394
1973-03-01,8.978569887277335,9.009790522263728,8.154178795742588,3.418608750759759,6.711714183202421,7.7365975415401715
1973-04-01,9.130246997959828,9.014700896609325,8.041424339972256,3.569621818657119,7.075638813674527,6.6930431692324746
1973-05-01,9.174768854892587,8.992063020171562,8.183034120364256,3.5879829026621333,6.619724387093993,5.284186102194328
1973-06-01,9.067303947575638,8.713857044736743,7.0270935717805285,3.6074348185661975,6.17921715600442,2.3774854292178134
1973-07-01,8.932258553683823,8.65401769673973,6.12812933581189,3.4904906891268905,6.264448508648783,2.498782617748288
1973-08-01,9.030067433534194,8.481568449612341,5.080824981824011,3.486479214959406,6.0168217950752325,0.0
1973-09-01,9.226862909617457,8.326866799725538,4.257666774613036,3.5129954549682214,5.559618793755407,0.0
1973-10-01,9.36305991034494,8.633109578368323,4.541091597226216,3.4524187727846183,5.324270473217609,2.1836376646177906
1973-11-01,9.123121602019088,8.612188141301436,4.96417309784534,3.2699621308449958,4.736386468235569,2.1110221208470237
1973-12-01,9.199808039087662,8.76835613991211,5.680401039130844,3.2282529168389678,6.209986944977388,2.607235450251529
1974-01-01,9.324173013323707,8.883625631115661,5.853141515943327,3.2194178598638707,5.459061342354391,4.7153867684935165
1974-02-01,9.2157489669816,8.735234853552129,6.4095060033231706,3.690486635616843,5.482262278270505,7.1642270937569865
1974-03-01,9.058214840518156,8.527105819017232,7.442703132323201,3.5094869537948945,5.832989702160776,8.191630889290028
1974-04-01,9.161080210839716,8.552502358237152,8.114031546454127,3.4770111306007108,6.770439595551492,8.200289343203156
1974-05-01,9.167239658427306,8.87385807353761,8.167520156406855,3.415973114977564,6.9830904950530055,7.348038413830103
1974-06-01,9.090055969349363,8.686345705050124,7.582621322375716,3.3016667286854084,6.591019907314681,5.479922575543655
1974-07-01,9.142743403905499,8.417183652419292,7.101616171022108,3.555860662149451,6.6776578487668825,2.7561054269617844
1974-08-01,9.018494261764326,8.623241758458935,6.348841787816971,3.0664915213345645,6.6799358966264695,2.286695678213653
1974-09-01,8.944779566509528,8.447866766897057,6.408505951758484,3.682753243412517,5.983385105373322,2.3437263470513634
1974-10-01,9.048958962147166,8.474741814844444,5.80251562285696,3.3421783085162997,5.40805826480332,2.149360315243383
1974-11-01,8.993817810639724,8.747743331344507,5.7884603247803685,3.1314425484984114,5.118240881398795,2.345017791184227
1974-12-01,9.078200085298091,8.716409920142837,5.838121270299278,3.2969304600729634,6.283486540487008,2.20608751410178
1975-01-01,9.080672618999284,8.731824557546163,6.458004578141514,3.4073619080601443,5.8758756806027606,4.557494026334029
1975-02-01,9.122645861699784,8.836553478528408,7.411217680634441,3.6703787548959377,5.961365834038359,6.62261192320833
1975-03-01,9.061083638610716,8.671579466798027,8.048700799537448,3.6132960681110555,5.645103865918483,8.05635480020143
1975-04-01,8.947569819160288,8.449338160926064,8.188927718854071,3.6609082820009964,6.630564630622892,7.903089314097765
1975-05-01,8.975665866724599,8.767039126305885,7.646549382964773,3.919616143873573,6.899378247799811,5.839221173322722
1975-06-01,9.07932239049078,8.758721067921522,6.7749225051209505,3.8406068042124555,6.554343742605888,2.959158123356265
1975-07-01,9.078378844858062,8.414669669862029,6.988544784096214,3.675607368000109,6.468930783871506,2.945500021633049
1975-08-01,8.968177206374792,8.082185765887909,6.033397527662142,3.7500598667495546,5.829659566765685,2.5017887114623885
1975-09-01,9.031431546814552,8.149242969321627,5.112615165462294,3.8320313124542387,5.4029702734240885,2.170670490993721
1975-10-01,9.132704007748211,8.27652907798912,4.199539693108598,3.3529823343581637,4.994656463122695,1.999357893436944
1975-11-01,9.118252019115348,8.690673668447696,5.495789832149708,3.375492312632339,5.082550970933871,2.5072864048239776
1975-12-01,9.26553941332029,8.635278994824537,5.706669040284035,3.188947780993086,4.513806093446143,2.4192962595337293
1976-01-01,9.191867483487925,8.407281994369248,5.579574829718513,3.4261444569111656,4.687597231564418,5.065466513222243
1976-02-01,9.025115596644143,8.578770095513164,6.607832543737813,3.650096298889236,5.819543138591713,7.434997706258134
1976-03-01,8.941322124427044,8.431310213711187,7.1966317548245735,3.7361097252401994,4.513195609908037,8.261119775865488
1976-04-01,8.904070766680494,8.735927580637753,7.687917874298501,3.52537157124267,6.490077310689552,8.108618223666756
1976-05-01,8.928695033984742,8.776383019491995,8.247856171266717,3.6321699196784034,6.563188314471297,7.57509651228682
1976-06-01,8.939008387879653,8.623047573875517,7.938950646488137,3.5420610285716707,6.457748368700455,6.611350682707897
1976-07-01,8.782702380820355,8.510432440978715,7.19124318445347,3.694095466431624,6.222206668070335,5.668268260389815
1976-08-01,8.860345162983236,8.586103200768454,6.902394320440671,3.7101335303841605,5.954058706441419,2.9136427208291202
1976-09-01,8.891818554408555,8.622520400707309,7.010415806579806,3.5879323662346416,6.011099090589366,2.9086039546947333
1976-10-01,8.82461931828058,8.716929194790103,6.695879427242216,3.525826734366616,5.529616147186288,2.9500742002957203
1976-11-01,8.928356237075954,8.900723595531982,6.936479067723127,3.5354728405653106,5.275876543735943,2.873337528286692
1976-12-01,8.995072580512806,8.995361527178417,6.656708790241782,3.4817312264496234,4.888633070609043,3.534255269775259
1977-01-01,8.958305556383173,8.877885315478764,6.994267396803991,3.617688501965835,5.279079747703188,5.672319786055656
1977-02-01,9.064291446046946,8.829266513192929,7.4882113708772815,3.7793132427989025,5.298304804962041,7.393776016044307
1977-03-01,8.907539771478664,8.773132846612272,7.863793150786717,2.2737426264758267,5.45664981577679,8.287186139405389
1977-04-01,8.911550013199191,8.905471254171582,7.639090856660946,3.827108100587545,6.610575484963071,7.385287644671495
1977-05-01,9.060273947207785,8.901597996891542,7.849368887869517,3.595339214589746,5.946278140304643,6.120815615029474
1977-06-01,9.019818868958373,8.829549395598868,7.488802259156214,3.7052716749592896,6.878019131058095,4.439125321154463
1977-07-01,8.839130900819463,8.514658180293317,6.407986648135662,3.8870136430578723,6.14297028242935,2.7200886062422733
1977-08-01,8.742709099094473,8.561837988257281,5.823439525104439,3.593213959479153,6.198630390963171,2.156527639997808
1977-09-01,8.894554549740942,8.767295787533508,5.883145743403955,3.450750466632354,6.005746104656927,1.9183414418962743
1977-10-01,8.957506251177533,8.955319127656038,5.78351840139966,3.5701248982970393,5.43854194502567,2.533204095402884
1977-11-01,9.004411584519437,9.197331640529216,6.597868453087423,3.325418935108209,5.284100504833536,2.837927151082412
1977-12-01,9.08889497606492,9.088983259452982,5.90116513807152,3.5174872264824306,5.561559284360425,2.5721144464995565
1978-01-01,9.08179065610121,8.979979636630624,6.937990817927914,3.667600628499091,5.010889409132009,4.750002218314664
1978-02-01,8.8041913887687,8.82630150316557,7.4123469001458915,3.6220474767598994,5.937019666120288,6.4029600867502685
1978-03-01,8.787942109135944,8.753380455930373,7.434680577938974,3.8131367884188525,6.307466699424419,7.026065219797141
1978-04-01,8.875747725189239,8.887500005620801,7.7116379906013,3.949717003391758,6.659352497425463,6.233796035708429
1978-05-01,8.65678029934596,8.878181991919059,7.341059588748376,3.631746956769276,6.724291581608811,4.063629944748811
1978-06-01,8.886709111487278,8.701530037541842,6.873909278653472,4.083295062285384,6.499031066204285,2.705853624833749
1978-07-01,8.807285710456293,8.73437690082184,7.0535468071903,3.1234595901683773,5.794408308017865,2.6299539409602537
1978-08-01,8.882235145159958,8.580481494403834,5.954620814430672,3.4519781052738967,5.867465137102255,1.8818356613362204
1978-09-01,8.997025142730108,8.547838132845802,5.223903629685285,3.1902751103717435,5.650620950271277,2.0707777672985572
1978-10-01,8.932862513352273,8.853049977744003,4.869268464310639,3.3198610829686386,5.464948398845197,2.2428032124419244
1978-11-01,8.811387418129321,9.08727665234148,5.213011337049353,3.188438976370842,4.989879413072748,2.5489686136006884
1978-12-01,8.972275456322928,9.070227280663895,5.860808439832223,3.608480889054708,5.502458501911681,2.6874926896077054
1979-01-01,8.976413099215044,9.109529739693116,6.414471712474388,3.692051993245725,5.17697864614812,4.790108795048379
1979-02-01,8.856027014654972,8.826558003771556,6.738913476128718,3.7530405959165236,6.322283298398545,5.399594159364808
1979-03-01,8.89464732098767,8.843254798827795,7.780221152673989,3.7182919836424175,6.096932172200972,7.196200122762177
1979-04-01,8.720040925281088,9.013076627554799,8.236856887015614,3.4345261572639707,6.484564685451755,7.3351441454469954
1979-05-01,8.76945507181978,8.887001010255009,8.188254223695326,3.153524399269297,6.812390890430132,5.33854301575069
1979-06-01,8.91282038752799,8.680044972817011,6.882191585357168,4.5164328813070105,5.787482002029292,3.6922544385435803
1979-07-01,8.899398989395307,8.722086096357778,5.906705848755988,3.3669986124630387,6.228557296810176,2.7662392921906562
1979-08-01,8.769312098347854,8.707235737588691,6.057005703483937,2.9038544485901445,6.2865373670461455,2.553179010471069
1979-09-01,8.70798442106545,8.676899476979923,6.103137855971728,3.3323503143846396,5.40573197353038,2.462769942510701
1979-10-01,8.86457437157532,8.913892254122926,5.596000962031203,3.343447477405657,5.35801607433657,2.80297922784192
1979-11-01,8.915478584314714,8.93880304290292,6.226034498413533,3.138441098553908,5.560950223006077,2.5642555501565134
1979-12-01,8.983346764708784,9.152917396218065,7.121556062836904,3.348432522163996,5.587968837810945,2.5991316736571015
1980-01-01,9.023126622955596,9.013965715330592,7.5189229971146005,0.0,5.131749859482701,4.966592671836094
1980-02-01,9.05915241778733,9.081089049511613,7.254377828697855,3.353597918768457,5.229286259118335,6.6698039477461295
1980-03-01,9.038127806106278,8.954944846246192,7.816128306247018,2.9113127772685314,5.890189167061739,8.036227602815195
1980-04-01,8.939310644674206,8.932447083311619,8.265666573441901,4.809569607847616,6.819131913364476,7.744264131379181
1980-05-01,8.956441687921329,8.850666336423565,8.073448980346955,3.6798960452943117,6.212683646478152,5.84354883623022
1980-06-01,8.88790376406935,8.878929030463011,7.484384261893839,3.3587608449513344,6.566332807702214,3.943251870044383
1980-07-01,8.838999143361148,8.774711842230552,6.2372787941272385,3.611605929515781,6.339267751373747,2.636264492646309
1980-08-01,8.921285764401269,8.55616458456766,5.634185732767356,3.351155719246642,5.851621740597099,2.26870813010567
1980-09-01,8.941300171045324,8.584009832499063,5.453672384340158,3.339486334622895,5.4675403413999275,2.297036673582564
1980-10-01,8.885904237371458,8.839535852366682,4.663549699125137,3.6257267237189805,4.541887754528576,2.3158797863245195
1980-11-01,8.971560909541212,8.968525351005669,5.708839197482781,3.3762637046663917,5.05342542497803,2.532939059222179
1980-12-01,8.98000551925242,9.175557783098261,5.8885701234864545,3.3712561897296007,5.502015253843379,2.5084762087940606
1981-01-01,9.108737809928597,9.051621985764925,5.0660008107986165,3.451589686978439,5.853376754163731,3.0774977389613283
1981-02-01,9.113127034046132,9.003370159499175,5.97908488402806,3.5520193592714606,4.657793354184429,6.339283926102925
1981-03-01,9.064105638004971,9.037289746368101,7.021783856804026,3.3651904918945226,6.718606054712181,7.457359364554161
1981-04-01,8.948886665856602,9.005101429876383,7.354617165147481,5.253332382799929,7.07652013520851,6.9088231621212355
1981-05-01,8.909569115122688,8.936951635140309,7.658070676862906,3.710600889421298,6.7354942078482996,6.105663124294738
1981-06-01,8.89209300290494,8.639856922500833,7.202144900197028,3.7515220799416356,6.750443171548671,4.065775144760191
1981-07-01,8.890168986954386,8.655243003300646,6.773775060271822,3.521504248726527,6.094663507240887,2.699999187622251
1981-08-01,8.89330744685847,8.47938225281147,5.279785198428235,3.6985308267890633,6.232786423790085,2.451189433624073
1981-09-01,9.000142798323658,8.201056715901583,5.452434229093556,3.099789117819786,5.397106131077785,1.8710114616167137
1981-10-01,8.951605550023547,8.55064423373953,5.477860176698022,3.8534864479538147,5.169927602650106,2.6579032226449697
1981-11-01,9.11266649099251,8.893810343231433,5.591696087909751,3.6679393245596104,5.32963047729974,2.521085197192094
1981-12-01,8.915376383372001,9.046924334220943,6.544819191344888,3.2271710565497216,4.210427790296878,2.6835011315326236
1982-01-01,9.041736199237576,9.029745954858875,6.960984348140222,3.388741506114746,5.717941003979966,5.298014386677712
1982-02-01,9.06860160016195,8.865992430170245,7.237789093727532,3.6296857822481767,5.968975299649009,6.909036929776904
1982-03-01,8.989075559584707,8.905525132314985,8.003523148155415,3.603219490011904,6.386236670991718,7.901389890139716
1982-04-01,9.015603704485544,9.118954584126126,8.675147436915223,3.4933609796999407,7.183500961086304,8.077688277425006
1982-05-01,8.940181340251359,9.13348021591262,8.71625364198476,3.5404031067959547,6.90613567583318,6.962026062093078
1982-06-01,8.955155520988987,8.986507679324324,8.27053156233309,3.6211184365581803,6.880474289701418,5.592048647795437
1982-07-01,8.910307978965202,8.891490118963414,7.393485823079107,3.1167672816455956,6.7013220055139735,2.867099788423528
1982-08-01,8.926838257276325,8.744361579414791,7.127818086675423,3.108703403102841,6.087542003154421,2.6942350464157063
1982-09-01,8.854983926521804,8.872641443994242,7.262630041325515,3.3472754003393783,5.6771957970915325,3.8304049485557923
1982-10-01,9.066968368297129,9.074362790603269,8.169888502857093,3.339417583766884,5.404217574015605,5.607822847132272
1982-11-01,8.953914568970943,9.006921182551743,8.587731870856755,3.352611975627699,4.738600820622312,6.440404320254478
1982-12-01,9.043180348137117,9.204893075735704,9.031511757738109,3.2017192473190415,5.1975578085473915,7.154099271616241
1983-01-01,8.796895902708984,9.034276011935098,8.844941065910513,3.2522205248928233,5.4256087453928,8.000082162737446
1983-02-01,8.688708955908186,9.040998753573604,8.697535933844792,3.3345750215202217,6.51640557398599,8.882799146467129
1983-03-01,8.611314951218407,8.868161121593866,8.846795186135301,3.5517457467760685,5.722017971991328,8.835059178446059
1983-04-01,8.62550222884149,8.88707490318431,8.914331017162487,3.5532098506055743,6.168842373616627,8.950576985555676
1983-05-01,8.586709334177435,8.65221227410927,8.439787735452098,3.677861870288265,5.796217691625698,8.547934898951292
1983-06-01,8.765551644798597,8.543872572166721,8.085894889184491,3.876735999199605,6.363189786641963,8.258836362232628
1983-07-01,8.667436122735802,8.421836192062226,6.598049980630632,3.7542028031693255,6.200405558035826,6.79557831559559
1983-08-01,8.61452293373956,8.089866388266655,5.698679535748143,3.564706917378033,6.301374714672919,4.610307949594844
1983-09-01,8.744083983966416,8.300751098269489,6.001714661764649,3.724701121809985,5.375002668214221,2.484204628109002
1983-10-01,8.952864213824723,8.423709152791993,5.238464003404909,3.091216951278409,5.171250321323419,2.612453509675848
1983-11-01,8.992381645805054,8.919294020653957,4.129991596775129,3.2016669699042395,5.289030445754335,2.6185122584097695
1983-12-01,9.002263373592763,8.970926191675643,5.657496486537303,3.32580997949068,5.140468417863076,2.762074909229209
1984-01-01,9.311494778043212,9.204229992030033,6.414279575632655,3.65064326139085,5.129751135459582,5.408258205877785
1984-02-01,9.229456574400983,8.910028899967529,7.192231462965123,3.6902392955702545,5.967138839363554,7.249893714404534
1984-03-01,9.088832954351922,9.104287117734826,8.014129576628516,3.7111894285060867,6.200309581042733,8.312649232758526
1984-04-01,8.868266361526686,9.12532684064034,8.551644494632763,3.700632594141496,6.527120010273955,7.970545300670901
1984-05-01,8.599857545608897,8.95095416203897,8.00244427253643,3.7802708298563465,6.61045758355448,6.173350655443725
1984-06-01,8.9333305746939,8.542377075636354,6.153773226106852,3.8106901408939367,5.627025396460518,3.8983514755931123
1984-07-01,9.042500372772754,8.57276595334285,6.314784043791727,3.1949104820645484,5.538191730987133,2.7231512974932888
1984-08-01,9.060524065647465,8.383593416958536,5.715062087438931,3.349012069839734,6.185707432953168,2.5884200914095095
1984-09-01,9.145779342540271,8.726600016975084,5.877371794242992,3.195234218361749,6.188849262364053,2.4982048291967245
1984-10-01,9.021021183779524,8.831947805883281,5.147177071280474,3.126740380473061,4.898004179348841,1.7924111436040784
1984-11-01,9.13176141093621,8.901397821588178,5.133999391620132,3.524589126321987,5.0019980701469455,2.4358621835676537
1984-12-01,8.940506404601358,9.044055968151808,3.890556468585846,3.3427160005874104,5.575901695491946,2.3418882006543473
1985-01-01,8.991782258417231,9.004711197926826,5.765510804575133,3.5455943929269598,5.868519495367546,4.5699576274329
1985-02-01,9.00241223210205,8.84530908882757,6.36482573126253,3.740276042386112,5.779663819829747,6.239393023418426
1985-03-01,8.94307830889063,8.795509790674721,7.330651964089373,3.622928110637978,5.836736748007877,7.949676609755925
1985-04-01,8.989522997002704,8.597816699162019,7.473467129574009,3.4787697974714793,6.431866862543832,8.040882196794563
1985-05-01,9.042939937671463,8.702803075231481,7.5677150101624315,3.3858239594297754,6.8837124475238785,5.51230897761376
1985-06-01,9.2128464274154,8.645475525703059,7.216728756045122,3.2879476804567114,6.771565157685127,3.445617224884562
1985-07-01,9.208775327163012,8.789939049197054,6.618724445831842,3.5774623217590538,6.2000016863737315,2.592421156011543
1985-08-01,8.98417136185541,8.477858074937455,5.867658952687592,3.478798148563864,6.108481479525122,1.6968527055041165
1985-09-01,9.102133770734635,8.439228221810856,5.399566213589514,3.183095593590872,5.571938131861185,1.7871739614784143
1985-10-01,9.228311975103153,8.5739550211114,4.990941004642603,3.303715373535917,5.827670435050192,2.076838587750993
1985-11-01,9.14116492986207,8.774481618209197,5.181140585194703,3.3512219794284084,4.897527103328269,2.3977278349618447
1985-12-01,9.10766415680206,8.947443707721476,5.741683808140753,3.464494162513212,5.269433243434186,2.6337914121314485
1986-01-01,8.961374201947102,8.948093580331465,5.777359894847813,3.3755504585543337,5.677274977814841,4.836434634041719
1986-02-01,9.12104995786534,8.98994091810847,6.706496631871805,3.446816081623018,6.785813031031386,7.519666092556845
1986-03-01,9.192152174882892,8.84193584180939,7.43550101688099,3.5256560653043554,7.032331459790288,8.304338952871191
1986-04-01,9.182208474376282,8.886881731531618,8.145486998256246,3.3498821949916096,6.416002354194548,7.861562889563313
1986-05-01,9.116443659870187,8.817185160924954,7.782045526382266,3.1059209341237266,6.624837067133113,6.243638188510882
1986-06-01,8.99395875954946,8.864082246200999,7.731661979914591,3.259970948497051,6.985266028786166,4.710646457970792
1986-07-01,8.891914533863611,8.6739426336099,6.906847983316933,3.0830152925109457,6.106971721471754,1.4648431937172317
1986-08-01,8.926861627749862,8.475187267086262,6.18791225816295,3.121016170388879,5.9529615132373825,2.4234380932268595
1986-09-01,8.893796662275257,8.781291172170334,6.229263558086707,3.3737531838446753,5.5619433663688245,2.4348271435589757
1986-10-01,9.013566846634088,8.953781148563722,6.786437477091452,3.2496240057873362,5.612584219895504,3.011250667447403
1986-11-01,8.848689019401219,9.107795047857806,7.440954900792448,3.584405220901818,4.907803306976453,3.025792152381035
1986-12-01,8.739130058154617,9.171438022866923,7.756818063116993,3.017961320194941,5.8889297463257115,3.847837472474547
1987-01-01,8.858491713075814,9.103968701959907,7.8094603463319645,3.314586504242061,5.496762866928561,5.996854695818482
1987-02-01,8.714962294772208,9.037870184712542,7.960921897882487,3.201196183554471,6.002201167498112,7.942521954218029
