,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,0.030992925,0.3778056,0.040711224,-0.071023166,0.05431688,0.028313816
1965-02-01,0.022798002,0.77342,0.040028334,-0.057785273,0.07490921,0.02510935
1965-03-01,0.06272191,0.29580396,0.025844812,-0.04255116,0.026632786,0.028051138
1965-04-01,0.038347304,1.5855038,0.034722626,0.01901573,0.051270068,0.01938343
1965-05-01,-0.0059892535,2.3857155,0.05599785,-0.014551878,0.0053575635,0.021957457
1965-06-01,0.053161144,1.7150464,0.03792703,0.018805623,-0.06703079,0.031360626
1965-07-01,0.045123875,1.8532567,0.043075144,0.032306194,-0.022484124,0.011083484
1965-08-01,0.052425742,1.6763306,0.02679038,0.024846733,-0.012870848,0.005304992
1965-09-01,0.033409357,1.0820423,0.016284108,0.034722626,0.082841456,0.020486593
1965-10-01,0.05373901,1.5583451,0.028734028,0.02306062,0.0024157763,0.0076164007
1965-11-01,0.031675816,1.4667827,0.029942274,0.020854354,0.03650868,-0.048749864
1965-12-01,0.02747327,1.8349757,0.03319919,-0.038978994,0.023218215,0.0006297231
1966-01-01,0.021277726,0.38418758,0.035365522,-0.071683764,0.028663576,-0.033021986
1966-02-01,0.009925365,0.6614763,0.037553906,-0.08499652,0.031535804,0.016946495
1966-03-01,0.0065971613,0.80545485,0.029575408,-0.07296032,0.04867828,0.021551251
1966-04-01,0.023146927,1.5265787,0.02592802,0.017584741,-0.0018829107,0.023010194
1966-05-01,0.016171455,1.7239908,0.03955996,-0.00037837029,0.040836513,0.028937101
1966-06-01,0.051824152,2.124833,0.020958543,0.03253883,-0.01665461,0.01361829
1966-07-01,0.048359156,2.127842,0.024332345,0.028253198,0.03313154,-0.0039801
1966-08-01,0.074711144,1.7625613,0.041748345,0.019362867,0.030350447,0.02971214
1966-09-01,0.03782749,1.0809199,0.04411912,0.03144467,0.04224986,0.020320296
1966-10-01,0.01722002,1.2143668,0.018086255,0.023238122,0.05510676,0.020411432
1966-11-01,0.019089282,1.0930017,0.0323565,0.010882795,-0.0123233795,0.025016189
1966-12-01,0.025791287,1.7653425,0.04069978,-0.017475247,0.045942783,0.02670312
1967-01-01,0.023557127,0.7301105,0.019162714,-0.1781658,0.05342841,0.026695967
1967-02-01,0.03386295,0.1345675,0.02988708,-0.033779144,0.060124636,0.022196949
1967-03-01,0.024446428,0.5000334,0.02292931,-0.08007705,0.038832784,0.02988708
1967-04-01,0.028893113,0.7309998,0.040402234,-0.006837368,0.038152695,0.026800573
1967-05-01,0.04537207,2.727356,0.036217093,-0.010080814,-0.017404795,0.03265977
1967-06-01,0.05656725,1.6245236,0.025649667,0.023923278,0.083299756,0.034019887
1967-07-01,0.068285584,1.6034935,0.02031362,0.031665802,0.032084286,0.029154718
1967-08-01,0.03616476,2.1840746,0.020052075,0.0019514561,0.087641776,0.018587291
1967-09-01,0.03825736,1.2623535,0.03234583,0.029677868,0.049661815,0.022353888
1967-10-01,0.032188892,1.6684675,0.0384143,0.0054564476,0.039408267,0.016860902
1967-11-01,0.02988708,0.85838455,0.039408267,0.02517885,0.060856998,0.016703963
1967-12-01,0.03422916,0.51305956,0.029468596,0.0036777258,0.03548467,-0.013585925
1968-01-01,0.031163484,0.20323023,0.039904445,-0.18033063,0.065271825,-0.013768792
1968-02-01,0.021120667,0.6039382,0.029675633,-0.14867717,0.03112626,0.02160421
1968-03-01,0.045706958,0.7044035,0.0223853,0.0040850937,0.018033415,0.033246428
1968-04-01,0.01911211,0.7258282,0.02852258,0.009738803,0.04120627,0.0051265657
1968-05-01,0.019298077,1.0100024,0.027667075,-0.0004155934,0.03294885,0.005684495
1968-06-01,0.07312009,1.53234,0.029898822,0.02614206,-0.058217525,0.022422522
1968-07-01,0.02205056,1.6727905,0.033581197,0.018293798,0.001481384,0.021343827
1968-08-01,0.06352362,1.5056708,0.029973209,0.029898822,-0.014475524,0.020265162
1968-09-01,0.019260883,1.4469762,0.03462267,0.028262228,0.015392542,0.010631502
1968-10-01,0.037635505,1.2219429,0.0223853,0.01185897,-0.010830343,0.020376742
1968-11-01,0.032279342,0.84641623,0.034362286,0.010259539,0.0059076548,-0.0055113733
1968-12-01,0.031089067,1.0870717,0.034585476,-0.00569734,0.049761266,-0.040066063
1969-01-01,0.00802654,0.12729782,0.05798602,-0.117661536,0.0413329,-0.09601754
1969-02-01,-0.0059784055,0.52783954,0.020249069,-0.15208822,0.03068912,-0.048451602
1969-03-01,0.017702699,0.67878747,0.037105918,-0.026858509,0.024781585,-0.08812386
1969-04-01,0.02559638,1.4918387,0.035221636,-0.06464642,-0.002820909,-0.01672405
1969-05-01,0.04479593,2.1660118,0.0357818,0.017448068,-0.031085491,-0.045446932
1969-06-01,0.042656958,1.630055,0.034101248,0.012660921,0.017397106,-0.021765828
1969-07-01,0.02788812,2.565484,0.046934843,0.027378857,0.011642396,-0.007149756
1969-08-01,0.046069086,1.6171196,0.03878653,0.022438943,0.0035958886,0.003443122
1969-09-01,0.031096518,2.014402,0.026156604,0.03089279,0.021776855,0.010725677
1969-10-01,0.038939297,1.4554768,0.033286393,0.01566559,0.03206414,0.018008232
1969-11-01,0.036087394,1.1039779,0.027837217,0.019485116,0.050448835,0.009910822
1969-12-01,0.031503916,0.26439363,0.03186041,-0.082980216,0.055541515,0.003697753
1970-01-01,0.021254241,0.7329223,0.020984828,-0.0060934424,0.009174585,0.0046839714
1970-02-01,0.012767017,0.29154262,0.028753519,-0.1644764,0.06508237,0.016494215
1970-03-01,0.035354674,0.5843737,0.025520325,-0.05153817,0.029337287,0.013216078
1970-04-01,0.05628085,0.89476305,0.025340676,0.00823158,0.04509926,0.0021243691
1970-05-01,0.060187638,1.4899902,0.023499548,0.0036062598,-0.01273948,0.015012324
1970-06-01,0.04869175,2.153205,0.02857393,0.03589356,0.01514703,0.024038434
1970-07-01,0.03504038,1.6685808,0.026014268,0.021927834,0.034501493,0.031447887
1970-08-01,0.07244694,1.450563,0.03971058,0.027810514,0.008680582,0.019457996
1970-09-01,0.028933167,1.1680152,0.031672418,0.01954782,-0.004656434,0.0170331
1970-10-01,0.052329123,0.85785043,0.024532378,0.0057617426,-0.01359272,0.026912391
1970-11-01,0.015461385,0.68177456,0.032705247,0.015865564,-0.000120937824,0.026148975
1970-12-01,0.015281796,1.3941611,0.026283681,-0.14750195,0.057583094,0.019098759
1971-01-01,0.03599322,0.6795396,0.025419533,-0.07030541,0.05545634,0.02874136
1971-02-01,0.049233794,0.50619614,0.0188694,-0.06572032,0.050871313,0.02738452
1971-03-01,0.048110902,0.48008937,0.007874608,-0.12050718,0.02729094,0.03019172
1971-04-01,0.005348146,0.6669073,0.032484233,-0.03442025,0.07838166,0.022752702
1971-05-01,0.053070247,1.5561289,0.029910982,-0.030115902,0.06668508,0.026635945
1971-06-01,0.015126526,1.6941954,0.029209197,0.018167615,0.033794284,0.032390654
