,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6
1965-01-01,5.085807553994294,5.267117897149864,-3.4979028803298493,1.5247566770818206,-7.458640699081478,-0.6691780126633665
1965-02-01,10.235935897819203,4.469624807688078,-8.404879421914783,-1.883405822515776,-5.377968310896661,0.9716383889632355
1965-03-01,3.270452450244303,4.344536394681025,-1.0283422131397328,-1.2781177824259127,-2.9391572731724116,2.240983657840553
1965-04-01,7.830557029166317,1.5452938511419094,-11.620285542647451,2.017551358644626,-7.58106077728421,-4.0629575743332635
1965-05-01,-2.0045512198480337,1.995744605469495,-5.533569411333334,-0.4064922140335046,-4.392819910060163,-0.9725655535712044
1965-06-01,2.018492391556262,-3.830486379222127,-11.448907137338479,-0.7857757365361783,-0.443926970052989,-0.8012230600400547
1965-07-01,-0.19187903493237796,-1.3237063875349295,-17.043858534842258,0.682363154554399,2.9806012418984795,-1.2947268734635433
1965-08-01,-3.2466098266475543,-0.8785230509841288,-4.8604818776513365,-1.4481331612237898,2.8440272119555954,-0.15428364159014332
1965-09-01,-0.5483490802595713,-0.4218971672027705,-5.178156116957385,0.817872846602324,-2.9128217568874506,-1.1834504450141605
1965-10-01,-7.258664881768838,4.5909713423434235,-2.741607771975428,-0.8729250112836325,-9.377552473317168,-0.015717203957068614
1965-11-01,-9.06667707979233,1.8628435819943912,-6.0433621296727384,1.8479041585661988,-7.24857904219552,3.015568025429073
1965-12-01,2.1031059108709815,1.1199789655820385,0.3533047486422108,1.1745054526029954,-13.6556944641451,0.4639933698695053
1966-01-01,2.290784899695524,4.481260619553134,-4.194094429849942,1.5759023537274675,-11.34735182743155,0.7380357970800006
1966-02-01,5.669331553074064,0.07952530712590349,0.09129118975183403,1.1356029668095717,-8.196707321382389,0.6676296599978346
1966-03-01,4.728018640089056,1.0118867632178496,-6.9223050289059795,0.6509248890760768,-7.82418143782069,-0.4944482459325316
1966-04-01,0.679135468420402,0.8507874773315899,-11.87149229629655,1.9297764681518368,-4.893417822750604,-0.5865449710274621
1966-05-01,-3.837930747857098,1.031081775176769,-7.542479961100065,-1.3764097460867954,1.6135781450096764,-1.8092125255814555
1966-06-01,-4.733173108211583,-0.646891810976464,-1.9894973642180993,-1.0739604539304521,-4.5502510505823865,-1.190320849672094
1966-07-01,-2.953422934493143,0.16421181814995048,-10.83360330691584,-0.16211966362272445,-1.5476734069045384,-0.4130006177897022
1966-08-01,-2.991344940902393,2.534316826908915,-4.915939104972783,-0.2557632938128178,-3.203387996791328,-2.9403827524957435
1966-09-01,2.7379170018874808,2.3222933068761513,-0.13787359108352126,-0.5878238734887035,-2.9255438768853206,-2.219104621053939
1966-10-01,-0.5510665108897914,4.639875896407168,-1.559361691196214,-1.0471486915509072,-8.992164157034823,-1.3535716236590785
1966-11-01,1.1561879644059883,5.861932668082103,-0.8299326300737399,0.298499154633964,-13.178259888094264,-2.702164660197296
1966-12-01,0.20853451668759235,2.539230003704101,-2.4234189498244962,2.684901638201356,-14.975353528011706,-0.7362344872520463
1967-01-01,11.810497325152497,5.800137156376567,0.49226211955292243,-1.9417146075300877,-6.436137626147654,0.895141404974042
1967-02-01,11.14067860636203,4.7537116599125655,-5.4526141910410715,-2.075627757860508,-8.617700515124248,3.5623876458686823
1967-03-01,11.832324421976885,2.84688288944449,-0.6527793644273863,-1.117394170337136,-4.377985520014107,-0.01783304431206567
1967-04-01,5.899833503586007,5.224851189777637,-13.182042991999243,-1.3719082659839859,-7.7643230225646915,-2.265450469194633
1967-05-01,2.3932315121797787,2.153723360512366,-11.375250738180759,1.569115389083559,-8.644956155326176,-3.4452311556053226
1967-06-01,8.999010674173366,-0.8138907982977934,-10.398101173699606,1.5119856402654952,-3.4798035248010186,-4.738911785612987
1967-07-01,2.6874501972315463,-1.2357067749193555,-3.8314964047387927,2.091223384178973,-2.1375475649656943,-2.21339326910033
1967-08-01,5.181321490802539,-0.9476791486274533,-2.6702306226471846,0.0018881872481365488,-0.985545998357499,2.8614834185531968
1967-09-01,6.366782720665743,0.6763021503954937,-5.710777579796885,-1.219974789872579,-7.255981873250683,-1.264114097025797
1967-10-01,0.7698794507135033,0.8269042178790691,-3.3855068597283657,0.4125908394246244,-4.685031268218327,0.8832352492094526
1967-11-01,5.1274661765459575,3.1012303304935016,-6.035731423483737,0.5056401700243678,-6.602166726491103,-0.12812625921238235
1967-12-01,1.7285096090763428,2.4026746272628365,-9.707362360642948,3.9287777633245455,-13.42456271188079,0.7289429401148676
1968-01-01,0.30162406990980806,5.250337653654916,7.347889237173423,1.257207121869753,-9.04294193921071,2.980153260580162
1968-02-01,4.489399742805652,5.938261874571087,-0.9776948560746389,1.1023910633388447,-13.449480706944767,3.4716744035991938
1968-03-01,5.792968181222525,2.40064717313432,-6.138788403443051,1.4615238675663929,-12.496798591951341,3.319900575317563
1968-04-01,1.8237651016090248,3.9099012700195193,0.9225057244573814,0.7818761998663509,-5.070090717568937,-2.7410730414749356
1968-05-01,-3.0307311519078426,2.200117775802979,4.771666691116632,-2.4642338339015573,2.077832909894828,-0.23462648619410315
1968-06-01,-3.856405635491223,-0.2940965828633989,-11.1580972153167,-1.6815268745616916,-3.880268734082248,7.873650029314299
1968-07-01,6.2476075292304785,2.7222394593976387,-3.115104931178139,-1.704091344640899,-3.1973985103874774,1.0536871174503137
1968-08-01,4.3790750943515695,1.4284568376993432,0.04851993799202058,-0.2291419083902481,-3.125550830821736,-1.6837864766134207
1968-09-01,-1.39656174918904,0.8061600820538499,-1.7558933638519594,-1.0803336108977706,1.6131855398691197,-0.04665598902161042
1968-10-01,0.7981832651659573,1.3057396557427985,-4.416132916832147,0.47781307342659846,-12.456173935712183,-0.09258535503572078
1968-11-01,2.7698022094926933,1.9970408991088289,0.25104472808047357,2.886329284825269,-12.009688566239218,-2.887333476175667
1968-12-01,4.534380556388131,2.1039219160427813,-5.164832437871173,1.7785151073678735,-10.867809303999017,-1.4818558879746033
1969-01-01,-3.361017036225443,4.91854031562859,-2.600447876441795,1.6754853090799269,-13.648316468044223,2.0805846342728884
1969-02-01,4.981932244436861,4.811712599009629,-5.579894229317639,0.5625820511850691,-16.980979813541417,2.58088621714547
1969-03-01,2.943519647519521,4.5750019726796065,-4.3153944877812425,0.004596598231205803,-11.757379517960812,-1.1960440611212202
1969-04-01,9.499040574664937,1.5441936284105107,-2.757345464692362,0.6859190450697211,-6.717079034376622,-5.24025293267729
1969-05-01,5.201830802161625,-3.8357226533162647,-16.157090910535135,1.476152585832683,-5.56763111315458,-1.2362344665188705
1969-06-01,4.644069289000954,0.657095494510364,-11.64264866314671,-2.3604976719337505,-1.5704304655363772,-0.9236819180439394
1969-07-01,-5.714984056078974,1.4943456017740815,-6.928757654656978,-0.6633216518267897,2.27917970299941,-2.6639718693508896
1969-08-01,-0.10258804635574098,-2.299412440761165,-6.076569244094946,-1.4644188249319698,0.6936313975689916,-3.1955141187057583
1969-09-01,1.0186887417585628,-0.8267189112044064,-1.9325746783145237,-1.5942783724373122,0.18386835182499897,-0.2611813660863438
1969-10-01,-3.052376854101012,0.25291274786800977,-3.8156978219524302,-0.8383208166047934,-2.25211451398842,-0.7840729938056379
1969-11-01,0.6212529705292891,2.855917471328202,-4.664477175888657,1.5973637613818261,-8.763494613002218,-2.3730710697015103
1969-12-01,5.5906690602798665,3.4031343963419913,2.6660162445773294,2.1517209191247177,-10.793543509416276,-3.448592112864355
1970-01-01,4.375858819366675,4.533341224570471,-0.8374318619199733,2.706203372548006,-13.034492408736709,-3.3067440141471764
1970-02-01,1.496978846597816,7.874218277319192,-5.3255231567590045,0.6371142048132352,-9.56415076417534,0.8505233122776453
1970-03-01,11.14516644782249,2.1283791675700026,-1.3282272913292112,1.3153771682231217,-6.665918586817257,-3.4207711061501413
1970-04-01,3.6965703155992595,1.928441157320355,-6.0300494332846855,-0.1611251835569261,-4.748875492554466,-1.8884809317954627
1970-05-01,-3.7450946702345713,2.6987497417178843,-7.531118564970762,-1.3734607636052107,-8.068290339014187,1.4192797015491325
1970-06-01,0.6094929375673271,0.5664379407849621,-4.693624436615137,-0.13036258335479764,-2.4860768684942607,1.1227039553000928
1970-07-01,1.4751126486082868,-1.1478673874913017,-8.13490943315048,0.27952040010594614,-1.6061802176151945,-0.19935182355556164
1970-08-01,9.292739475541886,1.6220425205693427,-3.5221509336123984,-0.4422370745844804,-2.9878582237259086,-3.6090695540125006
1970-09-01,8.682430966712534,1.31948355179117,0.3103956710929332,-2.7290820094140216,0.24815551534949631,-1.3673072863031395
1970-10-01,5.3351521427198225,2.088863294354,0.28803674619490294,-0.39286998735681733,-5.758223820797811,-1.782899066827212
1970-11-01,0.37651654729029643,5.377491662482874,-0.40149073283609676,-0.9643480833106026,-10.180272268631493,-0.974526666123516
1970-12-01,5.517813670813042,7.544405687047596,1.9132403693692002,0.02427439452493872,-11.725121936225973,-1.381067347293638
1971-01-01,3.7779680929329107,8.94980700583337,-0.4154167922454781,1.25609002518515,-14.223369177436444,-1.200516549673966
1971-02-01,4.678500680574388,6.969294301161513,7.758503496038116,-0.998339786140314,-7.306440136235862,-1.1401083411028008
1971-03-01,11.344647044778714,3.375475407446298,-2.442238237928568,-2.5798150790350225,-8.296270067798496,2.9418498730157236
1971-04-01,4.052635149711053,5.499440308659717,2.724828459628823,-4.4947316514067275,-7.843471983435105,-2.077312342895823
1971-05-01,7.880827120311207,0.32092648566300414,-2.321261304839509,-0.7555739974423935,-1.4503587346950857,-3.8270746973320953
1971-06-01,5.548071963425856,-2.806876601197628,-10.37588814937751,-0.5596819004995982,0.04786036840752114,1.4878928396526916
1971-07-01,-0.5757384491271771,-0.461072156906723,-7.207062602537253,-1.1652545701067716,0.8914830460143814,-0.6736856881840976
1971-08-01,5.117289954675836,-0.9812150417635734,-0.39411008828608257,-1.7975674985405692,-1.1606990346444612,-0.615265654382937
1971-09-01,6.743648718568234,-0.3812343179437313,-1.2255117308547814,-3.520708320841174,-2.9049430146751343,1.6646280468863182
1971-10-01,0.9588679471865831,0.6242038884114636,2.0672086651902175,-2.0377528594654373,-1.1688435890616324,2.204079163935591
1971-11-01,3.1294723074576076,3.258159554341303,2.785440907921872,-0.8914361794302496,-9.884895480304964,1.3334057898604081
1971-12-01,2.992462628948036,7.486758560817793,4.1244939972724595,1.6195048799118017,-14.033131243501824,-2.628881276862308
1972-01-01,8.122968243692785,4.177477697468406,0.6335253681732856,1.5512139072242959,-11.642134163310178,-2.9388306648543425
1972-02-01,5.243131511554176,6.4245494436061445,3.8202056351726768,-2.739545935599701,-5.59088762627441,-2.940632905041639
1972-03-01,10.883035048700041,2.346269981523232,-3.910099270706034,2.1701153978853855,-10.331731565181933,-0.840190731949745
1972-04-01,-0.21509021226024544,3.6413574223022085,-2.4024991201381622,-0.7307243500429502,-7.33096778810015,-3.3776830123595163
1972-05-01,4.624207307627796,1.2654410100491296,-18.697568131786994,-0.7782115921200071,-1.0847721045773129,-4.015679445689845
1972-06-01,-4.655828697420757,1.3534322649261636,-14.802270282966449,-1.0175227482768068,-1.1323886874958171,-1.0801813282380526
1972-07-01,-4.302714251470617,0.008634430000197322,-11.216357881094257,0.05421860974286008,-5.88113624384041,-0.0694353182089272
1972-08-01,-7.985693325830458,0.40197535124379696,-2.7860591409045576,-1.1142812401610571,6.414550770488655,-0.6970337158573038
1972-09-01,-2.9971053698933816,-1.7509409930461628,-7.447455522071787,1.7603128335021714,-7.710237002264833,1.4559590578250288
1972-10-01,-7.479038063337097,-0.012288943321839406,-5.326030121844139,0.8757955955533449,-5.761407145235984,1.5191609410080837
1972-11-01,-0.6942097929616812,-2.43479102978021,-3.4161489827854243,1.9110152601521102,-9.475091447537707,0.277260149168283
1972-12-01,0.5331008030113306,5.236460757428043,-10.508456168458881,1.8075947338015377,-11.952787688439468,1.1394018301089306
1973-01-01,-4.0655036148172154,5.198275911122733,3.0148303862075916,0.36597299456239046,-12.840044120940112,2.165501782366508
1973-02-01,-2.1777652488791777,6.934224537381267,6.895934450855317,1.1255347527033979,-12.814971608413158,-1.1369683933556416
1973-03-01,-1.7001929384716412,5.604516913609938,1.5401320792776958,-1.5376356376583105,-11.836817373282248,0.01930338811397914
1973-04-01,-5.1560833051388855,2.8629119081395658,-2.269721087590191,0.16901110130025548,-8.241419890141733,-0.20984476128547538
1973-05-01,-4.3565423398426715,0.8390156918662308,-7.49466542001031,0.33701513284700946,-4.869955873015818,0.7807911179447744
1973-06-01,6.047779691613539,-1.7564592689446041,0.011021967616086533,-1.7298496015378262,-0.7477638783055645,0.4258959783503284
1973-07-01,-4.629645552939714,0.4103107629591195,-4.400586996559489,-0.23374470954841917,-1.360052896167207,0.46023050130658366
1973-08-01,2.424921251245434,0.5867907047418769,-2.116605791935958,-2.676395863576139,-2.559562820852404,0.9180825912639925
1973-09-01,3.883011731221704,1.7922128358546159,1.6613094800991657,-2.009448139551953,-9.691469504822845,-0.2812660877883007
1973-10-01,1.584513184803217,2.9134603974484015,1.4773390187568292,-2.191951522063556,-9.70357777685043,-1.6078574465838076
1973-11-01,2.3381846138342457,7.100770569519265,6.179101104787788,-1.2495540648538146,-16.93870586043609,-0.24428674878048845
1973-12-01,3.3061265760188485,5.966828395937001,4.546372498135075,-3.4866704904450767,-10.050072896877053,2.594597252098639
1974-01-01,8.225155356439139,4.4137575739251265,8.298258757940449,-3.4929651585470625,-10.029384950234554,5.554336871542673
1974-02-01,11.050969772033701,5.93130792099377,4.4016931956132845,-3.2912841348776225,-6.550237930300456,2.4488981252117252
1974-03-01,6.327783986889254,5.686991714771069,4.9232578530835704,-1.2774546860471918,-4.846734185605699,-2.0895223479979586
1974-04-01,1.0633184167871155,4.530274845908467,-0.5465244625072455,-0.8135773312740544,-8.488741907643526,-3.454504815204453
1974-05-01,4.663114656418042,0.35276079063789145,-8.603109558836898,-0.8406605642228305,-1.8075330302307082,-2.1280297148356278
1974-06-01,8.202539649406415,-2.974095466513286,-9.981017969721902,-0.3175007790310397,-1.5142480725718623,-1.0706165917091408
1974-07-01,2.6692294133119865,1.7349350243840662,-1.6830588312687038,-2.0738504860971663,-7.040706406205727,1.2193679495009517
1974-08-01,0.5728617193985684,2.265571020871756,-2.252077616787126,-2.6721344212505858,0.05458247327763819,1.9294083418685135
1974-09-01,5.347094953207636,-1.1494184019893374,-4.929834162108324,-1.5474231286556646,-6.793147532429896,2.1621350565340047
1974-10-01,-0.15890545940444553,1.2219282952252506,-4.195687575380178,-1.0783426906745015,-6.548676937641017,4.82592097295867
1974-11-01,5.349559117532716,3.147418363625482,-5.365113832290349,1.7110826403056774,-14.016865098621373,0.6651938566576471
1974-12-01,1.053885428043884,4.404965730754268,-3.8619483353506845,4.271558196575269,-11.6106558587051,-0.6970220195088118
1975-01-01,2.6097035394314942,4.834427150678144,0.8034870746010928,1.8955354967999594,-19.03650957193655,0.3368245602537357
1975-02-01,7.250224434442941,2.9908507601138083,0.9472513974669252,0.5994666808320046,-16.63994049531936,0.48529943948005666
1975-03-01,9.744808999757064,2.510572578533753,4.692023525622652,-0.10170306124437342,-12.476607092706498,-1.098726236019227
1975-04-01,11.870988212841556,2.216460139358239,-7.370538510167572,0.12370746120451433,-7.4422615750448795,-1.149087819682312
1975-05-01,6.223398793168369,-0.4190679448542653,-9.503401316033049,1.3990317163422121,-7.634751644804549,0.0331107691246869
1975-06-01,6.926290955277999,0.42977567814274453,-7.120956860391429,-0.7970300948177765,-6.847676851628191,-2.3080767474682022
1975-07-01,-0.5838735227139626,2.2432592378776635,1.6701513249603475,-1.9354868003696482,-1.4643350931814674,-0.3650006962775985
1975-08-01,6.632017375695245,1.714183391994792,-4.996474181349217,-3.1078951656486846,-4.031679640895181,2.256769497913498
1975-09-01,3.605032171559307,0.5175215402250292,4.530436847591898,-2.777529348479798,-6.3024025764665605,0.4602853772698785
1975-10-01,9.460250427124118,2.911136358505084,3.8812926630952433,-2.6146589145332886,-8.18797262673152,0.38878224737632017
1975-11-01,6.194949912087611,3.341673550733563,-2.7545238724791843,-0.30422115287642254,-11.463239094815817,1.8234692254144242
