,r700_cluster1,r700_cluster2,r700_cluster3,r700_cluster4,r700_cluster5,r700_cluster6
1965-01-01,49.1506,66.05669,33.027496,37.695873,72.98227,6.6339493
1965-02-01,44.78362,65.44243,37.990715,34.955452,77.193634,5.6019936
1965-03-01,48.747646,69.90605,65.1656,47.545334,77.894714,7.38089
1965-04-01,42.50676,68.50226,59.769936,57.56515,65.054214,14.519417
1965-05-01,40.469055,68.307335,39.99894,59.42595,75.08386,13.148388
1965-06-01,26.77514,63.001766,25.22229,59.42595,65.293365,6.3571243
1965-07-01,7.962391,54.996723,20.296741,57.951725,46.862278,10.009926
1965-08-01,41.35031,63.33101,23.882383,52.303806,62.10904,10.860062
1965-09-01,40.8114,65.263885,32.164253,47.558437,60.833015,10.609444
1965-10-01,57.77318,67.77825,23.93644,55.162163,47.578094,8.203182
1965-11-01,59.132744,61.565216,16.855244,59.660187,56.149895,8.78632
1965-12-01,40.734413,52.216988,26.580215,54.782143,73.706276,10.114761
1966-01-01,54.297474,65.92326,26.020971,64.9892,77.78216,5.139862
1966-02-01,60.868786,56.30843,29.960804,59.68355,79.2284,6.0657234
1966-03-01,57.68737,59.90681,40.345543,58.619797,80.91104,10.0942
1966-04-01,45.2769,62.011337,42.41888,61.73555,64.70355,11.514183
1966-05-01,53.02688,61.133083,24.581291,57.579025,74.26093,9.406372
1966-06-01,45.537914,70.11098,24.876778,48.349968,70.33259,7.513611
1966-07-01,12.512272,61.709282,25.950382,58.378483,58.440865,7.0539627
1966-08-01,15.96619,66.65213,31.42675,47.9527,74.8043,7.444664
1966-09-01,31.068882,66.4929,19.03926,44.63832,62.894516,6.188843
1966-10-01,40.58029,64.07482,24.983482,38.794235,73.01988,11.878616
1966-11-01,54.82607,61.43842,22.732853,34.466988,62.961823,7.802532
1966-12-01,59.934715,61.320225,15.1076355,41.919834,66.2089,7.8616295
1967-01-01,46.282837,74.436386,40.7832,34.33599,80.22823,5.479786
1967-02-01,53.46142,70.208626,42.359108,39.783264,78.91751,4.7602386
1967-03-01,51.40412,70.740685,69.42489,44.995758,76.34166,5.932461
1967-04-01,46.431477,66.653114,45.80145,49.681263,68.71379,8.020161
1967-05-01,40.65652,59.974503,30.662247,52.108467,73.39253,11.150021
1967-06-01,45.86226,54.06442,33.87487,51.25717,75.2843,10.482834
1967-07-01,31.532122,47.04968,27.556032,52.66924,72.58178,8.80896
1967-08-01,46.51762,49.00394,18.429947,35.91528,77.64394,7.7161255
1967-09-01,43.49417,62.751347,21.679733,36.253094,71.250786,5.9493523
1967-10-01,34.834267,70.240715,19.59541,33.89345,72.41456,6.825981
1967-11-01,57.917206,72.33348,27.167545,44.860634,52.74356,8.937328
1967-12-01,61.462578,63.12294,10.207516,55.43257,70.6765,4.8700294
1968-01-01,57.433964,67.9751,21.88801,37.832504,75.73649,6.4698486
1968-02-01,46.991013,68.35657,24.218681,31.516514,74.91882,5.1258507
1968-03-01,51.39965,64.69317,53.588676,27.767803,71.41638,5.6022873
1968-04-01,63.473106,55.634453,36.39998,50.004143,62.618416,9.755001
1968-05-01,56.59376,48.879047,17.043175,51.55095,68.40646,6.967209
1968-06-01,42.8222,65.65569,30.148373,34.650368,59.05803,8.126106
1968-07-01,48.04207,56.708042,36.21005,50.110374,70.484436,9.270515
1968-08-01,24.474604,51.97588,32.210243,50.235924,67.71274,9.748562
1968-09-01,26.109938,70.10135,15.056957,41.388065,67.31678,8.325695
1968-10-01,49.7788,58.143787,22.998621,40.90519,66.53935,8.665314
1968-11-01,61.950443,51.8616,27.408869,52.639027,45.69208,5.3157806
1968-12-01,48.44446,68.44992,23.03403,53.54844,77.639015,6.6275864
1969-01-01,59.95859,66.39252,22.342678,66.05829,79.06151,7.0466423
1969-02-01,56.42077,69.46911,32.05707,63.626766,82.144775,6.9697685
1969-03-01,38.65811,71.40764,46.75818,67.132835,75.90971,6.1976967
1969-04-01,53.843853,61.30554,41.393787,67.99014,70.134224,7.1418953
1969-05-01,34.079163,64.540886,32.06877,59.905113,71.04834,9.987865
1969-06-01,24.698997,51.609528,31.455458,56.77004,72.89831,12.141979
1969-07-01,20.216972,68.28092,24.849401,52.476852,73.09885,8.183022
1969-08-01,29.115849,69.61951,30.28064,44.052586,69.28361,9.356171
1969-09-01,42.25443,42.525154,27.426315,21.961655,77.042755,5.8968887
1969-10-01,56.011337,67.04594,31.883272,37.652084,70.426674,8.201405
1969-11-01,58.65008,64.84002,34.598892,37.570198,63.454636,9.715469
1969-12-01,44.253124,70.516914,37.202545,43.48941,75.81613,6.4834633
1970-01-01,49.92493,65.60882,34.10368,57.94147,72.65391,7.050335
1970-02-01,52.445408,71.44911,45.372185,43.85129,77.7081,5.4119453
1970-03-01,53.59228,69.830574,53.921616,42.671318,78.63322,8.452072
1970-04-01,57.47974,75.773476,53.084213,46.790466,66.0209,8.273338
1970-05-01,57.923267,64.6986,33.542656,51.245575,74.14336,10.335396
1970-06-01,56.139236,62.221153,24.164095,45.38211,64.215355,9.95145
1970-07-01,54.13345,64.55131,25.170301,32.73008,73.191765,7.419388
1970-08-01,27.247253,47.62787,23.738775,27.64444,73.948074,8.529854
1970-09-01,39.36143,45.734615,27.829794,31.351511,71.38622,2.7127342
1970-10-01,45.259647,71.00724,25.46488,22.586937,74.48759,5.3391266
1970-11-01,56.470226,57.208332,29.666779,21.20837,65.98449,6.4330444
1970-12-01,41.43011,71.7321,26.687883,28.614237,77.44166,7.8364334
1971-01-01,63.818527,65.7863,35.86062,35.782856,75.261696,6.4877434
1971-02-01,52.385506,70.078545,32.102585,28.187326,76.21008,6.3744774
1971-03-01,50.000175,64.1989,48.510822,31.994389,73.72163,4.0838165
1971-04-01,38.492767,57.928738,55.920395,39.74883,76.97082,11.81966
1971-05-01,39.74883,59.38935,31.64107,45.3918,75.5643,8.453823
1971-06-01,47.89547,56.542507,35.108337,44.049522,76.21684,9.059032
1971-07-01,22.424324,55.856155,34.690777,51.716057,74.90499,8.097122
1971-08-01,49.516685,47.420433,28.883821,34.552155,65.544556,4.6129494
1971-09-01,43.38853,53.88162,36.86817,31.696856,71.01171,3.6696358
1971-10-01,36.716026,62.589516,34.148117,27.145962,66.51999,10.33707
1971-11-01,55.088654,65.57836,14.015652,39.025284,52.666134,5.126869
1971-12-01,58.508587,69.59674,24.163876,39.552727,66.80569,4.961197
1972-01-01,50.07121,69.443115,25.901423,35.96851,74.7107,7.694851
1972-02-01,54.07919,63.35801,46.0486,34.276577,75.63387,9.437168
1972-03-01,55.88977,67.348114,63.24261,43.976345,76.66919,9.889
1972-04-01,47.038406,56.539886,63.09471,60.76241,67.426125,10.53587
1972-05-01,39.836716,64.99956,38.385326,57.874256,60.541367,6.4303703
1972-06-01,22.37778,67.70567,26.699444,51.475464,52.55791,15.180965
1972-07-01,29.83789,43.571648,31.355919,68.38342,61.52305,7.898014
1972-08-01,27.09439,53.715122,26.837595,60.234188,44.340412,12.036018
1972-09-01,51.451084,62.325943,21.96333,68.43056,42.196648,7.2495193
1972-10-01,57.706852,48.38415,13.8075905,61.43203,48.3809,9.100735
1972-11-01,62.91105,57.19976,21.927574,59.782356,59.22325,9.459923
1972-12-01,61.417404,73.57625,35.183495,64.97681,66.2169,7.865509
1973-01-01,55.222984,56.59261,43.917824,74.036446,75.17944,8.785454
1973-02-01,61.83463,71.346466,48.03984,71.239716,77.57382,16.838985
1973-03-01,53.933826,68.41507,50.534397,67.13905,80.30158,9.644344
1973-04-01,54.129253,68.31161,34.40599,50.649353,74.55047,9.672264
1973-05-01,31.024624,65.097755,21.323933,56.16727,69.17378,12.646355
1973-06-01,53.894413,55.84375,38.953342,40.57259,72.1758,7.1990547
1973-07-01,30.479403,59.83274,30.08855,29.3479,58.804703,11.270161
1973-08-01,36.572098,53.6645,29.495703,29.990015,69.67467,6.665329
1973-09-01,41.13916,65.20943,30.142744,17.699516,69.95056,5.0181656
1973-10-01,45.642174,68.508675,30.436705,18.492718,66.66937,5.3663177
1973-11-01,40.038864,71.02294,31.651958,36.358612,72.00008,4.9606857
1973-12-01,47.2647,63.44402,25.588821,38.651173,74.66707,6.1545906
