,r200_cluster1,r200_cluster2,r200_cluster3,r200_cluster4,r200_cluster5,r200_cluster6
1965-01-01,82.64765058244978,61.67775298912488,56.10982861822051,57.76959780989022,56.02497721827307,63.81229697587248
1965-02-01,89.6807861328125,67.31494883592217,54.97450856115088,52.66501985747239,57.44135065596233,62.59815421646941
1965-03-01,83.31136975969588,65.8699734672826,53.69688265585486,58.115075648516076,79.35216741044391,73.66199493408203
1965-04-01,84.10153525216239,45.260416400370175,47.29118788173433,69.28690767836297,80.04929890004239,66.61908498067342
1965-05-01,68.01248822893416,52.65928138613077,48.902152177226334,64.97758010338093,79.07880147298177,64.2200504234451
1965-06-01,57.8202874319894,42.41569479098495,40.99344683520367,60.99131573205707,78.4847289092781,56.87154096043753
1965-07-01,44.84738486153739,21.653807974610654,23.869199697681935,54.59415172708446,56.536760256271954,45.12099248920372
1965-08-01,54.25734928676061,32.71629073857013,28.417827628251445,55.935333515035694,55.7637843050698,51.954631462782444
1965-09-01,68.04043906075614,31.67841946267333,31.254416669724304,48.18312107831582,63.10178180073583,55.03812435858264
1965-10-01,82.08660125732422,43.210246300822156,44.0675812649589,58.350874363690956,65.69887501324794,60.65594336229884
1965-11-01,76.51244027273997,40.3656045803849,50.05556889352082,62.405191618820716,89.33774075766867,60.06587137005287
1965-12-01,82.254148210798,66.8601230801088,63.65625017640219,56.92019188541106,83.77484757770863,68.35159370285308
1966-01-01,91.28299168178015,61.3375638792028,58.74761680647128,71.23682745571794,75.11350055073582,71.05303324625164
1966-02-01,96.18651253836497,63.890712797953825,59.84738079798704,58.33577342417048,72.56487469340479,65.0981640387438
1966-03-01,88.37661198207311,64.21088772918542,55.71073851833454,62.28460333813196,73.27705797298934,67.15805601930904
1966-04-01,86.13117218017578,44.558647914706725,44.636934754476385,60.69693949030734,87.48923309089601,61.136388493155295
1966-05-01,73.83512769426619,43.44818754345959,44.632659206500634,51.42596233850238,96.74948758857194,58.14803574613469
1966-06-01,68.11509813581195,34.28611655509909,36.2450450831066,55.33208518192686,61.86299287071524,53.96397870457815
1966-07-01,48.80077907017299,27.548037024692718,25.275370978206567,52.59633557549839,65.27614445649375,49.52810253211838
1966-08-01,57.76346479143415,29.112231669001556,23.535210824426198,45.93985327358904,58.88187201448189,50.27992910967616
1966-09-01,58.70904650006976,27.151996552632117,23.483209113854205,44.92951754865975,53.83529367372971,53.09781514242024
1966-10-01,69.91954803466797,41.96736001219425,35.56829573791151,44.91024455804934,73.2940437257752,59.33121207231533
1966-11-01,73.62569536481585,55.774802562453985,52.18038393582912,56.17504777579472,62.49746573987857,64.1045964406636
1966-12-01,95.50526210239956,56.82129385583688,58.80386705343434,57.640777237113866,57.484855947568434,63.286037787705844
1967-01-01,95.96285138811385,75.48091149454966,59.30305436856485,48.91529740958378,65.58806249337603,74.01100547013883
1967-02-01,80.13087136404856,75.68766009745174,52.20383660641709,59.99826891668911,43.1768816570903,77.009423764166
1967-03-01,83.63294328962054,64.5335951400677,44.644572969116915,63.57170411910134,60.28190731078155,74.28596176787052
1967-04-01,71.42301286969867,55.77952000483169,51.02139952554868,65.10028181404903,66.88930304475532,65.1538460554477
1967-05-01,88.71912819998606,50.737772437290374,46.3941761524002,54.03844899144666,80.48787671466206,65.25624440815635
1967-06-01,87.46906280517578,49.52100584020165,44.27588358090792,48.0657994062051,66.52414484541545,57.714705552883494
1967-07-01,75.27464730398997,32.5047048598684,26.63029797504403,47.57460013203237,63.61221490904342,51.79662533149034
1967-08-01,66.36125837053572,33.195266923355184,25.93941330220658,50.5334612966954,71.13836421522983,49.85659365168589
1967-09-01,56.84415544782367,33.16732576380225,23.275225975609928,47.399452911026174,53.734828150549596,57.09144683655151
