,zgv500_cluster1,zgv500_cluster2,zgv500_cluster3,zgv500_cluster4,zgv500_cluster5,zgv500_cluster6
1965-01-01,-0.07608924,-0.011773968,0.09890127,-0.10890911,-0.027374458,0.40811482
1965-02-01,-0.058722593,-0.028404664,0.5223222,0.09801819,0.002796316,0.07108531
1965-03-01,-0.66567016,0.010890913,0.41120547,-0.15541625,0.4137075,-0.4635996
1965-04-01,0.14967641,-0.11759238,0.329818,-0.06460957,0.162039,-0.54748905
1965-05-01,0.11111672,0.101108864,0.27183124,-0.03767667,0.13554773,-0.16792607
1965-06-01,-0.05460167,0.041650392,0.08035727,0.30317944,-0.1970667,-0.12450961
1965-07-01,0.008830452,0.041061662,0.1206831,0.2554949,-0.19117965,0.3095079
1965-08-01,0.28125042,0.069172025,0.05312996,-0.1240681,-0.22164479,0.38751036
1965-09-01,0.09919558,-0.015894841,0.3649927,-0.33099538,0.34836194,-0.106848694
1965-10-01,0.17984717,-0.13348727,-0.25858554,0.11420741,-0.5944377,0.13069096
1965-11-01,0.0952219,0.1342231,-0.4931817,0.15482755,-0.18293782,0.0008830309
1965-12-01,0.034733154,0.014570284,-0.023695087,0.18764746,-0.020457268,0.5663274
1966-01-01,0.016781379,-0.15479355,0.18416095,0.1618822,0.052369405,0.3146504
1966-02-01,0.36123314,-0.021266032,-0.001012659,-0.003327346,-0.24781437,0.48521265
1966-03-01,0.15652958,0.11877151,0.032116033,-0.29150373,-0.14162889,-0.04716134
1966-04-01,-0.018372726,0.10936813,0.117903516,0.23291364,0.05482874,-0.22915229
1966-05-01,0.46004063,-0.04672742,-0.10444949,-0.0666914,0.17504692,0.18112297
1966-06-01,0.28875506,0.035443354,-0.0017359734,0.12007351,-0.6255395,0.35848445
1966-07-01,-0.03298404,0.06148343,-0.020398045,0.19472161,-0.38206515,0.20455894
1966-08-01,0.05916872,-0.00057868956,0.029367398,0.22249761,-0.03443072,0.099530794
1966-09-01,-0.007088661,-0.05063343,0.36007577,-0.14235215,-0.13526353,-0.08911476
1966-10-01,0.08246012,-0.066546775,-0.052514076,-0.058879424,0.11920543,0.10126686
1966-11-01,0.23493895,-0.00810132,0.24202764,-0.15739755,-0.6679269,0.35602513
1966-12-01,-0.432988,-0.010560656,0.40694794,-0.15855488,-0.28774244,-0.058734797
1967-01-01,-0.14171544,-0.09708589,0.16702768,-0.013821828,-0.0009991645,0.39217368
1967-02-01,0.0044962587,0.0061615347,0.24929257,0.15537073,0.082764484,0.044129945
1967-03-01,0.00865947,0.1024148,0.43164086,-0.008159876,0.31174058,0.08243142
1967-04-01,0.13671955,-0.060283184,0.08792683,0.25628677,0.46428037,-0.29858488
1967-05-01,0.14970875,0.05345552,-0.022980928,0.29542089,-0.46994233,-0.174688
1967-06-01,0.2835974,-0.048126616,0.5059124,0.21898445,0.04113245,-0.04113245
1967-07-01,0.06111579,0.01781851,0.4144884,-0.09991686,-0.3818489,0.33172387
1967-08-01,0.045295645,0.001165688,-0.41365585,0.07243967,-0.08759384,0.37335604
1967-09-01,0.08959212,-0.040965915,-0.11906757,-0.13755222,-0.005162382,0.21665306
1967-10-01,-0.033971716,0.049625378,0.07943392,0.18234825,-0.5312246,0.02564534
1967-11-01,-0.21265638,0.017485451,0.15403849,0.1310576,0.32606202,0.06944223
1967-12-01,-0.17052476,-0.17735243,0.28176555,-0.53039205,0.025645351,-0.050957583
1968-01-01,0.0024065971,0.046008468,-0.2886501,-0.457395,0.35773364,0.056484222
1968-02-01,0.10291743,0.023358155,-0.10857999,-0.027888203,0.09583919,-0.030577946
1968-03-01,0.05492704,-0.022084069,0.36523646,-0.029020738,-0.19436808,-0.14920902
