,vws_v850-250_cluster1,vws_v850-250_cluster2,vws_v850-250_cluster3,vws_v850-250_cluster4,vws_v850-250_cluster5,vws_v850-250_cluster6
1965-01-01,-0.523941159248352,4.941383361816406,2.040574073791504,-4.855286121368408,0.43710803985595703,7.837777137756348
1965-02-01,-3.475525140762329,4.066430568695068,0.3878047466278076,-8.08061408996582,-2.6336874961853027,5.713313102722168
1965-03-01,-9.616379737854004,4.237153053283691,3.4512414932250977,-2.4004154205322266,4.481462478637695,6.807555198669434
1965-04-01,-2.1965789794921875,0.3186326026916504,-4.169452667236328,-9.682608604431152,-1.5431244373321533,5.982642650604248
1965-05-01,-3.0656442642211914,0.13760817050933838,-2.4990224838256836,-6.522037029266357,1.6468822956085205,3.780912160873413
1965-06-01,-0.28551846742630005,-2.3577351570129395,-4.2327375411987305,-9.89822006225586,-5.234260559082031,0.17808115482330322
1965-07-01,-1.377553105354309,-4.361515522003174,-3.468902349472046,-9.278614044189453,3.0627007484436035,-1.8985506296157837
1965-08-01,-8.049707412719727,-1.5438601970672607,-2.047196865081787,-6.194573402404785,4.783905982971191,0.6070946455001831
1965-09-01,-3.468902587890625,-0.7616279125213623,-1.8360016345977783,-8.121088027954102,-1.7889058589935303,0.14864635467529297
1965-10-01,-5.46311616897583,-1.120733618736267,-5.386585235595703,-6.324087142944336,6.2652177810668945,-0.7145321369171143
1965-11-01,0.47243010997772217,1.3797607421875,0.8624423742294312,-7.955516338348389,2.9964723587036133,-1.3120604753494263
1965-12-01,2.4077742099761963,3.718363046646118,2.588798999786377,-2.0508761405944824,-5.260751724243164,1.2473037242889404
1966-01-01,-6.455759048461914,5.984868049621582,4.679973125457764,-3.637648344039917,1.3953118324279785,1.3526352643966675
1966-02-01,0.16998350620269775,5.999335289001465,0.8289411067962646,2.24088978767395,-2.067289352416992,4.078882217407227
1966-03-01,-3.9110686779022217,3.2542810440063477,-4.787026405334473,-7.081442832946777,-1.4669225215911865,1.2737916707992554
1966-04-01,-1.953002691268921,1.7323856353759766,-2.6568069458007812,-7.926297187805176,-2.3790462017059326,2.805813789367676
1966-05-01,-3.6123316287994385,-1.9218990802764893,-6.575108528137207,-7.893024444580078,3.2998509407043457,0.2112135887145996
1966-06-01,-6.699522018432617,-2.9034640789031982,-3.369291305541992,-3.7801451683044434,2.9258873462677,0.5244174003601074
1966-07-01,-3.1132311820983887,-3.5233616828918457,-4.970029830932617,-6.151235103607178,5.045256614685059,-1.0770447254180908
1966-08-01,-4.351579189300537,-3.5624213218688965,-3.2087111473083496,-7.278913497924805,5.758464336395264,-1.5428720712661743
1966-09-01,-8.681458473205566,-3.4286046028137207,-3.9262588024139404,-1.582655429840088,1.1182749271392822,-0.763117790222168
1966-10-01,-3.009793996810913,-0.9801180362701416,-4.261162757873535,-2.245229721069336,4.273459434509277,1.2282217741012573
1966-11-01,-1.5906121730804443,0.019530057907104492,-3.6824951171875,-5.167500019073486,1.4235222339630127,2.008699417114258
1966-12-01,-0.6640208959579468,2.0520994663238525,-0.6849976778030396,-5.681791305541992,-2.233656167984009,1.273791790008545
1967-01-01,-5.335560321807861,4.440471649169922,1.7185699939727783,-6.9708662033081055,7.131566047668457,9.922576904296875
1967-02-01,-7.435479640960693,6.311415195465088,5.771031379699707,-6.042471885681152,5.956710338592529,6.770199775695801
1967-03-01,-1.6336407661437988,4.871779918670654,0.1731891632080078,1.195671796798706,5.527900695800781,9.20317554473877
1967-04-01,1.2081613540649414,-0.03663623332977295,-5.820989608764648,-10.07994556427002,4.165700435638428,5.695261001586914
1967-05-01,-6.906752586364746,-1.616987943649292,-5.200672626495361,-8.517080307006836,-5.147383213043213,0.38301461935043335
1967-06-01,-9.88510799407959,-4.087431907653809,-5.15071439743042,-9.38052749633789,-2.8159899711608887,0.417153000831604
1967-07-01,-1.0899264812469482,-3.7743594646453857,-5.808500289916992,-2.5553736686706543,-0.6028318405151367,-2.774358034133911
1967-08-01,-4.224818229675293,-1.5970046520233154,-3.741053819656372,-0.10491275787353516,5.29559326171875,1.3980035781860352
1967-09-01,-6.540390968322754,-2.634474515914917,-4.88343620300293,-6.048300743103027,2.305581569671631,1.9633665084838867
1967-10-01,-3.1157407760620117,-2.07077693939209,-6.151548385620117,-5.895094871520996,-1.9875128269195557,4.116574287414551
1967-11-01,-0.6686103343963623,-0.17818504571914673,-3.147381067276001,-8.422990798950195,-0.8459627628326416,3.9075818061828613
1967-12-01,-3.697756767272949,3.1490461826324463,-0.551207959651947,-3.4313113689422607,-4.019988059997559,1.3821831941604614
1968-01-01,-1.840338945388794,6.037019729614258,5.048898696899414,0.2420753836631775,4.212252616882324,5.294513702392578
1968-02-01,1.4290940761566162,4.410443305969238,6.944447994232178,-3.970177412033081,5.390069961547852,7.091675281524658
1968-03-01,-4.64968729019165,1.7207168340682983,-1.3130111694335938,-3.9192142486572266,-1.4113985300064087,5.877051830291748
1968-04-01,1.441127061843872,1.0589027404785156,-3.4640843868255615,-5.026248931884766,4.282327651977539,5.421921730041504
1968-05-01,-4.302145957946777,1.3243361711502075,-0.06299620866775513,3.915675163269043,2.7201623916625977,0.28737592697143555
1968-06-01,0.39567291736602783,-1.2330269813537598,0.24419879913330078,-0.13377833366394043,16.97287940979004,1.3356614112854004
1968-07-01,-4.796914100646973,-3.8824076652526855,-4.426723003387451,-2.186464309692383,8.297097206115723,2.5566556453704834
1968-08-01,-4.31630277633667,-3.2305026054382324,-4.4783935546875,-3.614142417907715,1.4722710847854614,1.3491100072860718
1968-09-01,-5.053853988647461,-2.5814292430877686,-4.765769958496094,-3.7288098335266113,5.026248931884766,1.9819034337997437
1968-10-01,-5.332736015319824,-1.756815791130066,-2.9629459381103516,-7.023016452789307,2.759800434112549,1.0645653009414673
1968-11-01,-0.3121497631072998,0.2371206283569336,-3.66298246383667,-0.7771892547607422,-1.1806484460830688,0.41619980335235596
1968-12-01,1.8375074863433838,2.0364058017730713,-1.7008981704711914,-2.499321699142456,-0.05874919891357422,1.491382360458374
1969-01-01,2.8428096771240234,4.837697982788086,3.7762813568115234,-6.969615936279297,4.595434665679932,0.874419629573822
1969-02-01,-2.122833251953125,8.901666641235352,4.656000137329102,-3.7641682624816895,1.6443629264831543,6.278408527374268
1969-03-01,-7.426131248474121,4.920975685119629,-0.5284370183944702,-5.003497123718262,1.5489720106124878,4.256265640258789
1969-04-01,-2.5361952781677246,2.004729986190796,-5.157182693481445,-4.529569149017334,1.5959103107452393,6.192101955413818
1969-05-01,-0.5806750059127808,-0.4845268726348877,-2.116776943206787,-11.864094734191895,-11.68466854095459,1.2552274465560913
1969-06-01,-6.155762195587158,-3.2190752029418945,-5.903656959533691,-10.266670227050781,5.3222246170043945,-0.7389034032821655
1969-07-01,-4.723380088806152,-4.095766067504883,-6.50023078918457,-7.352695465087891,1.050817608833313,-0.38232195377349854
1969-08-01,-8.649561882019043,-2.696694850921631,-4.634045124053955,-6.32761812210083,-1.4240550994873047,0.530708372592926
1969-09-01,-6.013432502746582,-2.8746073246002197,-4.486416339874268,2.87990665435791,0.7010498046875,0.9206010103225708
