,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6
1965-01-01,-8.724489273479232e-05,-5.215801653355571e-05,-0.0001262565164656807,-0.00016020466914753718,-2.9779938422822774e-05,-8.838221649536965e-05
1965-02-01,-9.465249793531446e-05,-5.1175320893306424e-05,-0.00011670590394050889,-0.00014534856871187946,-2.928775284751166e-05,-7.891139830462635e-05
1965-03-01,-9.771612965707461e-05,-5.0616819073252803e-05,-0.0001235050380244733,-0.00015767473087180406,-2.8743392823396125e-05,-8.246784640865011e-05
1965-04-01,-0.00010576824296277935,-4.541899713485519e-05,-0.00013693103345946246,-0.0001591110550838619,-2.8765445941416054e-05,-9.197128647528997e-05
1965-05-01,-0.00010968411610425486,-4.696198406888453e-05,-0.00013317780001902035,-0.00016391575878389695,-2.6848018811177796e-05,-8.934345844733927e-05
1965-06-01,-0.00010287631439141832,-4.534503702570702e-05,-0.00014237934559036697,-0.00016821621353176007,-2.628831031273523e-05,-8.732890569512824e-05
1965-07-01,-9.926792132885908e-05,-3.92194076239149e-05,-0.0001466465907888339,-0.0001763261338808285,-2.7036297636503165e-05,-9.699842948875911e-05
1965-08-01,-0.00010439501463000167,-4.454037857698804e-05,-0.000147249155570679,-0.0001708305152815542,-2.6090580505269064e-05,-9.560079798665266e-05
1965-09-01,-9.668117665758284e-05,-4.547902309876111e-05,-0.00014576236560334644,-0.00016063993449467396,-2.7633823185073446e-05,-8.406659817210511e-05
1965-10-01,-9.85191780438816e-05,-5.03369239664127e-05,-0.00012498015758677548,-0.00016110307428632574,-2.723955993629948e-05,-8.454138239088294e-05
1965-11-01,-0.00010387069211559152,-4.880497177715747e-05,-0.0001376504928524059,-0.0001552223191789255,-2.8984077574820413e-05,-8.761622606531031e-05
1965-12-01,-0.00010136998328077909,-5.061348036968343e-05,-0.00013227077683300843,-0.00013942148582608407,-2.8415438749904434e-05,-8.385659484602101e-05
1966-01-01,-9.686643954717203e-05,-5.593408752487586e-05,-0.00011930399826572587,-0.00012859257775085884,-2.720476941008822e-05,-8.334363983422108e-05
1966-02-01,-9.215492626664216e-05,-5.49193097164257e-05,-0.000126573811737924,-0.00013821646179763023,-2.7908951872796084e-05,-8.859127634563125e-05
1966-03-01,-9.594985787369698e-05,-5.2734989676194024e-05,-0.00011842462949321739,-0.00015047924785778442,-2.8167428158887823e-05,-8.823225980849711e-05
1966-04-01,-9.958359394706301e-05,-4.997747793205012e-05,-0.00013994984559729577,-0.0001604215303187034,-2.7651886871694342e-05,-8.450384324692845e-05
1966-05-01,-0.00010528668796026765,-4.271661381144955e-05,-0.00013805597735058872,-0.00017754458079660506,-2.7300029063802075e-05,-8.94107330708181e-05
1966-06-01,-0.00010259551912328446,-4.716015575708435e-05,-0.00013507965449539443,-0.00016333382016706186,-2.6204356990320868e-05,-9.577643640523592e-05
1966-07-01,-0.00010710691522153747,-4.270685785054669e-05,-0.00014522415262440013,-0.0001748718079460528,-2.514968444718897e-05,-0.00010039982773558042
1966-08-01,-0.00010261075138779623,-4.4180988141924216e-05,-0.00014033796596488665,-0.00017872540599361448,-2.5729891884448118e-05,-9.890677724647652e-05
1966-09-01,-9.897054254694225e-05,-4.670471238534687e-05,-0.00014328881141929223,-0.00016906559376993443,-2.572458766727495e-05,-0.0001010151338830058
1966-10-01,-9.919571926115782e-05,-4.9112304108314004e-05,-0.00012816706166920503,-0.0001596401175604491,-2.7334378414967743e-05,-9.23499401024246e-05
1966-11-01,-0.000104521436755872,-5.233619306653844e-05,-0.0001236402091481501,-0.00016330861775525686,-2.8659786346001424e-05,-8.676275623716659e-05
1966-12-01,-9.450364318168299e-05,-5.248093657428399e-05,-0.00012341113774926358,-0.00014923859672653008,-2.902657083502808e-05,-8.432200027547858e-05
1967-01-01,-9.402545212840589e-05,-5.1163702012689893e-05,-0.00011935805401114363,-0.0001505386849046396,-2.9889051021172382e-05,-8.072339959063946e-05
1967-02-01,-9.167932432036024e-05,-5.3792539819249146e-05,-0.00011682629794074548,-0.0001311351235048717,-2.876740030329641e-05,-8.13402568762815e-05
1967-03-01,-9.50058921415649e-05,-5.2181847353975446e-05,-0.00011551057959588925,-0.00014695581520409806,-3.116907506642298e-05,-8.638174392047573e-05
1967-04-01,-9.842043290483196e-05,-5.213858835390365e-05,-0.00012229284616224173,-0.00015143426747366403,-2.9314782544249968e-05,-8.1700880520537e-05
1967-05-01,-9.872966110343476e-05,-5.142870474439818e-05,-0.00012448859735510298,-0.00014995509038020954,-2.730072550836831e-05,-8.918720126090632e-05
1967-06-01,-9.052400619347954e-05,-4.786286293858452e-05,-0.0001248419952360795,-0.0001643605832339682,-2.804154680518673e-05,-9.24790203878349e-05
1967-07-01,-8.50081310740539e-05,-4.694804031388694e-05,-0.0001383920457483905,-0.00015649304008673364,-2.6765588266360058e-05,-9.881090251268348e-05
1967-08-01,-9.531454393313592e-05,-4.811234728824172e-05,-0.00012807069565280385,-0.00015217893664596667,-2.5564047453748658e-05,-0.000104915534893235
1967-09-01,-9.681876785085573e-05,-4.7931933055087084e-05,-0.00013119283793789764,-0.00017387441214944784,-2.573954890520142e-05,-9.543829626956402e-05
1967-10-01,-0.00010951870618472722,-4.397780359349266e-05,-0.00013943906182364103,-0.00014905742538193692,-2.9432162601563702e-05,-8.371963094060238e-05
1967-11-01,-0.00010410904114787745,-5.241881293806968e-05,-0.0001240208572227626,-0.00013961382200218867,-2.880073208214101e-05,-8.543174372279791e-05
1967-12-01,-9.523909130774728e-05,-5.321836517464792e-05,-0.00012326442326108614,-0.00015061987455581026,-2.8810974289614735e-05,-9.008987575186069e-05
1968-01-01,-8.905568959905052e-05,-5.322308631016399e-05,-0.00013337751928096017,-0.00014906414937035278,-3.0641539157389436e-05,-7.643192785198462e-05
1968-02-01,-9.499606487413796e-05,-5.2431182066013795e-05,-0.00012423453361926868,-0.00013667397132817785,-3.0374406549823098e-05,-7.696523955398863e-05
1968-03-01,-8.651514253397653e-05,-5.77192698091374e-05,-0.00011696538999713661,-0.00012958924595170239,-2.797361719337353e-05,-8.372154987447864e-05
1968-04-01,-0.0001014493290159561,-5.2789732333896506e-05,-0.00012243921995081658,-0.00016527786822829012,-2.9016294897120346e-05,-8.487580459216957e-05
1968-05-01,-9.894325298124125e-05,-5.139007215511124e-05,-0.00012531651471305402,-0.00016113704548153127,-2.625722076887373e-05,-9.631314621931248e-05
1968-06-01,-9.942867274565452e-05,-5.145780376997724e-05,-0.0001279357324136303,-0.00016470676827934924,-2.5600248222611894e-05,-9.949367517697533e-05
1968-07-01,-9.466218346330737e-05,-5.166028200139134e-05,-0.00012126919399533006,-0.00017630734183857668,-2.321411806864858e-05,-0.00010099361783691814
1968-08-01,-0.00010730080531801206,-4.578827875380773e-05,-0.00014740525950892046,-0.00017642745786298326,-2.3991996109826298e-05,-0.00010163722825901849
1968-09-01,-0.0001163726299094012,-4.027436999713932e-05,-0.0001430168638416078,-0.00016131756449889008,-2.6462409735034426e-05,-8.999698336113366e-05
1968-10-01,-0.0001037799788778043,-5.146304863715931e-05,-0.00012441855182664262,-0.0001554438595435229,-2.7690475690178573e-05,-8.318962939953492e-05
1968-11-01,-9.825232993605753e-05,-5.1444276666514714e-05,-0.00012775449754877223,-0.00016850732710485444,-2.6583517869226204e-05,-8.420334619746267e-05
1968-12-01,-9.394230777639653e-05,-4.675464947896852e-05,-0.00013132423826766807,-0.00017212656404871237,-2.9803992031658293e-05,-9.290448800599263e-05
1969-01-01,-9.854481398285209e-05,-5.204986148285416e-05,-0.00012567903641389595,-0.00015432062731445608,-2.915529819096873e-05,-7.705083200042801e-05
1969-02-01,-9.682028918744778e-05,-5.389543146966904e-05,-0.00011856649334298535,-0.00015538232752266502,-2.8832599441797643e-05,-8.61263658037757e-05
1969-03-01,-0.00010036551370890206,-5.102432898535692e-05,-0.00012622744150807164,-0.00014526889697600415,-2.9388810605072778e-05,-8.397733576462736e-05
1969-04-01,-9.786159211358466e-05,-5.209327080695591e-05,-0.00012477781089569723,-0.0001675945080431371,-2.7046325116084057e-05,-8.307665216756964e-05
1969-05-01,-0.00010915954790815905,-4.509827429604418e-05,-0.00013394143486890705,-0.00016715017283849162,-2.6359011606208924e-05,-9.59022704941722e-05
1969-06-01,-0.00011393971032124351,-4.34630117456007e-05,-0.00013876821275704378,-0.00016968931896403305,-2.6144213197486923e-05,-9.553325151420802e-05
1969-07-01,-0.00011413918495141937,-3.879798553172359e-05,-0.00014699037401153455,-0.00017541677717135515,-2.6667549946068902e-05,-8.820910467305681e-05
1969-08-01,-0.0001147727413229983,-4.0859535456204545e-05,-0.0001392372348438209,-0.00016498820984671856,-2.6330395276932093e-05,-9.24087474301744e-05
1969-09-01,-0.00010613068014492172,-4.244479158550571e-05,-0.0001438226184016833,-0.00015891273505985737,-2.59215304062397e-05,-0.00010119540972512337
1969-10-01,-0.00011252044502028881,-4.144624190817956e-05,-0.00014459988123567273,-0.00016094953903591198,-2.8746259008805545e-05,-8.540925221865649e-05
1969-11-01,-9.102479051254303e-05,-5.039162269380506e-05,-0.00012765001248760474,-0.00015669268985471594,-2.8137124080893904e-05,-9.37794658846662e-05
1969-12-01,-9.770013199961902e-05,-5.0127961895788826e-05,-0.0001261547108047775,-0.00015131709946656664,-2.7901697971743078e-05,-8.976500024660848e-05
1970-01-01,-9.401032380614575e-05,-5.543636191605573e-05,-0.00011965878781796034,-0.000145293007994167,-2.7421671626295757e-05,-8.984651495856079e-05
