,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1965-01-01,1200.4928649178607,1166.9877677128234,1258.2444932725693,1076.2850497631316,1585.5804443359375,1265.0946836591265
1965-02-01,1199.4365948462205,1169.7306315104167,1256.1269501109182,1078.7069117769283,1582.284164428711,1265.2862931893958
1965-03-01,1201.0771981341095,1169.2405963766164,1255.6104118441358,1078.8196969539563,1585.229778289795,1268.4285056142128
1965-04-01,1201.3290103716342,1168.3730552936422,1254.0904103973764,1084.814193400931,1587.5336647033691,1271.1675795551123
1965-05-01,1201.8150962859747,1167.2260854436063,1254.6052155671296,1082.4957015666557,1587.5293731689453,1271.9716858165532
1965-06-01,1202.704870653718,1164.2293294270833,1250.8131239149304,1087.5468152634642,1584.5915794372559,1274.779839296221
1965-07-01,1202.4440117033105,1158.3879141971984,1252.5172857590662,1084.0930045919215,1577.2769927978516,1274.0598287542493
1965-08-01,1203.2404843055212,1168.0434654498922,1255.136447482639,1083.9056136760307,1587.0223999023438,1273.6983422953713
1965-09-01,1204.5644647047925,1169.019677173132,1262.8978587962963,1084.0163859915226,1590.2619361877441,1274.0634551108133
1965-10-01,1203.5818951874382,1173.2683554463003,1262.5259964554398,1083.990218791556,1588.432502746582,1273.28463119443
1965-11-01,1201.5991452183177,1166.4458877738864,1256.3817153742284,1078.9909200465427,1587.2895240783691,1270.8376066455282
1965-12-01,1200.8115263324482,1168.7126071973778,1257.5726544415509,1079.5101084607713,1592.0659065246582,1268.493933258695
1966-01-01,1199.8734183933425,1169.0091538703305,1259.5620991271219,1079.8641123670213,1589.510154724121,1267.6431440409256
1966-02-01,1200.670240801785,1170.8647629310344,1263.6941792052469,1077.2527167137634,1592.4836158752441,1267.7510919930046
1966-03-01,1200.3102298781807,1169.3188195941093,1259.6553096064813,1079.6878246550864,1585.7391357421875,1268.2385560358916
1966-04-01,1201.1466045153472,1165.9016927083333,1256.2894844714506,1082.4608336103724,1585.9367370605469,1270.4734131880882
1966-05-01,1202.845565132473,1163.0726781384699,1253.3295808015046,1083.1859832114362,1576.0993003845215,1272.51178310506
1966-06-01,1203.5594593394887,1170.660400390625,1260.8400698061341,1085.494151013963,1591.5133476257324,1275.3000171613494
1966-07-01,1203.2304484853632,1163.2846174568965,1256.1603310667438,1081.5925760472076,1582.5664520263672,1272.8724778945475
1966-08-01,1204.9444145835907,1168.3280155576508,1260.2323555652006,1086.807121114528,1588.3347511291504,1274.9496906871077
1966-09-01,1204.976620881454,1170.4307117681394,1264.2416871624227,1082.0144328665226,1593.126106262207,1273.3595588716003
1966-10-01,1204.3418190696023,1172.8851669136136,1263.3777759693287,1083.2898079080785,1590.385341644287,1272.5132898306747
1966-11-01,1202.3426523321702,1170.8815300601652,1261.570381823881,1079.3220682347076,1586.069393157959,1269.8860966510852
1966-12-01,1201.0422778223815,1168.9667098823636,1258.6596830391588,1079.6323735663232,1589.45894241333,1268.628849045502
1967-01-01,1200.9870446246605,1169.5472454202586,1259.4679090711804,1076.475687229887,1585.5152130126953,1265.595299628988
