,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6
1965-01-01,-0.00778982488840234,37.780559062957764,0.02110388450366788,-0.040631919874103514,-0.0029788030413528013,-0.055333313236876236
1965-02-01,0.0006014440099106115,77.3419976234436,0.02364961761410836,-0.055185531440016984,-0.0006315833809211443,-0.03644857192184867
1965-03-01,-0.004885120099917164,29.5803964138031,0.012432624777824757,-0.04300097832558574,-0.010396604592057124,-0.019008166542867334
1965-04-01,-0.0368373541563165,158.55038166046143,0.024030416489126325,-0.007168253740439048,-0.029859638275348977,-0.049259118372347296
1965-05-01,-0.01752101199920563,238.57154846191406,0.020254855446908308,-0.027222133620263454,0.008437145271734016,-0.026591935354035076
1965-06-01,-0.007221935369421307,171.50462865829468,0.0267628187732683,-0.007669875336872352,-0.02647488288683434,-0.014220017985236354
1965-07-01,0.0028904146222653343,185.32567024230957,0.026057955931294674,0.0003758920254288139,-0.09139255709844094,-0.024653332898529567
1965-08-01,0.001766669618732789,167.633056640625,0.022511267664865196,-0.009911894992730774,-0.08227466414236043,-0.02146087950322686
1965-09-01,0.0008515958838603076,108.20423364639282,0.021599738679615874,0.001998490316199732,-0.017254664371274923,-0.01755387454134662
1965-10-01,0.003730214152978185,155.8345079421997,0.02077369213928178,-0.004145556646348028,-0.0487155702016125,-0.053232340369282705
1965-11-01,-0.006591724962288258,146.67826890945435,0.017420756181663288,0.011135529532291731,-0.06377971029444916,-0.07190197342779579
1965-12-01,0.017268698224250006,183.49757194519043,0.01364452060178232,-0.019877353826394446,-0.0006114925283377302,-0.030088638205353808
1966-01-01,0.002824602758183199,38.418757915496826,0.011201362868961095,-0.017519668256352237,0.01163092148426461,-0.11249492626364639
1966-02-01,0.03135738547380064,66.14763140678406,0.011018542608066633,-0.03230026507351015,0.0036315501297581685,-0.048540587105402135
1966-03-01,0.016812534144549977,80.54548501968384,0.013210620319150346,-0.025870605975716977,0.012715857424964644,-0.03684431359898754
1966-04-01,-0.005729405401164994,152.6578664779663,0.021599244770007683,-0.008061562490823505,-0.025995348720517876,-0.041474438295131776
1966-05-01,-0.026125684220745574,172.3990797996521,0.02249584450529068,-0.024633690878585145,-0.006954221386615544,-0.016018605177722328
1966-06-01,0.0059762410362999814,212.4833106994629,0.020441036611541907,0.00169933364204653,-0.09367124062694916,-0.036831145606389865
1966-07-01,-0.009096126921255799,212.78419494628906,0.019659016753189505,-0.006948667898221494,-0.07048401318184318,-0.04516760477932488
1966-08-01,-0.005877312037673797,176.2561321258545,0.019435065099529372,-0.0033934129872819877,-0.04212168134646873,-0.0209204511853253
1966-09-01,0.01721336716311235,108.0919861793518,0.01901668568611821,-0.0019462704325893096,-0.03738730941733269,-0.011112676115661134
1966-10-01,0.011094333603978157,121.43667936325073,0.02124795629880576,-0.018890851924380104,-0.016328289288364044,-0.0030902080896605807
1966-11-01,0.0032323700211503927,109.30017232894897,0.017342495860528405,-0.007609976455569267,-0.0019235046873864246,-0.027466978786922083
1966-12-01,0.011229346159334276,176.53424739837646,0.010920757924502325,-0.016266990012929333,-0.028888603085524416,-0.02627852713552917
1967-01-01,0.009655264005357144,73.01105260848999,0.01711752767443995,-0.06899596447800542,0.00580952706912609,-0.02142728601650494
1967-02-01,0.025954671824971836,13.45674991607666,0.011745336336138286,-0.05238050963361184,0.023303943852039235,-0.03494887908057469
1967-03-01,0.008925019909499907,50.00333786010742,0.014481158215827211,-0.0552274696119539,0.03179923618493015,-0.052925326475282995
1967-04-01,-0.02029007688785593,73.09998273849487,0.025404187443970733,-0.01011309520965749,0.031514134104937724,-0.056244805455207825
1967-05-01,4.7339491692243834e-05,272.735595703125,0.024334543044828513,-0.003796470975810355,-0.034806145074432845,-0.02008193149799254
1967-06-01,-0.04148556138662731,162.4523639678955,0.0242259966065167,-0.002234294028072567,0.016235958223473537,-0.010978165877664961
1967-07-01,0.012062897440046072,160.34934520721436,0.021380078160188148,-0.0026850562010492596,-0.056381492990337005,-0.016961715797462116
1967-08-01,0.01728216730578638,218.40746402740479,0.013408464967627043,-0.008667421598847095,-0.0383386005685754,-0.027977886450726814
1967-09-01,0.010498764459043741,126.23535394668579,0.022276339872910982,-0.02449179620860697,-0.03507451396690656,-0.01535337849906305
1967-10-01,0.006217011889698459,166.8467402458191,0.022000015056595233,-0.02488283693769967,-0.04160765762606712,-0.015014590604639637
1967-11-01,-0.012361930923504462,85.83845496177673,0.016707951063906424,-0.007024269735256394,-0.0014974233337154944,-0.04926893587519483
1967-12-01,0.004023782379340892,51.30595564842224,0.009597746201127147,-0.006837620921842345,-0.017141597983363555,-0.10544100730884366
1968-01-01,0.030358690841525208,20.323023200035095,0.01163209678137777,-0.06492467760875985,-0.017593876292852507,-0.04720120440895965
1968-02-01,-0.02943636254891388,60.39382219314575,0.01919923989453911,-0.04487701865670445,-0.010279358734619128,-0.04521293065896849
1968-03-01,0.029363004746390323,70.44035196304321,0.010790177251235185,-0.024609560924735697,-0.013143324280438358,-0.009839669460567033
1968-04-01,-0.020039568634648973,72.58281707763672,0.013589609893204358,-0.019595419711709677,-0.017239954577733394,-0.03963424029146753
1968-05-01,-0.00983149854137617,101.00023746490479,0.014256175637371936,-0.011631094205837984,0.016719479215879962,-0.008767948304189414
1968-06-01,0.003824620416351393,153.23400497436523,0.016421212687989826,-0.015623582486104178,-0.07213402590523027,-0.0012143120374076251
1968-07-01,-0.005357099757484142,167.279052734375,0.015620629955435238,-0.027969566552521107,0.008864675278532996,-0.0037724529847320987
1968-08-01,-0.035743076153391715,150.56707859039307,0.016524374488536938,-0.005363263471236268,-0.04111690931532481,-0.0046330126479449795
1968-09-01,-0.006875786108567434,144.69761848449707,0.02268038686569111,-0.025166556300533997,-0.05042508550702709,-0.005845814693446567
1968-10-01,0.02038969918537666,122.19429016113281,0.02090481553571774,-0.008754645075116838,-0.057356523936741975,-0.02547979763731724
