,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6
1965-01-01,8.738955735630904e-06,2.19651390799989e-06,6.749972732575015e-06,1.2599140152416092e-05,-3.330967047077138e-06,1.9120982087379666e-06
1965-02-01,8.492135158441079e-06,1.024691000866069e-05,5.274592463095348e-06,2.2043078366195693e-05,5.65752695062353e-06,2.7823816924619734e-06
1965-03-01,4.432502931661942e-06,7.518769712328071e-06,6.995886165751207e-06,1.4723487410952747e-05,-8.64949621851944e-07,2.5721877023685807e-06
1965-04-01,-8.634294250146627e-06,3.21375668445998e-07,8.057653923438857e-06,2.27235789391604e-05,4.068522230227245e-07,1.493177224673578e-08
1965-05-01,-2.3187351570339998e-06,3.3004598263177794e-06,6.344245083653781e-06,2.683491579884459e-05,-1.9976660041720606e-06,1.0289983714458971e-06
1965-06-01,-2.7706022365237004e-06,6.810712095882211e-06,8.102440601639735e-06,2.4898635740278337e-05,-4.119928841343305e-06,5.908124661622134e-07
1965-07-01,-5.317760588631294e-06,-3.730785682829254e-07,1.0985421296324999e-05,2.151799246969792e-05,-7.92835453466978e-06,-2.0201880882525265e-06
1965-08-01,-8.451503789901099e-06,-2.100652416849478e-06,7.07088567441962e-06,2.0543017920472933e-05,-7.427017408190295e-06,1.6085684582561776e-06
1965-09-01,-2.048335257565693e-06,7.054235298950276e-06,9.507220966042952e-06,1.8136593209375153e-05,-1.8694706038028623e-06,1.3306052014817722e-06
1965-10-01,4.076496901000831e-06,6.243646147105699e-06,4.945263351621292e-06,1.8561488947697645e-05,-4.5506079497196574e-08,2.442489276681452e-06
1965-11-01,-5.675326212587754e-06,1.860768441894414e-06,4.954020916599312e-06,1.7732598546611304e-05,2.026891403753931e-06,3.6155078015309844e-06
1965-12-01,-1.129917982601959e-06,6.449408329489825e-06,7.074323242447294e-06,1.8755233280144905e-05,1.0274383384967223e-05,2.1595583780672426e-06
1966-01-01,9.635439900611763e-06,7.822687361372768e-06,-1.322023087265887e-06,1.3572536561962519e-05,1.5092961499855543e-05,4.749623492597231e-06
1966-02-01,8.005237630739529e-06,2.0265640789428007e-06,4.025479481707464e-06,1.599276235604676e-05,9.228803416287215e-06,3.84335944991833e-06
1966-03-01,9.24754302203026e-06,3.5687165379116137e-06,3.1090417650399605e-06,1.2668411150892698e-05,1.8728589263143174e-06,1.9211335747856812e-06
1966-04-01,-1.2553002577348977e-06,5.529050163254346e-06,3.2955983193154425e-06,1.635488443731092e-05,6.703000205258528e-07,1.6918435612249463e-06
1966-05-01,-4.301800861474082e-06,3.100277293984558e-06,1.4542723295409688e-05,2.8353189430540293e-05,-1.4175167355764037e-05,7.225998874924766e-07
1966-06-01,-1.4469532215042744e-06,-2.9956656642473086e-06,8.678427519977548e-06,2.4290625000636595e-05,1.853996778322653e-08,6.460734583997468e-07
1966-07-01,-7.117505508692891e-06,-4.312092282266899e-06,8.24242008608391e-06,2.4934341171302085e-05,-7.519530602924836e-06,6.032602333146265e-07
1966-08-01,-4.961498388110084e-06,-4.365339698999158e-06,9.549929941828601e-06,2.1560173946654244e-05,-1.0736065936119607e-05,2.4026913857273187e-06
