,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6
1980-12-01,1012.9818,1014.54706,1020.52826,1013.07935,1012.9841,1008.22076
1981-01-01,1014.0804,1020.0455,1022.6834,1014.04846,1021.1804,1008.0368
1981-02-01,1012.4222,1020.11206,1023.8504,1011.48096,1016.5793,1006.8346
1981-03-01,1013.6417,1015.3072,1018.7168,1016.71844,1019.7366,1010.5743
1981-04-01,1012.77966,1015.7632,1018.16565,1017.6397,1015.88306,1009.4553
1981-05-01,1014.1729,1012.6266,1015.4344,1019.5681,1016.15063,1010.5257
1981-06-01,1014.46576,1019.8717,1021.2269,1013.0879,1013.39813,1011.16547
1981-07-01,1014.93976,1018.9411,1019.0962,1019.77515,1012.9747,1011.12354
1981-08-01,1015.1182,1014.2129,1024.1047,1014.8592,1007.8218,1012.2405
1981-09-01,1015.05164,1017.7928,1021.8641,1019.55615,1010.57635,1011.2926
1981-10-01,1014.5643,1017.8181,1022.8006,1017.5405,1016.95404,1010.6196
1981-11-01,1014.1895,1021.42804,1026.6016,1012.9481,1017.3854,1008.8742
1981-12-01,1013.7562,1018.8772,1023.1328,1010.4398,1019.91766,1008.36633
1982-01-01,1014.24335,1019.3032,1019.9204,1012.0517,1015.12915,1007.4479
1982-02-01,1013.3906,1018.668,1024.0182,1015.24927,1016.8856,1008.3343
1982-03-01,1012.2548,1017.7414,1022.30133,1017.09235,1017.50397,1007.75616
1982-04-01,1012.54266,1019.0136,1017.17224,1019.48224,1011.83234,1009.4863
1982-05-01,1013.4201,1014.57263,1016.5365,1020.60724,1015.9386,1010.6347
1982-06-01,1014.1682,1009.8607,1020.08685,1021.80194,1013.7481,1011.9904
1982-07-01,1013.8786,1012.884,1016.5864,1021.9437,1016.1964,1011.93146
1982-08-01,1013.94525,1016.1675,1017.1465,1027.6124,1019.275,1012.7025
1982-09-01,1014.1827,1014.57983,1017.8399,1019.37476,1019.41016,1013.28
1982-10-01,1013.661,1013.0162,1023.3512,1016.16876,1010.4135,1011.94476
1982-11-01,1011.32275,1020.2353,1021.7947,1017.22284,1020.67096,1010.6262
1982-12-01,1010.80115,1016.5449,1020.9774,1011.9977,1015.7625,1009.9773
1983-01-01,1009.96545,1012.8054,1017.8393,1013.12537,1011.28937,1009.6994
1983-02-01,1010.4629,1017.65546,1019.85913,1016.41833,1015.1119,1010.3318
1983-03-01,1010.70514,1016.7885,1020.5924,1017.17993,1019.78265,1011.19617
1983-04-01,1010.5683,1017.7583,1020.5821,1018.1169,1020.4105,1010.7804
1983-05-01,1011.3851,1022.85,1020.00885,1021.5313,1014.90875,1010.5464
1983-06-01,1013.52124,1013.88245,1021.1612,1022.65533,1015.2339,1011.53094
1983-07-01,1013.54315,1023.8416,1022.61804,1022.03705,1015.3683,1012.1968
1983-08-01,1015.85156,1018.9247,1022.78125,1023.539,1019.2075,1013.14276
1983-09-01,1015.3387,1019.6291,1025.5164,1016.3811,1017.66125,1011.8086
1983-10-01,1014.5521,1023.6353,1022.6232,1014.6356,1021.1945,1010.53937
1983-11-01,1014.3156,1021.8809,1025.0356,1014.97687,1016.3554,1010.0079
1983-12-01,1013.95374,1016.55646,1020.79486,1015.3136,1016.1877,1008.729
1984-01-01,1013.0527,1016.2374,1019.715,1011.9737,1014.20135,1008.1498
1984-02-01,1011.5093,1016.5619,1021.74786,1013.6957,1016.32196,1007.47833
1984-03-01,1012.0117,1016.69214,1020.92303,1015.9459,1019.6518,1009.10297
1984-04-01,1012.41675,1017.123,1020.5154,1020.4309,1013.2933,1009.8105
1984-05-01,1012.75604,1018.19745,1022.8553,1022.71985,1017.96265,1010.38
1984-06-01,1014.0581,1015.9634,1021.2042,1023.9446,1022.1407,1011.14813
1984-07-01,1014.63025,1021.1184,1019.6125,1017.76984,1017.0714,1011.2726
1984-08-01,1014.8295,1018.0517,1023.79694,1014.35547,1017.0391,1011.3803
1984-09-01,1015.1372,1014.00916,1016.47546,1014.6154,1013.6744,1011.40094
1984-10-01,1015.1495,1016.6741,1021.688,1018.65924,1015.55054,1010.2929
1984-11-01,1014.65924,1020.2045,1026.7831,1014.6193,1021.5796,1009.3029
1984-12-01,1011.944,1019.5848,1022.8811,1006.8489,1015.75757,1005.86725
1985-01-01,1014.06287,1018.007,1020.52295,1011.28436,1012.497,1008.22046
1985-02-01,1012.2165,1020.7534,1022.7964,1013.7925,1016.3965,1006.1114
1985-03-01,1011.4833,1014.84674,1023.45154,1017.23157,1013.4357,1007.0132
1985-04-01,1012.3219,1016.58954,1023.8554,1017.0881,1022.7994,1008.69165
1985-05-01,1013.36896,1013.93896,1018.2399,1022.7047,1015.3577,1008.9799
1985-06-01,1014.1546,1012.68286,1012.64417,1020.04584,1015.8718,1010.4618
1985-07-01,1015.16425,1014.7693,1020.4705,1021.80054,1015.8105,1011.73706
1985-08-01,1016.07367,1021.2377,1026.9711,1018.58124,1017.49005,1011.73224
1985-09-01,1015.668,1017.9856,1021.8857,1016.81464,1021.4271,1010.6971
1985-10-01,1014.4774,1015.82117,1019.28766,1015.51263,1017.8474,1010.781
1985-11-01,1014.3393,1020.45447,1022.6016,1013.3434,1017.4495,1008.5243
1985-12-01,1014.65375,1015.6323,1025.2861,1008.146,1016.3572,1008.479
1986-01-01,1013.90784,1020.1166,1023.25726,1011.6412,1017.924,1006.49133
1986-02-01,1013.5375,1013.4628,1022.0274,1011.926,1012.5874,1008.5839
1986-03-01,1012.9894,1018.2854,1023.26807,1018.2145,1016.6371,1008.6232
1986-04-01,1012.0798,1016.04974,1018.1347,1018.73987,1018.9373,1008.51117
1986-05-01,1013.21405,1016.34094,1014.56287,1020.6906,1017.8195,1010.5746
1986-06-01,1013.6964,1012.9888,1019.3589,1019.64624,1013.635,1010.2385
1986-07-01,1014.7832,1015.1459,1012.15955,1019.7159,1007.0845,1012.09436
1986-08-01,1013.8382,1015.78326,1016.0719,1016.8644,1012.53296,1011.1468
1986-09-01,1014.3401,1014.4553,1021.2673,1016.6277,1011.87604,1011.64624
1986-10-01,1014.98193,1016.56055,1020.4729,1013.38055,1014.5996,1011.87665
1986-11-01,1012.5849,1017.30365,1023.9175,1014.5212,1011.2386,1009.0878
1986-12-01,1013.3299,1016.6498,1022.4636,1013.8597,1018.8601,1009.4511
1987-01-01,1013.0726,1016.1577,1023.1334,1010.28235,1016.81525,1008.9062
1987-02-01,1011.50806,1016.1394,1017.5706,1015.0281,1012.53564,1008.4994
1987-03-01,1011.9227,1013.3699,1017.4177,1017.2464,1011.735,1010.1624
1987-04-01,1011.9221,1016.9804,1020.9542,1023.87286,1018.1657,1010.82544
1987-05-01,1012.5558,1018.01587,1022.5096,1022.723,1021.59827,1011.683
1987-06-01,1013.231,1015.28,1018.63,1023.7989,1014.1289,1012.2023
1987-07-01,1013.21265,1010.1074,1014.11725,1023.4087,1012.83655,1012.9938
1987-08-01,1013.6213,1016.7877,1016.55347,1020.6875,1022.23987,1012.70013
1987-09-01,1014.52954,1012.15704,1019.1217,1021.052,1009.9319,1012.9405
1987-10-01,1013.72955,1019.3768,1021.56586,1014.6971,1021.07837,1011.642
1987-11-01,1013.1778,1018.7804,1022.85706,1012.6096,1014.3907,1009.5991
1987-12-01,1012.9564,1016.5926,1022.6435,1013.16986,1019.6789,1008.40894
1988-01-01,1013.3389,1019.9627,1022.201,1015.0039,1016.2823,1007.6424
1988-02-01,1012.0962,1017.8639,1019.5839,1013.6537,1011.6998,1006.88245
1988-03-01,1012.30396,1021.07135,1019.00635,1019.2238,1016.49005,1008.3052
1988-04-01,1013.27,1017.6035,1020.96014,1019.45526,1019.7935,1009.6911
1988-05-01,1013.5945,1019.51447,1018.84076,1018.23303,1018.4904,1010.46436
1988-06-01,1015.4334,1018.4941,1023.889,1021.68506,1018.224,1011.31256
1988-07-01,1016.2243,1018.923,1021.7443,1021.7431,1018.59674,1011.3295
1988-08-01,1016.3898,1023.7464,1021.70264,1021.9775,1020.736,1012.0515
1988-09-01,1016.26416,1024.2358,1030.0808,1015.7403,1021.26587,1010.4082
1988-10-01,1015.0214,1020.99756,1028.1772,1012.85974,1015.8189,1009.1401
1988-11-01,1015.56213,1019.35187,1025.7172,1011.1308,1019.3471,1008.4804
1988-12-01,1014.7743,1018.9296,1023.9132,1013.48083,1020.65564,1007.3005
1989-01-01,1013.8425,1018.7748,1021.59344,1013.2711,1018.0864,1006.5009
1989-02-01,1013.56586,1020.7431,1019.63416,1014.6217,1010.44165,1007.59924
1989-03-01,1013.20337,1019.633,1021.7008,1017.772,1018.37665,1008.99054
1989-04-01,1012.2282,1017.91705,1021.9955,1018.7516,1020.1541,1008.0718
1989-05-01,1014.2807,1015.00903,1018.74536,1020.3507,1015.5003,1009.37787
1989-06-01,1015.502,1019.02826,1020.34955,1020.057,1018.3044,1011.3395
1989-07-01,1016.0531,1016.74713,1019.77075,1017.7307,1014.57544,1011.0842
1989-08-01,1015.8663,1015.139,1021.70135,1018.70984,1014.6336,1011.4738
1989-09-01,1015.2417,1021.33936,1025.4353,1016.3806,1018.0542,1011.2191
1989-10-01,1015.62286,1020.1604,1026.0005,1012.1492,1017.8831,1010.2779
1989-11-01,1013.8047,1021.9136,1020.46643,1016.19995,1018.7488,1008.8527
1989-12-01,1014.93005,1019.74365,1019.87524,1013.87756,1016.93225,1009.2327
1990-01-01,1012.3465,1018.491,1021.909,1013.01874,1017.6535,1006.86725
1990-02-01,1013.43604,1017.1838,1019.8636,1015.18384,1018.0212,1009.8499
1990-03-01,1012.33014,1017.5514,1022.9764,1018.5277,1016.6859,1008.07874
1990-04-01,1012.5355,1014.56287,1018.78455,1016.7093,1017.15924,1009.2483
1990-05-01,1013.4774,1023.8214,1020.5376,1019.6914,1015.0187,1010.0536
1990-06-01,1013.656,1012.3699,1020.05615,1021.5011,1011.5224,1010.74634
1990-07-01,1015.07007,1014.81854,1023.54474,1018.7489,1011.68756,1011.6502
1990-08-01,1015.5404,1013.35315,1018.44196,1013.9595,1013.7855,1012.008
1990-09-01,1015.1978,1016.18585,1021.48944,1022.2329,1017.8455,1012.18835
1990-10-01,1015.7173,1019.6127,1028.6085,1016.1462,1018.0136,1011.5499
1990-11-01,1014.134,1016.6334,1027.2738,1014.35864,1018.8084,1008.9775
1990-12-01,1013.6648,1018.3836,1023.026,1011.0002,1014.00146,1007.61017
1991-01-01,1014.17206,1018.65686,1021.84186,1011.9003,1015.4456,1007.8645
1991-02-01,1013.1306,1017.7406,1023.2179,1012.77045,1012.95935,1007.76953
1991-03-01,1012.5986,1012.5201,1019.06604,1016.0386,1012.0552,1008.474
1991-04-01,1012.4518,1016.36804,1018.69556,1019.18835,1013.92456,1009.6918
1991-05-01,1013.3384,1012.017,1012.47797,1024.088,1013.2405,1011.0519
1991-06-01,1013.55237,1013.8523,1016.2662,1018.58514,1007.5362,1011.9322
1991-07-01,1014.8435,1015.53265,1023.169,1018.106,1014.8965,1011.8861
1991-08-01,1015.844,1021.2523,1026.1838,1018.0098,1017.2097,1011.9384
1991-09-01,1014.4794,1014.64667,1020.7658,1014.72064,1013.5853,1012.4153
1991-10-01,1013.7333,1016.03174,1023.0955,1017.1033,1013.33435,1010.46686
1991-11-01,1013.43225,1019.33344,1020.8836,1015.46606,1009.1574,1010.2626
1991-12-01,1012.1314,1014.0065,1020.62354,1010.5215,1014.806,1008.9713
1992-01-01,1012.55164,1018.128,1020.7394,1013.0256,1015.5018,1010.29663
1992-02-01,1012.433,1017.01196,1021.5803,1013.95795,1016.1905,1009.09686
