,mgu50_cluster1,mgu50_cluster2,mgu50_cluster3,mgu50_cluster4,mgu50_cluster5,mgu50_cluster6
1965-01-01,0.62048185,-0.61852646,2.0279713,-0.34641343,1.8357003,1.4309528
1965-02-01,0.62048113,-0.62113345,2.139749,-0.3822609,1.5362135,1.4870049
1965-03-01,0.4673172,-0.6771854,2.2538083,-0.5582382,2.226434,1.5388203
1965-04-01,0.27243844,-0.4223446,2.6044586,-0.68696177,0.42821044,1.2875649
1965-05-01,-0.31024092,-0.57746506,1.1096325,-0.8792332,0.086359024,0.2512558
1965-06-01,-0.57779086,0.011405945,-0.44450456,-1.6701514,-0.5354263,0.038454056
1965-07-01,-0.64981115,0.14892864,-0.48100358,-1.4332342,-0.9007412,-0.437661
1965-08-01,-1.4146591,-0.54585457,-0.42658082,-0.31252176,-0.5533501,-0.6631721
1965-09-01,-1.0444558,-0.3962738,-0.07821198,-1.1761128,-0.058659364,-0.44874114
1965-10-01,-0.8280693,-0.5028378,0.096134946,-0.6468784,0.0821228,-0.214431
1965-11-01,-0.9258339,0.15707588,0.1026535,-1.0134964,0.29883423,-0.33305207
1965-12-01,-1.0350052,-0.28873253,0.12839814,-1.3458973,0.5706215,-0.44026795
1966-01-01,-0.876046,-0.46247596,0.29934615,-1.3618263,0.6469406,-0.29868928
1966-02-01,-0.8852364,-0.5113819,0.3013153,-1.4005578,0.6269188,-0.23140183
1966-03-01,-1.0795486,-1.0516484,0.13555908,-1.5354592,0.41422653,-0.3633507
1966-04-01,-1.115982,-0.2671791,-0.083042145,-1.2689369,-0.06958465,-0.45033112
1966-05-01,-0.913792,-0.61674404,-0.041684724,-1.4996827,-0.3357788,-0.32199326
1966-06-01,-0.089278415,-0.5189314,0.051532365,-0.67779464,-0.8596344,-0.13424607
1966-07-01,-0.26324043,-0.08599625,0.0469368,-0.7460667,-0.34431344,-0.7273575
1966-08-01,0.063019946,-0.6045996,-0.20941086,-0.4838108,-0.47429198,-0.00032806396
1966-09-01,0.15886307,-0.6068972,0.091576,-0.3958454,-0.21466216,0.42472953
1966-10-01,-0.009518432,-0.35908356,0.62199557,-0.30098686,0.48315468,0.6663067
1966-11-01,0.22877617,0.19037323,1.2951953,-0.23008919,0.7749508,0.81794894
1966-12-01,0.41718024,-0.050875474,1.4258308,-0.41422614,1.1963981,1.1294391
1967-01-01,0.4787136,-0.48132592,1.667334,-0.25045928,2.494797,0.8499943
1967-02-01,0.57112503,-0.89799654,1.5203896,-0.28735885,2.7387252,0.7027233
1967-03-01,0.5985554,-0.52540934,1.6898658,-0.5436962,1.7346023,1.4100174
1967-04-01,0.7500717,-1.2327038,2.1062093,0.013714599,1.4883878,1.3326263
1967-05-01,0.27201158,-0.39479178,1.3946699,-0.5512066,-0.39087296,0.7941551
1967-06-01,0.4940613,-0.68508947,1.1680481,-0.8248501,-0.59986174,1.3656073
1967-07-01,0.22923394,-0.79970646,0.9711422,-0.5907181,-1.3378512,1.4371204
1967-08-01,0.18188515,-0.6671297,0.955468,-0.68998754,-1.956652,1.0837997
1967-09-01,0.36050493,-0.27886885,1.4198138,-0.12735215,-0.77652186,1.4593254
1967-10-01,-0.109392166,-0.05583916,1.6337001,-0.02775612,0.26221484,0.8379124
1967-11-01,0.49634665,-0.3196865,1.3447087,-0.7804405,0.5659008,1.1896003
