,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,21.88977,29.059845,27.184753,28.03946,24.396545,25.402435
1965-02-01,22.807343,29.240967,27.350403,28.530945,26.34549,26.155884
1965-03-01,23.154114,29.11023,26.715729,28.71106,27.518555,27.229645
1965-04-01,23.169586,29.447021,26.613922,29.001465,27.911743,28.38324
1965-05-01,22.485016,29.575775,25.665405,28.540436,27.240631,28.766937
1965-06-01,21.462646,29.32779,24.840607,27.87381,26.09552,28.381744
1965-07-01,20.642853,28.848297,23.390137,27.46814,24.355133,28.079376
1965-08-01,19.833038,29.08081,22.762451,27.770538,23.199036,27.54599
1965-09-01,19.127014,28.991974,23.130676,27.823914,23.354218,27.158295
1965-10-01,19.758698,29.095276,23.741913,28.30243,23.264404,27.866821
1965-11-01,19.476776,29.507416,24.95337,28.591309,23.586212,27.819916
1965-12-01,20.084503,29.243958,25.784668,28.964539,24.361115,27.51056
1966-01-01,21.346924,28.761047,26.842194,28.988464,25.427673,27.737335
1966-02-01,22.136139,29.32788,27.39038,29.199768,26.0318,27.782715
1966-03-01,22.026215,29.23407,26.903717,29.473114,26.150818,28.915863
1966-04-01,22.374664,29.480164,26.562317,29.567413,26.253693,28.951172
1966-05-01,21.689331,29.639526,25.487183,28.951172,25.593567,28.179596
1966-06-01,20.210754,29.550262,24.581451,28.433258,24.358063,28.303131
1966-07-01,19.032227,29.307709,23.782166,27.940552,23.329285,28.16043
1966-08-01,19.049347,29.430237,23.746857,27.452911,22.812408,26.42163
1966-09-01,18.79721,29.407532,23.476044,27.43222,21.507294,26.562836
1966-10-01,19.132568,29.621857,24.092804,27.626892,21.667664,26.27237
1966-11-01,19.437164,29.376282,24.795288,28.279938,22.143188,26.544159
1966-12-01,20.433136,29.626404,25.575928,28.482178,22.831573,26.62384
1967-01-01,21.644592,29.456451,26.92279,28.676178,24.22583,26.225647
1967-02-01,22.572113,29.297699,27.390045,28.784851,25.974213,26.302246
1967-03-01,22.377289,29.442932,27.215271,28.893036,26.914276,26.794586
1967-04-01,21.985138,29.787994,26.234161,28.972168,26.977386,27.703583
1967-05-01,21.383667,29.818054,25.195953,28.707733,26.442993,27.91391
1967-06-01,19.995361,29.45697,24.489288,28.339111,24.639008,27.769684
1967-07-01,18.822449,29.192017,23.44104,27.62143,23.013336,27.053986
1967-08-01,18.590546,29.033264,23.548737,26.851654,21.531403,25.959686
1967-09-01,19.168,29.241608,23.69345,27.175201,20.905365,25.638672
1967-10-01,18.976196,29.359802,24.596954,27.18573,21.098175,25.250519
1967-11-01,19.44046,29.560638,25.45337,27.864319,21.381165,25.99527
1967-12-01,20.643951,29.317719,26.41043,28.142792,22.378296,25.603607
1968-01-01,22.138794,29.539185,26.716919,28.118164,24.08609,25.139618
