,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6
1965-01-01,-0.23577352,0.16704297,-0.32908216,-0.33467475,0.12406808,-0.19691947
1965-02-01,-0.036646437,0.056073476,0.040767383,-0.043857954,0.10478822,0.15747666
1965-03-01,-0.05577912,0.1811718,-0.2663858,-0.36881924,0.12936635,0.07579486
1965-04-01,-0.07123245,0.29802832,0.12318506,0.08904056,0.11921134,-0.12215481
1965-05-01,0.14835188,0.1798472,0.16689587,0.16925065,0.0986069,-0.16674867
1965-06-01,0.1988327,0.29066956,0.008241773,-0.037087966,0.087274455,0.024283791
1965-07-01,0.03443885,0.54881364,0.16615996,-0.13216272,0.019721365,-0.20236488
1965-08-01,-0.21266714,0.17366588,0.15526906,0.07991574,-0.014423108,0.17101674
1965-09-01,-0.22664869,0.28345805,0.08933489,-0.09316144,0.06122458,-0.04753735
1965-10-01,-0.28522414,0.035027504,0.0016189099,0.18382092,0.041208863,-0.012215519
1965-11-01,-0.364404,0.07535334,-0.24460399,-0.049744986,0.10213909,-0.032378387
1965-12-01,-0.39810693,0.20633864,-0.11096959,-0.0651983,0.092425585,0.02825749
1966-01-01,-0.14003754,0.14191818,0.214541,-0.13743348,0.09475677,0.019674683
1966-02-01,-0.04658272,0.008969354,0.11790347,0.31841177,0.09967544,0.24535504
1966-03-01,0.09895213,0.05989208,-0.08188143,-0.20238896,0.11631217,0.083762124
1966-04-01,0.039060045,0.1934196,-0.07508211,0.06625748,0.108500145,-0.3156631
1966-05-01,-0.029656744,0.07493744,0.118916176,-0.17403421,0.08723412,0.11689081
1966-06-01,-0.0091139795,0.058011413,-0.036311388,0.14032689,0.029512072,0.050488733
1966-07-01,-0.20774162,0.29714575,0.16390756,-0.114142135,0.054394722,-0.111682795
1966-08-01,-0.26850167,0.2654637,0.34242648,0.007812023,0.058590077,-0.1458242
1966-09-01,-0.20701829,0.24477634,-0.0014466286,-0.40477785,0.09678211,-0.26604235
1966-10-01,-0.46134263,0.15739755,0.087378785,-0.21425161,0.09359948,-0.13555288
1966-11-01,-0.61425555,0.07088675,0.011139393,0.13613153,0.075805426,-0.20759693
1966-12-01,-0.19645762,0.24969502,-0.44673127,0.00028934478,0.08593211,0.020687342
1967-01-01,-0.30008364,0.12406342,-0.07377195,-0.14304763,0.08676114,-0.13388857
1967-02-01,-0.053122472,0.07360544,-0.078434706,-0.07860127,0.13838485,-0.11057468
1967-03-01,-0.09442143,0.029308964,0.057951786,0.011323917,0.11207341,-0.04796009
1967-04-01,-0.03880105,0.08159876,-0.13622,-0.13871789,0.11074118,-0.011823511
1967-05-01,0.0776021,0.21898444,-0.27010858,-0.120732926,0.0776021,0.053622007
1967-06-01,-0.014321422,0.3057456,0.116569676,-0.11040811,0.03996674,-0.13172372
1967-07-01,-0.2601169,0.20199859,-0.07926738,-0.23230667,0.03097422,0.04379692
1967-08-01,-0.2902585,0.0059950114,-0.13055804,0.12656136,0.068276525,0.23330589
1967-09-01,-0.2507913,0.15337238,0.08026655,0.08825989,0.049292326,-0.021149063
1967-10-01,-0.27227345,0.4361371,0.10074949,-0.113905214,0.10141562,-0.23963395
1967-11-01,-0.56552947,0.18767715,-0.2742718,-0.0824314,0.053622056,0.012989235
1967-12-01,-0.22098279,0.22514601,-0.34271482,-0.4432978,0.12189857,-0.018318081
1968-01-01,-0.22409669,0.15727815,-0.2761924,-0.49391872,0.14071515,-0.038222454
1968-02-01,-0.22862673,0.09527292,-0.04714098,0.036948394,0.11664919,0.056201123
1968-03-01,-0.037656166,0.22466287,-0.20088005,-0.23768684,0.14736867,0.01231612
1968-04-01,-0.036098957,-0.007927609,-0.26090342,-0.3020987,0.13434474,0.24660544
1968-05-01,0.0063704015,0.17285033,0.0066535235,-0.0035391331,0.06950818,0.08649588
1968-06-01,0.062571526,-0.20894928,-0.12188707,0.20158787,0.0026897192,0.24731323
1968-07-01,-0.077152684,0.11863108,0.100510836,0.12797436,0.087062195,0.0280298
1968-08-01,-0.26486725,0.308186,0.14298019,-0.13377848,0.045442224,-0.06511967
1968-09-01,-0.03100264,0.19394341,0.0818243,-0.20371135,0.07786049,-0.07078226
1968-10-01,-0.20257887,0.20286198,-0.26713228,-0.18516645,-0.0195359,0.020243715
1968-11-01,-0.47325024,0.05775833,-0.22692795,-0.13816698,0.06611065,0.09230008
1968-12-01,-0.30493003,0.14793491,-0.0075029135,-0.16619678,0.09314946,-0.1340616
1969-01-01,-0.13809016,-0.086760566,-0.014081573,0.08948608,0.13067085,-0.2088008
1969-02-01,-0.08948605,0.09387703,-0.31357974,0.048452664,0.15232313,-0.0738904
1969-03-01,-0.04678712,0.25104553,-0.078584194,-0.18184897,0.11295533,-0.4244152
1969-04-01,-0.017261267,0.03361404,0.004693842,0.19153953,0.09493698,-0.12234306
1969-05-01,0.22863607,0.20652957,-0.19623336,0.11492367,0.0631399,-0.15141468
1969-06-01,-0.075707294,0.3505249,0.24226344,0.22333658,0.08327806,0.19244802
