,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6
1965-01-01,28.45810797906691,29.016530236532525,28.590679168701175,35.23934965680359,40.599354242874405,46.97815223976418
1965-02-01,29.47965314311366,29.489894245946132,29.050818805036876,35.70602441289622,43.15097291590804,48.14834241513852
1965-03-01,29.69362566548009,28.91491132717196,28.418570551378977,35.74850240330787,44.9811321193889,49.40349084359628
1965-04-01,29.398065382434474,28.152573227486343,27.56495886835559,36.4048733073435,45.40419821011818,51.424785896583835
1965-05-01,27.923062232232862,27.059805987285223,25.658084606302197,35.966859805356165,44.161276089943065,52.289235150372534
1965-06-01,26.589259486044607,25.589777544091312,24.268842976668786,35.21017572682374,42.2013945498709,51.849259270562065
1965-07-01,25.56240450951361,24.505934921213957,23.02694608425272,34.60945688235532,40.05061650680283,51.38015040644893
1965-08-01,24.637570534982988,24.145564526022472,22.28451802812774,34.68784526654869,38.14233036364539,50.707259001555265
1965-09-01,23.908309936523438,24.359911541606106,22.612952774968644,34.798917345180634,37.52345392259501,50.45662279482241
1965-10-01,24.513317231209047,24.571093055496977,23.24478215184705,35.36561613629578,37.92763402906515,51.59127623946578
1965-11-01,25.08819333968624,25.63552634660588,24.594890660253068,35.869056555875545,38.546251846572105,51.483705308702255
1965-12-01,26.477935544906124,27.059149504499977,26.316133860884044,36.14695239218936,39.944470938989674,51.074010354501226
1966-01-01,27.78270721435547,28.630994879130114,28.110537035711882,36.2767772310099,42.09414013361527,51.03616008052119
1966-02-01,28.532100800544985,29.491022179689125,29.253624225484916,36.36853406383733,43.36693004026252,51.4698205170808
1966-03-01,28.47321048859627,29.44456905225583,28.609080972342657,36.53622888455725,43.3287216445147,52.07393081099898
1966-04-01,28.54086475987588,27.944691553464367,27.567995827773522,36.76755625730867,42.42691751253807,52.1370322616012
1966-05-01,27.416351072249874,26.67068722240157,25.803654358304783,36.26954995902481,40.48838211318194,51.176763463903356
1966-06-01,25.43596698391822,25.593264316799633,24.19938219004664,35.69649860357782,39.08505843857588,51.459224135787395
1966-07-01,24.044295895484186,24.816387277900976,23.000407218933105,35.17384863203498,37.73212432861328,51.90855308815285
1966-08-01,23.64062340028824,24.19885084082518,22.54734491479808,34.44461093586721,36.258480912548,48.87562151308413
1966-09-01,23.25779084236391,23.97498070599629,22.565290845673662,34.3311006096518,35.16819517491228,48.71469780250832
1966-10-01,24.170886624243952,24.378487279644837,23.20997632783035,34.68270271447054,35.27284719176212,48.404516997160734
1966-11-01,24.868949151808216,25.657646521381366,24.51177876571129,35.31097727976027,36.051281427933,48.33947640878183
1966-12-01,26.52303511096585,27.02590524160189,26.298989509714062,35.6227923350729,37.6607409978317,48.72300889756944
1967-01-01,27.874440839213708,28.81278421395641,28.11854625570363,35.541879447402465,40.026939521401616,47.753397623697914
1967-02-01,29.18094265845514,29.66684740643169,28.86924168159222,35.711903177249205,42.82248222221763,48.1159316168891
1967-03-01,29.092001145885835,29.82727633758241,28.86997831278834,36.08147444998382,43.45483294988083,49.221109460901324
1967-04-01,28.612967460386216,28.87328708686702,27.643257996131634,36.28400571786674,43.083785752118644,50.53937700059679
1967-05-01,27.34011496267011,27.29927867749997,25.920056885686417,36.319961061902866,41.563738806773046,51.20055940416124
1967-06-01,25.37654507544733,26.425266582704463,24.250223718840502,35.585014683425804,38.936637619794425,50.77215124059606
1967-07-01,23.81190699915732,25.549995701178364,23.217750828841638,34.809131986775974,36.13124459476794,49.911852236147276
1967-08-01,23.066180444532826,24.813056705005938,23.178855304060313,34.02482536947651,34.30130845409329,47.85135057237413
1967-09-01,23.48023876067131,24.554131276583753,23.275996898782665,34.34213164505685,33.582238019522975,47.30241563585069
1967-10-01,23.550119092387536,25.33804807948116,24.016928672790527,34.2190882202926,34.169468637240136,46.25032919424551
1967-11-01,24.557783065303678,25.84981284664319,25.309468548873376,34.83033635813719,35.23078207242287,47.610311154966
1967-12-01,26.24778624503843,27.53983494451276,27.016686159988932,35.1654174221549,37.025160708669894,47.06350962320963
1968-01-01,28.135602397303426,28.916636495495162,28.356719017028812,35.21679920755374,39.382313873808265,46.3830241450557
1968-02-01,29.045240340694303,29.965877849794307,28.939434577678814,35.56935620156063,41.99207111940546,47.65205383300781
1968-03-01,28.945780108051913,29.727727947045008,29.047208818896067,35.23393618832728,42.67956685211699,47.07417664704499
1968-04-01,28.302633223995084,28.782240972170403,28.080156753803124,35.86341590638373,42.256736755371094,49.37578130651403
1968-05-01,27.124232630575857,27.404081781837238,26.523720395976103,35.93764456973714,39.848486043639106,49.990650459572116
