,vws_v850-200_cluster1,vws_v850-200_cluster2,vws_v850-200_cluster3,vws_v850-200_cluster4,vws_v850-200_cluster5,vws_v850-200_cluster6,vws_v850-200_cluster7,vws_v850-200_cluster8
1965-01-01,2.4379451274871826,-7.08718729019165,1.5482755899429321,2.5174193382263184,2.463700771331787,0.919104814529419,3.5101113319396973,0.7682507038116455
1965-02-01,2.9044880867004395,5.450606346130371,7.110734939575195,3.8912930488586426,2.469587802886963,-3.725722074508667,2.3422818183898926,-4.317363262176514
1965-03-01,3.3305583000183105,-6.179855823516846,3.2459330558776855,4.301174163818359,0.4849400520324707,-5.8597517013549805,4.438782691955566,-3.378390312194824
1965-04-01,1.6203908920288086,0.585018515586853,4.383591651916504,7.5463714599609375,6.468318462371826,-4.404932022094727,1.9463822841644287,-3.1281936168670654
1965-05-01,-3.224593162536621,1.0162397623062134,-7.865739822387695,1.9073811769485474,3.05387020111084,-2.60278058052063,-3.4166550636291504,-0.8852545022964478
1965-06-01,-5.232052803039551,-1.0736377239227295,-12.745309829711914,4.479254722595215,-0.9742950201034546,-7.435990333557129,-6.748685836791992,1.5961071252822876
1965-07-01,2.745539903640747,-6.956937313079834,-14.325963973999023,3.127457618713379,-1.6049376726150513,-7.603769302368164,-11.846073150634766,-1.3849117755889893
1965-08-01,4.516048431396484,-13.369329452514648,-8.651651382446289,1.5328223705291748,0.035321950912475586,0.4812605381011963,-5.64634895324707,-2.3996798992156982
1965-09-01,5.564666748046875,-5.785429000854492,-4.4093475341796875,5.323300838470459,-3.814762592315674,-2.1619930267333984,-6.3998823165893555,-0.3127458095550537
1965-10-01,3.750741481781006,-1.415818452835083,-3.3975226879119873,-0.03679370880126953,1.209038257598877,1.099393367767334,-2.440152645111084,-2.934659004211426
1965-11-01,7.2520222663879395,2.949376106262207,-2.889770984649658,-1.1280922889709473,0.06770026683807373,-0.8756880760192871,-2.108274221420288,-11.947624206542969
