,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8
1965-01-01,-0.44971886,0.5282566,-0.11796951,-0.8420822,0.22453347,-1.045433,-0.9756943,0.4125679
1965-02-01,-0.17108841,0.32816428,-0.16685219,-0.8401268,1.1106102,-1.587377,-1.0138226,0.16066055
1965-03-01,0.16554871,1.0979007,-0.16913338,-0.86456794,0.64231604,-1.546642,-1.7926834,0.070064925
1965-04-01,-0.5950626,-0.70325625,-0.01824913,0.2111721,-0.32001725,-1.1252747,-0.32849044,0.94310606
1965-05-01,-0.4210411,-0.61298597,-0.22322997,0.6019062,-0.1991146,-0.7808161,-0.7110771,1.1578633
1965-06-01,-0.24864884,-0.337941,-0.08701096,0.91410255,-0.37639505,-0.03454361,-0.85772455,0.3421772
1965-07-01,0.13393822,-0.23952445,-0.112103656,0.92713773,-0.21019478,-0.97145784,-1.2729,0.49403915
1965-08-01,-0.3236019,-1.0069793,0.081796646,0.6035355,-0.2708088,-1.5222003,-0.40702802,0.7270454
1965-09-01,-0.23887253,-1.5430572,-0.012709427,0.7684326,-0.14632149,-0.8531624,-0.9313742,0.44580802
1965-10-01,0.07332382,-1.3048363,0.02281189,0.38584557,-0.20595817,-0.63384265,-0.35879746,1.400972
1965-11-01,-0.1482769,-0.8336094,0.06419907,0.3043747,-0.08342628,-1.0636828,-0.14143333,1.4710366
1965-12-01,-0.37281036,-0.5233685,0.13361207,-0.756049,0.0573555,-1.0760664,-0.36629257,0.90660745
1966-01-01,0.20973893,0.9722168,0.03774643,-1.0303135,-0.09814072,-0.56225777,-1.003727,1.1008831
1966-02-01,-0.19792251,0.68304634,0.036433794,-1.0628086,0.45820922,-1.1228745,-0.8320629,0.12111664
1966-03-01,-0.08796577,0.17822877,0.22976112,-0.5140079,0.17986985,-1.2823944,-0.6823902,0.9574467
