,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7,sst_cluster8
1965-01-01,18.990295,26.38092,27.805939,27.687683,18.062714,21.91919,25.735748,16.135712
1965-02-01,20.002686,26.873901,28.137268,27.724121,18.825623,23.218506,25.388489,16.582794
1965-03-01,19.758698,27.058502,28.311401,27.847351,18.215912,23.077301,25.124023,16.922577
1965-04-01,19.334564,27.153809,28.181183,28.439117,17.022888,22.447083,24.577667,16.158691
1965-05-01,18.467377,26.074554,27.13034,28.544403,15.681183,21.790466,23.477966,14.806
1965-06-01,17.730896,25.027222,26.04361,27.947144,14.4627075,20.680267,22.566833,13.97522
1965-07-01,16.904633,24.234863,25.187897,26.64087,13.956268,19.733734,21.696655,13.026703
1965-08-01,16.581787,22.865234,25.07013,26.41983,14.108429,19.152435,20.982147,13.109528
1965-09-01,16.633698,22.530914,25.682373,26.917786,13.168884,19.181396,21.019562,13.702301
1965-10-01,16.68509,23.620667,26.032623,27.468658,13.440338,19.22229,21.554443,13.13147
1965-11-01,17.524841,23.955444,27.452698,28.575348,13.949768,19.31012,22.429138,13.680817
1965-12-01,18.72934,25.785645,28.400208,28.87973,16.070862,20.9068,24.712372,15.323914
1966-01-01,19.6651,26.723694,28.276428,28.086304,18.261139,21.36911,26.309662,17.00595
1966-02-01,20.108887,27.300598,28.441315,28.203796,18.732147,22.337341,26.85431,18.430084
1966-03-01,20.471466,26.895142,29.196747,28.762543,18.238953,22.1669,25.591553,17.733154
1966-04-01,19.660065,26.664185,28.85434,29.5654,17.317108,21.893585,25.396393,16.755829
1966-05-01,18.037231,25.429688,27.503845,29.11203,16.40738,21.421051,23.950073,14.963562
1966-06-01,17.374603,24.68332,26.705536,28.123627,14.887421,20.719574,22.605133,14.061401
1966-07-01,17.486542,23.85376,25.744354,27.00409,13.82135,20.000977,21.13208,13.517761
1966-08-01,16.72406,22.758453,25.51944,27.034851,13.343292,19.220306,20.77707,13.137543
1966-09-01,16.607056,22.884003,25.274872,27.31018,13.210144,19.14215,21.203705,12.969086
1966-10-01,16.645386,23.16388,26.037872,28.159912,13.987274,19.542053,21.241028,13.034149
1966-11-01,17.033691,24.242584,27.479126,29.187683,14.966095,20.628296,22.392822,13.236877
1966-12-01,18.144165,25.955658,28.11856,28.973358,17.144135,21.794739,25.00354,14.924255
1967-01-01,19.385864,27.03897,27.82428,28.248962,18.903564,22.26361,26.055847,16.910278
1967-02-01,20.512238,27.1091,28.28003,27.396057,19.82309,22.9888,26.815094,18.0672
1967-03-01,20.211243,27.18222,29.201538,27.866852,18.374207,22.841064,26.41043,17.983551
1967-04-01,19.592194,26.059357,28.74878,28.387207,17.093597,22.26059,25.652191,17.243835
1967-05-01,18.377716,24.607971,27.956482,28.337616,15.036713,21.750763,23.685944,15.870575
1967-06-01,17.311462,23.543213,26.812592,28.307556,14.048065,20.536255,22.184967,14.262939
1967-07-01,15.963226,22.435883,25.621643,27.08255,13.801178,19.780518,21.31955,13.266785
1967-08-01,15.655212,22.363281,25.332153,27.127625,13.627899,19.734436,20.953949,12.870148
1967-09-01,16.293274,22.35376,25.393768,26.684906,12.772491,19.103912,20.848785,12.501038
1967-10-01,16.567719,22.963257,26.262207,27.555328,13.561768,20.034424,21.865448,12.980804
1967-11-01,17.22882,24.36908,27.494232,28.368164,14.586975,20.453125,22.655243,13.390991
1967-12-01,18.183899,25.52649,28.058655,28.405212,15.676758,20.879822,24.328522,14.949554
1968-01-01,19.714233,26.49237,27.955414,27.311432,16.404297,21.36621,24.83197,16.640717
1968-02-01,20.481354,26.511658,28.364471,27.266937,17.02948,21.715912,25.39978,17.61261
1968-03-01,19.842316,26.407776,28.934753,28.096893,17.332672,21.975098,25.444794,18.05133
1968-04-01,18.7052,25.901306,28.87442,28.704254,16.692657,21.991425,25.049103,17.068542
1968-05-01,17.871307,24.950165,27.860474,28.953064,15.135101,20.673767,23.793274,15.827087
1968-06-01,16.649109,24.419464,26.622955,28.551422,14.36203,19.513397,22.474152,14.566315
1968-07-01,16.635254,23.448547,25.67923,27.844147,13.931244,19.445648,21.306854,14.411499
1968-08-01,16.696594,22.598297,25.193024,27.197693,13.577576,18.719055,20.671295,13.93222
1968-09-01,16.192596,22.530548,25.54123,27.605743,12.812927,18.723022,20.89981,13.202667
1968-10-01,16.56305,22.901001,26.207458,28.25467,13.402985,19.33487,21.745575,13.784821
1968-11-01,17.13681,24.338837,27.26001,29.145447,14.62912,20.253845,22.998444,14.397644
1968-12-01,18.704224,25.429932,27.96286,29.394745,16.478485,21.18866,24.774597,15.937866
1969-01-01,19.96582,25.903473,28.549774,29.212738,17.733307,21.99887,26.001923,17.666138
1969-02-01,20.901062,26.47519,28.395416,28.82306,18.820831,22.289612,26.507477,18.245026
1969-03-01,20.780579,26.635162,29.362488,29.151733,18.374237,22.571625,26.048065,17.94867
1969-04-01,19.579712,26.443909,29.352234,29.423492,17.016998,22.067078,24.64978,17.038513
1969-05-01,18.826996,25.127686,28.191345,28.939453,15.859192,21.410248,23.23819,16.176605
1969-06-01,17.797913,24.172943,26.825378,28.344147,14.840881,20.700592,21.573303,14.7578125
1969-07-01,16.690369,22.905426,25.807587,27.991394,13.860504,19.920685,21.033875,13.612335
1969-08-01,15.771515,22.554688,25.500946,27.432983,13.314423,19.764832,20.746216,13.6779785
1969-09-01,15.36441,22.603394,25.88089,27.684235,13.328766,19.432556,20.982086,13.399536
1969-10-01,16.305298,23.153595,26.717194,28.29544,13.733856,19.647919,22.322937,13.358002
1969-11-01,16.726776,23.938599,27.827301,29.026611,14.918304,20.537018,23.759155,14.803955
1969-12-01,17.628204,25.163574,28.641022,29.370667,17.006226,21.409729,25.574799,16.27298
1970-01-01,18.700134,26.223846,28.438873,28.84076,18.55188,21.96222,26.529663,17.720734
1970-02-01,19.69815,26.802399,29.076813,28.166656,19.445038,22.48291,26.581848,18.517273
1970-03-01,19.728088,27.17691,29.575836,28.793243,18.575653,23.05011,25.846252,18.148987
1970-04-01,19.109772,26.98993,29.154816,28.718323,17.594177,22.500488,25.149933,17.266174
1970-05-01,18.270874,26.0596,27.705353,29.082,16.25888,21.431732,24.055847,15.61731
1970-06-01,17.226898,24.608063,26.95633,28.655823,14.194702,20.151672,22.592438,13.9322815
1970-07-01,16.67575,23.299103,25.784271,27.983795,13.473572,19.781311,21.545868,13.305695
1970-08-01,16.494415,22.625488,25.247559,27.48944,13.024689,19.69867,20.789642,13.272644
1970-09-01,16.485138,22.052612,25.583832,27.60617,12.940491,19.361328,20.516388,13.441559
1970-10-01,16.69693,22.286621,26.342163,28.90274,13.048462,19.767883,21.947754,13.967407
1970-11-01,17.127747,22.963318,27.389221,29.37384,14.628601,20.133606,22.78769,14.903931
1970-12-01,18.167572,24.58377,28.388245,28.760162,16.521301,21.10318,24.309479,16.20877
1971-01-01,18.995453,25.570374,28.358795,28.144836,17.146881,21.664246,25.6633,18.020508
1971-02-01,19.63089,26.117401,28.435883,27.520721,17.880188,22.481567,25.771515,18.861542
1971-03-01,20.141327,26.408936,29.151886,28.053406,17.460663,22.66687,25.585693,18.506744
1971-04-01,19.586914,25.759644,29.006592,29.015503,16.26535,22.10849,25.31543,17.504639
1971-05-01,18.478088,25.105896,27.85675,28.812897,15.231628,21.072784,24.325653,15.605682
