,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8
1965-01-01,-0.037382316,0.07859118,0.016042018,-0.042386256,-0.020457244,-0.02060442,0.014128757,0.037382316
1965-02-01,-0.03988428,0.08271208,0.06240196,-0.034291647,-0.10331647,-0.11656217,0.060635902,0.059458494
1965-03-01,-0.023842264,0.002207625,0.05813391,-0.036646463,-0.010155034,-0.15556343,0.087274455,0.011332417
1965-04-01,-0.11258845,0.17307718,0.08153467,-0.043710828,-0.08550837,-0.054160215,0.09448602,0.03826537
1965-05-01,-0.046654306,0.12097745,0.02619704,-0.03370297,-0.031789683,-0.08550837,0.042386245,-0.056956507
1965-06-01,-0.06196046,0.38456696,-0.13069096,0.002207613,-0.04297495,-0.12553982,0.1947118,0.10817325
1965-07-01,-0.15880126,0.24416241,0.017955279,-0.13319288,-0.05151107,0.01898551,0.15041232,0.19324012
1965-08-01,-0.18249634,0.38618582,-0.10552411,-0.05533762,-0.035616208,-0.09845972,0.063137814,0.12112458
1965-09-01,-0.07417593,0.31627792,0.019868542,-0.057545207,-0.033850145,-0.12171328,-0.017513752,0.036940765
1965-10-01,-0.06637569,0.16262779,0.0011773824,-0.06681721,-0.021193122,0.062401988,0.0076530934,0.15791817
1965-11-01,-0.028699016,0.15114817,0.01957419,-0.078002475,-0.023989439,0.15732951,0.14025728,0.10979219
1965-12-01,-0.07859118,0.051658202,0.011773968,-0.026197052,0.0023547888,0.055484794,0.22429392,0.00014717579
1966-01-01,-0.015913343,0.0727674,-0.021121407,-0.030669356,-0.02184472,-0.02227869,0.07204411,0.012296677
1966-02-01,-0.062351417,0.10936813,-0.007956696,-0.014756012,-0.022712708,-0.014177347,0.19920631,0.00593133
1966-03-01,-0.07537141,0.093020774,0.001012659,-0.05960276,-0.004629326,-0.12470283,0.08651078,0.0746481
1966-04-01,-0.030814052,-0.061049413,-0.03978338,-0.021121358,0.003038025,-0.05396075,0.026763368,0.07204409
