,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8
1965-01-01,4.895437308643922e-06,3.1798756699323376e-06,4.6593235239532653e-07,1.4041171271929744e-05,1.1768130708991646e-05,2.5407012101421186e-06,2.4712802003609557e-05,2.6269318305123814e-05
1965-02-01,1.0916636067743572e-05,1.0060230031067725e-07,9.780683731329263e-08,6.803888076368871e-06,1.3902408472963492e-05,6.586073627553306e-06,3.145789713399656e-05,2.6843518267120345e-05
1965-03-01,-7.93944841794522e-06,6.743906328354146e-06,4.6527653538243046e-08,1.3313459980103338e-05,1.2156723296984323e-05,2.390784756730576e-06,1.6985270696367432e-05,3.4472484616725165e-05
1965-04-01,1.7066069143233686e-05,8.098852846808158e-06,3.2277408340008815e-06,1.767537659779427e-06,7.059871081608058e-06,1.5471849951080553e-07,2.1767549409751635e-05,1.4431203072850029e-05
1965-05-01,2.532645494949709e-05,1.2362891053047338e-05,1.8188234207627831e-06,-3.5962932235781557e-06,7.899969769541399e-06,3.4329276744291175e-06,1.4575396945522362e-05,9.871036825135763e-06
1965-06-01,2.5842854949764956e-05,2.046382390177962e-05,4.101362434334542e-06,-4.113114816907516e-06,-3.5692319842978736e-06,-5.364647624319755e-06,8.659669435330311e-06,2.7859189601237397e-06
1965-07-01,4.276259526860242e-05,1.1655802528329245e-05,1.6125213889216528e-06,4.8662781336060035e-06,7.5868809227390085e-06,2.1162264498914654e-07,1.2276285288910577e-05,-7.649341674804481e-06
1965-08-01,5.320273818896811e-05,4.874449624454328e-06,5.426005890174066e-06,8.545828837373552e-07,1.7705955040833815e-05,-1.6700005554137238e-06,-4.0017336064729056e-06,-2.75660737358077e-05
1965-09-01,2.7096431461736425e-05,1.677551639883473e-05,4.5968604978292674e-06,2.0224031170466725e-06,8.284323275906848e-06,-2.0465624275370936e-06,2.3011568229872193e-05,4.556033863357084e-06
1965-10-01,2.108765950585466e-05,1.0464987410583266e-05,3.46486282140569e-06,2.3536386293385845e-06,8.428188088689878e-06,4.68222466690011e-06,1.3122492323179214e-05,2.197492808908316e-06
1965-11-01,2.8634103062625112e-05,6.55414461942026e-06,4.544293526399926e-06,1.6479183663299459e-06,1.049472626911519e-05,1.2636157174880324e-06,1.0743043563515561e-05,5.359511623134685e-06
