,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8
1965-01-01,-7.5283813,-0.13775635,1.287262,1.1690063,-8.455963,-4.5994873,-0.78292847,-10.382965
1965-02-01,-6.8200684,0.05114746,1.3145142,0.9013672,-7.9971313,-3.604248,-1.4342651,-10.23996
1965-03-01,-7.254181,0.04562378,1.298523,0.83447266,-8.796967,-3.9355774,-1.888855,-10.0903015
1965-04-01,-8.200317,-0.381073,0.64630127,0.90423584,-10.511993,-5.087799,-2.9572144,-11.37619
1965-05-01,-8.978363,-1.3711853,-0.31539917,1.0986633,-11.764557,-5.6552734,-3.9677734,-12.63974
1965-06-01,-9.263245,-1.966919,-0.950531,0.9530029,-12.531433,-6.3138733,-4.427307,-13.018921
1965-07-01,-9.647064,-2.3168335,-1.3638,0.08917236,-12.595428,-6.8179626,-4.8550415,-13.524994
1965-08-01,-9.86203,-3.5785828,-1.3736877,-0.023986816,-12.335388,-7.291382,-5.46167,-13.33429
1965-09-01,-9.962555,-4.065338,-0.9138794,0.3215332,-13.427368,-7.414856,-5.5766907,-12.893951
1965-10-01,-10.19928,-3.2637024,-0.8517456,0.58428955,-13.444031,-7.662079,-5.3299255,-13.752899
1965-11-01,-9.558685,-3.1280823,0.36917114,1.4918213,-13.133759,-7.773407,-4.6543884,-13.40271
1965-12-01,-8.280731,-1.2244263,1.3901367,1.8696594,-10.939209,-6.1032715,-2.297699,-11.686157
1966-01-01,-7.3771057,-0.31851196,1.2342224,1.0440979,-8.781067,-5.6730957,-0.73254395,-10.036255
1966-02-01,-7.107483,0.084228516,1.2249451,0.98742676,-8.484222,-4.8790283,-0.36206055,-8.786285
1966-03-01,-6.903351,-0.4796753,1.8219299,1.3877258,-9.135864,-5.2079163,-1.7832642,-9.641663
1966-04-01,-8.027771,-1.0236511,1.1665039,1.8775635,-10.370728,-5.7942505,-2.2914429,-10.932007
1966-05-01,-9.486298,-2.0938416,-0.019683838,1.588501,-11.11615,-6.102478,-3.5734558,-12.559967
1966-06-01,-9.851532,-2.5428162,-0.52059937,0.89749146,-12.338715,-6.5065613,-4.621002,-13.164734
1966-07-01,-9.364014,-2.9967957,-1.1062012,0.15353394,-13.029205,-6.849579,-5.7184753,-13.332794
1966-08-01,-9.761627,-3.727234,-0.96624756,0.5491638,-13.142395,-7.265381,-5.708618,-13.348145
1966-09-01,-9.851776,-3.574829,-1.18396,0.8513489,-13.248688,-7.316681,-5.255127,-13.489746
1966-10-01,-10.092438,-3.573944,-0.6999512,1.4220886,-12.750549,-7.1957703,-5.4967957,-13.703674
1966-11-01,-9.900085,-2.6911926,0.5453491,2.2539062,-11.967682,-6.305481,-4.5409546,-13.696899
1966-12-01,-8.775757,-0.9642639,1.1986389,2.0534363,-9.775787,-5.125183,-1.9163818,-11.9956665
1967-01-01,-7.389282,0.26382446,1.0491333,1.4738159,-7.871582,-4.5115356,-0.7192993,-9.864868
