,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8
1965-01-01,-0.13784866,0.6354725,-0.3086117,0.16945915,-0.3118702,0.1971592,0.3366371,-0.34380645
1965-02-01,0.2219265,0.108193204,-0.13947792,0.08440361,-0.49012834,-0.20204735,-0.40116233,-0.55726016
1965-03-01,-0.21084633,0.035521317,0.08701096,0.32457963,-0.15251331,0.1375225,0.08114509,-0.2466938
1965-04-01,0.22420768,0.054748535,0.4200634,-0.24408665,-0.14925423,0.042038728,0.27374172,-0.5028378
1965-05-01,-0.38943022,-0.14208527,0.08375244,-0.31643257,0.15349083,-0.24506378,0.31578082,0.035521697
1965-06-01,-0.56182253,-0.10134964,-0.1352417,0.18901253,0.6517662,-0.68435514,0.41289368,-0.24441223
1965-07-01,-0.41680488,0.070064545,0.16815567,-0.11731796,0.13589326,-0.40344316,0.108193204,-0.03519516
1965-08-01,-0.10428257,-0.4353798,0.2457161,-0.13393822,-0.05148964,0.10232773,-0.0019554137,0.214431
1965-09-01,-0.09580974,0.21703835,0.23984985,-0.085381314,-0.14175911,0.12905045,-0.008798599,-0.52010953
1965-10-01,-0.08570709,0.1072155,0.114384845,-0.24050179,0.015642548,-0.10884514,0.2910139,0.25712204
1965-11-01,-0.22909585,0.03324013,1.3370987,-0.29590225,-0.57779086,-0.41973782,0.24734536,0.06485061
1965-12-01,0.26331368,-0.13426399,-0.1342636,-0.027700042,-0.20074424,0.15023232,0.26429138,-0.16522256
1966-01-01,-0.27636987,0.21892929,0.2753849,0.36499137,-0.20645675,0.16345863,0.33676377,-0.24092063
1966-02-01,-0.24026413,0.42308807,0.8261547,0.019693756,-0.59540904,0.21991405,0.21170846,-0.44704896
1966-03-01,0.1995636,0.23468438,-0.20908241,-0.030525208,-0.33184052,0.3410309,0.24092063,-0.43162233
1966-04-01,-0.26980513,0.050218962,-0.09814072,-0.08304234,0.8507721,-0.18151093,0.12604026,0.15886307
1966-05-01,-0.21302128,-0.3193676,-0.2977047,0.048578072,0.13720016,-0.26652297,0.225494,-0.3334816
1966-06-01,-0.46641502,-0.055470657,-0.25569153,-0.048906326,0.39847106,-0.10437775,0.2048153,0.43424836
1966-07-01,-0.15951996,0.05481415,-0.21728821,0.14277992,-0.27932358,0.00787735,0.025601959,-0.17986985
1966-08-01,-0.1250557,0.09518661,-0.23698196,0.2658661,-0.03774643,-0.008534241,0.19956398,-0.37549514
1966-09-01,-0.26816368,0.26061478,0.15886307,0.017724227,0.010831451,-0.03413582,0.14934464,0.14376526
1966-10-01,0.36499175,0.003610611,0.17954178,-0.02067871,-0.102407835,-0.47265092,0.22647896,0.15328331
1966-11-01,0.5547085,-0.3512062,-0.54059446,0.22910443,-0.04365463,-0.24748535,0.31149024,-0.2993458
1966-12-01,0.1779007,-0.09945373,0.0968277,-0.17133598,-0.18873215,-0.0498909,0.183152,-0.031510163
1967-01-01,-0.029714966,-0.20147781,-0.2687458,0.48295897,-0.43724212,0.26417428,-0.1547821,0.06726799
1967-02-01,-0.12212753,-0.13420944,0.048002243,0.28539926,-0.47054976,0.25796968,-0.2902977,0.059757613
1967-03-01,-0.15445557,0.63969994,-0.05649185,-0.07673798,0.050941087,0.26580697,-0.31511536,0.7376629
1967-04-01,-0.08490143,0.10514717,0.3500553,0.4493248,-0.8513004,0.48067284,0.078697205,-0.73113215
1967-05-01,0.3575657,-0.16719055,-0.4398552,0.18547706,0.061390303,0.19919129,0.17012939,-0.3689949
1967-06-01,-0.3680153,0.1926609,-0.6831299,0.47446862,-0.08457489,0.5224701,-0.30466574,-1.3812816
1967-07-01,-0.97048914,0.21094742,0.17502746,0.009796143,0.7771751,0.035266876,-0.071186446,-0.1675171
1967-08-01,-0.32295227,0.2703789,0.573085,-0.025470734,0.037225723,0.3797714,-0.25535735,-0.17078248
1967-09-01,-0.631863,0.12637253,0.042124175,-0.02253151,0.0666153,-0.030368805,0.057471465,0.03330765
1967-10-01,0.1528225,-0.55120623,0.23805046,0.16555747,-0.12637253,-0.31511497,-0.25078583,-0.117882535
1967-11-01,0.25535774,0.018612672,0.18776283,0.054533005,-0.3533207,-0.2400097,0.1417202,0.25797004
1967-12-01,0.58092195,0.15021019,0.37911758,-0.22858086,-0.109392166,-0.5192051,0.21976432,0.51920545
1968-01-01,0.1455063,0.24652176,-0.25089797,0.24105148,-0.503619,0.43724784,-0.32419738,-0.51200676
1968-02-01,0.040114593,-0.09226303,0.9033058,0.22135925,-0.78259736,0.66553575,-0.3861931,-0.43031922
1968-03-01,0.02552719,0.26621398,0.67027664,-0.07767639,-0.24834518,0.37270012,-0.054336548,0.13821259
1968-04-01,-0.120708086,-0.0021881103,0.4562111,0.0018234253,0.12836647,0.16446915,0.1203434,0.09408722
