,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8
1965-01-01,42.5084,81.373886,17.718487,39.835136,45.492886,48.78696,41.658264,30.14784
1965-02-01,58.408733,73.56868,30.013523,46.474064,40.38224,73.781624,63.083664,22.40652
1965-03-01,33.261734,71.24924,14.563644,45.574787,47.42248,27.633469,36.282257,29.266582
1965-04-01,40.99814,33.85142,52.395535,48.575653,47.00151,53.15722,41.466614,38.275734
1965-05-01,46.043262,48.814804,33.01439,61.373566,23.54495,60.38092,61.879715,13.8036
1965-06-01,37.785965,36.881775,13.212269,46.259483,14.31794,54.523335,42.42486,16.701271
1965-07-01,40.336372,30.768654,13.587379,50.934414,15.192646,68.98384,27.771063,9.952595
1965-08-01,32.529533,15.328602,13.127094,51.930336,13.767563,55.362003,68.87737,12.319546
1965-09-01,36.56891,18.547329,14.709427,54.952496,26.224764,49.51752,47.558437,8.905895
1965-10-01,45.343826,17.72995,21.513794,59.02791,22.632568,49.75176,47.702583,12.281872
1965-11-01,49.54209,18.661991,23.803759,49.75012,41.291344,47.3242,53.425854,16.193481
1965-12-01,43.139038,68.467865,27.459837,54.338234,36.855564,49.481483,75.119896,15.679142
1966-01-01,48.886772,64.644455,16.970848,47.543945,33.393383,55.9522,32.10473,13.3757515
1966-02-01,42.425446,70.31289,23.684978,50.974884,26.439579,58.790524,40.769077,36.35975
1966-03-01,39.178368,69.83847,41.0186,46.414528,40.66073,67.27594,52.859436,38.741703
1966-04-01,51.386925,54.015118,27.915375,57.71364,51.078304,58.96946,59.941284,34.01555
1966-05-01,50.34451,35.135117,16.092594,55.796253,19.461151,28.570372,51.030697,9.824978
1966-06-01,49.899635,27.086369,19.60397,49.879936,12.812683,50.608807,38.79916,12.523762
1966-07-01,41.777016,36.648666,12.431835,54.05452,8.224422,75.313194,50.516876,9.340706
1966-08-01,35.655502,25.909344,11.410763,49.308662,12.302147,47.809883,64.08303,9.836472
1966-09-01,37.761673,24.597708,9.247135,51.125908,13.970009,53.80007,49.402233,10.42416
1966-10-01,54.634003,35.14004,18.660053,59.264946,28.07625,55.22005,53.55383,11.59462
1966-11-01,55.46301,55.33332,33.35891,53.75575,29.394453,38.529938,44.129425,9.639477
1966-12-01,56.72211,78.11047,25.42179,59.808315,48.448463,41.65554,54.433727,30.098698
1967-01-01,36.072365,86.27682,15.713909,49.70322,43.18507,62.455757,51.049416,42.14122
1967-02-01,32.180725,74.77082,8.11306,60.30387,50.589985,75.05797,71.08188,22.492176
1967-03-01,55.461285,66.0991,16.57196,48.181362,43.997517,28.493471,27.907362,36.840893
1967-04-01,46.254124,43.953598,50.89064,59.988014,43.49417,28.410706,36.984467,17.832012
1967-05-01,48.583363,22.23037,31.111542,55.54743,29.647112,44.527885,50.569717,11.807072
1967-06-01,44.36911,28.3499,25.228483,54.437706,9.466011,60.65351,42.034805,8.138397
1967-07-01,33.58604,36.092632,11.401695,40.355865,14.789982,55.917336,56.79059,8.756599
1967-08-01,27.187815,35.741302,9.427162,38.048584,16.526356,67.20375,47.586807,11.533443
1967-09-01,34.77684,26.488535,11.552021,47.115555,19.254215,60.989635,45.909554,5.4240494
1967-10-01,39.185333,21.899311,12.906662,48.00063,40.462276,41.161552,44.127575,9.373112
1967-11-01,54.539047,31.37166,33.62489,58.430683,54.552563,43.37087,37.877987,16.854038
1967-12-01,56.35312,79.755295,39.18702,55.812614,56.07442,69.81,67.55846,22.468533
1968-01-01,36.570595,88.97045,19.380287,51.325607,52.878853,65.95669,63.440914,33.99366
1968-02-01,41.32207,80.658585,21.220036,40.898754,55.02281,61.38226,59.906277,49.239594
1968-03-01,44.16298,56.662975,34.579544,52.688923,60.8511,65.629944,45.239788,33.583214
1968-04-01,46.928238,45.46352,33.5639,53.641792,46.793034,24.983232,54.758842,34.812935
1968-05-01,46.45824,73.901566,15.666985,47.671864,23.663376,31.561583,48.819492,24.587275
1968-06-01,41.763096,43.831406,4.9471855,40.83276,11.59314,32.511234,63.286392,23.42194
1968-07-01,28.712627,41.40899,7.8412094,44.19678,9.840309,37.182236,59.690594,9.26247
1968-08-01,34.83547,39.223183,6.6420746,55.270687,8.019875,12.768135,59.085392,15.208256
1968-09-01,42.683777,30.368885,8.283844,59.946518,17.060883,29.62526,53.112244,8.390076
1968-10-01,50.90551,35.406868,22.955162,59.01296,43.17148,61.00884,59.568264,13.149605
1968-11-01,54.638123,42.991207,25.419428,49.452057,42.189636,26.254799,54.947163,13.183403
1968-12-01,49.60014,69.396355,26.0198,59.790386,55.56524,57.699543,56.534206,25.433914
1969-01-01,47.07737,64.97873,20.118378,62.039173,43.730053,63.70531,45.315975,35.20385
1969-02-01,43.48607,80.98667,24.99145,50.52495,58.57488,43.370758,50.832443,20.054874
1969-03-01,46.885185,62.10769,23.375446,46.13484,43.17022,32.588497,64.699646,22.167206
1969-04-01,42.64715,29.784307,38.63639,56.338882,59.2283,35.795433,52.139282,17.838928
1969-05-01,55.357914,31.391954,29.717463,51.387264,22.108715,18.78981,73.33113,12.688442
1969-06-01,34.197815,41.280148,12.608227,50.269264,12.33416,55.068806,61.02813,9.227493
1969-07-01,31.348505,26.615807,21.832977,50.167324,13.13464,53.603207,44.56897,10.116543
1969-08-01,30.678373,28.791645,17.546478,38.60798,11.077454,71.53799,79.7166,9.471481
1969-09-01,42.687256,35.67177,15.614628,54.313446,19.057198,25.770206,61.62974,21.423546
1969-10-01,53.43275,29.094122,19.735683,51.957127,31.844835,49.554012,68.150566,13.918411
1969-11-01,54.483906,46.48745,21.908176,53.559757,33.3472,47.451706,41.973675,15.729935
1969-12-01,46.173275,72.981865,26.440336,54.63765,33.36558,42.276154,59.582584,12.479549
1970-01-01,52.893894,77.29106,26.681263,47.907555,55.11152,52.43051,47.556705,23.611345
1970-02-01,41.09581,71.0453,23.4624,43.50541,42.11029,42.23607,65.34238,32.31469
1970-03-01,54.641514,81.36718,30.987423,46.25592,50.87321,53.713093,58.04573,14.054054
1970-04-01,40.69035,54.982433,37.162014,57.35231,48.597664,28.445433,46.252613,29.45329
1970-05-01,45.574085,58.5538,20.273327,55.14462,24.572866,29.340755,57.58566,28.020111
1970-06-01,31.421019,43.20421,15.209202,45.855427,11.876148,74.70769,68.673775,12.063156
1970-07-01,37.19346,50.138416,11.2307205,44.164074,10.485996,53.905067,56.783012,11.227409
1970-08-01,23.94068,37.06768,12.496754,46.86825,11.053642,39.272064,56.31135,8.271683
1970-09-01,29.541004,33.21994,11.543507,60.47519,12.923729,52.711853,65.68163,13.325878
1970-10-01,40.665527,47.068497,22.239399,50.02588,19.816563,24.78801,60.32624,12.491787
1970-11-01,49.58401,42.711037,38.77558,61.153713,36.634087,23.677544,64.470215,20.081352
1970-12-01,39.831436,84.8045,16.425587,54.747433,41.853775,64.94022,62.593513,18.764019
1971-01-01,45.254868,75.34791,22.606903,52.75235,56.49179,55.25771,63.477043,32.58438
1971-02-01,43.344574,82.581665,21.261242,44.48399,35.60028,65.16588,72.09534,40.242462
1971-03-01,40.75976,84.30939,15.848183,51.268066,35.045784,47.787277,40.472374,39.84519
1971-04-01,53.49449,42.029346,53.100597,65.98917,53.78695,38.39303,61.872734,15.476265
1971-05-01,50.48028,55.795296,23.176609,63.644405,24.326166,28.190706,49.11941,23.917057
1971-06-01,44.345367,57.436794,6.5130997,44.33184,10.776604,37.672863,43.635345,14.865986
1971-07-01,28.226208,47.368027,16.568344,45.565926,8.178268,33.683224,54.894245,12.314983
1971-08-01,29.357168,42.791775,11.838257,60.006393,9.233154,41.642216,61.514343,13.926052
1971-09-01,42.543266,54.929745,23.962704,54.865505,18.510757,58.953197,70.01599,13.021622
1971-10-01,32.570858,52.91126,19.396595,51.655197,24.089493,18.752502,55.083584,15.23283
1971-11-01,54.97539,76.28784,20.497128,55.85108,46.73577,26.030214,62.332558,29.309834
1971-12-01,51.69239,72.62447,21.63147,52.02204,33.319763,52.282383,68.45057,24.977018
1972-01-01,38.73639,82.57064,25.71939,55.743492,43.86745,51.13415,48.43941,20.695599
1972-02-01,52.67006,70.93514,39.537663,42.07475,66.41357,69.33422,38.06352,38.887543
1972-03-01,39.458023,71.84531,25.95831,51.40883,56.27009,38.009884,43.012547,29.176395
1972-04-01,51.90129,35.84661,45.863316,62.384453,43.230335,41.34662,28.443388,25.430088
1972-05-01,50.183353,55.728867,50.06796,51.2593,24.448408,27.190283,38.700634,24.360641
1972-06-01,49.18542,26.159845,24.532923,56.938087,16.887527,47.161926,39.26461,16.034248
1972-07-01,39.453148,27.497465,7.5485764,40.434826,20.100739,51.028507,37.007072,11.405403
1972-08-01,27.88916,35.586563,12.276562,46.63208,12.131912,32.173443,47.186306,16.635609
1972-09-01,37.562927,9.773605,15.870094,47.553623,16.248787,37.48166,53.323425,9.450172
1972-10-01,46.724724,11.307884,25.864042,47.930695,33.029976,57.671097,40.5746,17.469383
1972-11-01,59.43129,22.727219,34.281452,59.28664,49.751026,51.07239,40.649364,15.109455
1972-12-01,55.540333,53.341305,19.81794,53.01787,52.310867,62.5031,44.57283,33.94989
1973-01-01,37.846474,79.38521,19.957592,50.93182,66.69237,69.55314,66.68251,51.75622
1973-02-01,37.343952,59.144646,41.185143,54.21301,70.4925,56.618885,64.13212,32.80481
1973-03-01,35.391335,71.94424,32.060875,41.052124,55.78627,58.065693,54.953655,33.325397
1973-04-01,43.05565,62.440613,39.964962,58.23813,35.590042,34.965992,76.33394,15.250942
1973-05-01,43.183746,65.50996,15.607307,63.570473,13.754864,40.74338,47.471626,35.401184
1973-06-01,30.30204,40.524963,12.521545,41.712303,6.888672,42.960403,53.603737,18.251308
1973-07-01,26.61522,43.301987,8.844574,35.090805,9.049854,40.094696,65.401566,11.874504
1973-08-01,28.424965,46.867283,7.2565346,50.724895,10.449039,42.48251,75.05299,10.49995
1973-09-01,37.793922,60.22852,15.02924,43.614014,13.185009,45.842525,75.58179,18.243095
1973-10-01,49.875862,27.71716,23.690395,60.282715,23.665762,47.48805,68.676186,9.710033
1973-11-01,44.702812,75.30425,18.06245,50.554104,14.364132,28.006193,50.406303,17.65189
1973-12-01,36.122128,77.22896,17.553356,64.95981,29.50063,54.630135,61.568584,31.858881
1974-01-01,17.764908,82.993286,25.864126,44.685184,21.617035,59.234364,73.56045,61.491768
1974-02-01,26.513584,86.79584,15.410004,53.837086,36.863594,58.089134,75.14856,41.23463
1974-03-01,33.19986,74.95851,23.183666,51.214466,47.449924,23.69431,40.619873,55.334312
1974-04-01,47.630054,50.52204,22.70277,51.607777,36.379395,44.182804,47.045048,17.293926
1974-05-01,50.55344,31.084578,21.674873,53.423946,25.03619,23.877743,62.26847,20.369347
1974-06-01,41.115646,43.7928,22.287975,53.442123,7.2975616,26.799477,67.45422,12.612209
1974-07-01,34.38971,57.684258,18.630852,58.40643,14.17223,56.001945,61.152992,12.643608
1974-08-01,30.89949,32.76854,8.945168,47.00869,6.8959885,33.034603,51.394596,15.752083
1974-09-01,27.984365,46.136135,24.277664,49.3669,12.827045,28.706537,70.787445,10.163109
1974-10-01,41.173485,49.02647,12.058601,58.409733,20.126423,30.238464,55.051723,14.0648155
1974-11-01,53.480133,70.88329,14.081341,58.08583,29.744349,28.746199,63.914425,22.035133
1974-12-01,44.738068,83.35685,15.527332,55.00545,32.963543,46.028717,41.500694,19.994217
1975-01-01,42.270622,71.797745,21.796227,51.8271,49.563507,59.7472,57.432575,12.97398
1975-02-01,34.475636,74.55192,20.691593,46.509716,37.38456,47.88104,46.875183,49.184868
1975-03-01,37.621616,82.45885,12.664486,49.556923,45.153206,56.14192,55.588776,32.66641
1975-04-01,43.52836,62.20176,16.449211,49.975067,43.88395,32.526478,43.292946,34.34229
1975-05-01,47.856346,63.40023,17.359585,59.049194,15.635963,20.866096,46.850487,30.157524
1975-06-01,34.34723,45.589462,6.930599,46.804394,9.419727,44.83383,53.241226,9.069077
1975-07-01,27.592669,54.77224,16.569386,46.162357,12.702347,52.977825,70.7211,18.4066
1975-08-01,17.835354,34.446003,11.230602,42.4336,11.332668,57.84249,64.89337,6.706711
1975-09-01,32.72238,47.811897,9.54649,55.18709,12.415901,51.96703,64.96252,8.236076
1975-10-01,32.96273,67.00716,11.749168,42.701942,13.064522,25.966175,60.101147,26.922646
