,mgv50_cluster1,mgv50_cluster2,mgv50_cluster3,mgv50_cluster4,mgv50_cluster5,mgv50_cluster6,mgv50_cluster7,mgv50_cluster8
1965-01-01,-0.05266674824299351,0.12110252506457841,0.0268892604200279,-0.08131755406365675,-0.040875795599541916,-0.03788253913323084,0.017790310084819794,0.055005982340801333
1965-02-01,-0.05973506598703323,0.13856141326519159,0.09701260749031515,-0.029934833154958835,-0.024476168763558594,-0.15138538152563805,0.07720771603859387,0.18304848954791114
1965-03-01,-0.053029970055626284,0.06955560440054306,0.0430025954676025,-0.06516601013786652,-0.02028586945052425,-0.2854988271114873,0.09643616727911508,0.03579452279068175
1965-04-01,-0.1368648943401152,0.18780242938261765,0.10722463621812707,-0.05365967860116678,-0.06633806268843384,-0.05620235540703231,0.1605936397726719,0.02878895029425621
1965-05-01,-0.15678400954892557,0.2098964240688544,0.015875628656324216,-0.04800957463243428,-0.008024847048599988,-0.13199577144548005,0.03490973120698562,-0.09660138970329649
1965-06-01,-0.10768718296481718,0.6578523952227372,-0.01793555257951512,-0.02525955548181253,0.0069989085764877055,-0.26932960631800634,0.15288344942606413,0.19812099635601044
1965-07-01,-0.14678029523741815,0.5365570004169757,0.05116489551523152,-0.14346380005864534,-0.009887274169665299,-0.07525599908594992,0.1767099046936402,0.3208436071872711
1965-08-01,-0.23548862626475672,0.5785873303046594,-0.04109492361107293,-0.02076783464016283,0.003418420666569708,-0.21960264911838606,0.028331928814832978,0.22740294890744348
1965-09-01,-0.10588081373322394,0.5368668872576493,0.10730671312879113,-0.1065697959240745,-0.007241038954045796,-0.18438672025998434,-0.04760668827937199,0.16259859715189254
1965-10-01,-0.04973784389515077,0.2675528136583475,0.04942904719535042,-0.10340891997603809,-0.00867412043180292,0.14115328005715913,-0.0182256568223238,0.3333285450935364
1965-11-01,-0.043459164519463814,0.21947580747879467,0.04464583471417427,-0.07865640937405473,-0.012335932057270694,0.2788658235587326,0.18797539747678316,0.3347332278887431
1965-12-01,-0.13181790709495544,0.08378097644219032,0.055892540908911645,-0.02250781501917278,-0.0070864611477992,0.09318091267464207,0.30496240808413577,0.03915736451745033
1966-01-01,-0.042168681900347435,0.12223098713618058,-0.008396759136196445,-0.05860309500028105,-0.010087838687853802,0.036453634646593354,0.1061523906313456,0.05989504889363335
1966-02-01,-0.05844032932673731,0.13144109398126602,0.01191942103426246,-0.0096705077928217,-0.020299812421103975,0.018648898192480497,0.29184162043608153,-0.017393038918574653
1966-03-01,-0.11032373914795537,0.13761604921175882,0.03485227387179347,-0.09163558373556417,-0.04283434099252552,-0.2185883621374766,0.10072443490991226,0.11960110139279138
1966-04-01,-0.02397776341005679,-0.0430939790721123,-0.07114357808057,-0.043302826473818105,-0.04331847985848686,-0.0561143253363815,0.008421711838589264,0.1537519728853589
1966-05-01,0.0181195491384114,0.2849094569683075,-0.011099330560468575,-0.1444099361405653,-0.029917497693604193,-0.1804673642504449,-0.2507103750338921,0.31996401292937143
1966-06-01,-0.29336687537931627,0.2766988311822598,0.06905759082121007,-0.14393658322446484,-0.057865810636060916,-0.11914991134522007,0.01577351134843551,0.2551879733800888
1966-07-01,-0.09837326623739735,0.25917509427437413,-0.04429197596276507,-0.018517582622521064,-0.1015073632118323,0.07670041831100688,0.2605153677555231,0.32520911523274015
1966-08-01,-0.16581925653642224,0.18575665755913806,-0.15965099720393908,0.06112215821357334,-0.019399447378930665,0.0788047982781541,0.21361122624232218,0.12515743396111897
1966-09-01,0.01404706328626602,0.24906540146240821,-0.08247667814002317,0.057069847688955413,-0.04156146580908472,-0.0023066385776973237,0.1476947791301287,0.09759017044589634
1966-10-01,-0.009442218429138583,-0.08916174992918968,-0.13220970902372808,-0.045339371461202115,-0.06949637233224136,0.23221918473056719,0.23684930056333542,0.17718435043380373
1966-11-01,-0.04244948166512674,0.2153364081795399,0.08171069819261045,-0.13517387868726954,-0.07794538500490568,-0.04122172865797492,0.12444882438733026,0.24890275228591194
1966-12-01,-0.0015677851361913546,0.02882795838209299,0.04055199268109658,-0.12122549335746204,-0.049588161008740896,0.20921727021535239,0.079514286839045,-0.024977687834983782
1967-01-01,0.033446876031737176,0.06982743596801391,0.051490420146900064,0.008905648856478578,-0.05057026772445302,0.18228835919324088,0.12016896731578386,0.12646855875140145
1967-02-01,0.02991641541161845,0.06709164008498192,0.05181757185389013,0.0064888784168835945,-0.043440933357800866,0.20215100809639575,0.2198657880608852,0.08298406111342567
1967-03-01,-0.05349404509029081,0.07955034335072224,0.0716928721350782,-0.0032885462346979796,-0.02738739582031521,0.05491825879788866,0.19443932061011973,-0.09997218315090452
1967-04-01,-0.11185280257655729,0.26299600990918964,0.1956456505200442,-0.09321444393957362,-0.04364618760169737,-0.20971517352496877,0.1854912736094915,0.026210279957879157
1967-05-01,-0.26862200710081285,0.40733754061735594,0.0957003520692096,-0.04669462385423043,-0.07691331059727448,-0.22849884687685498,0.11133642580646734,0.1839010665814082
1967-06-01,-0.17063581655102392,0.49976505912267244,0.10635487954406177,0.012011441183002555,-0.05283306193975917,-0.2548881605559704,0.09273565016113794,0.3879778796718234
1967-07-01,-0.056482689274895574,0.5007108816733727,0.03584893420338631,0.08178089800126412,-0.033416182715569114,0.16941052733683118,0.06141849578573153,0.49601842959721887
1967-08-01,-0.15401643130087084,0.4241121503023001,-0.018942568396382472,-0.07391207687118474,-0.01187188248612628,-0.3252036139076831,0.12641229595129305,0.20617298072292692
1967-09-01,0.07900759097068541,0.38968602625223303,0.039827672983793645,-0.045275501906871796,-0.0823370014496197,0.15388543114942663,0.05447301440514051,0.4606141220955622
1967-10-01,-0.0139827179091592,0.22450996419558159,0.011348668211961493,0.004260412157129715,-0.05836577188618333,0.12967798347566642,0.3144897520542145,0.2225436447631745
1967-11-01,0.05211089287073382,0.1409324172597665,0.030501909992274114,-0.11955720975118524,-0.05471541281074088,0.3189183917700076,0.2262009737583307,0.1893335155078343
1967-12-01,0.007648677414944095,-0.03099231980741024,-0.002780963790000361,-0.07294216467177166,-0.05524167205077528,0.16956494427194782,-0.03224220485068285,0.04752862400242261
1968-01-01,-0.04981660073803317,0.2229960635304451,0.06190460613545249,0.004292810883592156,-0.010625527715248778,-0.0558884595246876,0.2960393062004676,-0.006036937148088501
1968-02-01,-0.05545795204177979,0.13058270112826273,0.0008239711271872853,0.06090658990775837,-0.010272913569251432,-0.04314806896681879,0.297084221473107,-0.2785327888670422
1968-03-01,-0.020805253617225156,0.24743034289433405,0.038288684342713916,-0.04239664413034916,-0.00035991115088494406,-0.030705628587919122,0.2202646233714544,-0.10489793050856817
1968-04-01,-0.025447238717348344,0.14149512235934916,-0.05042680046137641,0.021318161367055246,0.02103345545736567,0.18342563918992585,0.05669349159758824,-0.22696215836774736
1968-05-01,-0.01503803406751925,0.07140572684315534,-0.13394593535100713,-0.03500661319669555,-0.01636703016039058,-0.05610468340855019,0.08386925865824406,-0.14551061072519847
1968-06-01,-0.1898110153213624,0.3476333446227587,-0.10359407786060781,0.20461619338568518,0.03343554651549715,-0.13492208193330205,0.04848351773734276,0.12836465168566932
1968-07-01,-0.13839851223653363,0.3668572180546247,-0.12583521139972348,0.11612092528273077,-0.018928856018387917,-0.026604211797901227,0.23167558874075228,0.2147797140337172
1968-08-01,-0.1712124314038984,0.0461819008565866,-0.2880982616368462,0.20721274263718548,0.03148826920051152,0.013906999911163367,0.2682805634461916,-0.4560679906890506
1968-09-01,0.01680290236348106,0.24223700165748596,-0.007466939688824555,0.06685085485086721,-0.011915776921769245,0.32513200068006326,0.16777066943737176,0.19004797296864648
1968-10-01,0.06674841166503968,0.07516609218258125,-0.015177344903349875,0.023869729107793638,-0.01232318544686334,0.29466622600368425,0.31176590575621677,0.2141573067222323
1968-11-01,0.02291177609755147,-0.014981157325494748,0.0015964685350327806,-0.03209632328327964,-0.03940259547447724,-0.016749275884791918,-0.09001633152365685,-0.08571797183581761
1968-12-01,0.022430331896870367,0.11690683089769803,-0.03220790120608666,0.029918655534000957,-0.015961555286082407,0.052974665281819364,0.1458163158251689,0.028831334341140023
1969-01-01,-0.04513933653793027,0.20030076400591776,0.02310687456937397,-0.005753803313435876,0.027596315566376345,-0.08394699908939063,0.15369927367338768,-0.048910582526808695
1969-02-01,-0.0051463206839417255,0.11829357737532029,0.01494000556276125,0.012339042116175678,0.019786499798396567,-0.07239873064499275,0.13518138573719904,0.10276278037400473
1969-03-01,-0.05525304905829891,0.06347986368032602,0.01896381761659594,-0.009868756237932864,-0.005668905619161808,-0.05938034577696931,0.04262139017765339,0.12316000426099415
1969-04-01,-0.07257579315093256,0.1263681799173355,0.028397052494042056,-0.0034353329443975403,0.007449734696982712,-0.00011224586284929411,0.28752140127695525,-0.05052554465475537
1969-05-01,-0.1931711430511167,-0.05018070626717347,-0.027085322996272757,0.05480823490549536,-0.04027376309135892,0.2630644569209978,0.19530307214993697,-0.07005009711498306
1969-06-01,0.05578884193974157,0.3639648740108196,0.04500180811566465,0.13391411698916378,-0.04305592583899467,0.046298247488106,0.021046953490720343,0.5250925464289529
1969-07-01,-0.15168927850261812,0.27010065431778246,0.010450754780322313,0.19636986886753754,-0.04219539118128897,0.23107847162321501,0.184573562672505,0.16035492576303936
1969-08-01,-0.06359274829587629,0.24542189561403713,0.03884115311152794,0.09711000191814759,-0.057776808269963356,0.028777911382562974,0.21538208596981487,0.19485812102045333
1969-09-01,0.0343143429246641,-0.0028674969843660407,-0.10558892698848948,0.1870574100929148,-0.030195066051569994,0.3973798716769499,0.3238318058160635,0.02536423770444734
