,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8
1965-01-01,-4.609284775980403,1.2507421869627187,3.6036709482355636,2.7161028510645817,-18.906724743726777,-2.8886136412620544,-3.663911060853438,-21.205941224709534
1965-02-01,-3.872529576333721,1.4058601688331283,3.6487570104672926,2.577989226893375,-18.147090586220347,-2.472332715988159,-4.3720047582279555,-20.787867521628353
1965-03-01,-4.140681898995732,1.1120938079457887,3.4840617068978244,2.291874885559082,-19.399934861718155,-2.6158952713012695,-4.440971667116338,-21.252707945994842
1965-04-01,-5.2282970942808005,0.49874732192133514,3.381482298059981,2.609955888045462,-22.441215049929735,-3.1828585267066956,-7.270149751143022,-24.27960664798052
1965-05-01,-6.4016422528899115,-0.6519850710747948,2.1154578804045685,2.486698251021536,-25.212429790962034,-3.796398341655731,-9.763976660641758,-26.842579474815956
1965-06-01,-7.342653060227297,-1.7844230356350752,1.1886123307915621,2.1369547592966183,-26.543610270430403,-4.804762303829193,-11.944807659495961,-28.834081307435646
1965-07-01,-7.721420888150676,-2.352441028809883,0.8322286051373149,1.267987426958586,-28.09676426212962,-5.904855132102966,-12.91935768994418,-29.677298130133213
1965-08-01,-7.806936006867484,-3.5519895419268543,0.4149496555328369,1.1515094104566073,-28.064360269686073,-6.253213882446289,-14.265960996801203,-29.012054052108372
1965-09-01,-7.659505994132395,-3.9027818491761117,0.5947739116905272,1.442251205444336,-30.278324499362853,-6.593553423881531,-14.066121794960715,-29.14024988810221
1965-10-01,-7.760892825180225,-3.0802810695809377,1.2418708366941111,1.442112169767681,-29.47068098114758,-6.5077513456344604,-13.2621093229814,-30.1638921101888
1965-11-01,-6.710158573107773,-2.001770449356294,2.6218529357466585,2.305352813319156,-27.95846520400629,-6.2604820728302,-11.067638613960959,-27.986841935377853
1965-12-01,-5.014947826942701,-0.27806624560288984,3.516665817231171,2.799182691072163,-23.230059553937217,-4.521395266056061,-6.517259099266746,-23.319344642834785
1966-01-01,-3.9419876055771046,0.8370296216346849,3.7076110987700233,2.5769519805908203,-19.32892334170458,-3.6915338039398193,-3.333340720696883,-19.926233780689728
1966-02-01,-3.5139209768745334,1.5216496628774725,4.217145239659982,2.794753626773232,-18.28682015581829,-3.2445627450942993,-1.9736136902462353,-17.148198836889023
1966-03-01,-3.7394086966353854,0.8994015169815279,4.05150809029276,3.0296345760947783,-20.138487001744714,-3.2045182585716248,-4.420959407633001,-18.805573536799503
1966-04-01,-5.132015635458271,0.06273205746227586,3.6948468333990996,3.084718553643478,-22.222393315012862,-3.792503774166107,-6.061819466677579,-21.637561993721203
1966-05-01,-6.4227286349521595,-0.8865408494438924,2.6500282361525898,2.771321597852205,-23.78720771975634,-4.430835545063019,-8.275260708548807,-25.15391325339293
1966-06-01,-7.263955105556531,-1.8657785066416566,1.455267605393432,2.1506168967799137,-26.35344528570408,-5.384294390678406,-10.960687290538441,-27.68414081671299
1966-07-01,-7.4137864487894465,-2.9907559005307482,0.9937987309093623,1.515593403264096,-28.90244460687405,-6.102831959724426,-13.664117726412686,-29.219981951591294
1966-08-01,-7.761870609240585,-3.62146236527134,0.6318096966706505,1.375545576999062,-29.21998326371356,-6.301299333572388,-13.665949214588512,-28.821842487041767
1966-09-01,-8.050355482637212,-3.6510138444497553,0.8370298747868501,1.4601448962562964,-29.47217429556498,-6.668874025344849,-13.701093196868896,-29.39951725495167
1966-10-01,-8.079588279295503,-3.100125554581763,1.590336030421331,2.2163985904894377,-28.357724445622143,-6.224679946899414,-13.636411320079457,-29.77011509430714
1966-11-01,-6.780608852257889,-1.6552109113881286,2.5273922801941864,3.035302664104261,-25.970840454101562,-5.1113152503967285,-11.5876013582403,-28.47280746851212
1966-12-01,-5.582857131958008,0.3943138559099654,3.4623950026756107,3.068678755509226,-21.23664297708651,-3.874344527721405,-6.197315454483032,-23.88483194204477
1967-01-01,-4.425580046150122,1.1582016105383215,3.578650304513384,2.932981942829333,-17.942926360339655,-2.9116594791412354,-2.9605055397207085,-19.710535880846855
1967-02-01,-3.7259691216972435,1.5109617945174096,3.818864785423574,2.4212654013382764,-16.02709816723335,-2.216779440641403,-1.6687483950094744,-17.801990264501327
1967-03-01,-4.025689135776477,1.1691338579419635,4.130383424980696,2.5075515947843856,-19.1516085368831,-2.74792343378067,-2.797915989702398,-18.45735158675756
1967-04-01,-4.877732844834917,0.17958317004459007,4.138339767160342,2.800494495191072,-22.422620726794733,-3.2830655574798584,-5.068268559195778,-20.66834278595753
1967-05-01,-5.650682127877568,-1.3678653978965654,3.091973666996919,2.631480317366751,-26.008352419225183,-3.8562312722206116,-9.252111478285356,-24.306497818384415
1967-06-01,-6.655835033802504,-2.436100932913767,1.7955404265906458,2.206460300244783,-27.792591001929306,-4.699801206588745,-11.756023493680088,-26.901907798571465
1967-07-01,-7.791288783041279,-3.4047704347422427,1.2734014974084011,1.5784720370644019,-28.404870847376383,-5.4880571365356445,-13.11831149187955,-28.451161506848457
1967-08-01,-8.062385173326128,-3.610837627464617,1.0226661613745283,1.592148354178981,-28.56608600151248,-5.758145451545715,-13.495968688618053,-29.11223387106871
1967-09-01,-8.001533251130178,-4.0081652117447115,0.8626092773999354,1.3979761224043998,-30.54580455873071,-6.2415361404418945,-14.653552662242543,-30.387347783797825
1967-10-01,-7.173685545331976,-2.940013710881623,1.6881407000297723,2.030433730075234,-28.82799985932141,-5.558146834373474,-12.455964088439941,-29.09259551610702
1967-11-01,-6.368972478287943,-1.4359662230585664,2.7640872223432673,2.623361537331029,-26.30627794963558,-4.964071214199066,-9.7566387870095,-27.672726068741234
1967-12-01,-5.41083678770601,0.04550335063061244,3.777132477871207,2.8801257986771436,-23.511563277826077,-3.8800224661827087,-6.2901881608096035,-24.27698771158854
1968-01-01,-3.902735870875669,0.6338407875786365,3.520353080690369,2.7083186099403784,-21.408243877131767,-3.2427826523780823,-4.429681463675066,-20.53388937925681
1968-02-01,-3.099299280830983,1.143716422604843,4.00354030520417,2.4934329484638416,-21.05636131472704,-2.9280585050582886,-3.2373168251731177,-17.81620123447516
1968-03-01,-3.7693548738286737,0.9551283339379539,4.2167236638623615,2.9619058809782333,-20.473184818174783,-3.0679845809936523,-3.4494139931418677,-17.408112990550507
1968-04-01,-5.250967754406876,-0.25882049345634356,4.031807507655417,2.97862404271176,-23.229654823861473,-3.9548468589782715,-5.589042468504473,-20.813694978371643
1968-05-01,-6.591554170244195,-1.5834791559568595,2.7806946473528247,2.9177954322413395,-25.85649955563429,-5.243695974349976,-8.262544870376587,-23.571361639560795
1968-06-01,-7.933077651463198,-2.564695183659943,1.5276625174884648,2.4347152208027087,-27.795938166176402,-6.055771708488464,-11.20289455760609,-27.107720497326973
1968-07-01,-8.1287743000502,-3.513228389578806,0.5062993182692417,1.9929720226087069,-28.31165267200005,-6.469361782073975,-13.092359629544346,-27.71462171505659
1968-08-01,-7.9455552476175715,-4.23956488219785,0.01744198244671489,1.6798533891376697,-29.26393369349038,-7.00739324092865,-14.277845079248602,-28.162371806609325
1968-09-01,-8.21704918079162,-4.4344334535195795,0.5007034124330032,1.951865271518105,-30.62560616469965,-7.247583270072937,-13.755117763172496,-29.371921832744892
1968-10-01,-7.878800724329573,-3.640019389945017,1.034243023672769,2.208602553919742,-29.271172314155393,-6.6709136962890625,-12.41827661340887,-28.12012647971129
1968-11-01,-7.277997156207481,-1.9253007123168087,1.889649888341741,2.848568966514186,-26.09534147309094,-5.812080502510071,-10.124978152188389,-26.822747939672226
1968-12-01,-5.33353505509623,-0.41178401926873437,2.8165139893228694,3.1556267487375362,-22.438019077952315,-4.672135710716248,-5.504007772965864,-22.271244342510517
1969-01-01,-3.7966955913586564,0.6616802282736335,3.6979823149451914,3.068392653214304,-20.378440763892197,-3.6302736401557922,-2.571764046495611,-17.979054573254707
1969-02-01,-3.338671802134996,0.9854320069433938,3.90980742698492,2.8346485840646847,-18.60516362073945,-3.1707146763801575,-2.0051059397784146,-16.928852521456204
1969-03-01,-3.7248552515265647,0.6569429182670486,4.538997384004815,2.9972033751638314,-20.01296020135647,-3.142131268978119,-3.1249723651192407,-18.78478954999875
1969-04-01,-5.040618274988753,-0.3049656958647177,4.359703100928964,3.041190348173443,-22.967817725204842,-4.041421413421631,-6.299520080739802,-21.916467715532352
1969-05-01,-6.223660908388288,-1.688270669587901,3.2119472821553545,2.74312320508455,-25.540316977152013,-4.880372881889343,-9.581383791836826,-24.46764676998823
1969-06-01,-7.194565655140394,-2.6916804447979996,1.8274018468782882,2.532557939228259,-26.573041590248668,-5.525255799293518,-12.453367493369363,-26.50900131616837
1969-07-01,-7.864878150854218,-3.5315977015965423,1.259165297645007,2.1577747244583936,-27.729518239091085,-5.9362077713012695,-13.640500198711049,-27.96324949998122
1969-08-01,-8.174921421522505,-3.4648690425174338,0.9554322375807651,2.024942448264674,-28.17987348975205,-5.6082093715667725,-14.180146564136852,-28.947289784749348
1969-09-01,-8.49157397666674,-3.5556981261347382,1.1433981185735658,2.0452767924258586,-29.015480599752287,-6.474689245223999,-14.059981432828037,-29.412719530936997
1969-10-01,-7.723762212174662,-3.114333622892138,1.9571054351422212,2.3609871613351925,-28.135783497880148,-6.114420294761658,-11.616872657429088,-28.87119146493765
1969-11-01,-6.628285633044296,-1.8664583353929118,2.9433251351349115,2.91634760404888,-25.53540439140506,-5.121275186538696,-8.610715649344705,-26.074502406976162
1969-12-01,-5.644101239322277,-0.17037811413617202,4.032515555389168,3.421585183394583,-20.85531746468893,-4.089188873767853,-4.266472838141701,-21.875645564152645
1970-01-01,-4.483554604348172,1.0297795416603626,4.237131185309831,3.376355673137464,-18.307382304493974,-3.39473694562912,-1.5778691931204363,-18.924304766532703
1970-02-01,-3.962650727689936,1.4602674564845126,4.596743103145629,3.105595488297312,-17.296978322471062,-2.5985360145568848,-1.600836623798717,-17.69594045785757
1970-03-01,-4.442714037520162,1.410327327083534,4.577225677726805,3.487621106599507,-18.973350524902344,-2.317592054605484,-3.991807048971003,-19.300211392916164
1970-04-01,-5.61449286643039,0.3423914523191855,4.272723382757616,3.1427526473999023,-21.516823187106993,-3.5286858677864075,-5.8830109509554775,-22.01401392618815
1970-05-01,-6.692736336354459,-0.6509109282157791,3.1198939611745433,3.078289031982422,-23.746299743652344,-4.30031031370163,-8.124898238615556,-25.20815775944636
1970-06-01,-7.17584149221356,-2.0053791328215262,1.797075119129447,2.967266032570287,-26.958086432480233,-5.190975666046143,-11.062678423794834,-27.588888315054085
1970-07-01,-7.4778513961963435,-3.000849401447135,1.3362462870603384,2.555033282229775,-28.440035843267676,-5.524106025695801,-12.224407629533248,-28.388629815517326
1970-08-01,-7.575715525766437,-3.752378678657639,0.9690581828124764,2.158026695251465,-29.67677465299281,-5.885055065155029,-13.529205322265625,-28.59694652068309
1970-09-01,-7.266866491082009,-4.236363357221577,1.0058271561482155,2.417628137688888,-29.88933935398009,-6.1125898361206055,-14.169678904793479,-28.383858998616535
1970-10-01,-7.267737656496884,-3.6785673087751363,1.435324260892794,3.1692331715633997,-28.651349137469037,-5.842483043670654,-12.117507240988992,-27.74945283547426
1970-11-01,-6.231945552183001,-2.5828440424422143,2.6055329529814015,3.796746856287906,-26.391499216963606,-5.164912939071655,-9.449745308269154,-24.770093575502052
1970-12-01,-4.720104410407249,-0.9348072636295373,3.7097842194313224,3.590605886358964,-21.86438165059904,-4.099357724189758,-5.362002416090532,-20.435171860914963
1971-01-01,-3.713642345385605,-0.09203611964910803,4.01073555613673,3.2962994826467416,-20.201629545630478,-3.407820463180542,-2.432191913778132,-16.388871119572567
