,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5,w_cluster6,w_cluster7,w_cluster8
1965-01-01,0.021222055,-0.03577459,0.022167623,0.030992925,-0.003310144,0.018858135,-0.052899837,0.033251762
1965-02-01,0.01365751,0.026947975,0.0030986667,0.0012075305,-0.035722077,-0.09702629,-0.03587967,0.027263165
1965-03-01,0.040343523,0.0012075305,-0.005253792,0.023165703,-0.0049911737,0.01901573,-0.032885373,0.030257463
1965-04-01,0.074699044,0.024584055,-0.0038354397,0.03924036,-0.048382163,-0.002942443,-0.02537334,0.002573371
1965-05-01,0.016073942,0.003624022,-0.0051487684,0.026475191,0.011083484,0.0066708326,-0.020277798,0.033304274
1965-06-01,0.031728327,-0.0067247152,-0.021223366,0.009139836,0.02342838,0.011451185,-0.0036253333,0.029994786
1965-07-01,0.027946055,0.024373949,0.0017853975,0.015233457,0.0287866,0.028891623,0.022167623,0.040396035
1965-08-01,0.063299716,0.07364845,0.026685297,0.01738727,0.03719163,0.008456886,0.02742076,0.036088467
1965-09-01,0.056313038,0.031570733,0.024899244,0.022692919,0.02237773,0.04491371,0.029101789,0.031360626
1965-10-01,0.016966999,0.027158082,0.046174467,0.024373949,0.008509457,0.023901165,0.018542945,0.02847141
1965-11-01,0.04832828,0.008246779,0.0004721284,0.022692919,0.014970779,0.033671975,0.010663211,0.007879078
1965-12-01,0.021642268,0.021852434,0.010978401,0.036403656,0.02274543,0.005410075,-0.021486044,0.023270786
1966-01-01,-0.009815812,-0.021715283,0.041702747,0.026201606,-0.021168172,0.0134359,-0.03165424,0.029621005
1966-02-01,0.026520729,0.034134567,0.044347107,-0.011320353,-0.09584737,0.009925365,-0.054495692,0.034499288
1966-03-01,0.039332032,0.026748717,-0.04186678,-0.012368977,-0.045012653,-0.021624088,-0.10925132,0.021551251
1966-04-01,0.006095648,0.015031636,0.052963912,-0.005074322,0.0047279,0.04621637,-0.021487296,0.0064148307
1966-05-01,0.02989453,0.026566327,-0.003660977,0.030441642,0.034909606,0.016034663,0.0017188787,0.02784288
1966-06-01,-0.0060317516,0.058799684,0.0376451,-0.011913061,0.025198579,-0.009223163,0.006278038,0.03974235
1966-07-01,0.036778867,0.04849595,0.039332032,0.023967624,0.021277726,0.009560645,0.020183504,0.03823781
1966-08-01,0.0168553,0.06212783,0.016536176,0.023511708,0.021733642,0.020548224,0.011293113,0.037234783
1966-09-01,0.019226074,0.013846278,0.038283408,0.0012173653,0.023420513,0.029210627,0.019590795,0.031854987
1966-10-01,-0.044830263,0.014302194,-0.001199007,0.0008981824,0.026475132,0.018633366,0.0073722005,0.029438615
1966-11-01,-0.018250287,0.011338711,0.022235096,0.016946495,0.023329318,0.01097399,-0.05376625,0.029666543
1966-12-01,-0.008311331,-0.014238238,0.008831143,0.019545197,0.009104729,0.024058819,-0.060650587,0.031946182
1967-01-01,0.017436385,0.024080217,0.04380262,0.021726131,0.011263251,0.028631568,-0.07479334,0.019162714
1967-02-01,0.04662758,0.0010620356,0.008333683,0.02240616,0.0020560026,0.023400128,-0.055750966,0.022615433
1967-03-01,0.03757727,-0.0063142776,0.043698013,0.020418227,-0.024885654,0.015866935,-0.034616113,0.030305624
1967-04-01,0.055730224,0.02292931,-0.0050063133,0.036060154,-0.0016059875,0.0005389452,-0.032575846,-0.0014489889
1967-05-01,0.035693944,0.055259407,-0.003489256,0.028631568,0.011524916,-0.009714603,0.016547024,0.036426365
1967-06-01,0.0016897917,0.082933545,-0.026402831,0.03354907,0.013408184,0.017750263,0.022510827,0.033444464
1967-07-01,0.021412194,0.03197968,0.010687828,0.02884084,0.0057703257,0.0008004904,0.012361884,0.043070257
1967-08-01,0.041867018,0.038361967,0.054213107,0.023347855,0.017959476,0.040559173,0.013669729,0.03564167
1967-09-01,0.00828135,0.033758342,0.006031871,0.026015878,0.01665163,0.014402151,0.014611423,0.01994741
1967-10-01,0.032607436,0.026539028,0.011054039,0.026015878,0.02308625,0.032450497,0.013774395,0.020627499
1967-11-01,0.0015852451,0.012205005,0.04123926,0.023295522,0.010060072,0.03250277,0.0082291365,-0.028181434
1967-12-01,0.018116415,-0.067573905,0.049975693,0.011838794,-0.040370703,0.010635495,-0.11973107,0.025231123
1968-01-01,0.059246123,0.039458096,0.05333203,0.00676316,-0.08298975,0.008622944,-0.06770241,0.018330991
1968-02-01,0.06158945,0.017326713,0.007804632,-0.016707242,-0.031845838,0.0017045736,-0.001271069,0.0268116
1968-03-01,0.04526061,0.017252326,0.066982806,0.021901757,-0.06312734,-0.002572924,-0.072761,-0.027531147
1968-04-01,0.04719478,0.020004809,0.046674013,0.0035643578,0.022980452,0.024728626,-0.02291891,-0.018678606
1968-05-01,-0.0038375854,-0.013620019,0.044739872,-0.021282315,0.027890265,0.023575574,-0.05803156,0.024951816
1968-06-01,0.041689813,0.027109146,0.008250982,0.0076930523,0.039978832,0.03949529,-0.020129234,0.030754328
1968-07-01,0.046376467,0.054633886,0.014908999,0.021120667,0.018442571,0.012268126,-0.035751373,0.031981766
1968-08-01,0.031609803,0.027592689,0.041057497,0.019595653,0.02409631,0.03190738,0.010371149,0.035701334
1968-09-01,0.050058812,0.026216447,0.05195579,0.022980452,0.018405378,0.04492584,0.024505466,0.028411001
