,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8
1965-01-01,0.5068689,-0.45697674,-0.07108529,0.49406472,-0.35851702,-0.06446242,-0.08506683,0.01192112
1965-02-01,0.8169656,0.24872486,-0.67479485,0.63446915,-1.0243343,-0.01780815,0.023400689,0.2150219
1965-03-01,0.9316143,0.004415226,-0.046065617,-0.12833619,-0.24018875,-0.06019435,0.20501402,-0.08006296
1965-04-01,0.4509426,-0.37823838,-0.859646,0.8974699,-0.62799346,-0.22900352,0.98798215,-0.011038089
1965-05-01,0.30774185,-0.76692617,-0.5087822,0.7114414,-0.11965275,-0.1551218,0.105818465,0.1707224
1965-06-01,0.4777283,-0.3786799,-0.6425637,0.6019436,-0.39781266,0.3707325,-0.14688015,0.27050668
1965-07-01,0.6924559,0.100372985,-0.47552076,0.5754522,-0.7454387,0.053866006,0.16586562,-0.20854625
1965-08-01,0.4172396,0.024725318,-0.28272215,0.1802887,-0.07240982,-0.17808113,-0.28860912,-0.18691158
1965-09-01,0.20825176,-0.43107396,-0.29582068,0.17822829,-0.3614605,0.14128742,0.069760695,0.07049656
1965-10-01,0.55411184,0.13966855,-0.31362876,0.27639365,-0.13054375,-0.0004415512,-0.23768668,0.04694867
1965-11-01,1.1010122,-0.012215423,-1.1645916,0.5828109,-0.42518705,0.39943162,0.5427793,0.082270525
1965-12-01,0.55499494,-0.3642568,-0.5028952,0.11582641,0.358517,0.08418389,-0.10169754,0.095369056
1966-01-01,-0.03558805,0.31725436,-0.03963871,-0.020976687,-0.2486823,0.03327336,0.11211681,0.31161243
1966-02-01,0.7446004,0.091574095,-0.29135904,-0.01157322,0.6025375,-0.07001877,0.12614956,0.025461387
1966-03-01,0.4169299,0.5604394,-0.24521041,0.1921176,-0.18835625,-0.5818502,0.3202924,0.019674683
1966-04-01,0.81736773,-0.7318696,-0.18256955,0.32564512,0.5095167,-0.028210068,-0.1407609,0.071610115
1966-05-01,-0.22018299,-0.51617134,-0.10748746,-0.06538942,0.07233343,0.026618695,-0.028933382,-0.05005474
1966-06-01,0.38944325,-0.09779479,0.07291212,-0.010849953,0.2913591,-0.5173287,-0.48723802,0.25519237
1966-07-01,-0.11573348,0.29757977,0.17794022,-0.11110415,-0.13164692,0.04036207,-0.07493739,-0.006075859
