,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8
1965-01-01,-0.00010145779858093437,-5.751508443571678e-05,-2.3319014550960515e-05,-0.00010455744789372123,-8.35514270122452e-05,-6.960358722460304e-05,-0.0001255823199723014,-0.00014515741874442198
1965-02-01,-9.543659760355495e-05,-6.059433946749578e-05,-2.3687141470409367e-05,-0.00011179470527929732,-8.141713774891505e-05,-6.555823093485953e-05,-0.00011883720090784329,-0.0001445831764803463
1965-03-01,-0.00011429267654354435,-5.395106125259389e-05,-2.373842055108606e-05,-0.00010528514197889112,-8.316284069662978e-05,-6.975349733270271e-05,-0.00013330983691910086,-0.00013695425031771667
1965-04-01,-8.928715343666604e-05,-5.2596103521191506e-05,-2.0557209948082363e-05,-0.00011683107397795932,-8.825969082121363e-05,-7.19895683158579e-05,-0.00012852754145186687,-0.0001569955371493517
1965-05-01,-8.102677650352169e-05,-4.8332063446127594e-05,-2.1966125667163666e-05,-0.00012219490993113535,-8.741960206454427e-05,-6.871136869195589e-05,-0.00013571972024357436,-0.00016155568436113034
1965-06-01,-8.051036984841454e-05,-4.023113433504477e-05,-1.968358607401195e-05,-0.0001227117094016206,-9.8888786046648e-05,-7.750894901407666e-05,-0.00014163542800815776,-0.00016864079191501058
1965-07-01,-6.359062287473778e-05,-4.903915197084569e-05,-2.2172428668686648e-05,-0.00011373233212145499,-8.773267732119595e-05,-7.193266355898231e-05,-0.00013801882711337194,-0.00017907603800859908
1965-08-01,-5.315049770061018e-05,-5.5820503940308236e-05,-1.8358941280680217e-05,-0.00011774399034628595,-7.761357654549782e-05,-7.381430234175262e-05,-0.00015429682925490563,-0.00019899282136087327
1965-09-01,-7.925681108268115e-05,-4.3919439346223353e-05,-1.9188090507169345e-05,-0.00011657618931683435,-8.703523914961294e-05,-7.41908585295341e-05,-0.00012728353459878186,-0.0001668707037149647
1965-10-01,-8.526556307404506e-05,-5.022997705565689e-05,-2.032008702443301e-05,-0.00011624495626263622,-8.68913842680939e-05,-6.746207407897685e-05,-0.00013717261409558552,-0.0001692292476776814
1965-11-01,-7.771914391835197e-05,-5.41408092568131e-05,-1.924065644761511e-05,-0.0001169507044864617,-8.482482831593303e-05,-7.088067853379302e-05,-0.00013955206285524917,-0.00016606720110271558
1965-12-01,-8.80346683183367e-05,-5.616048551866249e-05,-2.1174431394148784e-05,-0.00011400842521578779,-7.790338546412345e-05,-6.943677320567415e-05,-0.00014113607712237065,-0.0001555883331051053
1966-01-01,-0.0001142901122121413,-5.287595379504388e-05,-2.43436399578772e-05,-0.00010253217525943812,-7.971192926874962e-05,-6.40142981103773e-05,-0.00011525174302637185,-0.00015110419426914737
1966-02-01,-0.0001036962025753427,-5.7583752531583794e-05,-2.321805757676385e-05,-0.00011132146323074562,-7.87374025596113e-05,-6.871004886708633e-05,-0.00012466115501746046,-0.0001510069671704239
1966-03-01,-0.00010160919173802363,-5.656576632483773e-05,-2.3195680582562896e-05,-0.00011242087025862388,-7.851671523832041e-05,-6.985160854488048e-05,-0.00011271270188061815,-0.00014488347047983215
1966-04-01,-8.973978011210155e-05,-4.781086068785405e-05,-2.121324488304227e-05,-0.00010652065857603038,-9.034853462054897e-05,-6.634923328271915e-05,-0.00014206721779804577,-0.00016847478163558557
1966-05-01,-9.948232284996931e-05,-5.155213815893672e-05,-1.7750020311259684e-05,-0.00011197261227533927,-9.28915068962151e-05,-7.0974986789055e-05,-0.0001536143157098099,-0.00015889798009464907
1966-06-01,-6.553917312597085e-05,-5.177515124334405e-05,-1.8349898050027883e-05,-0.00012628050761712665,-8.823122259165193e-05,-7.008579285506722e-05,-0.00013900764890039633,-0.00019057925931329644
1966-07-01,-6.307849749956826e-05,-4.953428587002348e-05,-2.0897078844855595e-05,-0.00011279672263127223,-8.8337451572819e-05,-6.508446456918622e-05,-0.00014489578461507335,-0.00017858804122349898
1966-08-01,-7.940343937484503e-05,-4.797951339852473e-05,-2.072626824990627e-05,-0.00011580572439974325,-8.419153565573024e-05,-6.9920391725582e-05,-0.00015390552633968917,-0.00017955081962417205
1966-09-01,-6.213323525493829e-05,-4.746430582998397e-05,-1.8477996990459004e-05,-0.00012440252396265497,-8.960253152268371e-05,-6.930017556188368e-05,-0.00014215673122395712,-0.00019768242139455884
1966-10-01,-8.249006918404343e-05,-5.095881371669573e-05,-1.875391057646815e-05,-0.00012185960627362333,-9.102325842330425e-05,-6.550957931362656e-05,-0.00015291356440253653,-0.00017931853044713132
1966-11-01,-9.646902936965046e-05,-4.901544530620824e-05,-2.102630805536904e-05,-0.00011826252031479837,-8.97206612942933e-05,-6.448819138228807e-05,-0.0001354713228800775,-0.00015701914170951865
1966-12-01,-8.894023222837416e-05,-5.44423578316601e-05,-2.1377346527907662e-05,-0.00011344993647464828,-8.555849573853286e-05,-6.962886694710442e-05,-0.00013389536003447384,-0.00016309157133015783
1967-01-01,-0.00010490765839122327,-5.750345287059931e-05,-2.4701858690462485e-05,-0.00010388345824164414,-8.056317449376073e-05,-5.8783527577382534e-05,-0.00012771949849066963,-0.00014231519280867867
1967-02-01,-0.00012320843979534582,-5.7063192649017255e-05,-2.2695495299915054e-05,-0.00010301375516212067,-7.87609783349152e-05,-6.458970368162968e-05,-0.0001418937340770897,-0.00015802444216015554
1967-03-01,-0.00010083853472989598,-5.60859019695845e-05,-2.3782521651025724e-05,-0.00010705609039743306,-8.408153488504133e-05,-6.771769285267003e-05,-0.00012714433404126843,-0.00016244443412328702
1967-04-01,-9.22005355965755e-05,-5.8663061107126104e-05,-1.9998070706160257e-05,-0.00011289285376315584,-8.162366622395215e-05,-7.368266673184671e-05,-0.00011933720280036428,-0.00015237004168569868
1967-05-01,-8.534756844022834e-05,-5.301380329063698e-05,-1.975609598494153e-05,-0.00012144969455344049,-8.889274094949595e-05,-7.318436516026511e-05,-0.00013739711568249682,-0.00017011804820233308
1967-06-01,-7.608206232827975e-05,-5.653587011269562e-05,-1.9131965054126056e-05,-0.00012008422345388681,-8.640429654008784e-05,-6.403540684787427e-05,-0.00012566513185830494,-0.00016507628335899046
1967-07-01,-6.95891752157633e-05,-4.8113655145854164e-05,-2.1579145301503185e-05,-0.00012068739050772746,-8.77384980872873e-05,-6.7666249294213e-05,-0.0001309639245798615,-0.00017545541997479144
1967-08-01,-4.831424853253383e-05,-5.6153234478711366e-05,-1.8461141378650735e-05,-0.00011621627522431113,-8.39231615409726e-05,-7.191518433987661e-05,-0.00013884488764329275,-0.0001910687958940777
1967-09-01,-8.91312527351036e-05,-4.818164049775327e-05,-1.984028059786058e-05,-0.00011315582063665765,-8.349977607635418e-05,-6.701890057694643e-05,-0.00013924600352765992,-0.0001473828296036308
1967-10-01,-7.357312580740943e-05,-4.9742094196430216e-05,-2.2013183993027165e-05,-0.00011824600192453913,-9.09217713593409e-05,-6.574068403245102e-05,-0.00011892634096224548,-0.00015706684153397069
1967-11-01,-8.316029135773823e-05,-5.092761181900916e-05,-2.071185917884577e-05,-0.0001093341238998078,-8.519453059443026e-05,-6.861693776066436e-05,-0.00013437706672304653,-0.00015714819689259627
1967-12-01,-7.617907213876251e-05,-5.683185208161451e-05,-2.0810332354777335e-05,-0.0001091635026937552,-8.667992988612032e-05,-6.800586307627084e-05,-0.00013972733684472347,-0.00016866304280864464
1968-01-01,-0.00010136048708440419,-6.311202014330775e-05,-2.3888260954003735e-05,-0.0001048699109437498,-7.762134593012261e-05,-6.72345861879199e-05,-0.00012686787637281478,-0.00014058370948606712
1968-02-01,-0.00012273401186642488,-5.606156239630527e-05,-2.602282393127098e-05,-0.00010907142250043516,-8.275743604680502e-05,-7.136312528610837e-05,-0.00011993992015241497,-0.00012974494385944549
1968-03-01,-8.180604043711977e-05,-5.8515219628645035e-05,-2.1550445884107226e-05,-0.00010935247111184573,-8.665438040277397e-05,-6.761968739569014e-05,-0.00012793238726628356,-0.00015936707631078397
1968-04-01,-8.781009854851063e-05,-5.508796949807095e-05,-2.0874849724350497e-05,-0.00011052173716519532,-9.249779395759106e-05,-6.866182026664489e-05,-0.00014060446310874171,-0.0001626279405426494
1968-05-01,-6.902078539275043e-05,-4.982937080307213e-05,-1.95260705082796e-05,-0.00010610739401591993,-9.542403357296155e-05,-7.142898962334838e-05,-0.0001635938947162542,-0.00018082998373524048
1968-06-01,-4.764172822100724e-05,-4.135924913722715e-05,-1.9347019178003037e-05,-0.00012552378836050125,-9.908905050760114e-05,-7.157397576943474e-05,-0.00014849029914904875,-0.0001969898348338469
1968-07-01,-6.278839530905981e-05,-4.8400512266559654e-05,-2.1109836405444454e-05,-0.00012194564938859863,-8.7424343981748e-05,-6.987409209994989e-05,-0.00013079237473185028,-0.00018554008335719795
1968-08-01,-4.641758384489704e-05,-5.4726698268396294e-05,-2.03380600663984e-05,-0.00011253039308546765,-8.77434239942238e-05,-7.123857104425253e-05,-0.00015248366061745112,-0.00019757563402594694
1968-09-01,-7.267058319440566e-05,-4.924720947388305e-05,-1.829758819475697e-05,-0.00011342333989985589,-9.092661363458068e-05,-6.760145942978345e-05,-0.0001549770547028043,-0.0001776208126440991
1968-10-01,-7.390147557754707e-05,-5.248348565121526e-05,-1.983927658704274e-05,-0.00011710652796790709,-8.862611473719964e-05,-6.381700544341922e-05,-0.0001390751621281532,-0.000160375963977733
1968-11-01,-7.722221375954133e-05,-4.789733992927797e-05,-2.2818164556976594e-05,-0.00011755473678931594,-9.518659482281869e-05,-6.325154086076763e-05,-0.0001172436417331674,-0.00015240652299875957
1968-12-01,-9.532573685424812e-05,-5.5961737254545196e-05,-2.1269238013523068e-05,-0.00010498710302321392,-8.104716784898834e-05,-6.62913344269835e-05,-0.000136433692731723,-0.0001558614691697754
1969-01-01,-9.188635619754744e-05,-5.3746761333146324e-05,-2.5084449963983122e-05,-0.00010288166703429778,-7.498798451664718e-05,-6.724738679707137e-05,-0.00011574555078129234,-0.00014062323654882698
1969-02-01,-0.00011046750154403017,-5.7552027362972904e-05,-2.2753752715538676e-05,-0.00010704533377901425,-7.906119939978181e-05,-6.696387826259313e-05,-0.00014004654076416045,-0.00014558832464349824
1969-03-01,-9.69622771840588e-05,-5.429456618850515e-05,-2.24813037693464e-05,-0.00011298525842485597,-8.627637349679295e-05,-6.790901669625972e-05,-0.00012029286153847352,-0.00015845715858821952
1969-04-01,-9.415676553233914e-05,-5.4463328536893305e-05,-2.1509406317765004e-05,-0.0001109755996023179,-8.654422909503097e-05,-6.856589607195929e-05,-0.00013034954654837124,-0.0001525376932857948
